,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X600010.SH,X000708.SZ,X601699.SH,X600426.SH,X000301.SZ,X600362.SH,X000877.SZ,X000983.SZ,X600027.SH,X600803.SH,X002271.SZ,X600489.SH,X601991.SH,X600160.SH,X600176.SH,X600985.SH,X000807.SZ,X000786.SZ,X000630.SZ,X000408.SZ,X000932.SZ,X600612.SH,X000933.SZ,X300037.SZ,X600219.SH,X600995.SH,X002128.SZ,X600348.SH,X600688.SH,X000629.SZ,X000723.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0.0487735927811657,0,0,0,0,0.0613179797784031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381419670509443,0,0,0,-0.0468765817549347,0,0,2.71050543121376e-20,0.157168581980037,0,0,0,0,0,0,0.0802212775398913,0,0,0,0,0,0,0,-0.0406017186416735,0,0.0143690714848349,0,0,0,0.0819715934030731,0,0
X600886.SH,0,0.317464707926067,0,0,0,0,0,0.222819152190575,0,0,0,0,0,0,0,0,0.120566072220722,0,0,0,0,0,0,0,0,0,0,0.189665851640966,-6.93889390390723e-18,0,0.133643207949122,0.0160337142008597,0,0.0782839434857513,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.211878389050147,0,0,0,-0.0300117451922591,0.051477047387329,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.171558539806635,0,0,0,0,0,0,0,0.0536949067757108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118175220062704,0.0664042624060396,0,0,0,0.421943677446492,0,0,0,0,0,0.125241165020399,0,0.067152058737578,0,0.11274934778717,0,0,0,0,0,0,0,0.00450561946207905,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.100559291040727,0,0.30476926922659,0,0,0,0,0.156297865082829,0.699412315431689,0,0,0,0,-0.0624111690400012,0,0.0703065196904401,0,0,0,0,-0.0569163232034831,0,0.0761300223087312,0,-0.0107881982795067,0,0,0,0,0,0,0,0,0,0.0292070625344239,0,0,0,0,0,0,0.0102675844312234,0,0,0,-0.00527413485449637,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0243072414233344,0,0.114230740328446,0,0,0,0,0,0.297445120377703,0,0,0,0.145496907572644,0,0,0.00452561298370729,0,0,0,0,0.0761555653099007,0,0.0115817241290033,0.160865547603937,0,0,0.013723532432206,0,0,0,0,0,0.137706628424302,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955421013903106,0.00390336965241312,0,0,0,0,0,0,0
X002460.SZ,0,0,-0.0661397679794909,0,0,-0.0511816859054061,0,0,0,-0.132250610899946,0,0,0,0.840252293544108,0,0,0,0,0,0.16405609974432,0,0,0,0,0,0,0.123870759259256,-0.0785400413288521,0,-0.144204304843865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522912408414329,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.17194958841214,0,0,0,0.456407753751759,0,0,0,0,0,0,0.190891302476961,0,0,0,0,0,0,0,0.0312630405584618,0,-1.38777878078145e-17,0,0.0873721632100757,0,0,0,0,0,0,0,0.0391541687898418,0.180436524838879,0.0216626847330706,-0.124878383087108,0,0.0513858327817141,0,0,0,0,0,0,-0.0264491689626466,0,0.00555357744041246,0,0,0,0.0411714781276825,0,0
X600111.SH,0.101399596601455,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.220646659621769,0,0,0.0959991717370504,0,0,-0.0265440861505397,0,0,0,0,0,0,0,0,0,0,0,0.0789800585286205,0,0,0,0,0,0,0,0,0,0,0,0.0791755598926359,0.0632746462170309,0,0,0.0600411865923688,0.212163503291462,0,0,0,0.0273217954098977,-0.0608126794643898,0,0,0.0367566527459687,0,0
X600010.SH,0,0,0,0,-0.115228415032473,0,0,0,0,0.022874520036228,0,0,0,0.112934415144617,0,0,0.288996520369401,0,0,0.0353767686327973,-0.0302582643428233,0,0,0.0694145186654181,0,0,0.100400191330694,0,0,0,0.0775824393951975,0,0,0,0,0,0,0,0,0,0,0,0,0.0475252687040981,0,0,0.0074920001183927,0,0.136690729438619,0,-0.240113797384381,0.0236797598735575,-0.0317328956003645,0,0,0,0,0,0
X000708.SZ,0.371510974939453,0,0,0,0,0.0374363232705413,0,0,0,0,0.00838079741064098,-0.17632382975285,0,0,0,0.0701126446496176,0,0,0,0,0,0,0,0,0,0,0.116866107263019,0,0,0,0,0,0,-0.0640903962475003,0,0,0,0,0.205374780523856,0,0,0,0,0,0,0,0,0,0,0,0.121773726133423,-0.000133786279712289,0,-0.0384345184488197,0,0,0,0,0
X601699.SH,0,0,0,0,0.420212038766338,0,0.247737641892628,0,0,0,0,0,0,0,0,0,0.0722670783681184,0,-0.0580253279123098,-0.107887771799794,0,0,0,0,0,0.0554710284121703,0,0,0,0,0,0,0,0,-0.049973534130765,0,0,0,0,0,0.0819958772778817,0,0,-0.056055351692223,0,0,0,0,0,0,0.0451267328573859,0.00468039514374374,0,0,0,0,0.00313282202705923,0,0
X600426.SH,0,0,0,0.400883718131472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.297193066491849,0,0,0.0858581403003928,0,0,0,0,0,0,-0.101858544612219,0,0,0.141620114556733,0,-0.0316247318875563,0.563411221967906,0,0,0,0,0,0,0,0,0,0.107912423567805,0.00187151445898041,0,0,0,0,3.46944695195361e-18,0,0
X000301.SZ,0,0,0,0,0,0.0178626005875589,0,0,0,0,0,0,0,0.159031770269618,0,0.0228308221770315,0,0,0,0,0,0,0,0,0,-0.0642067177562403,0,0,0,0,0,0,0,0,0.0399958753138322,0,0,0,0.059398119927011,0.0864525448976782,0,0,0,0,0,0,0,0.279114673537058,0,0,0.11605139953272,0.024040132672362,-0.0257863322931051,0,0,0,0,0,0
X600362.SH,0,0,0,0.0208976188146553,0,0,0,0,0,0,-0.0130838715843998,0,0,0,0,0,0,0.0699766685896237,0,0.124396425644571,0,0,0,0,0,0,0,0,0.168446888878516,0,0,0,0,0,0,0,0,0,0,0.131006615846756,0,-0.0728065662352641,0.214266588650081,0,0,0.0248611006639343,0,0.195496558327633,0,0,0,0,0.0205991073346204,-0.0563410106258751,0,0,0.0517186417766261,0,0
X000877.SZ,0,0,0,0,0.126459494988931,0,0,-0.030531374348594,0.342463910724286,0,-0.0500974699997691,-0.183946990045211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263359797703899,0,0,0,-0.051090030613541,0,0.168782355438129,0,0,0,0.258328285616282,0,0,-0.0468468163542297,0,0,0,0,0,0,0.0314000917468117,0,0,0,0,0,0.0155009922455815,-0.0462169521752563,0.0620913591558042,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0340553706268996,0,0,0,0,0,0,0,0,0,0,0,0.491129013510352,0,0,0,0.630212889141631,0,-0.177000953818272,0,0.0318360153660999,0,0,0,0,0.0934574675651929,0,0,0,0,0,0,0,0,0,0,0,0.0680678113811767,0,0,0,0,0,0.0553920778307554,0.0145619054628139,0,0,0,0.473582062564063,0,0
X600027.SH,0,-0.0832087896428773,0,0,0,0,0,0.405637315288079,0,0,0,0,0,0,0,0,0,0,0,0.0268241740568354,-0.0740272153811333,0,0,0,0,-0.167527633836759,0,0,0,0,0.361523477695495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449502302891,-0.0406148969077514,0,0,0.0289980825632126,0,0
X600803.SH,0,0.144021657148032,0,0,0,-0.124383158533534,0,0,0,0,0.0493931925991431,0,-0.0362964888662633,0,0,0,0,0,0,0,0,0,0,0,0,0.188430322362586,0,0,0,0,0.438378389333322,0.114954373222388,0,0,0,0,0,0,0,-0.393382261049461,0,0.155156454301381,0,0.121303787985791,0,0,0,0,0,0,0.219136592041185,-0.000202355484447199,0,0,0,0,0.0561857812001777,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412940820925357,0,0,0,0,0,0,0,0,0.0701696125298603,0,0,-0.391190496464058,0,0,0,0.114063561534285,0,0,0,0,0.410951094322187,0,0,-0.0956833217824202,0.0445550367112906,0,0.0989994772633594,0,0,0,0,0,0,0,0,0.178173393548458,0.0610250965407181,-0.0684522005190299,0,0,0,0,0,0
X600489.SH,0,0,0,-0.0345047153458343,-0.0198940899251783,0,0,0,0,0.662369760141586,-0.0452965904674642,0,0.0992115848354997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291121141851442,0,0,0,0,0,0,0,0,0,0,0.0464103195612182,0,0,-0.0178981883945083,0,0,0,0,0,0,0,0,0,0,-0.0117039520742646,0,0,0,-0.0374817866140612,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.109404638345998,0,0,0,0.0676625834876515,0.0647394754481274,0,0,0,0,0,0,0,0,0.160795669334,0.217621100363326,0.0697083233220261,0,0,0,0,0.00513997136401512,0,0,0,0,0,0.0678930890352503,0,0,0,0.0598527403766402,0,0,0,0,0,0,0,-0.00872377061465034,0,0,0,0,2.16840434497101e-19,0,0
X600160.SH,-0.431340537125236,0,0,0.0972364512715336,0,0,0,0,0,0,0,0,0,0.0154664417253771,0,0,0,0.227109309973273,0,0,0,0,0,0,0,0,0,0,0.0380069202555329,0,0,0,0,0.101963634278684,0,0,0.575320713024685,0,0,0.0594239412735105,0,0,0,0,0,0,0,0,0,0,0,-0.0911471974916774,0.0555878512892006,0,0,0,-0.0493797592678364,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.671184004919098,0,0,0,0,-0.00095663251000626,0,0,0,0,-0.834052778049044,0.0552221278279383,0,0,0,0,0,0,0.0597185063610751,-0.249627905506579,0,0,0,0.349998886338638,0,-0.0785084282848907,0.229743411122924,0,0,0,0,0,0,0,0,0,0,-0.0389391111840696,0,0.103127527074378,0,0,0,0.122275710116626,-0.161579476542067,0,0,0,0.271296947792525,0,0
X600985.SH,0,0,0,0.092157267807608,0.281203832216881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319281941999927,0.276583496979996,0,0,0,0,0,0,0,0,0,0,-0.14157880560454,0,0,0,0,0,0,0,0,-0.167564081643396,0,0,0,0,0,0,0,0,0.00514975107558859,-0.000512363524089816,-0.00874950791413908,0,0,0,0,0,0
X000807.SZ,0,0,0,-0.0590971649132836,0,0,0,0,0,-0.402639979200341,0,0,0.538459580423827,0,0,0,0,-0.0308630700981986,0,0,-0.103732582269421,0,0,0,0,0,0,0,0.156315091634745,0,0,-0.267810657666131,0.156968552580397,0,0,0,0,0,0,0,0.228478708089641,0,0,0,0,0,0,0,0,0,-0.0276929547240846,0,-0.0191522101199028,0,0,0,-0.123689101775251,0,0
X000786.SZ,0,0.122065236505935,0,0,0,0.077738563300918,0,0,0.0651337687721107,0,0.240925641644923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165884492047205,0.0921714931033341,0,0,0.0765383126718516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565734763434627,0,0,0,0.13945080559961,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.102344743440858,0.0270158041459833,0,0,0,0.107262584220456,0,0,0,0,0,0,0,0.0168849270264825,0,-8.67361737988404e-19,0,0,0,0.0635663023724619,-0.100415802063342,0.0207962246990742,0.10148039484111,0,0,0,0,0,0.0438961991378257,0,0.0923434431624657,0.154216133189525,0,0,0,0.0912650564343891,0,0,0,0.0054289949118138,-0.0162392729602458,0,0,0,0,0,0
X000408.SZ,0.0899848719406455,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.200226066370542,0,0,0,0.617540389519579,0.0157815668124537,0,0,0,1.73472347597681e-18,0,0.0137481262986019,0,0,0,0,0,0,0.0134075949822264,0,0,-0.111483054486411,0,0,-0.0204338784129843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574219067203625,0.195062167827146,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.249417678034801,0,0,0,0,0,0,0.162206425605344,0,0,0,0.0985184016849861,0,0,0.00593632918301208,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.00167877369974518,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.187655137469529,0,0,0.0338641743892914,0,0,0,0,0,0,0,-0.021542535349627,-0.0311279604158127,0.0665992322265908,0,0,0,0,0,0
X600612.SH,0.0406906301609859,0,0,0,0,-0.175835216630372,0,0,0,0,0,0,0,0,0,0,0.054742195451027,0,0,0,0,0,0.207665842312342,0,0,0,0,0,0,0,0,0.0142577015334672,0,0,0,0,0,0,0.120296630832582,0,0,0,0,0,0,0,0,0.290895076407153,0,0,0.119705263922933,0.00719090428797003,0,0,0,0,0.0427127116117301,0,0
X000933.SZ,0,0,0,0,0.318495083192793,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0341841352582715,0.0982804147938882,0,0,0,0.0794095925907532,0,0,0,0,0,0,-0.242539387714573,0,0.577288959132498,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196051032669095,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,-0.410280035141599,0,-0.280257338327613,0,-0.0728164819201766,0,0,0.0953831102383234,0,0,0,0,0,0,0,0,0,0,0,0.108689818693153,0.0386893170871649,0,0,0,0,-0.123743494227681,0,0.184007719373146,0,0,0,0,0,0,0,-0.00539381212767286,0,0,0,0.140470648145233,-0.100928058537951,0,-2.16840434497101e-19,0,0,0,-0.0142236192348019,0,0,0,0,-0.0550182668318351,0.0820739077439735,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.025905342741299,0.0143662060119932,0.0477372719264549,0,0,0,0.0153818330627933,0,0,0,0,0.171207599845349,0,0.138653897929528,0,0,0,0,0,0,0,0,0,0,0.0372717018260265,0.0573780253283686,0,0,0,0,0,0.142643793547544,0,0,0,0.0152475723223209,0,0,0,0.00759957295094969,0.00200138923845471,0,0,0,0,0,0
X600995.SH,0.273006446852902,0,0,0,0,0,0,0,0,0,0,0,0,0.083665184748788,0,0.107391496703219,0.0978539258537028,0,0,0,0,-0.251119673041372,0,0,0,0,0,0.136049977473658,0,0.130958199922769,0,0.0143518960575373,0,0,0,0,0,0,0.0416277292781733,0,0,0,0,0,0,0,0,0,0.222427624783643,0,0,-0.0165908604421554,0.00237239323438995,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.107965054530443,0,0,0.0731261604113114,0,-6.93889390390723e-18,0,0,0.14404687212614,0,0.0306357698587569,0,0,0,0,0.000331679818674954,0,0.192737501577207,0,0,0,0,0,0,0,0,0,0.00920553555257445,0,0,0,0,0,0.290417875087093,0,0.000532409225781492,0,0,0,0,0,0,0,0,0.0546275805045574,0,0
X600348.SH,0,0,0,0,0.106766892289431,0,0,0,0,0,0,0,0,0.0651067133541365,0,0,0.0385728505407573,0.0287005195334791,0,0,0,0,0,0,0.00787070187772034,0.245030810260373,0,0.0811027909601335,0,0,0,0.176451669400177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634971425106947,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.031584261357886,0,0,0,0.0732806951445495,0,0,0.00961060549944333,0,0,0,0,0,0,0.107742639739617,0.0961780980786538,0,0,0,0,0,0,0,0,0,0,0,0.00294948202647127,0,0.0435687156511948,0,0,0,0,0,0,0,0.131054992429294,0.0994866444426537,0,0,0,0,0,0,0,0,0.117215415639848,0,0,0,-0.0114634887194811,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.193967891241912,0.184905694690317,0,0,0,0.0587795054441024,0,0,-0.0124160683696332,0,0,0.232365353474595,0,0,0,0,0.0101449273749821,0,0,0,0,0,0,0.0404170857968615,0,0,0,0.0896867183623804,0,0,0,0,0,0,0,0,0,-0.00795754483332653,0.0290301245219004,0.0164793443287234,-0.0188878833567696,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0925542006627681,0,0,0,0,0,0,0,0,0,0,0,0,0.34918210491542,0,0,0,0,0,0,0,0,0,0.0235829945560606,0.231189429583087,0,0,0.0875804682432489,0,0.065089122581299,0,0,0,0,0,0,0,0,0,0,0,0.0460648328554468,0,0,0,0.0268886195988325,0,-0.00135578370545925,-0.0132036283927564,0,0,0,-0.0223019558819191,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503147405789432,0,0.0962531192969441,0,0,0.0673026736238982,0,0,0,0.0101578635110406,0.0306887471177542,0,0,0,0,0,0.0921796245660622,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0321607873977997,0.103427162620296,0,0,0.0346094864921024,0,0,0.0757106525483842,0,0.0748778710420283,-0.0191983376973914,0,0,0,0,-0.0922171661642647,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.27453693627283,-0.138974401602306,0,0,0,0.168252111271015,0,0,-0.519990284196644,0,0,0.168309457709358,0.599551095588005,0,0,-0.0253701164735803,0,0.0301437782066361,0,0,0.225949592500761,-0.283276117690994,-0.12097556337695,-0.144283538943358,0,0,0,0,0,0.0244559108932337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0.114870897870845,0,0,0,0,0,-0.330877286279871,0,0,0,0.137057929165987,0,0,0,0.614688314058405,0,0,0.444533575960015,0,0,0,0,0,-0.0929831446865288,0,0,0,0,0,0,0,0,0,0,-0.0178335954356505,0,6.93889390390723e-18,-0.761412440755795,0,0,0,0,0,0,0,0,0,1.09454003429928,0,0,0,-2.13940823674571,0,0
TED,0,0,0,0,0,0,0,-0.189903003793026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380401320018731,0,-0.0948383568654136,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.556258363491229,0,0,0,0,0.350831494238241,0,0
RealEstate_excess,0,0,0,0,0,-3.46944695195361e-18,0,-0.0213905954404624,0,0.106824821393625,0,0,0,0,0,0,-0.120238146784414,0,0,0.00540895145082097,0,0,0,0,0,0,0,1.73472347597681e-18,0.0391906702912684,0,0,-0.0300916119218819,-0.0144099394669892,0.0718406076396748,0,0,0,0.0387727456976307,0,-0.123545341333644,0,0,0.170962474206002,0,0,0,0,0,0,0,0,0.00867943194469202,-0.0336119817582862,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.158910230604906,0,0,0,0.0535959606865607,-0.110909804245878,0,0,0,0,0,-0.00419300683486666,0,0,0,0,0,0,0,-0.0201701723662946,0,0,-0.0883793423077307,0,0.0698226386397181,-0.00821248274718369,0,0,0,0,0,0,0,0.0318063087966765,0,0,0,0,0,0,0,0,-0.125862049229242,-0.00117263442268261,0.00245698424411772,0,0,0,0.00399914036130031,0,0
MKvol,0,0,0,0,0,0.000930641759026689,0,0,0,0,0,0,0,0,0,-0.000503906201441864,0,0,0,0,0,0,0,0,0,0,0,0,0.00146716860221745,0.000987056785110333,0,0,0,0.00107926255978567,0,0,0,0,0,0,0,0,0,0,0,0,0.00341746740922457,0,0,0,0,0.00230259772736757,-0.00321011253876841,0,0,0,-0.00905827299837394,0,0
CarbonVol_Shenzhen,0.0764768827798021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132346309033649,0,0,0,0.0223982671969231,0,0,0,0,0,0,0,0,0,0.18810690711629,0,0,0,-0.0810343238970377,0,-0.0187148296831229,0,0,0,0,0,0,0,0,2.71050543121376e-20,-0.358720163038817,0.373652298968685,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00690137655766769,0.00920251303719371,0.0121690416521008,0,0,0,0.00387929019550619,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0028946072078113,0,0,-0.00206894255171226,0,0,0,0,0,0.0105411799396397,0,0,0.0117720079051155,0.00470481843263835,0,0,0,0,0.00357731072173739,0,0,0,0.022891090813322,0,0
CarbonVol_Hubei,-0.00145719632874442,0,0,0,0,0,0,0,-0.000985324374823581,0,0,0,0,0,0,0,0,-0.0110392688681059,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.00811868330769685,0,0,-0.0140595549772144,0,0,0,0,0,0,0,0.00826316616045824,0.013173022001909,0,0,0,0,0,0,0,0,0.00489268803539552,-0.0158326225460782,0.0155267574367106,0,0,0,0.0623284198827772,0,0
