,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600010.SH,X000301.SZ,X002271.SZ,X000708.SZ,X601600.SH,X600660.SH,X600188.SH,X601898.SH,X600011.SH,X600362.SH,X600547.SH,X600426.SH,X600176.SH,X600886.SH,X600219.SH,X000786.SZ,X000723.SZ,X600803.SH,X000408.SZ,X600295.SH,X000959.SZ,X000825.SZ,X000932.SZ,X000898.SZ,X601991.SH,X000831.SZ,X600399.SH,X000807.SZ,X600795.SH,X002080.SZ,X000983.SZ,X600808.SH,X600516.SH,X002192.SZ,X601699.SH,X600801.SH,X300037.SZ,X600352.SH,X000683.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0.16508399006933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888986543308095,0,0,0,0.157649830602383,0,0,0,0.073474229542165,0.0759501066985665,0,0,0,0,0.0460100128405704,0,0,0,0,-0.046401178560858,0,0,0.00439209440762575,0,0,0,0,0,0,0,0.0927136504736409,-0.135021588773518,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.307153002589267,0,0,0,0,0,0,0,0,0.0768159975997521,0,0,0,0,0,0,0,0,0,0,0.048970792641829,0,0,0.0956279251546509,0,0.0597333980910528,0.0107850787439671,0,0,0,-3.46944695195361e-18,0,0,0.105848995795176,0,3.46944695195361e-18,0,0.0829019331928696,0,0,-0.218262033695502,0,0,0.159862646299431,0,0,0.0438160934040661,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.187610029732964,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.190931974022853,0.0245410393079282,0,0,0.0297198378773619,0,0,0,0,0,0.0115403732865921,0,0.308701968787145,0,0,0,0.102123560132801,0,0.0010077847290449,0,0,0,0,0.0283570350604602,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,3.46944695195361e-18,0,0,-0.000660537829147799,0,0,0,0,0.197237088832336,0.0667090392210691,0,0,0,0,0,0,0,0,0,0,0,0,0.06732159761879,0,0,0.126241699603622,0.0496597698094402,0,0,0,0,0,0,-0.0268387835715567,0,0.0597292724462095,0,0,0,0.0520844528837811,0,0,0.180825558710897,0,0,0,0,-0.00884955045716395,-0.00897633694073883,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139884422452181,0,0,0,0,0.196959593784819,0,0,0,0.0696788206816896,0,0,0,0,0.394438995279252,0.0852870839432085,0,0.120616758854216,0.138008603049496,0,-0.0374495128557234,0,0.255422249427055,0,0,0,-0.0565117495016074,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,-0.168020424393647,0,0,0,0,0,0,0,-0.271364338888682,0,0,0,0,0,0,0,0,0,0,0.113740333283523,0,0,0.102454085361422,0,0,0,0,0,0.117160720346031,0.00218344648966215,0,0,0,0,0.00675995476292847,0,-0.0237829848382225,0.379900767681608,0,-0.165415880818312,0,0,0.0217301971089233,0,1.73472347597681e-18,-0.0365384098460972,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0195623142102507,-0.0442326021703064,0,-0.142732849886139,0,0,0,-0.115385487838495,0,0,0,0.000695601746121989,0,0.0430848436606569,0.119995118292424,0.0273478405942251,0,0,0,0,0,0,0,0,-0.0324583019092228,0.0382889251198274,-0.0113562578234559,-0.0662739446252556,0,0,0.00526069313326947,0,0,0,0,0,0.0241607047390672,0,0,0,0.0926167233815301,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00449800068367965,0,0,0,-8.67361737988404e-19,0.0421204736552371,0,0,1.73472347597681e-18,0,0.261612689987973,0,0,0,0,0,0,0.0535585953404555,0,0,0.0563732045173204,-0.0120701983185347,-0.0194762289919466,0,0.0286604444325589,0,-2.16840434497101e-19,0.0681456819207693,0,0,0,0,0,0.11380436844067,0,0,0,0,0,0,0,0,0,0,0,0.105078558700044,0,0,-0.0186135845330338,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.179570172212442,0,-0.0261321798483319,0,-0.0223286561775452,0,0,0,0.244409875870458,0,0,0,0.133392361325416,0,0,0,0,0,0,0,0,0,-0.14167736917291,-0.149897284055781,0,0,0,0,0,-0.0409724693752637,0,0,0,0,0,0,0,0.0248961649930748,0,0,0,0,0,0.0608681915124277,0,-0.0194497958943923,-0.000674328287063894,0,0,0,0,0,0
X600426.SH,0,0,0,0.0315185170393655,0,0,0,-0.176815053878697,0,0,0,0,0.0315161156274437,0,0,0,0,0,0,0.0569727140086624,0,0,0,0,0,0,0,0,0,0.0370527682455213,0.127612574622365,0,0,0,0,-0.14312197714483,0,0,0,0,0,0,0,0,0,0,0.0364046511802641,0,0.0478222917079078,0.0851622201562924,0,0.0311201504549154,-0.104871609342493,0,0,0,0,0,0
X600176.SH,0,0,0,0,-0.0552124843883132,0,0,0,0,0,0,0.0208293233805986,0,0,0,0.132002981138904,0,0,0,0,0,0,0,0.0635143311780693,0,0.172639639339298,0,0,0,0.0180515666563595,0.169792010010046,0,0,0,0,0,-0.0357819072883347,0,0,0.16969319979959,0,0,0.0123195899486675,0,0,0,0,0,0,0,0,-0.0256634820792294,0.0490701288030921,0,0,0,0,0,0
X600886.SH,0,0,0,0.320122457036758,0,0,0,0,-0.156904517092034,0,0,0,0,0,0,0,0,0,0,0,0,0.0473978600883949,0.266427843956183,0,0,0,-0.279588091402188,0,-0.0393652838177593,0,0,0,0,0,0,-0.0141787707492067,0,0.146534416677614,0,0,0,0.0161853800432037,0,0,0,0,0,0,-0.0188301223373385,0,0,0.00685399595217372,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0387772377950957,0,0.00872839951816553,-0.121415646269272,0,0,0,0,0,0,0.237331651160684,0,0,0,0,0,0,0,0,0.0154616811579696,0,0,0.00989076930578986,0,0,0,0,0,0.328206551794044,0,0,0,0,0,0,0.111706175658395,0,0,0,0,0,0,0.0699664388267837,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.00395049602171102,0,0.203952643760342,0,0,0,0.00472021912053462,0,0.350422102118667,0,0.0345960649289003,0,-0.188223996204644,0,0,0,0,0.0479174010462107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198895719890766,0,0.317597595200233,0,0,0,0,0,0.00437203372756814,-0.0365994195443989,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0518678327405352,0,0,0,0,0,0.0226661974325628,0,0.319409137197637,-0.0396001008920464,0,0,0,0,0,-0.0758885748529658,0.118743473159945,0,0,0,-0.0877377457095507,0,0,0,0,0,0,0.126235973518767,0,0,0.0784756943715468,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,-0.00566734448421399,0.0363616952370646,0,0.170034964487739,0,0,0,0,0.0085377291468502,0,0,0,0,-0.0818556524067974,0,0,0,0,0.0480721526625682,0,0.0547344905597966,0,0,0,0,0,0,0,-0.049332015690132,0.0368700809931937,0,-0.229118403619919,0,0,0,-3.46944695195361e-18,0,0,-0.0187514417728454,0,0,0.0314992779545283,0,0.0306181500009789,-0.01503483688441,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0969275580415569,1.0842021724855e-19,0.518945640469895,0.167565049912711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244598526836721,0,-0.0518165657257946,0,-0.00738166760003473,0,0,0,0,0,0,0,0,0,0,0.207327743999235,0,0,-0.0750225268531604,0.169776857547233,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.0171379870391759,0,0,0.0604914449500094,0,0,0.211397198920668,0.181009348957889,0.0958996750407986,0.276736913867464,0,0.212495267994237,0,0,0,0,0,0.12411137158985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071886932166171,-0.159146352619479,0,0,0.00477888105566827,0,0,0,-0.169050398296821,0,0,0,0,0.101626492270815,0,0,-0.118296975379466,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.261341095776785,0,0.218097575469402,0,0,0,0,0,0,0,0.0757936847789848,0.0591161964799415,0,0,0,-0.0175845179201207,0,0,0,0,0,0,0.139270793725574,0,0,0,0,0,0,0,0.121235925308442,0,0,0.0825769205196596,0,0,0,0,0,0,0,-0.00590370557709654,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.246887949625955,0.00980308671496327,0,0,0,0,0.0394047065031427,0.164461499182239,0,0,0,0.220012808126314,0,0.1391468556806,0.0405164632386188,0,0.0199296409617747,0,-0.0456563637855876,0,0,0,0,0,0,0,0.0509169493495107,0.0107351007983255,0,0,0.300486219198863,0,0.0745600302475182,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0450165912940697,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.14836228900785,0,0,0,0,-0.120868827440635,0,0.0536911382675215,0,0,0.0174400614829537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107323058459724,0,0,0.266828787995548,0,0.178592092988228,0,0,-0.0498769784089109,0.0293415533189606,0,0,0.0354158976476049,0.243853591923999,-0.0231717406976212,0,0,0,0,0,0,-0.015788248160516,0,-0.0290899759753113,0.0604238869634397,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0660916828958975,0,0,0,0,0,0.0538952950337388,0,-0.0519215179504013,0,0,0.0285415071779998,0,0,0,0,0,0,0,0,0,0,0.383809327045491,0,0,-0.0389488932461177,0,0,0,0,0,0.363682317486033,0.0609787805029482,0,0,0,0,0,0.0551016693585083,0,0,0,0.00883652436120104,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0115344691990106,0,0,0,0,0.0441525727959127,0.064233988859717,0,0,0,0.0523786629888429,0,0,0.138931213105228,0,0.0419012537983138,0,-0.0672178594055347,0,-0.0251199646867429,0,0,0,0,0,0,0,0,0,0.0341587073724624,0,0,0.0287003969502408,0,0,0,0,0.028406593160752,0,0,0.0205807308569482,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0.139108603075321,0,0,0,0.352019615030899,0,-0.0871585667322653,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835673451275602,-0.0503042282736756,0,0,0.145811665475735,0.0297339731804261,0.13299933997607,0,0,0,0,0,0.0841442742830144,0,0,0.150248791775149,0,0,-0.0178612141083372,-0.0682023966961597,0,0,0,0,0,0.0915654566557181,0,0.0362412974487749,-0.021394621958473,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0.00644863440384492,0,0,0,0.0112002698248062,0,0,0,0.232581811262582,0,0,0,0.123464374944448,0,0,-0.121812520956099,0.193117841033933,0,0,0,-0.183333267900132,0,0,0,0,0,0,0,0,0,0,0,0.172887105723691,0,-0.0155554814808401,0,0.0274869774939059,0,0,0,0,0,0.0749083982332688,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0483688094654465,0,0,0.69191272174175,0,0,0,0,0.0404426298950962,0,0,0,0,0.0364617084660511,0,0,0,0,0,0,0,0,0,0,0.122087852015885,0,0,0,0,0,0,0,-0.0378650437262639,0.00125851018003497,0,0.0634773165927461,0,0.0448269944962267,0.0861746473836834,0,0,0.031551273520177,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0168366197153384,-0.117423051281037,-0.0689414071661527,0,0,0,0,0,0,0.0698474022560139,0,0,0,0,-0.19395894971676,0.165021196112033,0,0,0,0,-0.011724194048156,0,0,0,0,0.00193757121140527,0.119467991159021,0,0,0,0.0572059420826283,0.0261768866682016,0,0,0.00897675271783395,0,0.0835115588520618,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0680062974225404,0,0,0,0,0,0,0.140091492992171,-0.0436790296593925,0,0,0,-0.0572217210443859,0,0,0,0,0,0.146675647486167,0,0,0,0,0,0,0,0,-0.0177408377927714,0,0,0,0.170546181581697,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0413815261238931,-0.0492310149294698,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,-0.0442070188626193,0,0.133552984949483,0,0,0,0,0.0304134331316013,0,0,0,0,-0.0896278389375604,0,0,0,-0.167986219920355,0.0486733173940254,0,0,0,0,0.062862765696784,0,0,0,0.0719480279315628,0,0.0126067472960608,0,0,0,0,0,-0.0217262373809092,0.113337873478844,0,-0.23777308539406,0,-0.0631414805792415,0.249797576836608,0,0,-0.00197501475560643,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642268181892926,0,0,0.214100002649738,0,0,0,0,0,-0.114977195390732,0,0,0,0,0,0,0,0.7306885031738,0,0,0.0263910371335784,0.0316104035660644,0,0,0,0,0,-0.121808334237434,0,0,-0.0452417309065542,0,0,0.0624618007092598,0,0,-0.00694325169013848,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.178960804611867,0.0628195392460444,0,0,0,0.258838981751795,0,0,0,0,0,0,0,0,0,0,0,-0.0546459092500584,0.0821569326852117,0,-1.73472347597681e-18,0.144566769273818,0,0.0240042398460787,0,0,0,-0.187660932009402,0,0,0,0,0,0.021013658585032,0,0,0.0788031472720331,-0.135904813586778,0,0,0,0.0866223670917622,0,0,0.0999651663059399,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0.396623915314472,0,0,0.218382614509399,0,0.225918000057379,0.25416773680647,0.0942749552265151,0,0.0414547635099872,-0.144041686266315,0,0.146157786294112,-0.141938155589807,0,0,0.133821838000629,0,0,0,0,0,0,0.140894149263809,0,-0.178864864283208,0,0,0,0,0,0,0.154109553844098,0,0,0,0,-0.0110125783543345,0,0,0,0,0.293294111187117,0,0,0,0,0.127522766366587,0,0,0,0,-0.00221242980691686,0,0
X601699.SH,0,0,0,0,0.08814535640784,0,0,0,0,0,3.46944695195361e-18,-0.0327793318283474,0,0,0,0,0.204180980888526,0.201964756228624,0,0,0,0,0,0,0,0,0,0,0,0,0.0239588264682293,0,0,0,0,0.144826325995039,0,0,0,-0.299735082398717,0.390808391492555,0.144664677356247,0.0440198866086919,0.00811978079764675,0,0,0,0,0,0.00564328972777606,0,-0.0636403039881238,0.0358091751301965,0,0,0,0,0,0
X600801.SH,0,0,0,0,-0.0486326693272375,0.52502134189557,0,0,0,-4.33680868994202e-19,0,0.00505332936764804,0,0.0085936712338572,0,0,0,0,0,0,0,0,0.023184093227129,0,0,0.0818910048810076,0,0,0,-0.046512864107283,0.00460632648991893,0,0,0,0,0.0567571615786654,0,0,0,0,0.0471682217865667,0,0,0.0170803217176721,0,0,0,0,0,0.0409519401996125,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.120064013144594,0,0,0,0,0,0,0,0,0,0,0.152670689805881,0,0,0,0,0,0,0,0,0,0,0,-0.103045521284211,4.34566933036095e-05,0,0,-0.172459781302346,0,0,0,0,0,0,0,0,0,-0.11651254466642,0,0.209542767592118,0,0,0,0,0.0165316169835829,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.00161608843358408,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0438014703494656,0,0,0,0,0,0,0.0785304124064878,0,0.0354800292360521,0,0.0551248573356092,0,0,0,0,0,-0.0144470532716696,0,0,0,0,0.0189196542448327,0.0393492097400744,0,0,0,-0.0642038639312867,0,-0.0403030855217857,0.116254600871303,0,0,0,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0.142474263172368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31250150913914,0,0,0.507616593609943,0,0.0458448204269989,0,0.117695528047074,0,0,0,0,0,0,0,0.152522597494619,0.12769396504632,0,0,0,-0.151551264896445,0,0,0,0,0,0,0,0,0,0,-0.0730520959495485,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.189604509298,0,0,0,0,0,0,0,0,0,0.351984125871758,0,0,0.147122455674527,0,0.316016887146134,0,0,0.183428157573195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207060361947909,0,0,0,0.138204420687924,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.102577435968906,0,0,0,0,0,-0.0204892042709817,0,0,-0.0195221960054023,0,0,0,0,0,0,0.0231692221696936,0,0.00525183586993902,0,0.0830958418256195,-0.0103893138871834,0,0,0,-0.0140208444905992,0,0,0,0,0,0,0,0,0.115787679970317,0,0,0,0.0276999977650192,-0.0138206492766744,0,-0.0113103989985418,-0.0379501112951935,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.180255185166914,0,-0.216583834089097,0,0,-0.1156931502745,0,0,0,0,0,0,0,0.0930800978478078,-0.205636867129409,-0.10649401603261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966033168673643,0,-0.0875161972956424,0,0,0,0,0,0,0.80975815936255,0,0,0,0,0,0
TED,0,0,0,0,-0.0810097848530423,0,0,0,0,0,0.0319043978866807,0,0,0,0,0,-0.347458753074192,0,0,0,0,0.0415512282084075,0,0,0,0,0.265109662528901,0,0.101159175379226,0,0,0,0,0,0,0.0689042920425501,0,0.0217947030687877,0,0,0.166635409981253,0,0,0,0,0,0,0,0,0,-0.282000125220954,0.553406781873575,0,0,0,0,-0.386124098140152,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0421398683031623,0,0,0.0709919912055608,0.0116155980052478,0,0,0,0,-0.0153614268830502,0,0,0,0,0,-0.00789853002843768,0,0,0.0356349291032434,0,0,-0.0616476117199634,-2.16840434497101e-19,0,0,0,0,-0.0384313647385887,-0.0483523067717648,-0.0418451074999852,0,0,0,0,0,0,-0.0045370609721445,0,0.018737604424883,0,0,-0.0283477598760052,0,0,0,-0.0105029346662192,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.00520448937523986,0,0,-0.0505444281623798,0,0,0.0345433930284152,0,0,0,0.0630027768872063,0,-0.021962326401088,0,0,0,0,0,0,0,0,0.0397801968340432,0.0166667312440422,0,-0.0512755196164212,-0.0621437531104649,0.0667766722039035,0.0567672734859978,0,0,0,0,0,-0.0753508297566148,0,0,0,0,0,0,0,0,-0.0218666575339616,0,0.0292068036747295,0,0,0,-0.0290440960638999,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0.00296215047940485,0,0,0,0,0,0,0,0,0,0.00037072213766725,0,0,-7.77921305781277e-05,0,-0.00160677834014163,-0.0015872274631519,0,0,0,0,0,0,0,0.00157851966319394,0.00137459526443369,0,0,0,0,0,0.000146212021417072,0,-0.000224770667677212,0.000534651609100985,0,-0.00417697487867531,-0.000999897151048344,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00562160759477712,0.0284472174575995,-0.055866249973772,0,0,0,0,0,0,0,0,0,0,-0.0325617999646008,0,0,0,0,0,0,-0.0956083142389222,0,0,0,0,0,0,0.0344026795054342,0,0,0,0,0,0,0,-0.0166348447796005,0.0459192116549003,0,0,0,0,0,0,-0.0774208238315124,0.0265370368913607,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00105889732941797,0.000765456572326003,0,-0.000598602738017071,0,0,0,0,-0.0024818105252251,0,0,0,0,0.00105580867969101,0,0,0,0,-0.00349363248145606,0,-0.00237667282029244,0,0,0,0,0,0,0.00196907599060216,0.00315868297735077,0,0,0,0,0,0,0.00126855660297652,0,0,0,0,0.00393996609848882,0,0,-0.0241571529145856,0.0142207417098889,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00167395663377512,0,0,0,0,0,0,0,0,0,0,0,0,-0.00526917706711753,0,0,0,0.00300914886716613,0,0.01209225087404,0,0,0,0,0.00408705820725197,-0.00273321526622027,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,-0.00143655305088859,0,0.0315182476744286,-0.0198533328323567,0,0,0,-0.0253191533896444,0,0
