,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600547.SH,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X601992.SH,X600309.SH,X600886.SH,X600111.SH,X600660.SH,X600489.SH,X600623.SH,X601158.SH,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X000723.SZ,X000709.SZ,X000408.SZ,X000898.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600758.SH,X000959.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X600126.SH,X000630.SZ,X600021.SH,X002470.SZ,X601699.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0491145448217942,0,0.0367635283597883,0,0,0,0.000658291298707694,0,0,0,0,0.0529049737526966,0,0.010744356220533,0,0,0,0.0204255954585867,0,0,0,0,0.00190355557717467,0,0,0.0480676232488436,0.0249576032853696,0,0,0,0,0,0.00965395606540597,0,0.0220242114294887,0,0,0,0.00353041850620321,0,0,0.015109834849163,0.00285181668736544,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.091930246966126,0,0,0.0728890997626304,0,0,0.00932778002765128,0,0,0.0671811518122903,0.00407326960465271,0,0,0,0,0,-0.0297364851808659,0,0,0,0,0.0198441183646898,-0.0551953628975229,0,0,0,-0.00278196596425547,0,-0.0346949570598506,0,0,0,0.0930804070019865,0,0,0.0510855642465987,0,0.016549703969457,0,0,-0.00700896801271147,0,0,0,0,0,0.081218296421062,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0143874385985698,0,0,0,0.0447572230632789,0.0571764334660862,0,0,0.0470846902298765,0,0,0,0,0,0.0737013521736235,0,0,0,0,0.0188160111352741,0,-0.0272852461075253,0.027758149774394,0,0,-0.00551503850206808,0,-1.73472347597681e-18,0,0,0,0.0305902033904826,0,0,0.0280462197220939,0.0339757775133663,0,0,0,0,0.0878570911296272,0,0,0,0,-0.0310901155196342,0,0.0157601737634031,0,0,0,0,0.164587239071073,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.114678022445343,0,0,0.0934444005363184,0,0,0,0.0192262872198894,0,0,0.0086385371434559,0.106301529589172,0,0,-0.0187408777914971,-0.00719530774095986,0,0,-0.254477280049014,0,-0.00545668224666288,0,0,0,0,0,0,0,0.179251354976791,0.0130939612052444,-0.0473634754736288,0.0121688478066725,0,0,-0.124118957962474,0,0,0,0,0,0,0,0.0373443988821182,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0120412324194019,0,0,0.0288717649443034,0,0,0,0,0,0,0.0108156416939792,0.0810227840511947,0.106259476300783,0,0,0,0,0,0,0.179798658424684,0,0,0,0,0,0,0.0828092899396509,0,0,0.010776283995095,0,0.0765991392807967,0,0,0,0.00153235235544986,0,0,0,0.00991416196302345,0,0,0,-0.0366172490713297,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.136258754895229,0,0,0,0,0,-0.0114493872811724,0,0,0,0,0,0,0.083240855547118,0,0,0,0,0,0.0507313254666827,0,0,0,0,0,0,0,0.0348305833578417,0,-0.137565693904738,0,0,-0.015766373159332,0.146523632218735,0.0335934550333404,0,0,0,0.0599926555012505,0,0,0,0,0,0,0.0709244075890973,-0.218363637198319,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.240834293343461,0,0,0.0370793343141174,0,0,0,0,0,0.225480330713692,0,0,0,0.139160159790419,0,0,0,0,0,0,-0.161776272343031,0,0,0,0,0,0,0,0.00327848689676501,0.0555075177091361,0.0903820778060562,0,0,0,0,0.0154151612444815,0,0,0,0,0,0,0.0543465984717879,-0.0961607845754904,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.034964523980545,0,0,0,0,0,0,0,0,0,0,0.02686220782928,0.0461079241439487,0.0459854964664853,0,0,0,0.0260939300059314,0.0185905709838646,0,0,0,0,0,0,0,0.0335232890166131,0,-0.205577736160847,0,0,0,0.0329087648582966,0,0,0,0.36971918742513,0.223552905267159,0,0.0628231915352232,-0.0136725845560294,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0454776569438929,0.0445793399681865,0,0,0,0.00989127947382034,0,0,0,0,0,0,0,0,0.00664986763845642,0,0,0,0,0,0,0,0,0.090706238847881,0,0,0,0,0.0158860135772007,0,0,-0.00581338154024533,0.0912959270207905,0,0,0.10854167856146,0.176622910285815,0.0125610022050578,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600188.SH,0,0,-0.00402012932537608,0,0,0,0,0,0,0,0,0,-0.0718833689461017,0,0,0,0,0,0,0.0272667871724337,0,0,0,0,0.130495237354236,0,0,0,0,0,0,0,0,0,-0.0841038185628955,0.60251495644772,0,0,0,0,0.129277689043446,0,0,0,0,0,0,-0.0275974750682298,0,0,0,0.0322654695909347,0.125100280679599,0,0,0,0,0,0
