,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X601158.SH,X600299.SH,X600362.SH,X600188.SH,X600583.SH,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X000630.SZ,X000709.SZ,X000898.SZ,X600352.SH,X600660.SH,X600021.SH,X000883.SZ,X002470.SZ,X600098.SH,X000792.SZ,X600623.SH,X601918.SH,X600489.SH,X600863.SH,X600307.SH,X600578.SH,X300072.SZ,X600022.SH,X600008.SH,X600808.SH,X000629.SZ,X600547.SH,X002004.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.193497337890409,0,0,0,0,0,0,0.12328954164237,0,0.135744589004462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595498656276941,0,0,0,0,0.0401505974841421,0,0.0613951309588477,0,0.102167881426224,0,0,0,0.0268608127358021,0,0.151999879181644,0,0,0,0,-0.0112648648961194,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0661691861423094,0,0,0.156472827131543,0,0,0.0757909128547472,3.46944695195361e-18,0,0,0.0269077182838244,0,0,0.270877509967143,0,0,0,0,0,0,1.73472347597681e-18,0,0.0936190710661848,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356285154564652,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.136466492808134,0,0.190266014198162,0,0,0,0,0,0,0,0,0,0,0.246075432645063,0,0,0,0,0.128552997718608,0,0,0,0,0,0,0,0,0,0,0,0,0.0355743432715659,0,0,0.0405307784644474,0,0,0.0290086957600169,0,0,0,-0.0269263764531024,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.302974123139444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204450714583674,0,0.0397796134840228,-0.622810891911695,0.68746774917398,0,0,-0.308300882554257,0,0,0,1.73472347597681e-18,0,0,0,0.576325792807969,0.0156917383545171,0,0.900683043524359,0,0,0,-0.708835986529891,0,0,0,0,0,0,0,-0.286408846698318,-0.0309124152708356,3.46944695195361e-18,0,-0.731913828746817,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.456298346770707,0,0,0,0,0,0.0975762527651397,0,0,0,0,0,0,0,0.0453430786058216,0,0,0,0,0,0,0,0,0,0,0,0.11225170218088,0,-0.101185881009098,-1.73472347597681e-18,0,0,0.18404083711655,0,0,0,0.0115144597221817,0,0,0,0.0255176850957504,-0.0851332057908221,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.199597550620026,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0414926464899719,0.0622212342637577,0,0,0.0993153571444663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170630708352339,-2.71050543121376e-20,0,0,0.199189687648609,0,0,0,0,0.154377361861519,0,-0.00401604103133535,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.209326388404123,0,0,0,0.0287562584591675,0,0,0,0,0,0,0.228081970519345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502180658341316,0,0,0,0.282453046598248,0,0.034303923098627,0,0,0.0234655234015131,0,-0.0131272729910974,0,0,0.014485854557535,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0355095279033309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219987209330254,0.150811049071214,0,0,0.0215608965050849,0,0,0.178560306091196,0,0.19566427022744,0.0258007515201718,0,0.0622491386580118,0,0,-0.0113109192318046,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0668999811945374,0,0,0,0,0.0255979303162934,0,0,0,0,0,0,0.129389659735831,0.0121241461052671,0,0,0,0.0616072835060412,0,0,0,0,0,0,0,0,0.11588240043336,0,0,0.0594251091563548,0.187973338839484,0,0,0,0,0,0,0,0.0914369961575179,0,0,0,0.0013497717863871,0,0,0,-0.0195377099866812,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.227059906873734,0,0,0,0,0.0708947709535447,0,0,0,0,0,0,0,0,0,0,0,0,0.0579728047591281,0,0.126155313710354,0,0,0.141960158443141,0,0,0,0.0471399257712109,0,0.143485136275394,0,0,0,0,0,0,0,0.0393851840763791,0,1.73472347597681e-18,0,0,0,0,0,0,-0.00285653608574858,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.215973857310882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141847308637941,0,0,0,0,0,0,0.0022858430288671,0,0,0,0.140398056520224,0,0,0,0,0,0,0,0.172844330194836,0,0,0,0.0210362212992023,-3.46944695195361e-18,0,-0.0164880889795344,0.0224449866663881,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.184295125443578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150335331178297,0,0,0,0,0,0.546579782442244,0.199298571851075,0,0,0,0.0749391606915815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000954355499995555,0.0600445595614064,0.0343697644918466,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.114821295619852,0,0,0,0,-0.0413131102326281,0,-0.0345104768007794,0,0,0,0,0,0,0,0.48741534953298,0,0,0,0,0.32865521678964,0,0,0,0.0177653408800002,0,0.148877347056024,0,0,0,0,0,0,0,0,0.00411563514452283,0,0,-0.037726830713992,0,0.0373902847831034,0,0,0,0,0
X600309.SH,0,0,0,0.0728964756626311,0,0,0,0,0,0,0,0,0,0,0.00721490778618087,0,0.122766882222818,0.0961541156046433,0,8.39839090804981e-05,0,0,0.223095114969001,0,0,0,0,0,0,0.0921142608480377,0,0,0.0650639818463439,0,0,0,0,0,0,0.0565928445321635,0.0507590285807899,0,0,0,0,0,0,0,0,0,-0.0216744532892061,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.24678851416378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110592005584491,0,0.0647190028815709,0,0,0,0,0.0797899405630782,0.00606904739356467,0,0,0,0,0,0,0,0,0.00462151676519695,0,0,0,0,0,0,0,0,0,0,0,0.266158926888953,0,-0.0138804405662075,0,-0.12742647176368,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.113365925060388,0,0,0,8.67361737988404e-19,-0.00517778684509548,0,0,0.0206509824032429,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0416736519676704,0,0,0,-0.137730324751881,0,0,0,0,0,0,0,0.234235559829112,0.0388999052833122,0,0.0484773986713924,0.0249518939549888,0,0,0,0,0,0
X000709.SZ,0,-0.159047515174178,0,0,0,0,0,0,0,-0.035696214596283,0,0,0,0,0,0,0,0,0,0,-0.155953507858622,0,0,0,0,0,0,0,0,0,0,-0.0377289295650173,0,-0.154846579628486,0,0,0,0,0,0,0,0.052020524486711,0.652319471831928,0,0,0,0,0,0.226170321970961,0,-0.137219734566911,0.250779955301093,0.120388135533152,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0652463026539501,0,0.251117525719209,0,0,0.0288587789035893,0,0.0505852028555937,0,0,0,0,0,0,0,0.060617710099969,0.0767901697848184,0,0.10662128027787,0,0,0,0.0558410769763446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330375752929916,0,0,0.0168726890224392,0,-0.0362391273922334,0.0820305014227378,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.00354290982925231,0,0,0,0,0,0,0,0.0658174933773307,0.162331442038748,0.000495810849921559,0,0,0,0,0.0898626773097601,0,0,0,0,0,0.0911929541198629,0,0,0,0,0,0,0,0,0,0,0,0,0.274911827499534,0,0,0,0,0.0396023165580794,0,-0.0156767374402119,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.126423562037531,0,0.173159654670828,0,0,0,0,0,0.378375584415935,0,0,0,0,0.0131044046028515,0.0463825476857776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777220093433244,0,0,0,0,0,0,0,0,-0.0314061487361455,0.0132617192757179,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.00845067263977478,0,0,0,0,0.0821929623339075,0,0,0,0,0,0,0,0,0,0.0717909678471088,0,0.258777257132418,0,0.169670057839539,0.193553220653849,0,0,0,0,0,0,0,0,0,0,0,0.0527234945007147,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0971294446564266,0,0,0,0,0.273466489156381,0,0,0,0,0,0,0,0,0,0,0,0.123809676534188,0,0,0,0,0,0,0,0,0.0447600412139662,0,0,0,0,0,-0.0647861030433359,0,0.0985522929748743,0,0,0.0113732259448496,0,0.206500618045074,0,0,0,0,0,0,-0.0282823598400884,-1.73472347597681e-18,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.119767303275473,0,0,0,0,0,0,0,0.235498211767805,0.167547225403945,0,0,0,0,0,0,0.253959254312096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963282240064787,0,0,0,0,0,0,0,0,-0.0121168780147957,0.0106164475596938,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.0327547344065966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464115447884922,0,0.207863423825241,0,0,0,0,0.211757420750559,0.156866033836782,0,0,0,0,-1.73472347597681e-18,0,0.126308762370618,0,0,0,0,0.178815506271778,0,-0.0213319242617082,0.0159036030653605,-0.0816510189862307,0,0,0,0,0
X000792.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.023176370138801,0,0.338399248439257,0,0,0,0,0,0,0.164577829334465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979852413534119,0,0,0.0511296485426298,0,0,0,0,0,0,0,0.0781059044822433,0.011390346791364,0,0,0,0.0134930864447888,0,-0.016724475252092,0,0,0,0,0,0,0
X600623.SH,0,0,0,-0.0204131552000371,0,0,0,0,0,0,0,0,0,0,0,0.200266983289891,0,0.362858881948583,0,0,0,0.0929263131480289,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.102823658918283,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.461091552748661,0,-0.0152145479114535,-0.011131173206949,0,0,0,0,0,0
X601918.SH,0,0,0,-0.0388836373258685,0,0,0,0.163158937897331,0,0,0,0,0,0,0,0,0,0.0795929604942137,-0.163840636561073,0,0,0.168683311138602,-0.135055531833217,-0.0508603363752484,0,-0.00143385097899705,0,0,0,0,0,0,0,0.049607580513204,0,0.328460400326344,0,0,0,-6.93889390390723e-18,0,0,-0.0383196309569148,0,0,0,0,0.179350505865727,0,0,-0.0196450096780771,0,0,0,0,0,0,0
X600489.SH,0,0,0.046323421837414,0,0,0,0,0.0687191734378893,0,0,0.01973421987699,0,0,0,0.0134771603104877,0,0,0.0507204273235504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217608967732621,0,0,0,0,0,0,0.336388734658883,0,0,0,-0.0325830708956569,0,0,0,0,0,0,0
X600863.SH,0,0,0,0.0386995207856207,0,0,0,0,0,0,0,0.075092403784865,0,0,0,0,0,0.100084154594942,0,0,0,0.250793263486308,0.0336741528180934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473105646010833,0,0,0,1.73472347597681e-18,0,0,0.131221076633534,0,0,0,0.0631339529924283,0,0,-0.0342798144475382,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146269803743706,0.243538016813593,0,0,0,0,0,0,0,0,0,0,0,0,0.180013141905412,0,0,0,0,0.120765226050057,0.117117889251121,0,0,0,0,0,0,0,0,0.209175089078864,0,0,0,0,0.00628524953389257,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.011430332004762,0,0,0.303456679982884,0,0,0,0,0,0.0880856292870336,0.113796467895598,0,0,0.0484397455195714,0.0710832836422575,0,0,0,0,0,0,0,0,0,0,0.0685546289346297,0,0,0.0374425133574727,0,0,0,0,0,0.0419352282124141,0,0,0,0,0,0,0,0,-0.00909928498437695,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00934517095974354,0,-0.0288797056033316,0,0,0,0,0,0,0,0,0,0,0,0.284700407959641,0,0,0,0,0.0148587499258296,0.273626165876965,0,0.276373788022463,0.0789445816901956,0,0,0,-0.0713695052955728,0,0,0,0,0,0,0,0.122873643907785,0,0,-0.00441002682873431,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129103568610671,0,0,0,0,0,0,0,0,0.0618619260318546,0,0,0,0.11749333827844,0,0,0,0,0.0323180872296249,0.0467896458675792,0,0,0,0,0.064986315624078,0,0,0.0190434244454034,0.231901161082181,0,0.0287278751316563,0.23321328316934,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0.0318318417442273,0,0,0.18912501241808,0,0,0,0,0,0,0,0,0.0758296611456156,0.0485226213260653,0.0106665595879887,0.038794929518099,0,0,0,0,0.16994787332678,0,0,0,0,0,0,0.0786202548551234,0,0.0160854830686495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317736043758485,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0255832654953963,0,0,0,0,0,0,0,0.00432011683938266,0,0,0,0,0,0,0,0,0,0,0,0.100180792171717,0,0,0.0283508151307261,0.0165663496686691,0,0.114087089826348,0,0,0.0359622562321948,0,0,0,0,0,0.0421337003144196,0,0.0149863977792011,0.35495345670645,0,-0.0244782411656569,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117617010231686,0,0,0,0,0,0.187178921904587,0,0.0367685788848245,0,0,0,0,0.241004933450353,0,0.291313405241166,0,0,0,0,0,0,0,-0.0474917082439453,0.111594274801624,0.0452606083040719,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.049714358915189,0,0,0,0,0,0,0,0,0,0.0152795645067211,0,0,0,0,0,0,0,0,0.0836492210535283,0,0,0,0.0411939112509286,0,0,0,0,0.0118124339628969,0.00616916513083772,0.310561524955948,0,0,0,0,0.0672111762583973,0,0.296169392065873,0,0,0,0,0,-0.00753678352737936,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279453337028952,0.193668201554669,0,0,0,0,0,0,0,0.168798726573896,0,0,0,0,0,0,0.0170995395277119,0,0,0.359054005507485,-8.67361737988404e-19,0,0,0,0,0.232455652735774,0,0,0,0,0,0,0.0496496931576646,0,0,0.0919181231187989,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235479231582964,0.0364745053147756,0,0.044644087089297,0,0,0,0,0,0.147217666681015,0,0,0,0,0.23063446364409,0,0,0,0.221128816000385,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00167629622463948,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0922224175433405,-0.184869269553785,0,0,0,0,0,0,0,0,0,0.0848970982967225,0,0,0.00764168739698724,0,0,0,0,0,0.0545267141156793,0.154412033822914,0,0,0,0,0,0,-0.00503242157486418,-0.063248920654128,0,-0.0382998037326775,0,0,0,0,0.0336090484621709,0,0,0,0,0,0,0,0,0,-0.0406098003982126,0,0.00757948908502056,0,0,0,0
Slope,-0.106273626862174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.389798061473898,0,0,-0.0713991587960826,0,0,0,0.359936027571045,0.234105180645172,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271752345150254,0,0,0.211309555942647,0,0,0,0,0,0,0,-0.541867906049027,0,0,0,0.96442787535724,0,0,0,10.7210124475115,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217128234366894,0,0,0,0,0,0,-0.0911175951625683,0,0,0,0,0,0.290862407810035,0,0,0,-0.0647980051122903,0,0,0,0,0,-0.0942590476818295,0,0,0,0,0,0,0,0.291835472476135,0,0.209365582334639,0,0,0,0,0
RealEstate_excess,0,-0.0636367695973534,0,0,0,0,0,0,0,-0.226347443469723,0,0,0,0,0,-0.16217676387778,0,-0.0234428840427938,0,0,0,0.0396540797327864,0,0,-0.0126623737490028,0,0.173469495483943,0,0,0,0,0,0,0,0,0,0,0.219196476750686,0,0,-0.100901858545082,0.131822249249213,0,0,0,0,0,0,3.46944695195361e-18,0,0.0400795698220641,0.0584557034416183,0,0.271490812431389,0,0,0,0
MKreturn,0.340247188114218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286754110991469,0.203898105260931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256813037162884,0,-0.365106066691624,0,0,0,0,0.0607189156841294,0,0,0.0524479385383562,-0.0341374798742118,0,0.173094146169565,0,0,0,0,0
MKvol,0.00465285308055072,0,0,0,0,0,0,0,0,-0.00112822514992148,0,0,0,0,-0.00758582151984072,0,0,0,0,0.00396723465073935,0,0,0,0,0,0,0,0,0,0.00455983410022938,0,0,0,0,0,0,0,0,0,-0.00237996093122308,0,0,0,0,0,0,0.00500271941715389,0,0,0,0.004338782598239,-0.00155016254193944,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0109007525228934,0,-0.0052454588227725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00716301494913211,0.0340735056300816,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,-0.0186423723431676,0,-0.00610304728444064,0,0,0.0194299453668132,0,0,-0.00523995886635616,0,-0.0105277827698254,0.0303045654853625,0.0518865056288112,-0.00872485695295045,-0.0302802640513306,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009304898337648,0,0,0,-0.000465481111681916,0,0,0,0,0,0.00559037504800122,0,0,0,0,0,0,0,0,-0.00471498356278811,0,0,-0.0044418595329079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134409401341792,-0.00317847762886004,0,0,0,0,0,0
CarbonVol_Hubei,0.0117092247448021,0,0,0,0,0.0036091044111755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000375773822796668,0,0,0.0122052663841479,0,0,0,-0.00518920250774168,0,0,-0.00216017202473253,0,0,0,0,0,0,0,0,0,0,0.00634090544425508,0,0,-0.00802774913906083,-0.00604641691029712,0,0,0,0,0,0
