,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X601992.SH,X300072.SZ,X600688.SH,X601991.SH,X600547.SH,X600309.SH,X600795.SH,X600362.SH,X600188.SH,X000709.SZ,X600660.SH,X600886.SH,X600027.SH,X600157.SH,X002466.SZ,X000959.SZ,X600111.SH,X600489.SH,X000898.SZ,X600339.SH,X601158.SH,X600299.SH,X000792.SZ,X600583.SH,X000408.SZ,X000630.SZ,X000883.SZ,X002460.SZ,X600578.SH,X000983.SZ,X600219.SH,X000786.SZ,X600352.SH,X600008.SH,X000539.SZ,X000825.SZ,X002092.SZ,X600176.SH,X000027.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.179526709010203,0,0,0,0,-0.0292990104849037,0,0.0375425375806347,0,0,0,-0.00105611005668581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367097740788887,0,0,0,0,0.0849436307379181,0,0,0,-0.0595353801817796,0,0,0,0,0,0.0431387207728754,0,0,0,0,0,0,0,-0.0135465679540934,-0.000380418781700499,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0728873904947414,0.0718023876362853,0.228168740789283,0,0,0,0,0.0897688067310311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385762358469324,0,0.00729102601709018,0,0,0,0.035757526253939,0,-0.0613208141682645,0,-8.67361737988404e-19,0,0.0734700443320576,0,-0.00181665843043916,0.00528488154259518,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0524787609863676,0,0,0,0,0,0,0,0,0.0150448400562396,0.0522657399411483,0.0218582075160878,0,0.115620983083964,0,0,0,-0.0588312513756989,0,0,0.174107904154526,0,0,0,0,0,0,0.0669091479621495,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00391154975038114,-0.00613455621045744,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0959470762803146,0,0,0,0,-0.0953521285721042,0,-0.0637859817375273,-4.33680868994202e-19,0,0,0,0.138715185644378,0,0,0,0,0,0,0,0,0.114674212319937,-0.0120405095434498,-0.0869184884914089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478910664824789,-0.0578353641562049,0,-0.0229173426271996,0.200433187106456,0,-0.0234478845610935,0.252773089977818,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.370727810557861,0.117477094911079,0,0,-0.0382148764186479,0,0,0,-6.93889390390723e-18,0.233092511887811,0,0,0,0,0,0.0236714243135121,0,0,-0.221961260300494,0.0905393815777765,0,0,0,0,0,-0.0738405013025868,-0.113373918862073,0,0.0551509275302148,0,0,0,0,0,0,0,0,0,0,0,-0.127444756398376,0,0.0116010485128872,-0.00556463881264558,0,0,0,0,0,0
X600011.SH,0,0,0,0.0293825033648014,0,0,0,0,0,0,0,0,0,-0.0868459872190501,0.0975000367149404,0,0,0,0.0160218315312425,0,0.182419818536402,0.278730732056513,0,0,0,0,-0.155003722839948,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927114430971561,0,0.294951795631935,0,0.0337606797221692,0,0,0,0,0,0.0372578302586703,-0.0148887365493381,0,0,0,0,0,0
X600010.SH,0,0,0,0.0151395058374234,0,0,0,0,0.160540135290901,0,-0.0210924117960618,0,0,0,0,0,0,0,0,0.155495131082549,0,0,0,0,0,0,0,0.242702357829209,0,0,0,0,0,0,0,0,0,0,0.0599515640252157,0,0,0,0.0447856827216405,0,0,0,0,0,0.041261003350248,0,-0.00198603631980134,-0.00452594750945576,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537913999090705,0,-0.0252951867596887,0,0,0,0,0,0,0,0,0,0.0498028730324953,0,0,0,0.333570700870033,0,0,0,0,0,0.256227924620515,0,0,0,0,0,0,0,0.0462711746819342,0,0,0,-0.00220397599367582,-0.00100468694005854,0,0,0,0,0,0
X601600.SH,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.163006025325684,0.0353414425692068,0,0,0,0,0,0.0488961566794639,8.67361737988404e-19,0,0,0,-0.0435444113009506,0,0,0,0,0,0,0,-0.032064991300999,0,0,0.498168990744307,0.0865695858735459,0,0,0,-0.0586144073560491,0,0.0668863520703456,0,-0.00476714296542947,0,0.00759521792188196,-0.00926943169679694,0,0,0,0,0,0
X601992.SH,0,0,0,-0.103472761938012,0.121126652290429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727259392272479,0,0,0,0,-0.122956560221886,0,0,0,0,0,0,0,0,0,0.319122265395527,0.0258999916547471,0,0,0.147684341737504,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758179853866945,0,0,0,-0.115067086394236,0,0
X300072.SZ,0,0.216556552687138,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0467845451811058,0.201629358559902,0,0,0,0.292273184519337,0,-2.16840434497101e-19,-0.0878446458797056,0,0,0,0,0,0,0,0,0.0279378855555016,0,0,0,0,0,-0.056034616675274,0,-0.094941574099973,0.111941788870002,-0.0010022708480591,0,5.42101086242752e-20,0,0.0682012259154847,-0.0097785753888191,0,0,0,0,0,0
X600688.SH,0.0741581528574425,0.475949030774396,0,0,0,0,0,0,0,0,0,0,0,0,0.133245504134472,0,0,0,0,0,0.0636752552207306,0,0,0,0,0,0,-0.0411728444004905,0,0,0,0,0,0,0,0.145298117205048,-0.0759734749915738,0,0,0,0,0,0.0241671531244843,0,-0.00120603891786686,0,0,0,0,0,-0.00157285501563202,0.000865004689268604,0,0,0,0,0,0
X601991.SH,0,0.175739860841676,0,0,0,0,0,0,0,0,0,0,0,0,0.0127095371755193,0,0,0.359647915635573,-0.0156674861461468,-0.164070972426113,0,0,0,0,0.035658178459337,0,0,-0.181009365333368,0,0,0,0,0,0,0,0,0,0,0,0.0749612223653525,0.132016132033364,0,0.264435393776122,0,0.164953127713785,0,0,0,0,0,0.118187238786083,-0.0409968044695961,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0602833946510415,0,0,0,0,0,0,0.05192873487457,0.015437213712658,0,0,0,0,0.00123244303691,-0.0529395214288699,0,0,0,0,0,0,0,0.614929747135348,0,0,0,0,0,0,0,0,0,-0.0506008329287918,0,0,0,0,0,-0.191454805086978,0,0.00642511448654575,0,0,0,0.0823089552426496,0,0.00834014704857642,0,0,0,0,0,0,0
X600309.SH,0,0,0,-0.270889119886624,0,0.384020554987122,0,0,-0.0303575718912256,0,0,0,0,-0.0384149645381582,0,0,0,-0.016645128755009,0,0,0,0,0,0,0.00924649826889952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790472949865944,0.220353581650443,0,0,-0.153422672455376,0.0865568431505132,0.258374253777869,0,0,0,-0.0198891210410155,-0.00870944946618959,0.0301903731064183,0,0,0,0,0
X600795.SH,0,0,0,0,-0.00472133270109852,0.0132752025477723,0,0,0.00712286080146867,0.00574752176678553,0.0686374956829116,0,0.0137537129271247,0,0,0,0,0,0.00154438747668443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521506046883087,0,0,0,0,0,0.0706951739665288,0,0,0,0.0543819793911073,0,0,0,0,0,-0.00358327757813356,0,-0.00140004531035162,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00288682554909497,0,0,0,0.312003775442667,0,0,0,-0.145307152583884,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629539994883469,0,0,0,0,0,0,0,0,0,0.0238519877036093,-0.00508774408903751,0.0437580214234142,0,0.0165643291611542,0,0.00378825176886851,0.00240619846073015,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0502488276689487,0,0,0,0,0,0,-0.0924921935056113,0,0.0236019687071903,0,0,0,0.205432232697583,0,0,0,0,0,0,0,0,0,0,0.0768944014849351,0,0,0,0,0,0,0,0.0572055322632233,0,0,0.156589742684469,0,0,0,0,0,0.0879995237578513,-0.00959300222884146,0,0,0,0.0654788957549838,0.00378741534452845,0.015335285599743,0,0,0,0,0,0
X000709.SZ,0,0,-0.00986060302989781,0,-0.123468612453497,0,0,0,0,0.334516429327431,0.0305989727639712,0,0,0,-0.0286473610796869,0,0,0,0,0,0,0,0,-0.0719284516267054,0,0,0,0.467347913106726,0,0,0,0,0,0,0.33540075763606,0,-0.0441774355590267,0,-4.33680868994202e-19,0,0,0,0.11605519584066,0,0.0874483454303628,0,0,0,0,0,0,0.00100850782852921,0,0,0,0,0,0
X600660.SH,0,0,0,0.0562761964557063,0,0,0,0,0,0,0,0,0,0,0.0796032190358703,0,0,0,0,0,0,0,0,0.0915275944564944,0,0,0,0,0.00232639255693748,0,0.399103318319534,0,0,-0.210142221627358,0,0,0.0290823543514885,0,0,0,0,0,0.0310544103764321,0,1.03867287311711e-05,0,0,0,0,0,0.0143473747644233,-0.00175640560993793,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.223212289162682,0.191387110027187,0,0,0,0.0327394123294865,0.074258032647475,0,0,-0.100652564183129,0.00549138734734811,0,0,0,0.12804178276531,0,0,0,0,0,-0.0582688512270213,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0283287772006888,0,0,0,0,0,0.0448291224171993,0,0.00351490673148774,-0.051758418966979,0,0,0,0,0.0125115292237054,-0.0142385541066998,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.191613649631986,0,0,0.115443675042723,0,0,0,0.0464660130795235,0,-0.00997635479727922,0,0,0,0,0.0217356909786191,0,0,0,0,0.0141946216330627,0,0,-0.0581542550783463,0,0,0,0,0.0411675316962541,0,0,0,0,0,0,0,-0.0536675647611945,0,0.0542409415307862,0,0,0.0691939927196594,0,0,0.0200382943372681,0,-0.00939464789502819,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594189790774268,0,0.074044561624149,0,0,0,0,0,0,0.0168845992460233,0.00476850276341025,0,0,0,0.0368548990299684,0,0,0,0,0,0,0,0,0,0.132219557774267,0,0,0,0,0,-0.0395811978222879,0.0469122702152448,0,0,0.0212013257432758,0,-0.0104080956456144,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0563728618574886,0,0,0,-0.133011250479461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446864497144774,0,0.0812195025714281,0,0,0,0.0506225044905925,0,0,0.33821386278864,0,0,0,0,-0.0179397230280553,0.00217700093587569,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.0381604605657114,0,0,0,0,0,0.050578115223085,0,0,0,0,0,0,0,0,0,-0.279964341146731,0,0,0,0,0,-0.126669379012368,0,0.166900077913299,0,0,0,0,0,0.17601828140346,0,0.0916256621996173,0,0,0,0.332600677203237,0,-0.218516356074714,0,0.145908551069825,0,0,0,0,0,0.0368239366774914,0.0158881459855816,0,0,0,0,0,0
X600111.SH,0,0,0,0.0449969626778105,0,0,0,0,0.019417480656104,0,0,0,-0.0286575797485601,0,0,0,0.1109564480188,0,0,0,0,0,0,0.0742217658440726,0.0539562989869531,0,0,0,0.0251550532170413,0,0,0,0,0,0,0,0,0,0.100103976236737,0,0,0,0,0,-0.00815320625228506,0.107548802547771,0,0,0,0,0.0143987921794151,-0.00101079750648387,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,-0.0108470003403006,0,0,-0.0187731882017157,0.771183143468435,0,0,0,0,-0.0554381104921165,0,0,0,0,0.0313772041434959,0,0,0,0,0,0,0,0,0,0.0377081862663542,0,0,0,0,0.0471152190418292,0,0,0,-0.0430794745051504,0,0,0.00745531572650957,0,0,-0.00631305496430724,0,0.00956556120070873,-0.00274914224700792,0,0,0,0,0,0
X000898.SZ,0,0,0,0.103911380173213,0.1273546479107,0.196497147253291,0,0,0,0,0,0,0,0,0.00498108631179892,0,0.237475826764144,0.140866648838998,0.0500790570841788,0,0,0,0,0,0,0,-0.063683903202475,0,0,0,0,0,0,-0.045525926337383,0,0,0,0,0,0,0,0,0,0,0.122579799347734,0,0,0,-0.0878192442605488,-0.028540792349776,0.0197707049920547,-0.0153670612020637,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0.343193725835958,0,0,0,0,0,0,0.270602270803859,0,0,0,0,0,8.67361737988404e-19,0.103456829833658,0,0,0,0,0,0,0.0738721599450158,0,0,0,0,0.189826888013459,0,0.24389510858812,0,0,0,0.0726527225742488,0,-0.0502731662189755,0,0,0,0.0495870014114946,0,0.0477067677598622,-0.0127269297124874,0,0,0,0,0,0
X601158.SH,0,0,-0.000753882422803693,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0784046805921224,0,0.108021319757828,0,0,0,0,0,-0.0179206733190374,0,0,0,0.0375366082844438,0,0,0,0,0,0,0,0.0473384051230372,0,0,0,0,0,0.102589514696989,0,0,0,-0.0644260662345638,0,-0.0916117296650678,0,0,0,0,0,-0.00953523479736049,-0.00482287694173767,0,0,0,0,0,0
