,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X600362.SH,X000792.SZ,X600795.SH,X000708.SZ,X002466.SZ,X002460.SZ,X600010.SH,X600111.SH,X600027.SH,X601699.SH,X000301.SZ,X600489.SH,X000983.SZ,X600160.SH,X600426.SH,X600803.SH,X000877.SZ,X601991.SH,X000630.SZ,X600985.SH,X000933.SZ,X000786.SZ,X000807.SZ,X601168.SH,X000408.SZ,X600176.SH,X002128.SZ,X600612.SH,X600219.SH,X000932.SZ,X000883.SZ,X600096.SH,X600348.SH,X601666.SH,X002271.SZ,X600295.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0.0773067481037134,0,0.107857386869873,0,0,0.0926647762561986,0,0,0,0,0,0,0,0,0,0,0.0949050906143049,0,0,0,0,0,-0.0286625559354891,0,0,0,0,0,0,0,0,0.153028254427932,0,-0.0399971134243994,0,0.130626783686709,0,0,0,0.0139895579116172,0,0,0,0,0,0,0,0,-0.0230284341703848,0.0489544311036234,-0.136022956588909,0,0,0,0,0
X600660.SH,0.0895348627055477,0,0,0,0,0,0,0,0.000725618871597636,0,0,0,0,0,0,0,0,0,0,-0.0417742453706487,0,-0.0433904658222245,0,0,0,0,0,0.169317744253666,0,0,0,0,0,0,0,0,-0.0828316170981054,0,0,0.0993928924565189,-0.0312334413791516,0,0,0,0,0,0,-0.104886076676137,0,0,0,0.00332586387726626,0.0522106497349368,0,0,0,0,0,0
X600886.SH,-0.0183446725420886,0.0297864129126071,0,0,0.0729390738380716,0,0,0,0,0,0,0.0257493850234335,0,0,0,0.396812485552408,0,0,0,-0.0236705971897958,0,0,0,0,0,0,0.0172370858532273,0,0,0,0,0,0,0,0,0,0.0276637795579323,0,0,0,0,0,0,0,0.0723790737311666,0,0.0494038815630146,-0.036902680857295,0,0,0.0313517491777849,-0.023623014073138,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.00795274106750767,0,0.139623566772128,0,0,0,0,-0.248683253508079,0,0,0,0,0,0,0.116673520208794,0,0,0,0,0,0.060740961993911,0.216615092332436,-0.0537297476807869,0,0,0,0,0,0.279523766380152,0,0,0,0.136361806194326,0,0.0484762825113866,0.0365094273905108,0,0,0,-0.0112537431187082,0,0,0,0,0.0328863757764703,0,0,0,-0.0182603803296531,0,0.0684745896563462,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125929276594366,0.09014906558961,0.352379968683626,0,0.0042342716169622,0,0.010595799934255,0,0,0,0,0,0,0.0573411245041272,0,0,0,0.0387271291104877,0,0,0.0671632803020322,0.00653877317420724,0,0,0.0161626241020648,0,0,0,0.0983938212890703,0,5.42101086242752e-20,0,0,0,0,0,0,0.0519631136031783,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.296263036845249,0,0,0,0,0.128871094020926,0,0,0,0.0620089031700247,0,0,-0.0506427707570921,0,0.283476348726041,0,0,0,0,0.0680015416355704,0,0,0,0.00762747905053793,0,0,0.0822686865517536,-0.0298037735952418,0,0,0,-0.0357570424328754,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,6.7762635780344e-21,0,-0.0535437496241321,-0.00306269890622434,0,0,0,0
X000708.SZ,0,0,0,0,0.0948446911930221,0,0,0,0.0535834398391028,0,0,0,0,0,0,0.0553207634033953,0,-0.0169199803167877,0,0,-0.0607439016282679,0,0,0,0,0,0,0.00481958779710398,0.0381138593648978,0,0,-0.151298436995039,0,0,0.0248158889010632,0.197972200572862,0,0,0,0,0.0902221368850553,0,0.133696592917226,0.0485264673819112,0.111931420899369,0,0,-0.0806178287288255,0,0,0,0,0.0193001884934674,0,0,0,0,0,0
X002466.SZ,0.118962466499033,0,0,0,-0.032972683809409,0,0,0,-0.0905780709190793,0,0,-0.154216935351521,0,0,0,0,0,0,0.814071602982922,0,0,-0.159099949341284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175081910095777,0,0,0,0,0,0,0,0,0,0,0,0,0.048377780432066,0.0277919812897463,0,-0.0590426806572782,0,0,0,0,0
X002460.SZ,0,0,0,0.142040634889109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74903121449985,0,0,0,0,0,0,0,0,0,0.0806962658944785,0,0,0.0626470687679915,0,0,0,0,0,0,0.0613238571484767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033631477742442,-0.0755813009153705,0,0,0,0,0,0
X600010.SH,0,0,-0.104679382839388,0,0,0.196985427622261,0,0.0498533627865068,0,0,0.361594886009737,0,-0.104078929803877,0,0,0,0.0146769798906251,0,0.00915594638133867,0,0.528896377909467,0,-0.0834196214316727,0,0,-0.00444291921537483,0,-0.0852003534914648,0,0,0,0,0,0,0,0,-0.02722436819951,0.0227284452187845,0,0,0.0446977135179999,0,0,0,0,0,0,0,0,0,0,0,0.00511308654716766,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,-0.0356030396137289,0,0,0,0,-0.060809920430384,0,0.368948249997941,0,0,0,0.0907742919554094,0.552755812269934,0,0,0,0,0,0,-0.0350060049087148,0,0,0,0,0,0,0,0,0,0,0,0,0.169366320742673,0,0,0,0,0,0,-0.0462801707273411,0.0185168067281642,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0626291754730031,0,0,0.712763981007918,0,0,0.0738927923430707,0,0,0.120214311658211,0,0,0,0,0,0,-0.0971206718296785,0,0,0,0,0,0,-0.0918819164285125,0.0839997836631973,0,0.168645050645611,0.0686972383388637,0,0,0,0.157309012923355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198390392961875,0.0124497263970733,0,-0.594547583335135,0,0,0,0
X601699.SH,0,0,0,0,0,0.363030810933793,0,0,-0.0027557640260246,0,0,0,0,0,0,-0.10394035141505,0,0,0,0,0,-0.0657434594904953,0,0,0,0.0726710323895899,0,0,0,-0.0712933268579783,0,0,0,0,0,0,0,0,-0.225047885748424,0,0.126919845940476,0,0.062602277049457,0,0,0.729390815907945,0,0,0,0,0,-0.0640288834677584,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.00429984503701422,-0.065130301767627,0,0,0,0,0,0,0,0,0.0772714341965376,0,0.159715981314556,0,0,0,0,0.0246475757599872,-0.0624667796708569,0,0,0,0,0,0,0,0.101139431409609,0,0,-1.73472347597681e-18,0,0,0.0131726927810204,0,0.0651821234052605,0,0.173715795214104,0,0,0,0,0,0,-0.0324702847886116,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.616190902354293,0,0,0,0,0,0,0,0,0,-0.00926900276749985,0,0,0,0,0,0,0,0,0,-0.0312406281439362,0,0,0,-0.0628045588424539,0.0112681749318559,0,-2.16840434497101e-19,0.184378800779991,0,0,0,0.0451391667800968,0,0,0,0,0,-0.0242684585499004,0,0,0,0,0,-0.0287724233070414,0.121257263560697,0,0,0,0,0
X000983.SZ,0,0,0,0,0.103536036057872,0.080210601284666,0,0,0,0,0,0,0,0,0,0,0,-0.0172940747954142,0,0,-0.0868324181906964,0.0566407021506105,0,0,0,0,0,0,0,0,0,0,0.548886374777332,0,0,0,0,0,-0.0466758507080501,0,0,0,0,0,0,0,0.0952197080604949,0,0,0,0,-0.0118977986079735,0,0.110561556462315,0,0,0,0,0
X600160.SH,0,0,0,0.197537633349605,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101979763780089,-0.0254155047509589,0,0,0,0,0,0.0593585862253695,0,0,0,0.0960293978255171,0,0,0,0,-0.341105325905057,0,0,-0.0314420605576147,0,0,0,0,0,0.569571978558338,0,0.456359830692601,0,0,0,-0.188796213975641,0,0,0,4.33680868994202e-19,0.00432722208253842,0,0,0,0,0
X600426.SH,0,0,0,0.351348569492769,0.0552899103653867,0,0,0,-6.93889390390723e-18,0,0,0.135917928445846,0,0,0,0,0,0,0.0196973425587633,-0.0136923631339689,0,0,0.0797156276452006,0,0.0493148041118242,0,0,0,0,0,0,-0.0744921854828199,0,0,0,0,0,-0.0143367073922419,0.456889539492793,0,0,0,0,0,0,0,0,0.0157327952903096,0,0,0,0,0.0379481725135718,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128566830683147,0,-0.035808303688389,0,0,0.16166579342648,0,0,0,0,0.0165695938257919,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0913046517476046,0,0,0,0,0,0.0625599628544269,0,0,0,0,0,0,0.041714391456592,0,0.0178112245575456,0.0854182030975729,0,0,0,0,0,0
X000877.SZ,-0.111279792942253,0,0,0,0,0,0,0,-0.0386051302272046,0.221528049862659,0,0,0,0,0.0476305969662502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265109270645236,0,0,0,0,0.00783025985186876,0,-0.281234611251214,0,0.000237631032324219,0.0560818819652409,0,-0.180864784153503,0,0,0,0.126678854294194,0,0,0,0,0,0,0.0341623195658356,0.027969902875679,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0390546709762155,0,0,0,0.190837441779254,0,0,0,0,0,0,0,0.137088709441953,0,0,0.0969634291990588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456490183263124,0,0,0,0,0,0,0,0.267246341100611,0,0.13230333750156,0,0,0,0,-0.100650495557338,0.00826286972113218,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0205511937438201,0.0362168193733736,0,0,0,0.422835428228451,0,0,0,-0.106977864229643,0,0,0,0,0,0,0,0.138676622009413,0,0,0,0,0,0,0,0,0,0,0.173423077949989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137162566521606,0,0,0,0,0,0,0
X600985.SH,0,0.0262242440638464,0,0,0,0.124108514303299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.345872175185435,-0.0245523009854706,0,0,0,0,0,0,0,0,0,0.0409962827992802,0,0,0.019997831326916,0,0,0,0,0,0,0.309670066214241,0,0.0217852572795467,0,0,-0.00039263906219849,-0.0340816726063462,-0.0324676548958306,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.160725174372964,0.0218801064735856,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0632711768834857,0,0,0,0.225549998110989,0,0,0,0,0.379035275854146,0.106153682789487,0,0,0.278738912787271,0,0,0,0,0.182149783172225,0,0,0.0660369245883376,0,0,0,-0.0919653098102966,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740545010769783,0,0,0,0,0,0,0,0,0.18881226681138,0.0156735796746184,0,0,0,0,0,0,0,0,0,0,-0.131829771351835,0.297160057190028,0,0,0,0,0,0,0.00862488703246237,0,0,0.234782972217834,0,0,-0.0337811178454872,-0.0151541862479867,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.321946822328341,0,0,0,0,0,0,0,0,-0.0277142961837905,0,0,0,0,0,0,-0.0743144014354434,0,0,0,0,0,0,0,0.153541241567072,0,0,0.127539182824261,0.0152029577959411,0,0,0,0.575018460782508,0,0.0543422533686478,0,0,0,0,0,0,0,0.0229571215425122,0,0,0,0,0,0,0
X601168.SH,0,0.163615012793257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697171221640804,0,0,0,-0.132614783455487,0,0,0,-0.0486068950357205,0.511501673357455,0.119591550642935,0,0,0,0,0.241683641544789,0,0.405043175159356,0.080282490926998,0,0.267186538643836,0,0,0,0,0,0,0,0,-0.0414861877160675,0.0842936743907443,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167178552448472,0,0,0,0.293398842657624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699365704394928,0,0,0.520432150743988,0,0,0,0,0,0,0,0,0,0,0,-0.351837752804982,0,0,-0.109663814136557,0.162927427016694,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.00793975563681295,0,0,-0.0563596236300107,0,0,0,0,0,0,0,0,0,0.194268784257354,0,0.123070649173664,0,0,0,0,0,0,0.104490507881442,0,0,0,0,0,0.0460224620034359,0.184316310233347,0.0892904901934304,0,0,0,0,0.103426491989106,0,0,0,0,0,0,0.229137878594179,0,0,0,0,0,0,0,0,0,0,0
X002128.SZ,0,0.00834156138929347,0,0,0.0757512910675228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0992069999630255,0.167591604143331,0,0,0.026508005892696,0,0,0,0,0,0,0.348265940092863,0,0,0,0,0,0,0,0,0.084373883854326,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0331055174273261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530224329206842,0.108232487536377,0.0817908300341628,0.120288060009543,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.287814940914206,0,0.264668830946794,0,0.105735461606993,0.144150982782158,0,0,0,0,0
X600219.SH,0,0,0,0.0164475990611315,0,-0.0187153355686838,0,0,0,0,0,0,0,0,0,0,0,0.0290976525385835,0.155729597990187,0,0,0,0,0,0.0882236874834341,0,0.0179454844758449,0,0,0,0.0591446729104328,0.111519092833093,0,0,0,0.16371618962583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305182661823803,-0.047472152688882,0,0,0,0,0,0
X000932.SZ,0.0429811896665464,0,0,0,0,0,0,0,0.0671666057586291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149246232287437,0.0764812438013359,0,0.109983445034715,0.21740738006963,0,0,0.0975316596780846,0,0,0,0,0,0,0.0217716944809524,0,0,0,0,0,0,0,0.0497066147830281,0,0,0,0.0206059165287297,0,0,0,0.0572382131843484,-0.18687802454389,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0493703495846729,0,0,0,0,0,0,0,0,0,0,0,0.0523835549589226,0,0,0,0,0,0,0,-0.0203598433284244,0,0,0,0,0,0,0,0,0,0.10478292825613,0.054690975175447,0.0935887935446293,0.0135461499541077,0.309774394147662,0.0775947381087086,0,0,0,0.0568486782909842,0,0,0,0,0.0635726666516017,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23592473941963,0,0,0,0,0,0.00740795867558642,0,0,-3.46944695195361e-18,0,0,0,0.17995096346079,0,0.00394319938805186,0.112184120936287,0,0,0,0,0,0.239187258281494,0.00850461282505409,0,0,0,0.0688585033934686,0,0,0,0.0255060295145908,0.00123090707009887,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.158067399179579,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174632162363142,0,0.263718058268894,0,0,0,0.0148824829322659,0,0.0124918676191279,0,0,-0.0165202780104576,0.125695822826534,0,0.0813272512036499,0,0,0,0,0,0.0804501459562146,0,0.0978642441921435,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117043076823907,0,0,0,-0.0313308939788642,0.260708895357227,0,0,0.128817113860112,0,0,0,0,0,0,0.265878378947893,6.93889390390723e-18,-0.250782123921354,0.170609360875758,0.045843509771546,0,0,0,-0.107059199094815,0,0,0,0,0.299997612040478,0,0,0,0,0,-0.0420259212409502,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023014806622828,0,0,0,0,0.491584302621918,0,0,0,0,0,0,0,0.0304175334188098,0,0,0,0,0,0,0,0,0.198641030528562,0,-0.0690088502847406,0.0283982593155455,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0559102502452338,0,0,0,0,0,0,0
X600295.SH,0,0.127012984671569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213640332694173,0,0,0,0,0,0,0,0.0732844117013468,0,0.0687541346784341,0,0,0.212082376108154,0,0,0,0.212885301093309,0,0,0.094222508068456,0,-0.0477649914002255,0,0.0103294740292703,0,0.0419637861454637,0,0.0633896074719331,0,0,-0.0998695251121558,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.090157549800473,0,0,0,0.00368463313555451,0,0,0,0,0,0,0,0,0,0,-0.00895195767587839,0,0,0,0,0,0,0,0,0,0,0.209554781007757,0,0,0.0059589816155112,0,0,0.0223976315644625,0,0,0,0,0,0,0.369911427798957,0,0,0,0,0,0,0,0.0194769725726556,-0.00813903007296838,5.42101086242752e-20,0,0,0,0,0
Change_TY3M,-0.0128578189258219,0,0,0,0,0.056784013124874,0,0,0,0,0,0,0,0,0,0,0,0.254596612787551,0,0,0,0.0568953940332714,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0897039806270093,0,0,0,0.0628791144230949,0,0,0,0,0,-0.188014540395812,-0.0645596881669757,0,0,0,0.0388364365390846,-0.154780725099382,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.329145686023318,0,0,0,0,0,0.0152229343725209,0,0,0,0,0,0,0,0,0,0,0,-0.063529340387785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189861354332279,0,0.828498043474064,0.364611912674803,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.270699989252392,0,0,0,0,0,-0.0625081846831955,0,0.193631106739646,-0.395188083382864,0,0,0,0,0,0,0,0,0,0,0,0.191394143922162,0,0,0,0,0.0429315792986904,0,0,0,0,-0.117435677033777,0.0186361981002309,0.00138067965502574,0,0,0,0,0,0,0,0,0,-0.0732076848638358,0.581025698096688,0,0,0,0,0,0,0
RealEstate_excess,0.323597549703961,0,0,0,0,-4.33680868994202e-19,0,0,0,0.122743218606871,-0.159445510845258,0,0,0.0519334639710837,0,0,0,0,0,0,-0.283162696751891,0,0,0,0,0,0,0,0.148258487431789,0,0,0,-0.0594551855295947,0,0,0,0,0.119038643763641,0,0,0,0,0,0,-0.312298603313567,0,0,0,-0.0280212828576671,0,0,0.012979954614103,-0.00110028635751264,0,0.26421008380646,0,0,0,0
MKreturn,0.0465934356139174,0,0,-0.0567816292168897,0,0,0,0,0,0,0,0,-0.0586157403720761,0,0,-0.0687360747527948,-0.0329603319647904,-0.00672166290892795,0,0,0,-0.0672901653327516,-0.0668983933035549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815009049822104,0.0346967027665873,-0.0227894979623392,0.11138269710141,0,0,0,0,0
MKvol,0,0,0,0.00357898485882109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145894568393848,0,0,0.00511285430000162,0,-0.0105001118575699,0.0182428230153715,0,0.00602136029888571,0,-0.0480951655276731,0,0,0,0,0.0140286030915519,-0.00635361720914652,0,0,0,0,0,0,0,0,0,0,0.00130055825285888,0,0,0,0,0,0.0267338365348832,-0.0176127211544377,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000856038074879117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501505794011468,0,0,-0.000112774312258257,0,0,-0.000551552468688957,0,0,0,0,0,0,0,0.00114969249754592,0,0,0,0,0,0.00089439344647045,0,0,0,0,0,0,-0.00144741631408784,0,0,0.000142013670909808,0.00173467385768762,-0.00197611741609915,-0.000991311973051515,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116528743171689,0,0,0,0,-0.00330455536949124,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.00474290298340799,0,0,0,0,0,0,0,0,0.00763079943896733,0,0,0.0133160624995908,0,0,0,-0.00547859499109167,0.0378340969742954,0.0153004149222635,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00644853295000919,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0018336299500353,0,0.0129455392211589,0,0,0,0,0,0,0,-0.00123299497437192,0,0,0,0,0,0,0,0,-0.00896294794853049,0,0,0,0,0,0,0,0.00367517493151236,0,0,0,0,0,0.00898807579562068,-0.00904531911359327,-0.00201399035080941,0,0,0,0,0
