,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X600362.SH,X002460.SZ,X600803.SH,X600160.SH,X600489.SH,X000708.SZ,X600027.SH,X000786.SZ,X002466.SZ,X000301.SZ,X601991.SH,X000807.SZ,X600219.SH,X000983.SZ,X600426.SH,X600176.SH,X000408.SZ,X002128.SZ,X601699.SH,X000630.SZ,X600096.SH,X000877.SZ,X601168.SH,X000933.SZ,X600157.SH,X002353.SZ,X600985.SH,X600299.SH,X600352.SH,X600995.SH,X000883.SZ,X600688.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.0434508707839889,0.0761597215475383,0,0,0,0,0,0,0,0,0,0,0,0,-0.143631378553899,0.531441565745446,0,0,0,0,0,0,0,0,-0.00981438600291737,-0.0269853285151611,0,0,0,-0.0370400602136964,0,0,0,0,0,0.0440872517276302,0,0,0,0,0,-0.0728478334098524,0,0,0.159477662170023,0,0,0,0,-0.0836664035434793,-0.0367682629032887,-0.000311319739213294,-0.0186681182278176,0,0.0197057289751644,0,-0.015431489235057,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.026232041621276,0,0,0,0,0,0,0,0,0,-0.0585430989495862,0.0116162373806124,0.568483862700009,0,0,0.0528328454578473,0.101225452601525,0,0,0,0,0,0,0,0,-0.0505318800372032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211207194069115,0,0.00402019296349621,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0655528790548179,0.0713402679162651,0,0.0546827967891945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247967741178195,0,0,0,0,0,0,0.0358801064369162,0,0,0,0,0.0205883001788796,0,0,0,0,0,0.106999632830525,0,0,0,0,0,0,0,0,0,-0.0253892849324487,0,0,0,0,-0.0176317265514306,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.11892694816904,0,0,0.0424271551337609,0,0.16369294756449,0,0.203349856170143,0,0.00566022781491674,0,0,0,0,0.0480257217860438,-0.0366770685233084,0,0,0,0,0.0934632260485317,0,0.0934485096845027,0,0,0,0,0,0,0.107531270044669,0.0670344604582509,0,0,0,0,0,0,0,0,0,0,0.00243726441711675,0,0,0,-0.0282095851672504,0,0
X600010.SH,0.0861677564713438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393959092539136,0,0,0,-0.0846136970125002,0,0,0,0,0.0239858729787043,0,0,-0.0830317135221925,0,0.123815740437565,0,0,0,0,0,0,0,0,0,0,0.306695653092651,0,0,-0.0804443389738111,0,-0.0954768048703969,0,0,0.122600317477357,0,-0.0260205456297289,0.0413365320413108,0,0,0,0.0623842592492206,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.350339750205725,0,0,0,0,0,0,0,0,0.0381899908827407,0,0.0610349518138992,0,0.277563718836673,0.016022918768136,0,0,0,0.0217915353135385,0,0,0,-0.0509924971947597,0,0,0,0,0,0,0,0,0.051641996995668,0,0,0.0624524028796766,0,0,0,0,0,0,-0.00437679736744699,0.0101177080880838,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366610023597862,0,0,0,0,0.034271561266824,0,0,0,0,0,0,0,0,0,0.0985645332623816,0,0.0359218120536377,0,0,0.011333161353639,0,0,0,0,0,0,0.0511034548399343,0.136404870778918,0.029145475694217,0,0,0,0,0,0,0.142029697770179,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.157992098247865,0,0,0,0,0,0.213103011257424,0,0,0,0,0,0,0,0,0.0581285868886549,0.00692324358644571,0,0.0657043331664439,0.168276260389935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195508864853958,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0110428800946689,0,0,0,0,-0.0135937912890573,0,0
X002460.SZ,0,-0.00919697801157788,0,0,0,0,0,-0.0710471483592464,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.00355070545121306,0.940288174132705,0.0840347752772719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579843446148857,0,0,0.00196719031539444,-0.0576745797586045,-0.0386178491912135,0.0362212299620951,0.0339133180176702,0.154004753867141,0,-0.0111106967768156,0,0
X600803.SH,0,0,0,0.538905189688261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21388564004368,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00112857350580215,0,0,0.00856361440606061,0,0,0,-0.077729589287951,0,0
X600160.SH,0,0,0,0,0,0.225456620653265,0,0,0,0,0,0,0,0.121552779879731,-0.00521999556493663,0,0,0,0.0735519406821442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136933350701457,0,0,0,0,0,0,0.24075683005022,0.04418463924559,0,0,0.0263495197654641,0,0,0,0,0,0,0,-0.0199896070094806,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.220071982226982,0,0.135950710900104,0,0,0,0,0.819218981545312,0,0,0,0,0,0,0.0182717082137749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788457496272033,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0273854671240191,0,0
X000708.SZ,0,0,0,0.155266524027069,0.0187364975684047,0,0.133786438691985,0,0,0,0,0,0,0,0,0,0,0,0.115898911194459,0.0395274964259264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210394746901526,0,0,0,0.12820485791644,0.067579681092886,0,0,0,0,0,0,0,0,0,-0.0253004352062946,0.00772903522511527,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.160045007325502,0,0,-0.0117910523809234,0.109712573945804,0,0,0,0,0,0,0,0,0,0,0.0224522049811831,0.646095978266839,0,0.00679742813736064,0,0,0,0,0,0,0,0,0,0,0,0.0337716738371645,0,0,0,0,0,0,0,0,-0.0846581477257932,-0.0148811476639209,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.16979279380902,0,-3.46944695195361e-18,0.224670487484867,0,0,0,0.140447589030653,0,0,0,0,0,0,0,0,0,-0.0940151321394872,0,0,0,0.23538097321998,0,0,0,0.0073270991166152,0,0,0,0,0,0,0.161746091861541,0,-0.0716398879026238,0,0,0,0,0,0,0,0,-0.0251694096794143,0.0173245132096003,0,0,0,0,0,0
X002466.SZ,0,0,0,0.247482891130717,0,0,0,0.335559620443399,0,0,0,0,0,0,0,0,0,0,0.569386063673317,0,0,0,0,0,0,0,-0.0332606166446777,0,0,0,0,0,0,0.0639719983727609,0,0,0,0,0.0407656360822619,0,0,0.026539359955656,-0.0387583669533027,0,0,0,0.078367924647516,0,0,0,0,0,0.0102969994022704,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.111214353043568,0,0,0,0,0,0,0,0,0.0750071558729001,0,0,0,0,0,0,0,0,-0.184876101243142,0,0,0,0,0.511750508742164,0,0,0,0.656863127795815,0,0,0,0,0,0,0,0,-0.328670458354107,0,0,0,0,0,0,0,0,0,-0.00859630245097846,0.0105089999104436,0,0,0,-0.0317276222831543,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244844742059412,0,0.0130974176528829,0,0.0926650561214987,0.115802917369028,0,0,0,0,0,0,0.0782969549217147,0,0,0,0,0.080843633614764,0,0,0,0,-6.93889390390723e-18,0,0,0.107696861580882,0.00271070580739153,0,0.0972430636381262,0,0,0.0180494570925462,0,0,-0.00610781764785481,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.410590978697676,0,-0.0407470430596721,0,0,0,0,0.0533990402406342,0,0,0,0.0630202955848548,0,0,0,0.0265897810732564,0,0.113656644157266,0,0,0.160728895394406,0,0,0,0,0,0,0,0,0,0,0.309942907098347,-0.00214452308031201,0,0,0,0,0,-0.197474689033057,0,0,-0.0161776657896684,-0.00959410472089607,-0.0106882057214143,0,0,0,0.00801303187229577,0,0
X600219.SH,0,0.0840988917106955,0,0,0,0,0,0,0,0.399990530793847,0,0,0,0,0,0,0.0717844427270615,0,0,0,0,0,0,0,0.14742154260768,0,0,0,0.0609113857418371,0,0,0,0,0,0,0,0,0,0.107610239845831,0,0.019844745736028,0,0,0,0,0,0,0,0,0.0367177052726244,0.0308918506846819,-0.00755586313193,0.0161038660515129,0,-0.19624116085187,0,-0.0526313135181369,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.0472935930795632,0,0,0,0,0.00504690087671089,0,0,0,0.0340720375641637,0.187417416123913,0,0,0,0,0,0,0,0,0,0,0,0,0.0458088538455596,0.0273075017625695,0,0.111728324255626,0,0,0,0,0,0.0653348373463922,0,0.345034447189019,0,0,0,0,0,0,0,-0.0171512073318997,-0.0192554528638459,0,0,0,-0.0490811284422337,0,0
X600426.SH,0,0,0,0.252952699384809,0,0,0,0,0,0,0,0,0,0.176704962100168,0,0,0,0,0,0,0,0,0,0,0,0.00864442717636256,0,0.0580381923532382,0,0,0,0,0.0590959742218527,0,0,0.0481487679288781,0,0,0.0630870753608412,0,0.173824054729634,0,0,0,0,0,0,0,0,0,0,0,-0.031341884146334,0.0562009288390512,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436150643229465,0.114416734628138,0,0,0,0,0,0,0.0902348556014662,0,0,0,0.168921337870719,0.146882192323027,0,0,0,0,0,0,0.0476071683019985,0,0,0.0830657912982737,0.0527057920699521,0.0201680722813897,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
X000408.SZ,0.0291481532200672,0,0,0.0422157441742162,0,0,0,0,0,0.0857870340861666,0,0,0,0,0,0,0,0,0.131121960932522,0,0,0,0.204984215405486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129850123249111,0,0,0.00737358300446867,0,0,0,0,0,0,0,0,0.0313331534619465,0,0,0,-0.0500294336910651,0,0
X002128.SZ,0,0,0,0,0,0,0,0.0105958231364073,0,0,0,0,0,0,0,0,0.0528120859485676,0,0,0,0.0377220807956713,0,0,0,0,0.031792415361835,0,0,0,0,0,0,-0.110695510528788,0,0,0.254422003946137,0,0.140901559207925,0,0,-1.73472347597681e-18,0,0.0410635660576259,0.416647917094265,0,0,0,0,0,0,0,0,0.00908191624516639,0,-0.122295968059595,0,0.0216517721019395,0,0
X601699.SH,0,0,0,0,0,0.0335126449576233,0,0.0365358900129716,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.21479350313933,0,0,0,0,0.159893229540499,0,0,0,0.147402863161949,0,0,0,0.12914765969067,0,0,0,0,0.170016519513211,0,0,0.0525035224232528,0,0,0,0,0,0,0,0,-0.0301446124081306,0.031247657081521,0,0,0,0.0317688848774244,0,0
X000630.SZ,0,0,0,0.0569504965583179,0,0,0,0,0,0.0130387811592857,0,0,0,0,0.00713887396811783,0,0,0.0529553968599756,0,0,0,0,0.416563646495077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212218116856328,0,0,0.103360182693036,0.0448477043241812,0,0,0,0,0,-0.052250330987256,1.0842021724855e-19,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119682259543307,0,0,0,0,0.0312029934690775,0,0,0.162630491104011,0,0,0.0892919551702857,0,0.0270313272151802,0,0,0,0,0.1341122541486,0,0,0,0,0,0.115549941284712,0,0,0,0,0.0170023890343924,0,-0.0228457166942533,0,0,0,0,0.0376353845263725,0,0
X000877.SZ,0,0,0,-0.0312009033163956,0,0,0,0,0,0,0,0,0,0,0,0,0.225606621635534,0,0,0,0,0,0,0,0,0,0,0,0,0.278017125402541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451709292658885,0,-0.0769471997926758,0.0107482580756742,0,0,0,0.0795781903546686,0,0
X601168.SH,0,0,0,0,0.0771445677399023,0.0846451165893059,0,0,0,0,0,0,0,0,0,0,0.0435089411577985,0.0949182052938702,0.0322780379774602,0,0,0.232998971243277,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0322375820959046,0,0.0273401890833572,0.0631756304366323,0,0,0,0.214121472446309,0.00478514770015732,0,0,0,0,0,0,0,0,-0.0352650752855577,0.0180018492088297,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.150343225530857,0,0,0,0,0,0,0,0,0,0,0.103525967291233,0,0,0,0.0169282880841357,0,0.126568497237305,0,0.269460565325724,0,0,0,0,0.123134524786684,0,0.126653391259932,0,0,0,0.0664159896992171,0,0,0,0,0,0,0,0,0,0,0,0,0.00200622230076028,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.342164590564148,0,0.343366733768124,0,0,0,-0.0217788608784603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719567519026682,0,0,-0.0363454570363723,0,0,0,0,0,0,0,0,0,0,0.440748494948581,0,0,0.0297236739827194,-0.074693048375173,0,0.0423221868355886,0,-0.0951562027566383,0,0.134150578675656,0,0
X002353.SZ,1.38777878078145e-17,0.299426273208867,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.310333526051715,0.000623761371821882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307873173818506,0,0,0,0,0,0,0,0,0,0,0,0,0.144113966813998,0,0,0,0,0,0,0,0.0653347261965789,0,0.0883633232465714,0,-0.0793900791102914,0,0
X600985.SH,0,0,0,0,0,0,0.072257931535561,0,0,0,0,0,0,0,0,0,0,0,0,0.0125429384791123,0,0.0600319866484786,0,0,0,0,0,0,0,0,0.410174138290379,0,0,0,0.0145515805210682,0,0,0,0,0,0.0710916966464926,0,0,0,0,0,0.0438661040409692,0,0,0,0,5.42101086242752e-20,0.0121057329336344,0,0,0,-0.0176203514160863,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143416393345648,0,0.0400227769218829,0,0,0,0,0,0,0.0323306345595295,0,0,0,0,0,0,0,0,0,0,0,0,0.0513727653833613,0,0,0.416417323724379,0,0,0,0,0,0.0542302839542906,0,-0.0474750473045652,0,0,0,0,-0.00592616702572777,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0164943669789141,0,0,0,0,0,0,0,0,0.0445179048094837,0.127625229984264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138629233237701,0,0,0.043349928426559,0.0101545149871644,0,0.244760053169007,0,0,0,0,0,0,0,-0.075260692811732,0,0,0,-0.0436257965577359,0,0
X600995.SH,0,0,0,0,0,0,0,0.0982081879942181,0,0,0,0,0,0,0,0,0,0,0.0037380515690074,0.129764801482002,0,0,0,0,0,0.135884341796478,0,0.00801280071595411,0,0,0,0,0,0,0.0179223398235205,0,0.303850572867561,0,0,0,0,-0.0640743231784133,0,0,0,0,0,0,0,0,0,-0.0460048579385759,0.00729593198924088,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.448301586946705,0,0,0.0214989189566978,0,0,0,0,0,0,0,0,0,0,0.058508543192218,0,0.128640296457639,0,0,0,0,0,0,0,0.000141925922497861,-0.00745711148522032,0,0,0,-0.0166263770217318,0,0
X600688.SH,0,0,0,0,0,0,0.00598313224775125,0,0,0,0,0,0,0,0.0881921840479264,0,0,0,0,0,0,0,0,0,0,0.045513377844988,0,0,0,0,0.0780268568024412,0,0.308729185231704,0,0,0,0.0604960169644165,0,0,0,0,0.00511227911423408,0,0,0,0,0,0,0,0.00307484145507567,0,0,0.00171753508176216,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117523892664962,0,0,0,0,0,0.2232160935845,0,0.105795248580242,0,0,0,0,0,0,0,0,0,0,0,0.511663862783579,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215839991822806,0,-0.11721999046427,0,0,-0.132304164559581,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136905643431269,0,0,0,0,-0.0393002015054845,0,0.0637902218267438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767771626029753,0,0,-0.15684367412286,0,0,0,0,0,0,0.113333272971955,-0.50125116157977,0.0856786186478393,0,0,-0.0629859150043677,0,0
Slope,0,0,0,-0.499968622831167,0,-0.381253676543941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49054463523016,0,-0.146273368758541,0,0,0,0,1.37587677341569,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,-0.0606266934967234,0,0,0,0,0,0,0,0,0.658882122354625,0,0.717822658324266,0.175232984576443,0,0,1.04608923365307,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426750504807189,0,0,0.131450477389991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131831426146057,0,0,0,0,0,0,0,0,0,0.434840875737073,0,0,0,0,-0.257356250651543,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0426496377497865,-0.226434756948761,0,0.105378651907372,-0.244214875469298,0,0,0,0,0,0,0,0,0,0.198266784485875,0,0,0,0,0,0,0,0,0,0,0,0.173578839672941,0,0,0,0.0535844830420735,0,-0.0166716605010516,0,0.424902066131485,0,-0.0659965763104064,0,0
MKreturn,0,0,-0.562520145186242,0,0,0.0833893251406966,0,0,0,0,0,0,0,0,0,0,0.234626112166414,0,-0.079222699472722,0,0,0,0,0,-0.131967537099213,0,0,0,0,0,0,0,-0.124558985550227,0,0,0,0,0,0,0,1.73472347597681e-18,0.00190846154524241,0,0,0,0,0,0,0,0.150635894333067,-0.0757735710728278,-0.0131410996075612,0.00666652528885071,0,0,0,-0.107315104095633,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000511928496793692,0,0,0,-0.00207302784347451,0,-0.00324744750494789,0,-0.00209173991140452,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00119903269995308,0,0,0,0,0,-0.00229523677873703,0,0,0,0,-0.00238768681566624,2.71050543121376e-20,-0.00513685408692692,0,0,-0.0312605451428455,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.0225718968576038,0,0,-0.0132416547981769,0,0,0,0,0,0,0,0,0,0,0,0.00938411910886031,0,0,0,0,0,0,0.00767999259696418,0,0,0,0,0,0,0.00428807256737334,0,0,0,0,0,0,0,0,0.00425106395462674,-0.0151871851976232,0.00287157654336748,-0.00934960696270516,-0.0153004236023657,0,0,-0.00765635020153905,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00327955272236177,0,0,0,0,0,0,-0.000579045481780382,0,0,0,0,0,0,0,-0.00166488519017741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200719360047306,0.0291848081288915,0,0,0,-0.0533550666050031,0,0
