,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X000708.SZ,X002460.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600010.SH,X601600.SH,X000301.SZ,X600886.SH,X600111.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X600803.SH,X601991.SH,X002466.SZ,X000932.SZ,X600801.SH,X000027.SZ,X600352.SH,X600795.SH,X000898.SZ,X600219.SH,X600489.SH,X600688.SH,X000883.SZ,X000723.SZ,X002080.SZ,X600486.SH,X600157.SH,X600027.SH,X600516.SH,X600299.SH,X000807.SZ,X000825.SZ,X300037.SZ,X002353.SZ,X601992.SH,X600315.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.316690248734769,0,0,0,0.0120750452661303,0,0,-0.00559808166785885,0,0,0,0,0,0.0143853078884012,0.0524735846324093,0.00790004894840238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309587747800376,0,0,0,0,0,0,0,0,0,0,0,0,0.00317841817567617,0,0.0492034836123227,0,0.00983337106067801,0,0,-0.000370415493949719,0,0,0,0,-0.00900926181178584,0,0
X600028.SH,0,0,0,0,0,0,0,0.0211481317218582,0,0,0,0,0,0,0,0.0464516414551755,0,0,0,0,0,0,0.136992930979045,0,-0.0885831649527488,0.0297877181997277,0,0,0,0,0,0.101665980556094,0,0,0,0.0272013537452686,0,-0.0142141165228757,0,0,0,0,0,0.0554484430376921,0,0,0,0,0,0,0,0,-0.0232971811352885,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.00411486513151742,0.102788414758549,0,0,0,0,0,0,0,0,0,0,0,0.0891485273079258,0,0,-0.0237750659947338,0,0,0,0,0.0232512021009492,0,0,0,0,0,0,0.0291446769866464,0,0,0,0,0,0,0,0.199184762059471,0,0,0,0,0.0126208341840905,0,0,0.0239016092036501,0,0,0,0,0.00773150211572858,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.111985185441192,0,0,0,0.142150474426312,0.317071687636337,-0.0416437899065216,0,0.0556312947542447,0,0,0,0,0,0.149316570176027,0,0,0.136764734561071,0,0,0,0,0,0,4.42930920353532e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107139179541595,0,0,0,-0.0355283059113158,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0536638754228193,0,0,0,0,0,-0.0250629984357966,0,0,0,0,0,0.133996015828702,0,0.0247487633365213,0,0,0,0.0478029314049403,0.225210493453491,0,0,0,0,0,-0.00949664982421822,0,0.00863033159885036,-0.0246623360126772,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0462044756813319,0,0,-0.0196436135464158,-4.33680868994202e-19,0,0,0,-0.0288441561736298,0,0
X600019.SH,0,0,0,0.0414081431708189,0,0,0,0,-0.0870717847731623,-0.0909123667212567,0,0,0,0,0,0,0.0725701648225617,0,0.145365085394108,0,0.0867676081809137,0,0,0.191959294135214,0.0207885941948456,0,0.297765658462847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23879404438573,0,0,0,0.147920632842493,0,0,0,0.016958817620848,0,0,0,-0.015945586313903,0,0
X002271.SZ,0,0,0,0.125557654399952,0,-0.407252536043226,0,0,0,0.107304635086933,0,0,0,0,0,0,0,0,0,0,0.0569602501601282,0.10369970889403,0.0831523847002454,0,0,0,0,0,0,0.00951196982209154,0,0,0,-0.154837372967571,0,0,0,0,0,0,0,0.0449444283274595,0,0,0,0,0,0,0,0,0,-0.0158061931180024,0,0,0,0,-0.0143575528963674,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317478237481139,0,0,0,0,0.209143691232847,0,0,0,0,0,0,0,0,-0.130500651316058,0,-0.177363915868031,0,0.413862594700453,-0.281373395807044,0,0,-0.203033423009809,0,0,0,0,0,0,0.492323115388284,-0.107134175729264,0,0,0.118612545621966,0,0,0,0,0.12805265260946,-0.172347046944542,0,0,0,-0.0494319124191313,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.313016357962512,0,0,0,0.180146129132966,0,0.0412229083016102,0,0,0.142918443099018,0,0,0,0,0.0614254484806682,0,0,0,0,0,0,0,0,0,0,0,0.093485616713349,0,0,0,0,0,0,0.0432362151930165,0,0,0,0,0,-0.00615108520237969,0,0,0,0,-0.0116638190026789,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0538624113932586,0,0,0,0,0,0,0,0.0634286422428892,0,-0.114308872600316,0,0,0.176592741231713,0,0.061747470842671,0,0.00457118697097147,0,0,0,0,0,0,0.00627804946138518,0,0,0,-0.0579050300998915,0.0364387226884131,0.354277573477379,0,0,0,0,0,0,0.029069539428485,0,0,0,0,0,0,0,0,0,0,-0.0486710611310693,0,0
