,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600547.SH,X600660.SH,X002271.SZ,X600011.SH,X000786.SZ,X601600.SH,X600362.SH,X600886.SH,X601898.SH,X600426.SH,X600176.SH,X600010.SH,X600188.SH,X000301.SZ,X600801.SH,X600111.SH,X600352.SH,X600489.SH,X601991.SH,X600795.SH,X002466.SZ,X600688.SH,X600803.SH,X600299.SH,X600486.SH,X600027.SH,X002353.SZ,X600219.SH,X300037.SZ,X000932.SZ,X002075.SZ,X601992.SH,X002080.SZ,X000723.SZ,X601168.SH,X000898.SZ,X002409.SZ,X000630.SZ,X000807.SZ,X000027.SZ,X000878.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,-0.0192702780434185,-0.0208732583265387,0,0,0.0624841565256609,1.73472347597681e-18,0,0,0,0.0120740620467092,0,0,0,0,0,0,0,0,0,0.00870845448252646,0,0,0,0,0,0,0,0,0,-0.0193858393169921,0,0.0367654740713867,0,0,0,0,0.0322881520796701,0.0167000270995067,0,0.0446184950525445,0,0,-0.0110538674564721,-0.00922281796914354,0,0,0,-0.00777557951323011,0,0
X600028.SH,0,0,0,0,-4.33680868994202e-19,0,-0.00720260713779865,0,0,0,0,0.0230780792409508,5.42101086242752e-20,0,0.0282788526900612,0,0,0,0,0,0.0151008517498328,0.0295194697606287,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0110154180401641,0,0,0,0,0,0,0,0.0453923070039433,0,0,0,0,0,0.00520186581011634,0,0.0532585564625045,0,0,-0.0176740778795242,0,0,-0.0103059138003609,0,-0.0164341663204602,0,0
X601088.SH,0,0,0,0,0,0,0.0299227960492186,-0.00829458476309162,0,0,0,0,0,0,0,0.0234217652665608,0,0.00338821393110136,-4.33680868994202e-19,0,0.315570387787984,0.03458871629268,0,0,0.0517964261931316,0,0.0919267206705989,0,0,0,0,0,0,0,0,0,-0.000406729951986656,0,-0.0113956833867863,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138191099692022,0,0,0,-0.00508259327403148,0,0
X600585.SH,0,0,0,0,0.066546077390812,0,0.12970314287102,0,0,0,0,-0.0095878677330078,0,0,0,0,0,0.00769378959812814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528580901501535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227900905062802,0,0,0,0,0.0114065922749104,0,0
X600309.SH,0,0,0,0,0,0,0,0.415893835174852,0,0,0,0,0,0,0,0,0,0.396334870414638,0,0,0,0,0,0.0476285536017866,0,0.0125844901650057,0,0,0,0,-0.13457706098755,0,0,0,0.210472086015967,0,0.154839266327354,0,0.183332476420524,0,0,0,0,0,0,0,0,0,0,0,0,0.043483153777889,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.00330101645938856,0,0.0391992393213316,-0.0411916212724049,0,0,0.0131406558688636,0.0235428681391882,0.0819930783709507,0,0,-0.049237789097251,0,0,0,0.0599271960089123,0,0.063939338769604,0,0,0,0,0.0107783914091199,0,0,0,0,0,0,0,0,0,0,0,0,0.0784690270040063,0,0,0,0.204396034695308,0,0,0,0,0,0.0418433021575395,0.0434310686159637,0,0,0,0.00747225523593618,0,0
X002460.SZ,0,0,0,0,0,0.439741925203455,0,0,0,0.113016609502051,0.166268185067012,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.248811863758315,0,0,0,-0.00427906386361837,0,0.122994109836075,0,0.325482627176558,0,-0.0497268459239882,0,0,0.0253496845657172,0.0910598045290674,0,-0.103405993949735,0,-0.0950719901257267,0,0,0,0,-0.00664803868934008,-0.0576295755253243,0,0,0,-0.0391023168409698,0,0
X000708.SZ,0,0,0,0,0,0.156205490319588,0,0,0,0,0,0.00376743131874315,0,0,0,0,0,0,0,0,-0.0901597366528127,0,0,0,0,0,0,0,0.107749458492262,0,0.13988279112621,0,0.186720619774742,0,0,0.0813038585259213,-0.0489137603586751,0.0243408626231774,0,0,-0.0355648106454402,0,0,0,0.0586584912805826,0,0,0,0,0,0,-0.0141268450275846,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0402383795981436,0,0.0869419004424945,0.0357926605884302,0,-0.0295897539417958,0,0,0,0,0,0,0,0.0415903573618324,0,0,0,-0.000472661217729613,0,0,0,0.601076465182419,0,0,0.00378207060707226,0,0,0,0,0,0,0.0952008246622535,0.0583433792131208,0,0,0,0,0,-0.0149135674067272,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020200883210677,0,0
X600660.SH,0,0,0,0,0,-0.0503378654550176,0,0,0,0,-0.0386582123646849,0,0,-0.159698394155065,0,0,0,0,0,-0.0196662971184661,0,0.0423782337093872,0.0876558229155022,0,0.0515226856097591,0,0,0,0,0,0.129666776470018,0,0,0,0,0,0.265354053867818,0,0,0,0.0152836018236851,0,0,0,-0.0889460936504893,0,0,0,0.0573139549742829,0,0,0,0.0607684176019301,0,0,0,0.0221683408383174,0,0
X002271.SZ,0,0,0,0,0.0612168413417243,0,1.73472347597681e-18,0,0,0.0875220544028323,0,0,-0.0355064222595929,0,0,0,0,0.13849405263183,0.34452667835606,0,0,0,0,0,0,0,0,0,0,0,0.190485392950105,0,0,0,0,-0.154600812249048,0.166893463772126,-0.137514151232465,-0.123816997789327,0,0,0,-0.102221769124401,0,0.115863092651511,0,0,0,0,0.259500527042068,0,0.0280844312223574,0.0849841333816766,0,0,0,0.0492503165674505,0,0
