,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X600010.SH,X600188.SH,X600027.SH,X600688.SH,X600309.SH,X600583.SH,X000883.SZ,X601992.SH,X002353.SZ,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000629.SZ,X600489.SH,X000539.SZ,X600315.SH,X000831.SZ,X000825.SZ,X600660.SH,X600352.SH,X601699.SH,X600808.SH,X000027.SZ,X600549.SH,X000630.SZ,X000983.SZ,X600307.SH,X600578.SH,X600490.SH,X000959.SZ,X000937.SZ,X002470.SZ,X600863.SH,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0104239376503034,0,0.131418578319927,0.037099052946853,0,0,0.0391147268956359,0,0,0,0,0,0,0,0,0,0,0,0.0418010515125012,0,0,0,0,0,0,0,0,0.0784339907245015,0,0,-0.0195925502722165,0,0,0,0,0,0,0.0347367767264256,0,0,0,0,0,0,0,0,0,0,-0.0107024079058148,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0488723642179659,0,0,0,0,0,0,0,0,0,0,0,0.00243606105500523,0,0,0,0,0.130206298650319,0,0.0602043510774137,0,0,0,0,0,0,0,0,0.027761236372538,-0.092242243829773,0,0,0,0,0,0,0,0,0,0,0,-0.0422884812350724,-6.93889390390723e-18,0.124114526652508,0.0445128700175963,0,-0.00315423268856103,-0.00714231337953432,0.0735485550910043,0,0,-0.0120023684979067,0,0
X601088.SH,0,0,0,0.095301082433683,0.0302777443918905,0,0,0,0,0.0563622144638487,0,0,0,0,0.26138159148149,0,-0.0312363798315928,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430533843668102,-0.0214147669307577,0,0,0,0,0,0.0718884019953231,0,0.027786566893735,0,0,0,0,0,-0.00287068029999021,-0.000572042032794272,0,0,0,0,0,0
X600585.SH,0,0.0323971998127199,0,0,0,0.100213558090602,0,0,0,0.102104660552142,0,0,0,0.12052765337742,0,0,0,0,0,0,0,0.0254657938531906,0,0,0,0.00832686198742538,0,0,0,0,0.0241981751559622,0,0,0,0,0,0,0,0,0.116619268271431,0,0,0,0,0,-0.0260688443504632,0,0,0,0,-0.00983875244430409,0,0,0,0,-0.0125590326748059,0,0
X600011.SH,0,0,0,0,0,0.150299213870264,0,0,0,0,0,0,0.0364729791949081,0.0470634325421701,0,0.268818297413137,0.0763503210273565,0,0,-0.0937832948271665,0,0,0,0,0,0,0,0,0,0,0.136242184631669,-0.0313848025527258,0,0,0,0,0,0,0,0,0,-0.0359084811370521,0.0127886461581111,0,0,0,0,0,0,0,0.0198351038753441,-0.0260319537030858,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0860568480113377,0,0.132304283763894,0,0,0.0357808872546143,0,0,0,0.0117635544012386,0,0,0,0,0,-0.0137641279322554,0,0,0.074788586998746,0,0,0,0.24529473418377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082585831608893,0.0899979950720929,0,0,0.102854061762572,0,0,0,-0.0141242410636413,0.0257901423625682,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0484121470144838,0,0,0.222306389955454,0,0.158274137562031,0,0,0,0.0534462773376363,0.103311498790682,0,0,0,0,0,0.0076698307456679,0,0,0,0,0,0,0.152382325741557,0,0,0.114064247008945,0,0.105403346745945,0,0,0,0,0,0,0,-0.0269774534129271,0,0,0,0,0,0,0,0,0,0.00487310869358348,-0.00597048527258364,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0291954434444177,0,0.050464471592616,0,0,0,0,0,0,0,0,0.179556576745475,0,0,0.0385026970813051,0.0555935991509831,0,0,0,0,0,0,0.0867210269347493,0,0.167386632789155,0,0,0,0,-0.0454836812534175,0,0,0,0,0,0,0,0.136450627498156,0.0502010336010249,0,0,0,0,0,0,0,0.0164601280567902,-0.0273132227921602,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.00136233820172202,0,0,0,0,0,0,0,0,0,0,0.107836173571218,0,0,0,0,0.00673943818638554,0.0434344607083252,0,0,0,0.0818240404753548,0.0630160064926454,0,0,0,0,0,0.16107459312742,-1.73472347597681e-18,0.0809224780015521,0,0,0,0.017992230201059,0,0,0,0.130357332953712,0,0,-0.0137937003167821,0.0116816057480524,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.361653516591224,0,0,0.0215249595903267,0,0.0733217427282695,0,0,-0.00223946254255323,0,0,0.0524577773088735,0,0,0,0.130220148385706,0,0,0,0,0.011693088424896,0,0,0,-1.73472347597681e-18,0,0,0,0.0068540426118243,0,0,0.0255652510177411,0.111988485348085,0,0,0.0104750226965712,0.155157542545908,0,0,-0.0071383575856226,0,0,0,0,0,0,0
