,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600660.SH,X600547.SH,X002271.SZ,X600362.SH,X600011.SH,X601600.SH,X600176.SH,X600426.SH,X601898.SH,X600886.SH,X000786.SZ,X600010.SH,X600188.SH,X002466.SZ,X000301.SZ,X600801.SH,X600352.SH,X600111.SH,X300037.SZ,X600489.SH,X601991.SH,X600795.SH,X600486.SH,X600688.SH,X002080.SZ,X600803.SH,X002353.SZ,X600219.SH,X600027.SH,X600299.SH,X601168.SH,X601992.SH,X000932.SZ,X000898.SZ,X600399.SH,X002409.SZ,X600529.SH,X000723.SZ,X000630.SZ,X000027.SZ,X000878.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.0172529303453978,0.0454484799030862,0.0556870685992662,0,0,0,0,0,0,0,0,0.00163272859839547,0,0,0,0,0.00685656491882467,0,0,0,-0.00328470118145398,0,0.0088100325155453,0,0,0,0,0,0.0099906036882635,0,0,0,-0.00678002483610954,0,-0.021234969538482,0,0,0,0.0210171191482036,0,0,0,0,0,0,0,-0.003140176565991,0,0
X600028.SH,0,0,0,0,0.0463578506268035,0,0,0,0,0,-0.0575052344848592,0,0.0404037328022004,0,0,0.00649182561914237,0,0,0,0,0.0129073601777245,-0.0251460224461641,0.00765553922967849,0,0,0.042554701579989,0,0,0,0,0,0,0.0654356227788616,0,0,0,0,0,0,0,0,0.139526442449281,-2.16840434497101e-19,0,-0.0281973373305382,0,0,0,0,0,0,0,0,0,0,0,-0.0078418638153586,0,0
X601088.SH,0,0,0,0,0,0.0186020658766197,0,0,0,0,0,0,0,0,0,0,0.56934478389115,0,0,0,0.21713642117389,-0.0264869059480251,0,0,0,1.73472347597681e-18,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00686553286291537,0,0,0,0,-0.00333015302222424,-0.0355582737505789,0,0,0,0,0,-0.0147171437314157,0,0.0085098942714135,0,0,0,0,-0.00929887059636477,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,-0.0652335990037747,0.0131981122532747,0,0.0743250934851387,0,0.0176393317802351,0.0422292321307593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0796805408477581,0,0,0,0.00202437770705334,0,0,0,0,0,0,0,0,0,0.119154207533319,0,0,0.0310327676496002,0,0,0,0,0.00433597846082277,0,0
X600309.SH,0,0,0,0,0,0,0,0.253731096773629,0,0,0,0,-0.0922674438090678,0,0,0.134053574337317,0.101413171565593,0,0,0,0,0,0,0,0,0,0.0477698828218574,0.251067783416377,0,0,0,0,0,-0.191359459592409,0,0,0,0,0,0,0,0,0,0,-0.138118649281272,0.0148520588353791,0,0,0,0.103300352007445,0,0.0105285020585048,0,0,0,0,0.000505939394979707,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148043955687863,0,-0.0571064853180459,0.123550270782963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129725293054969,0,0,0,0,0,0,0,0,0,0,0,0,0.187757283594769,0,0,0.0575292008181466,0.0284190896344789,0,0,0,0.00853295234325423,0,0
X002460.SZ,0,0,0,0,0,0.210344411215964,0,0,0.24716265219079,0,0.112528976317563,0,0,0,-0.0320651078333494,0,0,0,-0.0702257529292863,0,0,0.375571372807143,0,0,0,0,0.312125305501963,0,0,0,0,0,0,0,0,-0.183082692721939,0,0,0.211027259578592,0,0,0,0,-0.179259753361983,0.0635999028867702,0.0344504869562704,0,0,0,3.46944695195361e-18,0,0,-0.00633427574608601,0,0,0,-0.0205555806032214,0,0
X000708.SZ,0,0,0,0,0.0818985438100018,0,0.0606811982101439,0,0,0,0,0,0,0,0.00122240433796729,0,0,0,0,0,-0.0469783480815878,0,0,0,0,0,-0.0961559026759777,0,0,0,0,0,-0.0288256765715535,0.0648345456188189,0,0.430071706297878,0,0.110412516946111,-0.0134675016960348,0,0.197701554096733,0,-0.0251315880486463,0.0413199585575659,0,0,0,0,0,0,0,-0.018684578749699,0,0,0,0,0.00255041672792636,0,0
X600660.SH,0,0,0,0,0,-0.119702276545437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179170057091106,0.0763756946862321,0.0320389498013723,0,0.230652125461978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108490294062853,-0.0715143098938123,0,0,0,0,0,0,0,0,0.036970108984783,0,0,0,0.0082802676994122,0,0
X600547.SH,0,0,0,0,0,0,0.0508301733441419,0,-0.0443839083624994,0,0,0,0.0176824973392654,0,-0.0842797043105451,0,0,0,0,0,0,-0.042011026306976,0,0,0,0,0,0.602778165102817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276444149528731,-0.0120573124948912,0,0,0,0.0494187316485877,0.000904341576658099,0,0,0.0124957184685421,0,0,0,0,0.00924492485287844,0,0
X002271.SZ,0,0,0.151357169280339,0,0.0128090244048635,0,0,0,0.121489055144448,0,0,0,0,0,0.140537054307377,0,0,0,0,0,0.152180838081572,0,0,0,0,0,0.090802558944109,0,0,0,0.0207203545035916,0,0,0,0,0,0,0,0,0,0,0,0,0.0921486795397662,0,0,0,0,0,0.0773425699867965,0,-0.0432682846627435,0.146902412587427,0,0,0,0.0304404582660263,0,0
