,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X000792.SZ,X601898.SH,X600886.SH,X600010.SH,X600801.SH,X601600.SH,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600299.SH,X600027.SH,X600111.SH,X002466.SZ,X600176.SH,X600489.SH,X000723.SZ,X002075.SZ,X000401.SZ,X600426.SH,X000898.SZ,X600516.SH,X601158.SH,X600219.SH,X000932.SZ,X000553.SZ,X600126.SH,X002353.SZ,X600583.SH,X000883.SZ,X600486.SH,X000709.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0,0,-0.0489780655461392,0,0,0,0,0,0,0.129285305155437,0.0429849498724992,0,0,0,0,0,0,0,0.051083751524691,0,0,0.307683139105282,0,0,0,0.00506483489259067,0,0,0,0,0,0,0,0,-0.0691204733246927,0,0,0,0,0,0,0,0,0,-0.0780006220064099,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0185079230872383,0,0,0.0483521382378047,0,0,0,0,0,0,0,0.0525065350959876,0,0,0.226458981687713,0,0,0,0.152209719230665,0.100805457843883,0.0644111906974144,0,0,0,0,0,0.0128632565967464,0,0,0,0,0,0.206896304084201,0,0,0,0,0,0,0,0,0,0,0,0.010366529334119,-0.0029363436751542,0,0,0,0,0,0
X600886.SH,0,0,0,0.098718367927906,0.342425686206563,-0.0307169978510413,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0755627441734234,0,0,0,0,0,0,0,0.0661978722305781,0,0,0,0,0,0.0155911603406716,0,0,0,0,0,0,0.0536622116592104,0,-0.0469945625267436,0,0,0,0,0,0,0,0,0.00222479052198422,-0.0059230629785403,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0079865412543724,0,0,0.0603963775087554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107489010455138,0.0370306519126241,0,0,0,0,0,0,0.0699936555433162,0,0,0,0,0,0.0926118197372883,0.154524141220653,0,0.0323992456604049,0,0,0,0,0,0.284088243709204,0,0,0.00465303704977413,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.62569026007495,0,0,0,0,0,0.458295102077014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342363648129249,0,0.0231948643628717,0.0101777927289471,0.294260073406416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00428443361454621,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0346027825792646,0,0.0760869207469826,0,0,0,0,0,0,0,0,0,0.0598769961932878,0,0,0.0994147727813313,0,0.0618894288458983,0,0,0.0867591381746416,0,0,0,0,0.0526038742567687,0,0,0,0,0,0.0708806374012399,0,0,-5.42101086242752e-20,0,0.0715527444692154,0,0,0,0.290246570395567,0,0,0.00641071985473216,-0.00496437577181193,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0504124953817645,0,0,0.193455098344765,0.147894935859559,0,0,0,0,0,0,0.115382007655876,0,0.15941170879431,0,0,0,0,0,0,0,0,0,0,0,0.0716753305179073,0,0,0.0650983655467474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948346899291875,-0.0105754779418575,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0379599137403435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343778374336936,0,0,0,0,0,0,0,0.35499373418156,0.0537925763742763,-5.42101086242752e-20,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0718222169186608,0,0,0,0,0,0,0,0,0.0937110803225997,0.0836439734128045,0,0,0,0,0,0
X600362.SH,0,0,0,0.282572373953238,0,0,0,0,0.00210962402344984,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0962514719225259,0,0,0.122848653753147,0,0,0,0,0,0,0,0,0,0.0822180366974448,0,0,0,0,0,0,0,0,0,0.327185372227079,0,0.0197219026529758,0.0107344719455462,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0484196423839642,0,0.342124167235109,0,0,0,0,0,0.0603541769122413,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991992234372074,0,0,0.0477842410777237,0,0.100763466658003,0,0,0,0,0,0,0,0.108589346691548,0,0,0,0.178510589361998,0,0,0,0,0.0192471584495355,0.0364900422475855,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0248442884236167,0,0,0.0183499014658293,0,0.266288165520324,0,0,0,0,0,0,0,0,0,0,0.0399307698662088,0,0,0.0883402939983402,0,0,0,0,0,0,0,0.175247738002263,0,0,0,0,0.154253533259568,0,0,0.0486436801048446,0,0,0,0,0,0.0429551039764238,0,0,0.0217831269510168,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.143925086921352,0.0630307913288137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973818145239884,0.0550524416003842,0,0,0,0,0.2635493040944,0,0,0,0,0,0,0,0,0.177991207086413,0,0,0.0144518920896671,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00906573696529732,0,0,0.269266128595886,0,0,0.190623516221541,0,0,0,0,0.0417851780341448,0.0183006257050613,0,0,0.0270428348937604,0.0315499798399467,0,0,0.132174293183559,0,0,0,0,0.0705946698021758,0,0,0,0,0,0,0,0,0.0244122403443901,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114224194508249,0,0,0,0,0.19098959886514,0,0.17927660489036,0,0,0,0,0,0,0,0.0138501549492347,0,0,0,0.10175981407942,0,0.0414790499954484,0,0,0.0128048956269842,0,0,0,0,0,0.161042618672353,0,0,0.0266781441475553,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118551237538039,0,0,0,0,0.0288554529066394,0,0,0.000713130867709843,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0654439698212752,0.248864108010958,0,0,0.0203905984451456,0,0.287819977950404,0,0,0,0,0,0,0,0,0.0998886157732203,0,0,0.0110023672275569,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0261602840594024,0,0.0490157023005536,0,0,0,0,0,0,0.136807534334599,0,0,0,0,0,0,0,0,0.124313382789699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049744105031058,0.243890642576249,0.0494894284918193,0.140534825344234,0,0,0,0,0,0,0,0,0.0395117092210128,0.0443169535192042,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0461841214166624,0,0.536445584717132,0,0.0156247617481421,0,0,0,0,0,0,0,0.027690350871816,0,0,0.117108839506748,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00139336086272071,0.0406398195599329,0,0,0,0,0,0.0936837271432472,0,0,0,0,0,0,0,0,0,0,0.0172575329449287,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.00313134599640262,0,0,0,0,0,0.0633923604124434,0,0,0,0,0,0.10385203815343,0,0,0,0,0,0,0.175522192124203,0,0,0.130502006389036,0,0,0.0392503591978568,0,0,0,8.67361737988404e-19,0,0.0384398875652137,0,0.122211112009104,0,0,0.0713151684695381,0.128461825814817,-0.0318477554184703,0,0,0,0,0,0,0.0424265230954056,0,0,-0.0124319650930306,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.272040161223396,6.93889390390723e-18,0,0.0851058196225861,0,0,0.310589324346026,0,0,0,0,0,0,0.352678627789851,0,0,0,0,0,0,0,-0.085545091511474,0,-0.221606610795594,0,0,0,0.0418413798680239,0.00339039839836137,0,0,0,0,0,0,0,0,0,0,0.250667117874967,0.0597360879272468,0,0,0,0,0,0,-0.0937436849716407,-0.0186082712082423,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.225245640623435,0,0,0.0238456139758809,0,0,0,0,0,0,0,0.150802619727581,0,0,0,0,0,0,0,0.289840537993082,0,0,0,0,0,0.0460859705775353,0,0,0,0.0530819873343548,0,0.0320012547237332,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0564159485089312,0,0,0,0,0,0,0.0378622238643462,0.00495052300386373,0,0,0,0,0,0
X600489.SH,0.13797019972257,0,0,0,0,0.640575822013747,0,0.0160712835806504,0,0,0.0224597556461293,0,0,0,0,0,0,0,0.0270856385774341,0,0,0,0,0,0,0,0,0,0,0.0191165226206856,0,0,0,0.0308645918624654,0.09647428337069,0,0,0,0,0,0,0.0261155156121781,0,0,0,0,0,0,0,0,0,0,-0.0229078079853217,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.211136020298581,-0.110130393048065,0,0,0,0,0,0,-0.0650740590329638,0,0,0,0,0,0,0,0,0,0,0.0591419336085944,0,0,0,0.160659250952918,0,0,0,0.540643190298937,0,0,0.0873792563367079,0.197168934587719,0.00915465820373747,0,0,0,0,0,0,0,0,0.0564681273608035,-0.0323937922140118,0,0.108297051451559,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,-0.134338436311986,0,0,0,0,0,0,-0.0350929433406846,0,0,0,0,0,0,0,0,0,0,0,0.335710424329784,0,0,0,0,0,-0.0631222686857791,0,0.519243536806008,0,0,0,0,-0.0246366474067408,0,0,0,0,0,0,0,0,0,0.0685434883201768,0,0,0,0,0,0
X000401.SZ,0,0,0,0.301728478303615,0,-0.0669039151392154,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.320500019134076,0,0,0,0,0.0919354669293811,0,0,0,0,0.0743084872210536,0.138397869135461,0,0,0.0759909198101094,0,0,0,0,0,0,0,0,0,0.0721290676483742,0,0,0,0,-0.0423606639367495,0,0,0,0,0,0,-0.00327440219212837,0.011286743579808,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738592005373197,0,0,0,0,0,0,0,0,0,0,0.0061228012465685,0.485818849991686,0,0.136546232598279,0.160277213584804,0,0,0,0,0,0,0,0,0,0,0.163397616725225,0,0.0529222887133339,0,0,0,0.0560986169503225,-0.00283956453059268,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.125504533295839,0.141000238665389,0,0.0418494878935559,0,0,0,0,0,0,0,0.0358680211264175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423647169040378,0,0.186549856026885,0,0,0,0,0.0855204395608819,0,0,6.93889390390723e-18,0,0,0,0,0,0.170421836915135,0,0,0.0235014999652384,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0.110316293334506,0.111390993008999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.100739528213018,0,0.191119508302237,0,0,0,0.090189707304365,0,0,0,0,0,0,0,0,0.0802805642023211,0.0616624225371372,0,0,0,0,0,0,0.409324165872399,0,-0.0128916141539897,-0.0150593250915311,0,0.257014573524923,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0502980378928669,0.0172206384653805,0,0,0,0,0,0,0,0,0,0.0451977568421516,0,0,0,0,0,0,0,0.0123138593254845,0.0139090392926615,0,0.0182403254864816,0,0,0,0.0772159494526598,0.0837600658669337,0,0,0,0,0.186055356769685,0,0,0.0309953460109572,0,0,0,0,0,0,0,0,0.0153985197701166,-0.00597721607468693,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0.075284381704811,0,0,0.459021693579322,0,0,0,0,0,0,0,0,0,0,0,0.0721998264719804,0,0,0,0,0,0,0,0,0.00570262547943674,0,0,0,0,0,0.262680677712931,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791366004296279,0,0.162205831411408,0,0,0,0,0,0,0,0,0.0533901987221789,0,0,0.0868118898454347,0.0374945320884807,0,0.0828291956151629,0,0,0.337048554995532,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0189175596612483,-0.0151526376969193,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.122545746459599,0.28063331403176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198697753873414,-0.0826170332326196,-0.11123932831731,0,0.221012538246737,0.134373800689958,-0.0749788655098083,0,0,-0.0620183982246399,0,0,0,0,0,-0.100499197398328,0,0,0.600307869228598,0,0,0,0.0790028915164987,0,0.0296513148288539,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.238293263938807,0,0,0,0,0,0,0,0.27384458053352,0,0,0.0583159598651719,0,-0.102213747581779,0,0,-0.108508711457962,0,0,0,0,0,0,0,0,0.170322853876851,0,0,-0.124815114849455,0,0,0,0,0,0,0,0.158769225710296,0,0,0,0,0,0,0,0.0981672443632358,0.0377557060417947,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.159370220961505,0,0,0,-0.0768835691440211,0,0,0,0,0,0,-0.176874563459707,0,0.00928088717711617,0.0186711372440193,0,0,0,0,0,0,0,0,0,0,0,0,0.14199398018802,0,0,0,0.561672489149057,0,0,0,0,0,-0.0785002690768624,0.118846701464497,0,0.196788901078911,0,0,0,0,0,0,0,-0.0059260296142847,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.143391808598258,0,0,0.0215206151657076,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0,0,0,0.144241179152862,0,0.0558426124345047,0,0,0,0.0735441758480398,0.112484361689472,0,0,0,0.0341041252776774,0,0,0,0,0,0.0912124772143125,0,0,0,0,0,0,0,0.0574352494726668,-0.000382845106091257,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0779792536927277,0,0,0.154915514401222,0,0,0,0,0,0,0,0.0360838440540239,0,0,0,0,0,0,0,0,0.144500312915828,0,0,0,0,0,0.0294611753131348,0.0205957458221956,0,0,0,0,0.293143746795934,0,0,0.0256313185101945,0,0,0,0,0,0,0.0350706490135446,0,0.0270903434664378,-0.000902347113097393,0,0,0,0,0,0
X600486.SH,0,0,0,0.316594603272367,0,0,0,0.0784909031085766,0,0,0,0,0,0,0,0.118201395139068,0,0,0.0619502257761617,0,0,0,0,0,0,0,0,0,0,0.097743666868515,0,0,0,0,0,0.078744542913902,0,0,0,0,0,0.118220925333145,0,0.00179509745134945,0,0,0,0,0,0,-0.348020678825166,-6.93889390390723e-18,-0.0233975792345648,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.054585393996905,0.128576218889464,0,0,0,0,0,0,0,0,0,0.0713367337184866,0,0.104984477608219,0,0,0,0,0.199156354608227,0.0353628556791861,0,0,0,0,0,0,0.0480602903036312,0,0,0,0,0,0.205803895259788,0,0,0,0,0,0,0,0,0,0,0,0.00951872911035288,-0.00427027283265003,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0855810967780614,0,0,0,0,0,0,0,0,0,0,0.00962026742431327,0,0,0.0574250201957958,0,0,0,0.0201409724897356,0,0.100940951959787,0.137134112327454,0,0,0,0,0,0,0,0,0.052973820234877,0,0.281708115506898,0.0364713008936796,0.0552108775302918,0.0780970456033099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.234000504605153,0,0.0557471982261507,0,0,0,0,0,0,0,0.0699207077951903,0.0754608210154727,0,0,0,0,0,0,0.055595541156486,0,0.0301170343084846,0,0,0,0,0,0.168620346979761,0,0,0.18593791637615,0,0.026460078154443,0,0,0,0,0,0,0,0,0,0,0,0.0051570087041474,-0.00235836954600592,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.272813054608703,0,0,0,0,-0.0493044983037578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185901739436749,0,0,0,-0.56003256933638,0,0.401853260134687,0,0,0.203658745588068,0,0,0,0,0,0.029555473646197,0,-0.112697160925985,0,0,-0.0636190015698113,0,0,0,0,-0.161425832441119,0.0307006399895481,0,0.338398837890499,0,0,0,0
Slope,0,0,0,0,-0.163041250343654,0,0,0.652286825946898,0,0,-0.333599530022072,0,0,0,0,0,0,0,-0.243306303470003,0,0,0,0,0,0,0,0.316743013835844,0,0,0,0,0,0.226011531045127,-0.197898008310111,0,0,0,0,0,0,0,0,-0.0420342494312202,-0.243450654998231,0,0,0,0,0,0,-0.505133826252828,0,0.295740541194199,0,1.27699685166717,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170122275385433,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0624414048462334,0,-0.0811012024627855,0,0,-0.0400764647717635,0,0,0,0,0,0,0,-0.0326194664800109,0,0.0498401663875029,0,0,0,0,0,0,0,0,0.0509830643599176,0,0,0.0337559835670765,0,0,0,0,0.0157435236319389,0,0,0,0.0239385939220429,0,0,0,0,0,0,0,0,0.0284731567306951,0.00695289191403638,-0.00190873179065428,0,0.0506942090431186,0,0,0,0
MKreturn,0,0,0,-0.212110494291035,0,0.00203402349525737,0,-0.0488342988373893,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0906277802884225,0,0.0486183062466286,0,0,0,0,0,0,0.0909281239094168,0,0,0,0,0.145653680311567,0,-0.0616348538985171,-0.0281960284565307,0,0.152306194132896,0,0,0,0,0,-0.0305108522450003,-0.174416653543402,0,0,0,0,0,0.204847143254229,0.0627835276222077,0.0244395829704777,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00807071557791974,0,0,0,0,0,0,0,0.011966906958501,0,0.00390738032383946,0,0,0,0.00186600959293815,0,0,0,0,0,0,-0.0112355945836734,0,0,0,0,0,0.0107352921874965,0,0,0,0,0.00121424872613444,0,0,0,0.012773039151862,0.014526674242134,-0.0237275598936612,0,0,0,0,0,0,-0.0243179140735193,0.00978657030482002,-0.0241581409388192,0,0,0,0.0111801459755959,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104445499167886,0,0,0,0,0,0,0,0,0,0.00829294621119767,0,0,0.0296328735971351,-0.00164093534741107,0,0,0,0,0,0.0558472925238446,0,0.0215428532682753,0,-0.0244736390805291,-0.0351713687875449,0,0,0,0,0,-0.018308053441282,0.00113167657792014,-0.0279772996883348,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00114041393131776,0,0.00299209335857788,0,0,-0.00597561122802679,0.00517257004332201,0,0.0102135719272305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0.0123155369499787,0,0,0,0,0,0,0,0,0.00534294616544878,-0.00312654706782312,-0.00644901283217506,0,0,0,0,0,0,0.000941428757388566,0.00154718652247808,-0.00620049903167319,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00342402697399212,0,0,-0.00125174267685261,0,0,-0.00796897933291769,0,0,0,0,0,0,0,0,0.00304836483685154,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025168828898251,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00540440912753218,0,0,0,0.00250866581632775,0,0,0,-0.00990118421036546,0,-0.00723405607074206,0,0,0,-0.0339113154018846,0,0
