,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X601991.SH,X600886.SH,X600688.SH,X600027.SH,X000709.SZ,X600188.SH,X600362.SH,X600111.SH,X000539.SZ,X600583.SH,X601158.SH,X600157.SH,X002075.SZ,X600352.SH,X000898.SZ,X600309.SH,X601992.SH,X600021.SH,X002353.SZ,X600808.SH,X600660.SH,X000629.SZ,X000027.SZ,X000883.SZ,X000878.SZ,X600863.SH,X600489.SH,X600578.SH,X000825.SZ,X000959.SZ,X002470.SZ,X000012.SZ,X600547.SH,X600022.SH,X601918.SH,X000792.SZ,X000600.SZ,X600219.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0.120089742217671,0,0.224759123675046,0,0.225491624006362,0,0.0315438422052954,0,0,0,0,0.100841748374884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966738714070252,0,0,0,0.0626201609529366,0,0,0,0,0,0.089394314643293,0,0,0,0,0,0,0.0716093861059873,0,0,0,0,0,-0.000995459697360112,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0402547099726292,0.058631437300554,0,0,0,0.00927665820858872,0,0,0,0,0.168076387814085,0,0,0,0.286520404303308,0,0.107385037758816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130775322356676,0,0,0,-0.0583414362584073,0,0,0,0,0,0,0,0,-0.00281258527772116,5.42101086242752e-20,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0333757078018194,0,0,0,0,0,0,0,0,0,0.294165650502881,0,0,-0.0383605716935842,-0.00168122966954198,0,0,0,-0.110531559515884,0,0,0,0,0,-0.0582973721152967,0,0,0,0,0,0,0,0,0,0,0.428827800776505,0,0,0,0,0,-0.0202892004253992,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.137007437873487,0,0.0581875888370551,0,-1.38777878078145e-17,0,0,0,0,0,0.0885474878241457,0.00482365981449184,0,0,0,0.0349521544382465,0,0,0,0,0,0,0,0.0248446562057612,0,0,0,0,0.124389298397213,0,0,0.300995213417961,0,0,0,0,0,0,0,0,0.0752030421668251,0,0,0,0,0,-0.00576602147627354,-0.0158151747452258,0,0,0,0,0,0
X000709.SZ,0,0,0,0.0472120739968132,0,0.249491373974023,0,0,0,0,0,0,0,0.154664894539387,0,0,0,0,0.0853411393350101,0,0,0.274746105354514,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.0968366223927086,0,0,0,0,0,0.0904447112876551,0,0.00459079106774337,-0.00421176504656762,0,0,0,0,0,0
X600188.SH,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0555718666867624,0.289018294266749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331128112707992,0.0196315021532236,0.118404672157308,0,0,0,0.110046719885118,0.0281699183155532,0,0,0,0,0,0,0,0,0,0,0,-0.0210440875104387,-0.0129748222649629,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0181337751569985,0,0,0.0503935455071517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570328747783994,0,0,0,0.0274137725321176,0,0.100213498244229,0,0.205391464503453,0,0.117488854893537,0,0,0,0.0389134818572557,0,0,0,0,0.0889531807539349,0.0913799616611086,0,0,0,0,0,0,-0.0241380712072824,-0.0354091936529331,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.013689046428612,0,0,0.00224460573887894,0,0,0.0334232167665994,0,0,0,0.0603495471059576,0,0.0357467785139158,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.234652884715582,0,0,0,0,0,0.118096084942542,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.0333920266528005,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.135211515742931,0.145687247686653,0,0.111645710608759,0,0,0,0,0,0,0,0.173274941151025,0.005022171637623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131123034515884,0,0.103016774618688,0,0,0,0,0,0,0,0,0,6.91957199138657e-05,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0511878175384346,0.23031448913044,0,0,0,0,0,0,-0.0463227293004367,0.250796681095991,0,0,0,0,0,-0.0957524670752239,0,0,0,0,0.204331885169152,0,0,0.0799418673353941,0,0,0.111307359277494,0,0,0,0,0,0,0.0381489480328724,0,0,0,0,-0.00402899335850768,-0.00389987208749636,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.026232099360696,0,0,0.122264783291953,0.0414197123545095,0,0.0140868574201813,0,0.0975034266911077,0.064843587317018,0.0844871721432551,0,0,0,0,0,0,0.149677685874315,0,0,0,0.194979413451233,0,0,0,0,0,-0.00662229830832457,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569976987519625,0,0,0,0,0.278878394756365,0,0,0.148266602246618,0,0,0,0,0,0,0,0.0202960613597782,0,0,0,0,0,0,-0.0110458570865618,-0.0062511406470023,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,-0.016982517888008,-0.0148697712247216,0,6.93889390390723e-18,-1.73472347597681e-18,0,0,-0.0368632237782659,0,-0.0706641087950712,0,0,0,0.194861643820941,0,-0.257560509299463,0,0,0.296096247946773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460078331539338,0,0,-0.119070111803641,0.134375521742953,0,0,0,0,0,0.031516352100358,0.0976906835004877,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130056361041741,0,0,0,0,0,0,0,0,0,0.141563111379886,0.0451620618496529,0,0,0,0,0.0834866417759037,0.10493844746314,0,0,0.0476948147804907,0,0,0,0,0,0,0.0387089112466598,0.0395628313777802,0,0,0.112505605772962,0,0,-0.0111479365597103,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.144115409439469,3.46944695195361e-18,0,0,0,0,0,0,0.0343093662525192,0.0118591093333285,0.0289828153700887,0,0,0,0,0,0.0141930551531663,0,0,0,0,0.227094899969446,0,0,0,0,0,0,0,0,0.0310032001648098,0,0,0.15469391420586,0,0,0,0,0,0,0,0,0,0,0,-0.00759026251805594,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.131074058588505,0,0,0.142167601190287,0,0,0,0,0,0,0,0.04163546716917,0,0,0,0,0,0.117288327776063,0,0.155050558097831,0,0,0,0,0,0,0.114710084084266,0,0,0,0,0.0820638060971006,0,0,0,0,0.0134788461586134,0,0,0,0,0,0,0,0,0,0.00201731873302515,-0.00810700352195561,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0660872967672913,0,0,0,0.0494576483462872,0,0,0,0,0,0,0,0,0,0.177090749380205,0.0973447787055256,0,0,0,0,0.146444677931784,0,0,0,0,0,0,0,0.20883146417336,0.0909496292719618,0,0,0,0,0.0200660104012078,0.0433870944085467,0,0,0,0,0,0,-0.00623228525172971,0,0,0,0,0,0
X600021.SH,0,0,0,0.0830018120812435,0,0,0,0,0,0,0.0937196676979484,0,0,0,0,0.088043732788869,0,0,0,0,0.0308938995154084,0,0,0.0755886272166818,0,0,0,0,0,0.147711685223526,0,0.00206178310234507,0,0,0,-2.71050543121376e-20,0,0.0369614949618385,0,0,0,0,0,0.15654974974329,0,0,0,0,0,0,0,-0.013450744453941,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.100995341394164,0,0.00365447012876682,0,0,0,-0.101988698578021,0,0.0801851716950273,0,0,0,0,0.13166410755114,0,0.0295197344996094,0.0343071984327244,0,0,0,0,0,0,0,0,0.0265740092495133,0,0,0.101692948550866,0,0,0,0.00940758973014553,0,0,0,0,0,0,0,0,0,0,0,0.012520632206117,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.13832553823732,0,0,0,0,0,0,0,0,0.0170210472427005,0,0,0,0,0,0,0,0,0.00899860932622642,0,0,0.205717663266828,0,0,0,0,0,0,0,0,0.0117878298404971,0,0,0,0,0,0.170812004066433,0,0.355736422692021,0.0753207524821764,0,0,0,0,0,-0.000469040789158081,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.252002640171247,0,0,0,0,0,0,0,0.0321226035061879,0,0,0.0143683518384823,0,0.0993121686584893,0,0,0,0,0,0,0,0,0.170234076281999,0,0,0,0,0,0.0872292891172986,0,0,0,0,0,0,0,0,0,0,0.0457866328732856,0,0,0,0,0,0,0,-0.029388820092335,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0612717463036049,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0435756245382484,0,0.0456561262530495,0,0,0,0,0,0,0,0,0.0108050147571323,0,0,0.390812810499626,0,0,0.00762557904103377,0,0,0,0,0.0295040628561596,0,0,0,0,0,0,-0.00634255848737462,-0.0218470882412264,0,0,0,0,0,0
X000027.SZ,0,0,0,0.0523273903982617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916268004395746,0,0,0,0,0,0,0,0,0.094616776201714,0.0504280382581541,0,0.0021808388757887,0,0,0,0.151642539387101,0,0,0,0.0469060021034938,6.93889390390723e-18,0,0.00995519212135126,0,0,0.0441307465161878,0,0,0,0,0,0,-0.0263370672974493,-0.0161582569423625,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0129631674167695,0,0,0,0,0,0.0176885579766497,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,4.33680868994202e-19,0,0,0,0.0254460558991091,0,0,0,0,0.18727806683465,0,0,0,0,0,0,0,0,0.00829980799121425,0,0.0279558251624449,0.107785466623992,0,1.0842021724855e-19,0,0,0,-0.0533299305086286,-0.0168300777727036,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0.0290820326545519,0.014974684991252,0,0,-0.0306339038915172,0,0.102308738183681,0.118623444048114,0,0,0.0499065851194282,0,0,0,0.0637156435035473,0,-0.176860282466844,-0.0189290384590743,0,0,0.0490420971925792,0,0,0,0,0.0281572412542201,0,0,0,0,0,0,0,0,0.209712724042148,0,0,0,0,0,-0.040910764638243,0,0,0,0,0.0150674620640542,0.00998530939903009,0.0101051688484957,0,0,0,0,0,0
X600863.SH,-0.0570396366563198,0,0,0,0,0,0,0,0.119220919821829,0,0,0,0,0.419646320951261,0,0,0,0,0,0.155211700963305,0,0,0.0259742585727595,0,0,0,0,0,0,0,0,0,0.190562320277999,0,0,0,0,0,0.0336557542079198,0,0,0,0,0.123202611588142,0,0,0,0,0,0,-0.00753417410171851,-8.67361737988404e-19,0,0,0,0,0,0
X600489.SH,0,0,0,0,-2.77555756156289e-17,0,0.0936282782039461,0,0,0.02974305127897,0,0,0.0176930945443304,0,0,0,0,0,0,0,0.068087411671979,0,0,0,0,0,0,0.0953242640139984,0,0,0,0,0,0.0166355207300855,0,0,0,0,0.0841915652043371,0,0,0,0.43925416912966,0,0.00347894070830579,0,0.0358499614865797,0,0,0,-0.000874817239917927,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.167450170732998,0,-4.33680868994202e-19,0,0,0,0.241426568731378,0.0336058976017112,0,0.0337231425593242,0,0.110099252500777,0,0,0,0,0,0,0,0,0,0,0.0885066657687393,0,0,0.060647079200223,0,0,0,0,0,0.308671870000985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029677401544707,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170496985339377,0,0,0,0,0,0.0953827700094575,0,0.0337233580101995,0,0.102096715193685,0.191344988442987,0,0,0,0,0,0,0.036049170478082,0,0,0,0,0,0.0228313177595188,0,0,0,0,0,0,0,0,0,0.159218892323976,0,0,0.00284292839257738,-0.013420591174315,0,0,0,0,0,0
X000959.SZ,0,0,0,0.00803667015953187,0,0,0,0,0,-0.00142176835537142,0.00350794159675708,0,0,0,0,0,0,0,0,0,0,-0.0411959873990627,0,0.0176238328760436,0,0,0,0.0280325861931058,0.0543110342743714,-0.00494001717043133,0.0239959462186405,0,0,0,0,0,0,0,0,0,0,-0.00663709614013553,-0.0359226082042839,0,0,0,0,0,0,0,0.0158090834466863,-0.0133723088486591,0,0,0,0,0,0
X002470.SZ,0,0,0,0.00504060956984219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472987826146675,0.0287386044471222,0,0,0,0,0.245820929734318,0,0,0,0,0.189384346796211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16602055873631,0,0,-5.87376343839567e-06,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.0259798924019261,0,0,0,0.0563611865602525,0,0,0,0,0,0,0.0554813190192824,0,0,0,0.0822340760688449,0,0,0,0.0533800638916468,0,0.22348198411471,0,0,0,0,0,0.00715934925983599,0,0,0,0,0,0,0,0,0,0,0.147647492383965,0,0,0,-0.0216311200775325,2.16840434497101e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.275191806894443,0,0,0,-0.0712413747155134,0,0,0,0,0,0.0515482833121203,0,0,0,0,0,0,0,0,0,0,0,0.0125489825394859,0.113730996353769,0,0.973261541305045,0,0,0,0,0,0,0,0,0,0,0.139369103821851,0,0,0.00440143677336738,0,0,0,0,0,0,0
X600022.SH,-0.047324055794235,0,-0.0265034772648239,0.114105596770324,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.158640756085778,0,0.0427758541416331,0,0,0,0.00604589353400825,0,0.110666904393832,0,0.094144563174667,0.23367630094704,0,0,0.111663078187251,0,0,0,0,0,0,0,0,0.120840099671908,0,0,0,0,0,-0.00706678953406505,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0.00666331734431962,0,0,0.0352218013003164,0,0.0111345283599153,0.0656908859434478,0.306822899523383,0,0,0,0,0,0.116474517655429,0,0,0,0,0,0,0,0.00454298760584552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903127587699516,0,0,0,0,0,0,-0.0196278773318658,-0.0405165324270458,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0145965582723613,-0.00932990102138923,0,0,0,0,0,0.0351466349862303,0,0,0,0,0,0.208626724142761,0,0.0015312255087123,0.0506413603017319,0,0,0,0,-0.0957345218013424,0,0,0,0,0,0,0,0,0,0,0,0,0.0377762055619266,0,0,0.27733993756733,0.0854045970726406,0,0,0,0,-0.304992931402761,-0.0365979737407137,-0.0440618784034098,0,0,0,0,0,0
X000600.SZ,0,0,0,0,0,0,0,0,0,0.109408387788168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179718609279572,0,0,0,0,0.0111735182487399,0.0243642852084059,0,0.161760021905726,0,0,0.0689243975670397,0,0,0.0875369947960662,0,0,0.0885038499678537,0,0,0.140343741768665,0,0,-0.0188820203219227,-0.0337999784317179,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.028873824275381,0,0,0,0,0,0,0.253638639277801,0,0,0.112520066100725,0,0,0,0.11229565297579,0,0,0,0.0420394085343817,0,0.0134916919440384,0,0.121694928398237,0.0479841645373439,0,0,0,0,0,0,0,0,0,0.027369791556063,0.043892068397707,0.00498553999520198,0,0,0,0,0,-0.00401477799703563,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.0445034507944403,0,0,0,0,0,0.0228149384769551,0,0,0,0.0843610357002105,0.0516553722564874,0,0.0318534128735248,0,0,0,0,0,0,0.0380903600276313,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0293969750400374,0,0.00157187402327404,0,0,0,0,0.0495128697867866,0.14429322260877,0,0,0,-0.0258460534253699,-0.0169762342441131,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0624069896340919,0,0,0,0,0,-0.0503944669122534,0,0.0714195813653221,-0.0305590397286966,0,0,0,0,0,0,0.123040278005414,0,0,0,0.088011970546455,0,0,0,0,0,0,0,0,0,-0.188434082908655,0,0,0,0,0,0,0,0,0,0,0,0,0.0308652075002719,0,0,0,-0.0055929822682543,0.00970859678599117,-0.067587424498333,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.636685634981011,0,0,0,0,0,0,0,-0.443200528804113,0,-0.883677631435195,0,0,0,0.983623642051515,-0.261715699578985,0,0,0,-0.575841081444928,0,0,0,0,0,-1.5831478492539,0,0,0,0,0.640119082738996,0,0,0,0.427719662003438,0,1.68499377342627,0,0,0,0,0,0,-1.19907539501919,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.104820010450589,0,0.977808586193425,0,0,0,0,0.572182611657325,0,0,0.331476177041632,0,0,0,0,0,-2.36626066704051,0,0,0,-1.49164033374703,-0.283537403687482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.465488013642604,0,0,-0.336989658211616,0,0,0,0,0,0,0
RealEstate_excess,0,0.261005561443023,-0.0411319342248827,-0.151334034348123,0,0,0,0,0,0,0,0,0,0,0,0,-0.029172583929663,0,-0.35519462155548,0,0,0,0,0,0,0,0.0880104351489104,-0.04038050536477,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379233914286528,0,-0.0019442693316603,0.30612811496225,0,0,0,0,0,0,-0.0380350732468765,-0.0753539888633094,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0434765034664546,0,0,-0.409383746603548,0,-0.0668504942184492,0,0,0,0,0,0,0,0,0,-0.0830267174494049,0,0.148182455368621,0,0,0,0,0,0.0707330514781092,0,-0.0417237788861783,0,0,0,0,-0.076061085229506,0,0,0,0.308741329521526,0,0,0.0100956717320639,0.0176826390663459,0.037572584944083,0,0,0,0,0,-0.32365429804829,-0.00852157177974225,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000417868507467489,0,0,0,0,0,0,0,0,0,-0.0126897400131046,0,0.00369573946753057,0,0,0,0,0,0,0,0,-0.00288012488415299,0,0,0,0,0,0,0,0.00426656932168335,-0.00532009740484968,0,0,0,0,0,0,0.0278964982218378,0.00616874866245778,0.00861660606907264,-0.0103926213048295,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.000900731094086234,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0517067670094294,0,0.0140143869743459,0,0,0,0,0,0,-0.0091856116910674,0,-0.0123151225238421,0,0,0,0,0,0,-0.0112580347950407,0.0147810271740511,0,0,0,0,0,0,0,0.0887034383549775,0.0222912118623583,0.028164881713794,-0.0507080475787448,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00306296157147614,0,0,0.00867591668364515,0,0,0,0,0,0,0,-0.00736485381940563,-0.0177452843269475,-8.46157243049506e-05,0,0,0,0,0,0,0,0,0,0,-0.00133991025634778,0,-0.00559708215567912,0,0,0,0,0,0,0,0,0.00346403044360756,0,0.00694634847521758,0.00273402442207474,-0.000810810202114435,0.018460639191808,0.00888599754518788,0.00309592923335759,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140915277782083,0,0,0,0,-0.00309844653807337,0.00598933253322987,0,0,0,0,-0.0015152690617649,0,0,0,0,0,0,0,0,0,0,0,-0.00242068709675255,-0.00205137346125677,0,0,0,0,0,0
