,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X000786.SZ,X002466.SZ,X600111.SH,X600010.SH,X600426.SH,X600188.SH,X600886.SH,X600176.SH,X600011.SH,X000027.SZ,X601991.SH,X600803.SH,X600795.SH,X600219.SH,X600489.SH,X600352.SH,X600801.SH,X000807.SZ,X000932.SZ,X600688.SH,X000898.SZ,X600315.SH,X002080.SZ,X002353.SZ,X600157.SH,X000825.SZ,X601699.SH,X000408.SZ,X300037.SZ,X000966.SZ,X000959.SZ,X600486.SH,X000830.SZ,X002409.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.112368441529825,0,0,0,0,0,0,0,0,0.0323907422124535,0,0,0.00349307527569399,0,0,0.026875936356282,0.0434690214527282,0.0196624740355945,0.119096279162053,0,0,0,0,0.00884777508322797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732266292754968,0,0,0,-0.0144857848995275,0.0679216360495558,0,0,0,0,0,0,0.0168086901478205,0,0,0,0,0,0
X600028.SH,0,0,0.0223554270923929,0,0,0,0,0,0,0,0,0,0,0.00304144075708683,0,0,0,0,0.0166968990841877,0.0963360019607923,0,0,0,0,0.0244909225928194,0,0,0,0,0,0,0,0.0540933148650167,0.0161981953566172,0,0.114318373604056,0.0245166197965093,-0.105468008518832,0,0,0.0122080101559254,0,-0.0344732493087875,0,0,0,0,0.117382579822048,0,0,0,0.0835795674800208,0,0,0,0,-0.0312016635606116,0,0
X601088.SH,0,0,0,0,0,0.0030534605392021,0,0,0,0,0,0,0,0,0,0,0,0.132660722464433,0,0,0.109220883106241,0,0.0567157185577716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0115681568860736,0,0,0,0.0254458272359107,0,0,0,0,0,0.0135916585472187,0,0,0,0,0.0100856651823882,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00545758371306166,0,0,0.124251304635499,0,0,-0.0106677403321831,0.187497355263343,0,0,0.112569243792959,0,-0.00847872649463424,-0.0836191354293246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153375746040962,0,0,0.259962993125387,0,0,0.0297331330627287,0.119454282984925,0,0,0,0,-0.0197074140930397,0,0,0,-0.0296914512252951,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0252293329733747,0,0,0,0,0,0,0.118081736061348,0.0125003699337641,0.0830792180153258,0,0,0,-0.00915636790913237,-0.0218900563022532,0,0,0,0.0063641136412171,0,0,0.0186555827819089,0.0469877107547111,0.00461744949199834,0,0,0,0,0,0,0,0,-0.0254606547954986,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.137663870020417,0,0,0,0,0.0583359522234653,0,0,0.737640796332273,0,0.109936325928019,0,0,0,0.00708513714966583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141198282631144,0.0409868780385187,0,0,0,0,0,0,-0.0236404612435446,0,0,0,0,0.00355385019433423,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328065795586053,0,0,0,0.0522055733915237,0,0.0324229377293516,0,0,0,0,0,0,0,0,0,0.150173998556456,0.19231786999993,0,0.151889206093937,0.0289047405221132,0,0,-0.0229308896088512,0.12034008487704,0,0,0,0.11901737354889,0,-0.0132157867601011,0.0456703937380448,0,0,0,0,-0.103934457352124,0,0,0,-0.0191417826547471,0,0
X002271.SZ,0,0,0,0.0703149607239965,0,0,0,0,0,0,0,0,0,0,0.0161847397177478,0,0.0676198702653341,0,0,0.0440027513337681,0,0,0.00606650543298194,0,0,0,0,0,0,0.0714908525113941,0,0,0.0279363378204219,-0.189304928346587,0,0,0,0.0578123256350481,0,0,0,0,0.223286144102884,3.46944695195361e-18,-0.00983004943277361,0,0,0,0,0,0,-0.0874212954561886,0,0,0,0,-0.0189099844981652,0,0
X600660.SH,0,0,0,0,0,0.0955831055523056,0,0,0,0,-0.13955335374632,0,0,0.162288784304708,0,0.109409704901674,0.0739731118977715,0,0,0,0,0,0,0,-0.0691236950494735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653527244825429,-0.0734030788979485,0,0,-0.102704838114941,0.0364438128485312,0,0,0,0,0,0,0,-0.0271134317035298,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317691934154656,0.142725373371119,0,0,0,0,0.0175892798138487,0,-0.0751997537545329,0,0,0,0,0,0,0,0,0.0315104429842996,0.254989591003264,0.163670089510944,0.252501828522968,0,0.352205805375062,0,0,-0.0248580853409364,0,0,0.0593083969579663,0,0,0,0.16724955027434,0,0,0,0,0,0,0,0.00821637904879095,0,0
