,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X000786.SZ,X002466.SZ,X600176.SH,X600362.SH,X600011.SH,X600426.SH,X600886.SH,X000301.SZ,X601898.SH,X601600.SH,X600111.SH,X600010.SH,X600188.SH,X600352.SH,X600801.SH,X601991.SH,X600486.SH,X600219.SH,X600795.SH,X002353.SZ,X002080.SZ,X600489.SH,X600688.SH,X600803.SH,X300037.SZ,X600027.SH,X601168.SH,X601992.SH,X600399.SH,X002409.SZ,X600299.SH,X000932.SZ,X600157.SH,X000027.SZ,X002497.SZ,X000898.SZ,X000830.SZ,X600529.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00406918474887461,0,0,0,0,0,0,0,0,0.0646138452024139,0.0576052211524725,0,0,0.0066556094640188,0,0,0,0,0.0913318546228472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415301010211581,0,0,0.0151957590482712,0,0,0,0,0,0,-0.0111618838634419,0,0,0,0.00185945989271623,0,0,0,0,4.29495547158249e-05,0,0
X600028.SH,0,0,0.0340451624132932,0,0,0,0,0,-0.00945356355133279,-0.0241950978075462,0,0,-0.0381197888701448,0,0,0,0.0291268461249518,0,0,0.00834830822845288,0,0,0,0,0,0,0,0,0,0,-0.0180084233602624,0.139777657264068,0,0,0,0,0.169334792641164,0,0,0,0,0,0,0,0,-0.00333587647584324,0.0422744522433963,0,0,0,0,-0.000170682277501284,0,0,0,0,-0.0075762752513778,0,0
X601088.SH,0,0,0,0,0,-0.0100394816106707,0,0,0,0.00985240940326507,0,0,0,0,0,0,0,0,0,0.269970647884751,0,0,0,0.42424336235697,0,0,0,0,0,0,0,0,0,0,0,-0.0646454630635293,0,0.03329331697152,0,-0.0615312623158084,0,0,0,0,0,0,0,0,0.0347135960645031,0,0,0.0108470685438482,0,0,0,0,-0.0184404168790089,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292733762023064,0.0570937505924644,0,0,0,0,0,0,0,0.214099607122302,0,-0.0121233907513061,0,0,0,0,-0.134100931463852,0,0,0,0,0,0,0,0.00439303871987682,0,0,-4.33680868994202e-19,0,0.108547941924656,-0.279709034341064,0.121667661896272,0,0,0.0299257990549197,0,0,0,0.00335627644532235,0,0
X600585.SH,0,0,0,0,0,0.055146445417877,0,0,0,0,0,0,0,0,0.0702595430289726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447849358366533,0,0,0,0,-0.143325043747592,0,0.113447014354911,0,0,0,0,0,0,0,0,0.00836876387180529,-0.0447807174796275,0,0,0,0.00843874701427995,0,0,0,0,-0.00226265052411211,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0612264620838986,0,0,0,0.363641446299233,0,0,0,0,0,0.0716188402712366,0,-0.345272149827702,0,0,0,0,0,0,-0.0730085699903105,0,0,0,0,0,0,0,0.346440820654796,0,0.234343735342573,0,0.0293669758447459,-0.100698264526134,0,0,0,0,0.365734728565556,6.93889390390723e-18,-0.0564565870379894,0,0,0,0,-0.00607878259750138,0,0,0,-0.010499372237138,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135359157916756,0,-0.0942113552242623,0,0,-1.73472347597681e-18,-1.73472347597681e-18,0.0484938099652876,0,0,0,0,0.0881190338453433,0,0.0893799189512463,0,0,0.0289855810734193,0,0,0,0,0,0,0,0,0,0,0,0,0.0133065837427975,-0.0182049332248339,0.37666071632394,-0.0366789606556461,0,0,0,0.0308922846927042,0,0,0,0,0.00105811575037125,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.0587827698708863,0,0,-0.0304289933324664,0,0.0680466073001979,0,0,0,0.073131012129351,0,0,0.0519003565924307,0,0,0,0.174388174335783,0,0,0.208650527580311,0,0,0,0,0,0.0153021605268842,0,0,0.0292842512439608,0,0,0,0.114535520968086,0.0828861735496036,0,0,-0.0580730092042609,0,0,0,0,0,-0.0518936757254921,0.0823208791227323,0,0,0,0.00569771252757391,0,0
X600660.SH,0,0,0,0,0,0.0887356301103551,0,0,0,0,0,0,-0.0085241827788129,0,0,0,0,0,0.0146421806752255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188898822675008,-0.0709443753941997,0,-0.148165355356082,0,0,0,0,0.1315942304562,0,0,0,0.0309811045756118,-0.0604256719506728,0,0,0,0.00740581117647686,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.307839402598338,0,0,0,0.00882473212300512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185220754726774,0.0141706023857833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395461532737014,0,0.0622375534056531,-0.0782579254970228,0,0,-0.0731603282542145,0.0364848549972965,0,0,0,0.0530994729604378,0,0
