,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600027.SH,X600795.SH,X002271.SZ,X600362.SH,X600426.SH,X601991.SH,X600803.SH,X600176.SH,X000983.SZ,X601699.SH,X600489.SH,X000807.SZ,X000786.SZ,X000539.SZ,X300037.SZ,X600995.SH,X000408.SZ,X600160.SH,X600219.SH,X000629.SZ,X600612.SH,X002080.SZ,X000932.SZ,X600378.SH,X600688.SH,X002409.SZ,X000723.SZ,X600157.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.0461583806900919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242535050441962,0.554778721325169,0.0600844141586272,2.16840434497101e-19,0,0.0405594391973216,0,0,0,0,0,0,0,0,0,-0.0132729863532733,0.0334056310884989,0,0,0,-0.00392666849749495,0.0583234322119611,-0.137306123805645,0,0,0,0,0
X600660.SH,0,0,0,0,0.00624237929106278,0,0,0,0.105002139994568,0.00993292895327375,0,0,0,0,0,0,0.0113200776897437,0,0,0.193805692707189,-0.0501900942904763,0,0,0,0,0,0,0,0,0,0,-0.122866099911975,0,0,0,0.0191126492476316,0.0325114995455478,0,0.0115573980481213,0,0,0.0302059211636946,0,0,0,0,-0.0264907858298352,0,0,0.0850566907703507,0,0,-0.0217734964101879,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.229796215586635,0,0,0,0,0,0,0.227579584802193,0,0.389006123661393,0,0,0,0.0522584857535774,0.107547552579086,0,0,0.375927848641537,0,0,0,0.106245908384455,0.0540185181454087,0,0,0,0,0,-0.0479655359771674,0.0149708714069975,0,0,0.0789443794148814,0,0.119855797433768,0,0,-0.219816539535676,0,-0.0670575356618184,0.033300955318729,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.00370194643094193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343344222315342,0,0,0,0.116324013255747,0,0,0,0,0,0,0.147708428127236,0,0,0,0.0387578361594824,0.0280505071829261,0,0.068813205870722,0,0,0,0,0,0.0873234646166856,0,0.0368822777229173,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0251729974915366,0.00777854859339258,0.157076722993044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104046863659551,0,0,0,0,0.109631452260296,0,0.0432523839580908,0,0.041644314025809,0,0,0,0,0,0.0677610224199265,0,0,0,0.0325296048210722,0,0,0.0661923352257865,0,0,-0.0298771291777832,0,0,0,0,0,0
X000708.SZ,0,0,0.0583005481887788,0,0.12698706049284,0,0,0,0,0,0.268491770264144,0,0,0,0,0,0,0,0,0,0,0,0,0.15197686777832,0,0,0,0,0,0.119360686085215,0,0,0,0,0,0,0,0,0,0,0,0,0.174397635533199,0,0,0,0.0310261698308771,0,0,0,0.0720573495470648,0.068461438108512,-0.053791793408274,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10300758742905,0.10919560662227,0,0,0.124485943359846,0,0,0,0.0836290716635191,0,0,-0.0753790190036251,0,0,0,0.169365642565604,0,0,0,0.254696056113486,0,0.166928438763888,0,0.0154403080797318,0,0,0,0,0.0182329870919626,0,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.317136951070471,0,0,0.0692231011927061,0,0,0,0,0,0,0,0,0.0649128522753053,0,0,0,0,0,0,0,0,0,0,0.0881827579966279,0,0.336922741022461,0,0,0,0,0,0,0,0,0,0.0407466613090159,0.324075102956488,0.523088761096878,0,0,0,0,0,0,0,0,0,0.00733814723800704,0.01076894207873,6.7762635780344e-21,0,0,0,0,0,0
X600027.SH,0.0925022945449938,0,0,0,0,0.259587289856448,0,0,0,-0.136148858144855,0,0,0,0,0,0,0,0,0,-0.108516381249087,0,0,0,0,0,0.187639048046628,0.0725068709226457,0,0,0,0,0,0,0,0.531260614714821,-0.110323696440694,0,0,0,0,0,-0.0315661498040636,0,0,0,0,0.0095089465784964,0,0,0,0.204124864550661,0.00371038753164605,0.0756217619367515,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0404012011478036,0.143162346759334,0,0,0,0,0,0,0,0,0,0,0,0,0.213067881139504,0,0,0,0,0,0,0,0.372283089768918,0.0213269745554322,0,0,0.0454778629532684,-0.0105236513298242,0,0,0,0,0.0895519433883514,-0.121936662601642,0.0724970776280921,0,0,-0.11698198490356,0,0,0,0,-0.112953581436053,-0.0140672327597368,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.111904208115325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539924354040876,0,0,0,0.149719091389339,0.16693266867073,0,0,0.13944205991149,0,0.128600809230913,-0.0053058269877993,-0.171561068253524,0,0,0,0,0,0,-0.248014292712282,0,0.0933054054845372,0,0,0,0,0,0.183367624910283,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00591831120171447,0,0,0,0,0,0,0,0,0.19233133604006,0,0,0,0,0,0.137209022924919,0,-0.0517862233172652,0,0,0,0,0,0,0,0,0,0.10042992410231,0.0366860636753525,0,-0.000794494746973597,0,0.0330383699862703,0,0,0,0.0114763006806291,0,0,0,0,0,0.0242389135881094,0,0,0,0,0.0648501966960614,-0.0108437529411898,0,0,0,0,0,0
X600426.SH,0,0,0,0.39120941245026,0.227110858867657,0,0.0705147376831291,0,0,0,0,0,0,0,0,-0.188194558866385,0,0,0,0,-0.139710388541347,0.154120744568038,0,0,0,0,0,0,0,0,0.0182128008999025,0.235920061346447,0,0.256196332326582,0.0504590483070336,0,0,0,0,0,0,0,0.0928178088878797,0,0,0,0,0,0,0,0,-0.0461519554970829,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101406449135493,0,0,0,0,0,0.0186815670266661,0.530720122631153,0,0,0,0,0,0,0,0,0.0694535888341285,0,0,0.135460114143458,0,0,0,0,0,-0.244737725912539,-0.00936653484510486,0,-0.0188154973584919,0,0,-0.0325392898424413,0.0927584664455777,0.0670395308430432,0,0,0,-0.0186072874624986,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218712404220213,0,0,0,0,0,0.244981510255816,0.0205694645262852,0.230101003138316,0.235747928046036,0,0,0,0.181393817107597,0,0,-0.151536268954334,0,0.0420980234709056,0,0,0,0,0,0,0,-0.0299344776250351,-0.0749275244876459,-0.126017208211649,0,0,0,0,0
X600176.SH,0,0,0,0.101029473855969,0,-0.044701492933295,0.160055430245119,0,0,0,0,0,0,0,0,0.261039547633027,0,0,0,0,0.129849910668533,0,0,0,0,0.175671622915999,0,0,0,0.043476586493928,0,0,0.0175116154644218,0,0,0.234300224787408,0,0,0.0590758917269818,0,-0.237195372945354,0.0578513037501148,0.232961721658796,0,0,0,0.039941308742123,0,0,0,0,0.00939728184436864,-0.0694315180563444,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.260383177259541,0,0,0,0,0,0,0,0,0,0,0,0.300505325036173,0,0,0.0712003996942457,0,-0.159148293749188,0,0,0,0,0,-0.102806746253223,0,0,0,0.03634795051815,0,0.04563835697441,0.0687305863512648,-0.0612407211819913,0,0,0,0,0,0,0,0,0,0,0.0303895217732444,0,0,0,0,-0.0660714209090232,0.077121731256179,0,0,0,0,0,0
X601699.SH,0,0.246987594555595,0,0,0.219619904135755,0,0,0,0,0.00682543845625816,0,-0.0606769487760294,0,0,0,0,0,0,0,0,0,0,0,0.064147657241109,0,0,0,0,0,0,0,0,0.0142643967130588,0,-0.0498096275881637,-0.0700499149222381,0,0,0.00545839483956168,0,0,-0.0606608148885373,0.0467396819494248,0,0,0,0,0,0,0.48811187841227,0,0,-0.0564683087923172,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.67401942358892,0,0.0179794099146001,0,0,0,0,0,0.192208763563484,0,0,0,0.0123357595404119,0,0,0.0707197468290585,0.000890675617421529,0,0.0669022624499545,0,0,0.0362030816331852,0,3.46944695195361e-18,0.0134267499879147,0,0,0,0,0,0.042114430540677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0.184376935117815,0,0,0,0,-0.257467486228355,0,0,-0.020218323701636,0,0,0,0,0.661507253267818,0,0,0,0,0.0241330840365724,0,0,0,0,0,0,0.0590045853272564,0,0,0,0,0,0.0630888354382341,0,0,0.110059932294788,0,0,0,0,0,0,0.0242249991783093,3.46944695195361e-18,0.104557004073868,0,0,-0.114376713942434,0,0,0,0,0,0,0.0586587054401661,0,0,0,0,0
X000786.SZ,0.0801505867145335,0,0,0,0,0,0,0,0,0,0.17780581073785,0,0,0,0,0,0,0,0,0.00694653555400492,0,0,0,0.507072652051437,0,0,-0.0992457267945505,0,0.0920403703596903,0,0,-0.224898662629125,0,0,0,-0.0573430331903838,0.121696960603339,0,0,0,0,0.0443715589702433,0,0,0,0,-0.0183885944564286,0,0,0,0.110935388294078,0.0167026486578128,0,0,0,0,0,0,0
X000539.SZ,-0.126455065503786,0,0,0,0,0,0,0,0.0059767139983565,0,0,0,0,0,0,0,0,0,0,0,0,0.755048169095601,0,-0.00704804527479694,0,0,0.0586583729756952,0.075578650411064,0,0,0,-0.250702938359762,0.227060599110742,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.045299396646955,0,0,0,0,-0.0333071677189873,0,0,0,0,-0.0294111722799135,-0.0278832369529876,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0975701218048172,0,0,0,0,0,0,0,0,0,0,0,0.278664278562957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393422077166192,0,0,0,0,0,0.269166920949479,0,0,0,0,0,-0.36610722944303,0.18061073182301,-0.270395065006372,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.0153837153883006,0,0,0,-3.46944695195361e-18,0,0,0.324193724568306,0,0,0,-8.67361737988404e-19,0.372259063295284,0,0,0.296295171956441,0.131997445035272,0,-0.0949732504147544,0,0,0,-0.423603746950176,0,0,0,0,0,0,0.355039408450968,0,0,0,0,0,0.367233698659929,0.0497117085103542,0,0,0,0,0.0256822037701734,0,0,0,0,-0.0202828906781374,-0.0432583761524189,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.011405351614232,0,0,0.479494711993424,-1.73472347597681e-18,0,0,0.184728532846286,0.0714273373411685,0,0,0,0,0,0,0,0,0,0.0899478741228407,0,0,0,0,0,0,0,0.0316861841292523,0,0,0,0,0.0621763896125316,0,0,0,0.108430578034126,0.0239081045909984,0,0,0,0,0,0.0447363452289753,0,0,0,-0.0134840460983531,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.111721861352203,0,0,0.266933854122425,0,0,0,0,0,0,0,0,0,0,0.128009973446911,0.215016662441354,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0162795890429255,0,0,0,0,0,0.552085457500881,0,0,0,-0.0614891777188487,0,0,0,0,0,0.113818577408284,0,0,0,0,0,0
X600219.SH,0.028763159713462,0,0,0,0.0592373960382852,0,0,0.0570665798229753,0.0842776029881059,0,0,0,0,0.102739987844883,0,0,0.0943251444601227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248336479734439,0,-0.0274537256156461,0,0.0114533729146265,0,0,0,0,0,0.0865307835645629,0.111510677696029,0,0,0.0236171911785793,0,0,0,0.0747454982898789,-0.0129629585452324,0,0,0,0,0,0,0
X000629.SZ,0,0,0,-0.112227240287525,0.0280753734358072,0,0,0,0.207586007334257,0,0,0,0,0,0,0,0,0,0,0,0.44659802765504,0,0,0.205657602808363,0,0,0,-0.0069602724549279,0,0,0.0735621679948879,-0.0152679269129426,0,0,0,0.240422196788305,0,0,0,0,0,0,0.0426410908050426,0,0.158966163133933,0,0,0,0,0,0,-0.00970512916365869,-0.0405140845599742,0,0,0,0,0,0
X600612.SH,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0726868600226856,0,0,0,0,0,0,0.546460809441392,0,-0.565832842317596,0,0,0,0,0.0401037042200322,0,-0.159167824621634,-0.19021460484322,0,0,0,0,0,0,0.439198354613098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00380132270603206,0.0454469144002588,0,0,-0.122273460596159,0,0,0,0
X002080.SZ,-0.26488171230288,0,0,0,-0.160160008009252,0,0,0,0,0.370694764263944,0,0,0,0,0,0,0,0,0.932592592035966,0,0,0,0,0,0,0.244410042207597,-0.0827557742104995,0,0.384917132737121,0,0,0,0,-0.402082573133137,0,0,0.0940594739003576,0,0.127495497746341,0,0,0,0,0,0,0,0,0,0,0,0,0.108925479405653,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262598272927482,0,0.0224893940650874,0,0,0,0,0.0642561304309248,0.0394980621054543,0,0.00500805650041808,0,0,0,0.212593053161381,0,-0.182126368712391,0,0,0.141236465338931,0,0.0726326560865163,0,0,0,0.0598925515028408,0.0497706158511705,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,-0.0032554254588448,0,0,0.0142202951582714,0,0,0,0,0,0,0,0,0,0,0.376972393390157,0,0.250388868690528,0,0,0,0,0.0371603577057643,0,0,0,-0.172029045007092,0,0,0.0299377313643055,0,0.307057849026457,0.0295895741511872,0,0,0,0,-0.0900649116107674,0,0.194715616301435,0,0,0,0,0,0,0,0,-0.0978574038367804,0,0,0,0,0,0
X600688.SH,0,0.171029367136166,0,0,0,0,0.085148201892378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119042660496419,0.0410908891936192,0,0,0,0,0,0,0,0.0243769235498087,0,0.0203684344442344,0,0,0,0,0,0,0,0,0,0,0,0,0.0165690449299263,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0.118474646331808,0,0,0,0,0,0,0,0,0,0,0,0,0.134019899094048,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0709382611074815,0,0,0,0,0,0,0.000702162690716189,0,0,-0.0772417982228466,0,0,0,0.126720098615943,0,0.639491881237547,0,0,0,0,-0.260746477348863,0,0,-0.021471390187618,0.101343447840429,0,0,0,0,0,0
X000723.SZ,0.0191279208577635,0,0,0,0,0,0,0,0,0,0.640373451351665,0,0,0.112808602032474,0,0,0,0,0,0,0.279461152210335,0,0,0.0893870173048768,0,0,0.0743436965304308,0,0,-0.184304893116545,0,0,0,0,0,0.107949985363466,0,0.0499926101580378,0,0,0,0,0,0,0,0,-0.0657036123594819,0,0,0,0,-0.165658302078536,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621138391392858,0,0,0.018534605285557,0,0.0266970721755529,0,-0.0575688170891264,0.146250351665156,0,0,0,0,0.0641594602463916,0,0,0.11627037314614,0,0,0,-0.0215680553350271,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574799814548361,0.0488076928698834,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0112465836180329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108950546099825,0,0,0,0,0,0,0.0937860705535605,-0.115887026276245,0.161571173806185,0,0,0.0398390303347124,0,0,0.0326166978495981,0,0,0.0778003679361167,0,0,0.196264107146259,0,0,0,0,0,0,0.0200019616655749,-0.0398074713960613,0,0,0,0,0,0
Change_TY3M,0,0.0841425547538799,0,0,0,0,0,0,0.0820594488328437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147023611572375,0,0,0,0,0.174220599530865,0.0619770173854753,0,0,0,0,0,0,0,0,0,0,0,0,-0.310198570053782,0,0,0,0,0,-0.0838102708160157,0,0,0,0,0,0
Slope,0,0,-0.553468214354978,0,0,0,0,0,0,-0.108336332873192,0,0,0,0,0,0,0,0,0,0.191159528479425,-0.232233670765472,0,0,0,0,0.289423445898815,0,0,0,0,0,0,0,0,-0.00186932002477468,0,0,0,0,0,0,-0.00426699652163729,0,0.189123071700352,0,0,0,0,0,0,0,0,1.49740767084268,0,0,0,0,0,0
TED,0,0,0,0,0,-0.106870393120092,0,0,0.144012946930045,0.305619049235756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256843308267555,0,0,0,-0.608534970473514,0,0,0,0.17235431256768,0.146351111210323,0,-0.0913362101140209,0,0,0,0,0,0,0,0,0,-1.04915356664186,0,0,-0.061103800278511,0,0,-0.636784281064214,0.363773719530074,0,0,0,0,0,0,0
RealEstate_excess,0.126006209645634,0,0,0.033227720968385,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0433575167800171,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0022642796423579,0.000307624958080904,0.086828686510514,-0.0973773993123456,0,0,0,-0.0486535987399267,0.0436350609614988,0,0,0.0745181080480393,0,0,-0.0432129905265457,0,0,0,0,0,-0.0997110239557139,0.0506984283532152,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0249925373047576,0,0,0,0.140087292121089,0,0,0,0,0,0,0,-0.0407178714049004,0,0,0,0,0,0,0,0,0.123884978036467,0,-0.0311451006979309,0,0,0,0,-0.0552557627183519,0,0,-0.0176164463706965,0,-0.0132973135935527,0,0,-0.0193588680571315,0.0777692236268253,-0.0807456836988922,0,0,0.0920395355785994,0,0,-0.0131725240561227,0,0,0,0,0
MKvol,0,0,0,-0.000487815757397734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011012309784362,0,0,0,0,0,0,0,0,-0.000169460342803183,0,0,0,0,0,0,0,0,-0.00205694025310998,0.00287817194519212,-0.00370805385380154,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071799545420651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005882561097725,0.00270702412151033,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00367927106111117,0,0,0,0.000972133791125635,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,-0.000169371129686415,0,0,0,0,0,0,0,0,0.00176940029751128,0,0,0,0,0,0,0,0,0,0,-5.81408559679987e-05,0,0,0,0,0,0,0,0,0,0.00846571542534346,-0.00434981713093121,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00050415010472606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242638163276833,0,0,0,0,0,0
