,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X000792.SZ,X600547.SH,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600362.SH,X600027.SH,X600803.SH,X600426.SH,X601699.SH,X601991.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600219.SH,X000408.SZ,X600160.SH,X300037.SZ,X000539.SZ,X000629.SZ,X600096.SH,X600688.SH,X002080.SZ,X600985.SH,X600348.SH,X000723.SZ,X600157.SH,X000932.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.728227618604089,0,0,0.0755816473793574,0,-0.0158211280159984,0,0,0,0,0,0,0,0,0,-0.106996389898531,0,0,0,0,0,0,0,0,0,0,0,0.0352186003563103,0,0,0,0.146940843960741,0,0,0,0,0,0.0515843777677554,0,0,0,0,0.0260314241372688,0,0,0,0,-0.108679060264699,0.112362548150308,0,0.0908772365453137,-0.0594200265400447,0.17418125358372,-0.265944570833417,0,0,0,0
X600028.SH,0.709871774317648,0,0,0,-0.101351863795676,0,0,0,0,-0.0883578752909973,0.0756501711368617,0,0.0547723059880568,0.0305980280446421,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0282721935546524,0,0.0785524592221536,0,-0.0471823706624078,0,0,-0.0959009777591843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264309782505755,-0.0348519990687611,0,0,0,0,0,0
X601088.SH,0.133712951755774,0,0,0,-0.242617719461891,0,0,0,0,0,0.0985567603194558,0,0,0.324071484038495,0,0,0,0,0,0,0,0,0,0,0,-0.0138645166071325,0,0.0399136423345189,0.0176913924986977,0,0,0,0,0.111699937370311,0,0,0,-0.0395549649117521,0,0,0,0,0,0,0.118643631284242,0,0,0,0.00244899940246836,0,0,-0.0542517028291439,-0.00267719758098544,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.108290360454634,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241950463093153,-0.0702347405484381,0,0,0,0,0,0.237085980075607,0,0,0,0,0,0.144691175614852,0,0,0,-0.0201184010091753,0,0.00555825864419854,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454400308988615,0.040892880725546,0,0,0,0,0,0
X600188.SH,0.129881714804111,0,0,0,0,0,0,0,0,0.0232478009186495,0.394062505554682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358245319332424,0,0.0562906227620902,0.0129894497898169,0,-0.110184251327501,0,0,0,0.127820115353411,-0.0132555542013961,0,0,0,-0.0125008671414265,0,0.0782127267239221,0,0,0,0,0,-0.139097727106246,1.73472347597681e-18,0,0,0,0,0,0
X600011.SH,0,-0.131449704894626,0,0,0,0,0,0.0184218909857889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35036943521944,0,0,0.454953704319246,0,0,0,0.215550476350268,-0.0821970978213786,0,0,0,0,0,0,-0.228730112652951,0.0236005427593582,0,-0.184057976310858,0,0,0,0.132552796891507,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0121983992335908,0,0,0,0,0,0
X600585.SH,0,4.33680868994202e-19,0,0.101803991807374,-0.017834277006678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323289404486785,0,0.0737207535157915,0,0,0,0,0,0.000997478775402804,0,0,0,0.101199758678219,0,0,0,-0.0296621072533851,0,0.0425823778787637,0.0169611427961886,0,0,0,-0.0123659977174848,0,0,0,0,0,0,0,0,0.0168719121418174,0,0,0,0,0,0
X600019.SH,0,0.0954506219991134,0,0,0.0431616384218894,0,0,0,0,0,0,0,0,0.016244523400922,0,0,0,0,0,0,0,0,0.0795606801672771,0,0,0,0,0,0,0,0.0951209852612736,0.0538520782230434,0,0,0,0,0,0.0297519194481186,-0.0888642216199585,2.16840434497101e-19,0,0,0.0949025221223683,0,0,0,0,0,0,0,0,0.150282617733221,-0.024212686962744,0,0,0,0,0,0
X002460.SZ,-0.0185704162252928,0,0,0,0,0,0,-0.0867872197887673,0,0.558611355047747,0,0,-0.00576764235809973,0,0,0,0,0,0,0,0.170586413873697,0,0,0,0,0,0,-0.0274980082241362,0,0,0,0,0,-0.0949087564317567,0.0467615276987824,0,0.216100910404178,0.0342111991772271,0,0,0.0637261866149678,0,0,0,0,0,0,0,0,-0.0537231041541385,0,0,-0.0313381926473375,0,0,0,0,0,0
X002466.SZ,0,-0.165272929038776,0,-0.00498285715582176,0,0,0,0,0.375515858538584,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.181152493038142,0,-0.0241433995712085,0,0,0,0,0,0,0,0,-0.110381684738268,0,0,0,-8.67361737988404e-19,0.0454000947452107,0,0,0.201006015454007,0,0.0585818579367571,0,0,0.254132728665191,0,0,0,0,0,0.023856190122038,0,0.391633538454924,0,0,0,0
X601898.SH,0,0.251341725689542,0.163279922916585,0,0.134094833614115,0,0,0,0.13291960223334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859486309935073,0.424568742546279,-0.189647948996335,0,0.101331355684665,0,0,-0.00694892580076456,0.0118106322525493,0,0,0.0107799894242272,0,-0.0922605436944454,0,0,0,0,0,0,0,0,0,-0.127718007298614,0,0.183330304677348,0.116351742379736,-0.0564442264483765,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.248340406561062,0.117354186469043,0,0,0,0,0,0,0.0731331221098158,0,0,0.00457825409903744,0,0,0.0192278453453298,0,0,0,0.0214237006097799,0,0,0,0,0,0,0,0,0,0,0.0349327806893977,0.0942646025586733,0.0693730779996493,0.00392632479332799,0,0,0,0,0,0,0,0,0,0,0.00996330281821077,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852450768831825,0,0,0,0,0.101080904706222,0,0,0,0,0.0221358308825355,0,0,0.582258636302851,0,0,0,0,-0.0896359006519466,0,0,0.0724662903001302,0,0,0,0.0147910006000803,0,0,0,0,0,0.0261786535627949,0,-0.0225302079783971,-0.0113812323195478,0,0,0,0,0,0
X601600.SH,0.0603543443521204,0,0.0356850031236826,0,-0.0619985634130851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228360699207046,0,0,0,0.0153915925990227,0,0,0.0208674014877977,0,0.487833422667555,0.21496694849962,0,0,0,0,-0.061338637575273,-0.00762533081422827,0,0,0,0,0,0,0,0,0,0,0,0.0950464092667366,0,0,0,0,0,0,0
X600886.SH,0.0954073430761564,0,0,0,0,0.0390287614559743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404418832341585,0,0,0,0.0111455990536353,0,0,0,0,-0.0229628769719646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140784902224653,0,-0.00585104754875491,0.00517698288282502,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0202898543556983,0,0,0,0.0668220138783716,0,0,0,0,0,0,0,0,0,0,0.0627269093596367,0,0,0.0344825591649502,0.0953461884202648,0,0,0,0.0825150762899381,0,0,0,-0.18825061270407,0.0769352543391384,0,0,0,0,0,0,0.0648785134616809,0,0,0,0.00690977688959151,0,0.0463687458022955,0,0,0,0.0431488707906771,0,0,0.00890844851797832,-0.0691179620484045,0,0,0,0,0
X600111.SH,0,0,0,-0.115548851997839,0,0,0,-0.0547190706271691,0,0,0,0,0,0,0,0,0,0.435307649740768,0,0,0,-0.0196863509339217,0,0,0,0.251016492582136,0,0,0,0,0,0,0,0,0,0.225615744743647,0.0332393655177943,-0.0540479131552636,0.0324520931320671,0,0,0,0,0,0,0.4883636646256,0,0,-0.112985405697023,0,0,-0.001345119702484,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913873141677407,0,0,0.103910967625977,0,0,0,0,0,0.0361272255217534,0,0,0,0,0,0,0.053118087806937,0,0,0,0,0,0,0,0.0037426830397818,0,0.0200911496518361,0,0.0347272472082922,0,0.0605813749252922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.031050817606761,0,0.0556958034177254,0,0.17662559428767,0,0,0.106936246626239,0,0,0,0,0,0,0.0327008970642132,0,0,0,0,0,0,0.231655069949254,0.13989248361527,0,0,0,0,0,0,-0.130136362393583,0,0,0,-0.10425406663179,0,0,0.0300997822396574,0,0.01380969705385,0,0,0,0,0,0,0,0.0160760795398729,-0.020174905798818,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.0308701049288594,0,0,0,0,0.0379221080620706,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.109204051709696,0,0,0,0.0523033035433954,0,0.145161337411537,0,0.0178618982483498,0,0,0,0.199635079099317,0,0,0,-0.0864729738679734,0,0.0842932788229059,0,0.050614284704998,0,0,0,0,0,0,0,0,-0.0125638609528246,0,0,0,0,0,0
X000877.SZ,0,0,0.0366539840707848,0,0,0,0,0.0301026661254906,0,0,0,0,0,0.140466040061479,0,0,0,0,0,0,0,0,0,0,0,0,-0.129448261683928,0,0,0,0.112700846757275,0,0,0.0374975327797672,0,0,0,0,-0.0918953693533628,0,0.745774651992901,0.165773382949209,0,-0.0685854546724189,0,0,0,0,0.0971730371379635,0,0,0.0190958970669116,-0.0203394287278062,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.112184440522143,0,0,0,0,0,0,0,0,0,0,0,0,0.104630119858134,0,0,0.194144504953735,0,0,0.30115501598943,0,-0.113406252024491,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875205536779747,0,0,0,0,0,-0.0897534940274708,0,0.0332900179187611,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.322997940840815,0,0,0,0,0,0,0,0,0,0.114565726966399,-0.0062503874491861,0,0,0,0,0,0.0831871597078746,0.0582972935829773,0.0116888409063304,0,0,0.182555633093344,0,0.505737967618281,0,0,-0.329507697366276,0,0,0,0,0,0,0,0,0,0.342348065314487,0,0,0,0,-0.00309660265763626,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0232109435308735,0,0.0686857642075091,0.240884484397232,0,0,0,0,0,0.0231742997567927,0,0,0.0487694710148184,0,-0.0869620123518754,0,0,0,0,0.0633349075537439,0,0,0.200334403792712,0,0,0,0,0,0,0,0,0,0.0288281534415343,0,0,0,0,0,0,0.00587455749752282,-0.0217311017625383,0.0175708802928267,0.0164991110642615,0,0,0,0,0,0
X600027.SH,0.161306142281918,0,0,0,0,0.33116232501357,0,-0.0659259835122007,0,-0.0314175293342309,0,0,0,0,0,0,0,0,0,0.0128604835783568,0,0,-0.0040565176089392,0,0,0,0,0,0,0,-0.0945191628684779,0,6.93889390390723e-18,0,0.0570302641996476,0.322972091398291,0,0,-0.118246520997769,0.43109182090781,0,-0.0565591806682308,0,-0.0682658784786996,0,0,0,0,0.0373004630289669,0,0.0860536625470317,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170614029616293,0,0,0.151376175208355,0,0,0,0,0,0,0,0,0,0.228270971583693,0,0.0353975950418992,0,0,0,0,0,0,0,0,0.220730242054381,0,0.00295864351921558,0,0,0,0,0,0,0,0,-0.206692219082196,-0.0372228262129653,0.0771121007753746,4.33680868994202e-19,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.542891592471567,0,0,0,0,0.0289324842346899,0,0.223463481547384,0,0.101625550098298,0,0,0,0,0,0,0,0,0,0,0,0,0.264161491802287,0,-0.0121042727319247,0,0,-0.0688818027645996,0,-0.101523468006742,0,-0.0280521522322517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773583527724306,0.0652037151549242,-0.129955571371297,0.118467518677467,0,0,0,0,0,0
X601699.SH,0.235792264070912,0,0,0,0,0,0,0,0,0,0,0,-0.121837061040288,0,0,0,0,0,0,0,0,0,0,0,-0.0172410121594448,0.0506627170620829,0,0,0,0.326084494669256,0,0,0,0,0,0,0,0,-0.0419283166086218,-0.0519393767194774,0,0.281427953992456,0,0,0,0,0,0,0,0,0,-0.0335377931820188,-0.0305148948808497,0,0,0,0,0,0
X601991.SH,0,0,0.0076774030404406,0,-0.121693826898866,0.097556645893517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799510711402112,0,0,0,-0.00929514458181062,-0.084729991723976,0,0,0,0,0,0.0660055335418059,-0.112711896175248,0.211853741162185,0,0,0,0,0.00699116777231262,0,0,0,0.0491989171741265,0,0,0,0,0,0,0,0,-0.051027193146178,0,0,0,0,0,0
X000983.SZ,-0.0495318509187689,0,0,0,0.319473274289258,-0.0819382241952563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173479698662039,0.0695408420109307,-0.174452287754428,0,0,0.163177402683106,0,0,0,0,0,0.201197495769832,0,0,0,-0.0240814427101873,0,0,0,0.0901456725441231,0,-0.0224975002265006,0.0457354222297094,0.0212511396740368,0,0,0.115125147639068,0,0,0.0296316993301393,-0.0139658535653247,-0.0272092177434173,0,0,0,0,0
X600176.SH,0.137406840591076,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.158340156413367,0,0.119112513461091,0.00478678991974686,0.203798625196401,0,0,0,0,0,0.10044813250944,0,-0.134515518937916,0,0,0,0,0.0874694932975654,0,0,0,0,-6.93889390390723e-18,0.0218041048374445,0,0,0,0.0786678204087642,0.0170113548844489,0,0,0,0,0.172687376838735,0,0,0,0,0,0.142447754899935,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.066501151724185,0,0,0,0,0.746264528469434,0.0751833880039117,0,0,0,0,0,0.00263501481959372,0,0,0,0,0,-0.047604679309054,0,0.0378819924708695,0,0.0531864832963785,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0252779116765134,0,0,0,0,0,0,0,0,0,0,0.0114815670610272,0,-0.06857129642953,0,0,0,0,0,0
X000807.SZ,0.146528968600509,0,0,0,0.0395631211533524,0,0,0,0,0,0,0,0,0.486733767598925,0,0,0,0,0,0,0,0,0,0.238713630614235,0,0.149389935737241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152168437897762,0,0,0,-0.136051852785176,0.024844332582168,0,0,0,0,0,0,-0.0158462312799212,0.0448052163795141,0,0,0,0,0,0
X000786.SZ,0.0143611996579135,0,0,0,0.0239415071703573,0,0,0,0,-0.00191598128540878,0,0,0,0,0,0,0,0,0,0,0,0,0.171194040889424,0,0,0,0,0,-0.0631210222191232,0,0.634727490075076,-0.0850949301536721,0,0,0,0,0,-0.121636038546511,0,0.0526908739729623,0,0,0,0,0,0,0,0,-0.045422461441075,0,0,0.116149187491825,-0.033672357481114,0.182060719028839,0,0,0,0,0
X600995.SH,0,0,0,0,0.062715193785706,0,0,0.0601954240344323,0,0,0,0,0,0.0920220843157287,0,0,0,0,0,0,0.0188265524631771,0,-0.0774458557588533,0,0.319754264177756,-0.0707713300026614,0,-0.298027921377698,0,0,0,0,0,0.590706655573247,0,0,0.561081807695547,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.11648429614298,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0101653186850793,0,0,0,0,0,0,0,0,0.0445100949920137,0,0,0.0245388442407466,0,0,0.068661012965252,0,0,0,0,0,0,0,0,0,0,0,0,0.249823087683328,0.0460051096444529,0,0,0.0726380765227213,0.0604915316496672,0,-0.0154461075536132,0.0958829042124302,0,0,0,0,0,0,0,0.047911394445755,-0.0547359958026119,0,0,0,0,0,0,0,0,0
X000408.SZ,0,-0.071625080877705,0,0,-0.0290903477332272,0,0,-0.0185375156032096,0.700629954676934,0,-0.0383936372002151,0,0,-0.0590739369642706,0,0,0,0,0,0,0,0,0,-0.00878494230321126,0.0223449566635272,0,0,0,0,0,0,0,0,0,0.0436259682658733,0,0,0,-0.0453404670913017,0,0.111119674983497,0,0,0,0,0,0,0,0,0,0,0.0770387070638756,-0.0589754153952383,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.224959645887347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377812172900879,-0.0322096130361921,0,0,0,0,0.0800121430480888,0.0511583244263751,0,0.364220588167707,0,0,0,0,0,0,0,0.171880809907743,0,0,0,0,0.315404692430115,0,0,0,0,0,-0.170750002377389,0,0,-0.0264528003900367,0,0,0,0,0,0
X300037.SZ,-8.67361737988404e-19,0,0,-0.101126446245638,0,0,0,0,0,0.22548732534155,0,0.444351167441652,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0614886392386564,0.151498767251824,0,0,0,0,0,0,0.199519928716083,0,0,0,0,0,0,0,0.0107822253122931,0,0,0,0.174719615027936,-0.422573300561129,3.46944695195361e-18,-0.151845530614744,0,0,0,0,0,0
X000539.SZ,-0.0319382013839843,0,0,0,0,0,0,0,0,0,-0.163008720681942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436069455806121,0,0,0,0,0,0,-0.147511036815745,0,0,0,0,0,0.0190247804271968,0.0611855519313832,0,0,0.0718673300503946,0,0,0,0,0,0,0,0,0.367916480568407,-0.0712483206655412,0,0,0,0,0,0,0
X000629.SZ,0,-0.0338338490947368,0,0,0,0,0,0,0.272123148983309,0,0,0,0,0,0,0,0,0,0,0,0.442054783673561,0,0.0992346654719129,0,0,-0.075020710245889,0,0,0,0,0,0,0,0.0306503301718538,0,0,0,1.73472347597681e-18,0.163275511463339,-0.00813634250318365,0,0,0,0.0544791745845393,0,0,0.155245546254565,0,0,0.0105625195039178,0,0.00680441118926689,0.0141257985922795,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.134655292804176,0.0556409505935094,0,0,0,0,0,0,0,0,0.0222133454863204,0,0,0,0,0.12005213578865,0,1.73472347597681e-18,-0.00706368980747993,0,0.132588531413774,0,0,0,0,0.0846802245885603,0.0129830565544743,0.0731170408204585,0,0,0,0,0,0.188412803614441,0,0,0,0.0773325860127948,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600688.SH,0,0.184350553641765,0,0,0,0,0,0.118077644774826,0,0,0.122432414169987,0,0,0,0,0,0,0,0,0.127726442430121,0.0140200512302874,0,0.0615236078093851,0,0.0219814179801353,0,0.0519122755240121,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0579328549158255,0,0,0,0,1.73472347597681e-18,0,0,-0.281892994265868,0,0.0736949437467971,0.0992119737446664,0,0.0507359110037965,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.0968007628912259,-0.033874695370686,0.406944523103612,0,0,0,0.316179539168467,0,0,0,0,0,0,0,0,0.901969878566686,0,0,0,-0.0717929941257017,0,0,0.230139582282856,0,0,-0.107681121023335,0,0.640442111365893,0,-0.171042170732812,-0.0890413003644922,0,0,0.123101193496938,0,0,0,0,0,0,0,0,0,0,0,0,-0.115222458835738,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0.187152464507691,0.0104681915275066,0.246439933384617,0,0,0,0,0,0.0415974669423324,0,-0.037982916627483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249517185410497,0,0.0218922941594008,-0.0744511530473914,0,0.0193675803710127,0,0,0,0,0,0,0.0454222557792219,0,0.00616382489782951,0,0,0,0.0947450131343581,0,0,0,0,0,-0.00430258163488869,0.0251616413592249,0,0,0,0,0,0
X600348.SH,0.0461448807086533,0,0,0,0.0581082624455484,0,0,0,0.0287027761443876,0,0.122642320829812,0,-0.0400621536646334,0.0604855467043413,0,0.0479278723264395,0,0,0,0,0,0,0.124008076569738,0,0,0,0,0.0248464887881546,0,0.139326920576883,0,0,0,0,0,0,0.300196957962899,0,-0.0102113103971882,0,0,0,0,0.072819475365104,0,0,0,0,0,0,0,0.0193821607356627,0,0,0,0,0,0,0
X000723.SZ,-0.147442070454472,0,0,0,0,0,0,0,0,0,0.00449228616299994,0,-0.00809722119959321,0.0911013053620332,0,0,0,0,0,0.0287771123809208,0,0,0,0,0,0,-0.0466466257068756,0,0,0,0,0,0.124044000618173,0,0,0,-0.0855745539068434,2.16840434497101e-19,0,0,0.394507316188226,0,0,0,0,0,0,0,0.0293505233250603,0,0,-0.0321077062523174,0.0157853903284162,0.181199708408077,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.00946625193371606,0,0,-0.0140335230323034,0,0,0,0,0,0,0,0.150697296045081,0,0,0,0,0,0.0608307317869289,0,0,0,0,0,0.0824730380053139,0,0.0559706371283078,0,0.00563890298072949,0,0,0,-0.014614124788854,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0039812103685108,0,0,0,0,0,0,0
X000932.SZ,0,0.0546882772788293,0,0,0,0,0,0,0,0,0.170788004545891,0,0,0,-0.2069397671535,0,0,0,0,0,0.0971652263444174,0,0.0304120514950535,0,0,0,0,0,0,0,0,-0.0528518112909673,0.0862347255021072,0,0,0.0298113368679855,0,0,0.022326204942774,0,4.33680868994202e-19,0,0,0.0155202324475874,0,0,0,0,0,-0.177935017689595,0,0.0312413819806884,-0.024391505237482,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167656065084732,0,0,0,-0.252660288446234,0,0,0.17492492622025,0,0,0,0,0,0,-0.199411903113758,0.348890581241711,0.213910559924639,0,0.0315507604608501,0,0,0,0.323944690271632,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176861594485421,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.130556911488005,0,-0.0845089171058674,0,0,0.225293355297774,0,0,0,0,0,0,0.051231464867655,0.0337862239074797,0,0,0,0.113423642361943,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0756581974595069,0,0,-0.178076155689794,0,0.0805389557663676,0,-0.00742213939530547,0,0.0407845208324853,0,0.127054002047844,0,0,0,0,0,-0.0447166263858408,-0.204898726488557,0,0,0,0,0,0
Slope,0,0,-0.549414404948791,0,0,0,0,0,0,-0.15924821077345,0,0,0,0.112336503945444,0,0,0,0,0,0.277071019887462,0,0,0,0,0,0.0126986040817908,0,0.103879025188062,0,0,0,0.235523608793927,0,0,0,0,0,0,0.0234127095021046,0,0,0,0,-0.0405986068967621,0,0,0,0,0,0,0,0,0.883429748948821,0,0,0,0,0,0
TED,0,0,0,0,-0.703292384068168,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121938342174557,0,0,0,0,0,0,-0.260717996280478,0.450133527116888,0,0,-0.218729275917437,0,0.135873775947838,0.665189603940895,0,0,0,0,-0.408448321697422,0,0,0,0,0,0,0,0,0,0,0,0.077599821556547,-0.132750038437638,0.589620603088931,0,0,0,0,-3.48025932396899,0,0
RealEstate_excess,0.0554490410645443,0,0,0,0,0,0,0,0,0,-0.0390632137956887,0,0.0575070891001029,0,0,0,-0.221259122889741,0,0,0,0,0,0,0,0,0,0,-0.0570374435586278,-0.0945541605766017,-0.0128845575759814,0,0.0732397882342716,0.138038384480044,0,0,0,0,0,0,0,0,0,0,0.0325029774242893,0,0,0,0,0,0.0615243934012602,0,0.0372163221595226,-0.0725272871685923,0,0,0,0,0,0
MKreturn,0,-0.0535060863718332,0,0,0.00368796875166763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145963967391748,0,0,0,0.0218197394882616,0,0,-0.0522388461978077,0,0,0.0842618305045418,-0.022641099440313,0,0,0,0,-0.182519449505188,0,0,0.06479462582142,-0.0314279474733637,0,0,0,0,0,0,0,0,0,0,0,0,0.0303165735638324,-0.0039838528353159,0,0,0,0,0,0
MKvol,-0.000731510650227502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170256513663918,0,0,0,0,-0.0017828952984203,0,0,0,0,0,0.000904055056344476,-0.00127179951455409,0.000917155478726522,0,0,0,0,0.00139989765740352,0,0,0,0,0,-0.000493844688553557,-0.0025120355798718,0,0,0,0.000107389166768865,0,0,-0.00209406831122939,0.00242840420455702,0,0,0,0,0
CarbonVol_Shenzhen,0.0180394328097683,0,0,0,0,0,0,0.0345730807560828,0,0,0,0,0,0,0,0,0,0,-0.0232343361324971,0,0,0,0,0,0,-0.0338154575094574,0,0,0,0,0,0.0163952205017407,0,0.0588885048621485,0,0,0,0.0337768323625725,0,-0.0106194087306354,-0.0508700335943178,0,0,0,0,0,0,0,0.000961623805645562,0,0,0.00398497800093892,-0.00866596005420723,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00374410252931358,0,0,0,0.00163479744918561,0,0,0,0,-0.000658164175762447,0,0,0,0,0,0,0,0.000518040815675131,0,0,0,0,0,0,0,0,0,0.00112804560420867,0,0,0,0,0.000452586905681091,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.000138655942024303,0,0.00730002823288993,-0.0039007278519957,0,0,0,0,0,0
CarbonVol_Hubei,0.0042810273677325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157671941766236,0,0,0,0,0,0.00179952336559377,-0.00356446083089179,0,0,0,0,0,0.00857368476629823,0,0.0115175200904161,0,0,0,0,0,0.00261060911008185,0,-0.0074618207654103,0,0,0,0,0,0,0,0,0,0.0183988908166188,0,0,0,0,0.33207141048403,0,0
