,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600795.SH,X600010.SH,X600886.SH,X600188.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X600352.SH,X601158.SH,X600547.SH,X000898.SZ,X600489.SH,X000709.SZ,X000792.SZ,X002353.SZ,X000883.SZ,X000831.SZ,X000539.SZ,X600008.SH,X000630.SZ,X000629.SZ,X000027.SZ,X000825.SZ,X600808.SH,X600660.SH,X600549.SH,X600315.SH,X600578.SH,X000983.SZ,X601699.SH,X600307.SH,X600863.SH,X002470.SZ,X600098.SH,X000937.SZ,X600348.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0.148281306932813,0,0,0,0,0,0,0,0,0.0274270425687214,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.104265394699194,0,0,0,0.00808534841824307,0,0,0,0.118565246203623,0,0.0753295321771822,0,0,0,0,0,0,0,0,0,-0.0100184977632362,0,0,0,0,0,0
X600027.SH,0,0,0,0.225629196311245,0,0,0,0,0.229495582302605,0.133053773620181,0.00263524032683246,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.118045711244035,0.0989829184415293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223095139028272,-0.0328715731841191,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0460633246600349,0.155590873279306,0,0,0,0,0,0,0.184614043581018,0.00170882872446655,0,0,0,0,0,0,0,0,0.0405731308270549,0,0.0772693445527498,0,0,0,0,0,0.236602335327007,0,0,0,0,0,0,0,0,0,0,0.0996748249730303,0,0,0,-0.00782323946787222,0,0,0,0,0,0
X601992.SH,-0.220607511815923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894301091688522,0,0,0,0,0,0.280238829239036,0,0,0.272620211553059,0,0.0551781971140515,0,0,0,0,0,0.0925695842591417,0,0,0,0,0,0,0,0,0,0,0,0,0.161206083982579,0,0,0,0,-0.0166268228705872,0.00257084744448232,0.104929621342916,0,0,0,0,0
X600688.SH,0,0.374544413268835,0,0,0,0,0,0.00149623168269049,0,0,-0.0763294909308103,0,0,0,0,0,0.0327588002518516,0,0,0.0969590274134735,0,0,0,0,0,0,0,0,0.013676270860078,0,0,-0.0723136037232818,0,0,0.211613565022951,0.109802665211376,0.0525378005188438,0,0,0,0,0,0,0.00406660092974307,0,0,0,0,0,0,0,-0.0459576612637399,-0.0188905390024776,0,0,0,0,0,0
X600583.SH,0,0,0.0989907069628937,0,0,0,0,-2.16840434497101e-19,0.0613538266013971,0,0,0.0869146566838768,0,0,0,0,0.103681397336489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116421532339577,0,0,0,0,0,0.00268141996499742,0.00937009711979671,0,0,0,0.123290603052392,0.0591014707755993,0.119626758980777,0,0,0,-0.010297124089975,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.203874576967453,0.0805056750470008,0.20330210349114,0,0,0,0,0,0,0,0.00989257508800434,0,0,0,0,0,0.267387089672553,0,0.0842373656002947,0,0,0,0,0,0,-0.0923966972414757,0.0391472610613906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175234080340575,0,0,0,0.0458355099382175,0,0
X601158.SH,0,0,0,0,-0.0220278167635061,0,0,0,0,0.0729906320276119,0,0,0,0,0,0.0907297948135887,0.137683583162303,0,0,0,0,0,0,0,0,0,0,0.015353531636736,0,0,0,0.103031172539995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185609403584448,0,-0.0732796358844264,-0.059731178660542,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.139100788002247,0,0,0,0.0340708504463071,0,0.0529900851912061,0.107363507024541,0,0,0,0.0678523405980106,0,0,0,0,0,0,0.0653307312163067,0,0,0,0,0,0,0,0,0.00210231752517951,0,0,0,0,0,0,0,0,0,-0.0224416350227136,0.162335026156276,0,0,0,0,-0.0536832370734468,0,0,-0.0120168186088844,0,0,0,0,0,0
X000898.SZ,0.013335746940388,0,0,0,0,0.195298272655936,0,0.0633144703259314,0.0674074401164893,0,0.101811459124081,0.0196692757134302,0.011048274441772,0,0,0,0,0,0,0,0,0,0,0,0,0.198651291587062,0,0,0,0,0,0,0,0.0109248266514263,0,0.0687364541914123,0.0514279507636181,0,0,0,0,0,0,0,0,0,0,0,0,0.0740860884770931,0,0,-0.00558254692258372,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.135174570054471,0,0,0.167691505501318,-0.0863617660440084,0,0.331234558919896,0,0,0,0,0,0,0,0,-0.109668140099972,0,0,0,0,0,0.00317687302084169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206736598295246,0,0,0.112168744710193,0,-0.0505097153774264,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0632117045023176,0,0,0,0,0,0,0.067531010977642,0,0,0.00213082433872416,0,0,0,0,0,0.0635991115844577,0,0.60399682460544,0,0,0,0,0,0,0,0,0,0.0241107363537155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0745940735673941,0,-0.0397921028135461,-0.0106690813980978,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0510904195164243,0,0,-0.0465835946687462,0,0.000157414942368765,0,0,0,0,0,0.0277357569061309,0,0,0.0107539137430486,0,0,0,0.178466138541451,0.17690831935995,0,0,0,0.090442520564617,0,0,0,0.0954291326923514,0,0,-1.0842021724855e-19,0,0,0,0,0,0.00258819443107858,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.113873299244928,0,0,0,0,0,0,0,0.0433380293807156,0,0,0,2.16840434497101e-19,0,0,0.140298974316868,0.104347438640406,-0.0571005458623062,0,0,0,0.14284599163221,0,0,0,0,0.183075330469208,0,0,0.00275607069760389,0,0,0,0.00949474117661446,0,0,0,0,0,0,0.18477817419998,2.16840434497101e-19,0,0,0,0,-0.0237287562018993,-0.00762577760647511,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,-0.416873970483321,0,0,0,0,0,0,0.204620394264577,0.00397867728749742,0,0,0,0,0,0,0,0,0,0,0,0,0.0889670413650423,0,-0.0260482525207997,0.0236120559151517,0.0798142435386872,0,0,0,0,0.023676322868979,0,0,0,0,0,0.00796400072293318,0,0,0,0,0,0.00623859507819923,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.0462521702933137,0,0,0.159071157981096,0,0,0.0531494761671963,0.112608749099771,0.0944625902804574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846128850122655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00880963625018793,0,0,0,0,0,0
X000539.SZ,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.134188121077153,0,0,0,0,0,0,0,0,0,0,0,0.132796534405041,0,1.38777878078145e-17,0.0250813183175168,0,0,0,0,0,0,0,0.1465169336722,0,0.0706339423315294,0,0,0,0,0,0,0,0,0,0.166094767188711,0,0,0.0222149181097895,0,0,-0.0236681547762593,0,0,0,0,0,0
X600008.SH,0,0,0.181882854993095,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.202534314199826,0,0,0,0,0.0552395142791831,0,0,0,0.385935081608017,0,0,-0.103411939020029,0,0,0.051604478919735,0,0,0,0,0,0,0.0399799519605473,0,0.0477872974217723,0,0,0,-3.46944695195361e-18,0,0,0.028379739613625,0,0,0,0,0,0,0,0,0.00960779131779554,0,0,0,0,0,0
X000630.SZ,0.138217917693644,0,0,0,0,0,0,0,0,0,0,0,0.192570596941458,0,0.602947600223599,-0.0278898514218319,0,0,0,0,0,0,0,0,-0.0717798773160977,0,0,0,0,0.253435723782176,0,0,0,0,0.038760140433985,0,3.46944695195361e-18,0,0,0,0,0,0,0.0215859191854243,0,0,0,0,0,0,0,0,-0.0112769381785932,0.0474254653890201,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.0474676848076439,0.205268221967323,0.032318507476073,0,0.0678049455491124,0,0,0,0,0,0,0.0413695258429666,0,0,0,0,0,0.37287988466827,0,0,0,0,0,0,0,0,0,0,0,0.0310359555914545,0,0,0,0,0,0,0,0.00921153904028967,0,0,0,0,0,0,0,-0.0277646415932174,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0552395272248698,0,0,0,0,0.0924219144765927,0.25151135700655,0,0,0.0896589398877715,0,0,0,0,0,0.139261855940211,0,0,0.0854430887916874,0.0268957469246114,0,0,0,0.096447810074075,0,0,0,0,0.0621301692204785,0,0,0,0,0.136590024500877,0,0,0,0.0569659954551008,0,0,-0.0105269194890196,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.367926702280527,0,0,0,0,-0.064101799572999,0,0.0548293119839826,0,0.0751734277609503,0,0,0,0,0,0.0175904906573972,0,0,0,0,0,0.145978517877753,0,0,0.155701518851199,0,0.0447667463179768,0,0,0,0,0,0,0,0,0,0,0,0,0.0542375425405155,0,0.0147933638766744,0.0154403655230089,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,-0.0249271594374445,0,0,0.139073257944654,0,0,0,0.0171471563327178,0,0,0,0,0,0,-0.0466867122659618,0,0,0,0.143191457804655,0,0,0,0,0,0,0,0,0,0.337236157989245,0,0,0,-0.226642242594957,0.402506192808291,0,0,0.241625022069298,0,0,-0.1363938459424,0,0,0.0475822973403571,0,0.08118516940274,0.0102416763907821,0,0,0,0,0,0
X600660.SH,0,0,0.0103787579431235,0,0.0896523963830807,0,0,-0.00966267639630807,0,0,0,3.46944695195361e-18,0,0,0,0,0.031939230054847,0.0590447030192217,0,0,0,0,0,0,0,0,0,0,0,0,0.0965325315422949,0,0,0,0,0,0,0,0.239255932161676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162465920709208,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157991821424122,0,0,0.0390351895427866,0,0,0,0,0,0,0,0,0,0,0.0742330097825726,0,0,0,0.114425594380644,0,0,0,0,0,0,0.114773538812203,0.0753997205184851,0,0,0.0490643064214765,0,0.0499258096831653,0,0,-0.0210236396119511,-0.00412265560706707,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230752306901639,0,0,0,0,0,0,0,0,0.0840982558303838,0,0,0,0.133409792045061,-0.00265681965090067,0,0,0,0.113944074579463,0,0,-0.0872810122243234,-0.113338840416653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695320115394057,0.0313132373152521,0,0,0,0,0,0
X600578.SH,0,0,0,0.249587592349908,0,0,0.0809137829792412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407415473803271,0,0,0,0,0,0.139168994560481,0.00533466639168834,0,0.0806992155929414,0.0163174570895042,0.137936872316196,0,0,0,0,0,0,0,0.0612286435593796,0,0.0547915744427692,0,0,0.0640414847097574,0,0.0253505888579278,-0.026623901833852,0,0,0,0,0,0
X000983.SZ,0,0,0.0969912961362185,0,0,0.0218677431603202,0.0431829284024231,0,0.0354494673283739,0,0.0589464017691334,0,0.0245546443224414,0,0,0,0,0.0656623218893946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402512977673112,0,0.0235233273528246,0,0,0,0,0,0.441057453315294,0,0.00553688285981988,0,0,0,0.142011321568762,0,0,0,-0.000794155399940812,0,0,0,0,0,0
X601699.SH,0,0.0270240134771575,0,0,0,0,0.120972746427792,0,0,0,0,0.050395395693721,0.0813077003332504,0,0,0,0.0133369844410745,0,0,0.017609294717677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534017599727886,0,0,0,0,0,0.0496791596432898,0.245163501257999,0,0,0,0,0.0227776882621357,0.176578983524318,0.058234282017246,0,0,-0.0186231460730909,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.0449545027884136,0,0,0,0,0.0433779005634754,0,0,0,0,-2.16840434497101e-19,0,0.0701272087132,0,0,0,0,0,0.120954265721244,0,0.327773508236914,0,0,0,0,-0.00760998633769672,0,-0.020570052166061,0.170478124624491,0,0.102208282942983,0,0,0,0,-0.0568703585058876,0,0,0,0,0,0,0,0,0.165539220646147,0,0.0115144150566279,0.020993891663619,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.374526472911412,-8.67361737988404e-19,0,0,0.257808681828035,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0136786164947291,0,0,0,0,0,0,0,0,0.130966855498637,0,0,0,0,0.0474795392114762,0.0745133225078319,0,0,0,0,0.141444064664523,0,0,0,0,0,0,0,0.025213004219851,0,0,0,-0.000138403235173964,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0.0447780680823666,0,-0.0868545543804574,0.154734384197809,0,-0.0951633250166556,0,0,0,0,0,0,0.0376321162910744,0,0,0,0,0,0,0,0.180448949115136,0,0,-0.00364826171770911,0,0,0,0,0,0,0,0,0,0,0.112825095648485,0,0,0,0,0,0,0,0,0,-0.066415607506646,-0.027879488053547,0,-0.0374132833485608,0,0,0,0
X600098.SH,0.101371299403796,0,0,0,0.0647870813240984,0,-0.0522442268803037,0,0,0,0,0,0,0,0,-0.0382574696164585,0,0,0,0,0,0,0,0,0,0,0.160240070884929,0,0,0,0,0,0,0,0.183402687648837,0.310184394728723,-0.0599273054463551,0,0.0705190129404122,0,0,0,0,0,0,0.113384035415887,0,0,0,0.0567249618299406,0,0.00339863249558074,0,0,0,0,0,0,0
X000937.SZ,0.0550355830193426,0,0,0,0,0.143102804782978,0,0,0,0,0,0,0.0165743210753692,0,0.202036932891672,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54288404499534,0,0,0,0,0,0,0,0,-0.00621585155826229,0.00244180514052563,0,0,0,0,0,0
X600348.SH,0,0,0.134478654627445,0,0,0,0,0,0,0,0,0,0.038192040475941,0,0,0,0.00697119425102014,0,0,0,0,0,0,0,0.0463731362780324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35763490096044,0.147178513735427,0,0.140975514760862,0,0,0,0,0,0,0,-0.0144806756023527,0,0,0,0,0,0
X000959.SZ,0.147608198872921,0,0,0,0,0,-0.0893511901937246,0,0,0,0,0.0564182222772414,0,0,0,0,0,0,0,0,-0.133182182397087,0,0,0,0.270675716021643,0.0939431530589008,0,0,0,0,0.000738269091448517,0.129363590912147,0,0,0,0.138574415104329,0,0,0,0,0,0,0,0.131165837769443,0,0,0.12568931252336,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.067050783740106,0,0,0,0,0.0640693986994731,0,0,0.0236041217513761,0,0,0,0,-0.106828806969594,0,0,0,0,0,0,0.0292714306030022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630050903645675,0,0.0139185451268692,0.00976067918226406,-0.0192093393566137,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.2021030015155,0,0,-0.322904135773086,0,0,0,0,0,-0.59097003286422,0,0,0,0,0,0,0.152855706944288,0,0,0,0.328352786032169,0,0,0,0,0.436923805340309,0,-0.218861958562713,0.0413456347577336,0,-0.0450407549124996,0,-0.285108737318074,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18494037136155,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33063421488964,0,0,0,0,2.83804836491983,0,0,0,0.395099634735279,0,0,0,0,0,0,0,0,0,0,-0.912216901757345,-0.404330975354786,0,-2.67998571640969,0,0,0,0,-0.0312935854629331,0,-0.612371199737147,-0.199544199399755,0,0,0,0,-1.16224490176573,0,-0.913393100010393,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416202679275824,0,0,0,0,0,0,0,0,0.0748051741301503,0,0,0,0,0,0,0,0,0,0,0,0.126268921311258,0,-0.0915384947184754,-0.101421342956885,0.0488839283175942,0,0,0,0,0,0,0,0,0.136091134064185,0,0.0231303262418964,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.125810260947469,0,0,0,0,0,0,0,0,-0.0824079872540728,0,0,0,0,0,-0.25193098624222,0,0,0,0,0,0,0,0,0,-0.39112235625596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203037571758614,-0.319771008187791,0,0,0,0,0
MKvol,0,0,0,0.00326657239886612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347257092637371,0,0,0,0,0.00597186170124675,0,0,-0.000920785559256299,0,0.00365635270930376,-0.00744584164926474,0,0,-0.000325148207517662,0,0,0,0,0.00407990842773388,0,0,0,0,0,0.00370334795254432,0.0117071629620629,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.167994532942727,0,0.0806932075379761,0,0,0,-0.160839263140131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197016673794462,0,0,0,0,0.0120851721736771,0,0,0,0,0,-0.0102084150209396,0,0,0,0,0,-0.00273833113501599,0,-0.0927213110582822,0,-0.06469788977156,0,0,0,0,0,0.0434913309500904,0.0162758554925595,-0.063218556286611,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00446114526405275,0,-0.0026470610991739,0,0,0,0,0,0,0.0068278872105518,0,0,0,0,0,0,0,0,-0.000590412358400151,0,0,0,0,0,0,0.00211633044435159,0.00651066391509211,0,0.00730494061128774,0,0,0,0,0.00384291388054901,0,0,0,0,0,0,0,0,0,0,-0.0164653324051041,0,-0.00609932672641683,0,-0.000193253649935684,0.00594516990565514,0,0,0,-0.0294381342793507,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00399846165885665,0,0,0,0,0.000100419151391653,0,0,0,0,0,0,0.00237766868907081,0.00143742722923352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501893232878989,0,0,0.00232483061362179,0,0,0,0,0,0
