,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X000792.SZ,X600585.SH,X600019.SH,X002466.SZ,X600111.SH,X002271.SZ,X000301.SZ,X000708.SZ,X600660.SH,X600010.SH,X601600.SH,X601898.SH,X600188.SH,X600547.SH,X600362.SH,X600011.SH,X600176.SH,X600426.SH,X600219.SH,X600886.SH,X000786.SZ,X000408.SZ,X600399.SH,X000723.SZ,X600803.SH,X000932.SZ,X000831.SZ,X000959.SZ,X601991.SH,X000825.SZ,X600795.SH,X002080.SZ,X000898.SZ,X000807.SZ,X300037.SZ,X002409.SZ,X600801.SH,X600352.SH,X600489.SH,X002145.SZ,X600808.SH,X000630.SZ,X600486.SH,X601699.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0235754988933982,-0.0374682715483133,0,0.00660644775949264,0,0,0,0,0,0,0,0,0,0,0.0552298657063969,0,0,0,0,0,0.0877802784065045,-0.0630037812517744,0,0,0,0,0,0,0.0102526932019703,0,0,0,-0.0132476284674346,0,0,0,0,0,0,0,0.0881383714219345,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.256242905517665,0,0,0,-0.0670783614685083,0,0,0,-3.46944695195361e-18,-0.000886012830180154,0,0.0511469508863787,0.0151549052847479,0,0,0,0,0,0,0,0,0.0751866178841711,0,0,0,0,0,-0.02131022223005,0.00535748500037383,0,0,0,0,0,0,0,0,0,0.0543192313871921,0,-0.00492480199998447,0.0281648125066154,0,0,0,0,0,0,0.00897457384795899,0,0,-0.0104060418826829,0.047578726740289,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0463284747315008,0,0,-0.00944661310782296,-0.012827123642803,0,0,0.12148940749157,0.131793664787813,0.0825914530643733,0,0,0,0,0,0,0.0430020058458323,0.0931669093166965,0,0,-0.00177438457332975,0,0,0,1.0842021724855e-19,0,-0.025855142401528,0,0,-0.00070053139098751,0.00856017892318436,-0.0987027127764936,0,0.0441021796548798,0,0,0,0,0.0485553743134233,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.140539335084982,0.0838043405082449,0.0879418035267406,0,0,0,0,-0.00308028156864062,0,0,0,0,0.0264286913641696,0.101587951599088,0,0.0137422148059276,0.00291822106857206,0,-0.0717299127489579,0,0,0,0,0,0,0,0,0,0,0,0.00567677086628058,0.076035771694637,0,0,0,0,0,0,0.0635781449133921,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.137803483892876,0.245979126987719,0,0.0563294499605961,-0.132113883169494,0,0,0,0,0,0,0,0,0,0,0,0,0.0385951697102573,0.053435910330949,0,0,0,0.311781638141614,0,0,0,0,0,0,0,0.0821906129302038,0.111969309246219,0.0556068913206771,0,0,0,0.339796128830453,0,-0.0361149129671977,0,0,0,0,0.069540378753846,-0.192764470839156,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0943636808560418,0,0,0,0,0,0,0.00632654295956389,0,0,0,0,-0.0722161906762861,0,0,0,0,-0.0792714914669635,0,0,0,0,0.0822189737234538,0,-0.33858088889927,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,4.33680868994202e-19,0,0,0,0,0,0,0.188479520381124,0,0,0,0.042191809859158,0.0881296284798648,0.113737094100249,0,0,0.00554348417138035,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.00297372141605752,-0.0800905689294011,0,0.0618764453844104,0,0,-0.0114983275350398,0,0,0,0,0,0.064259997033271,0,0.109081171232673,0,0,-0.0119735718560545,0,0,0.00497880858844482,0,0,0,0,0,-0.0295876015925773,0,0,0,0.493093753838831,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938964320765241,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277226399702368,0,0,0,0.04817808715809,0,0,0,0,0.33975529859126,0,-0.0418791089012591,-0.0489247697783873,0,0,0,-0.0063872308473118,0.172429414838666,0,0,0,0,0,-0.0315662415780751,0,0,0,0,-0.128206788150924,0,0
X002466.SZ,0,0,0,0.160940900430983,0.0201660080515502,0,0,0,0,0.374015412054048,0.073156071945988,-0.0382622701071614,-0.146413936260403,0,0.1674978336017,0.349955830373864,0,-0.126678564495206,0,0,0,0.126534072919551,0,0,0,0,0.3751373600948,0.0931242265540982,0,0,0,0,0,0,0,0.253895299485149,0,0,0,0,0,0,0,0,0.0120351807235201,0,0,0,0,0,0,-0.105412950351346,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.260520168179348,0,0,0,0.0784102119158007,0,-0.0166818215778781,0,0,-0.0230657298431334,0.31913132442642,0,-0.0446593653850122,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,-0.0224884326060575,0,0,0.206876298705163,0,0,0,0,0,0,0,0,0.0753621429605937,0,0,0,0,0,0,0,0,0,0,0.0868119748472551,0.117318513594151,0,0,0,0,0,0
X002271.SZ,0,0,0,0.244071334719043,0,0,0,0,0,0,0,0,0,0.190366277696301,0,0,0,-0.0774329887185873,0,0,0,0.0357921290095099,0,0,0.0124085161148215,0,0.0277744072216303,0.110334360072711,0,0,0,0.0735380822864643,0.217012223334288,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765578251614749,0.0565688511337839,-0.0422140943757402,0,0,0.0771420070364147,-0.0684154828048505,0,0,0,0,0,0
X000301.SZ,0,0,0,0.206789373299774,0,0,0,0,0,0,0,0,0.439975711829509,-0.0630659663061781,0,0,0,0,0,0,0,0.321076546637069,0.0906864836960868,0,0,0,0,0.0113697373626031,0,0.0910623780944609,0,0.124528095628113,0.0208524177135179,0,0,0,0,0,0.247942019860522,0,0,0,0,0,0,0,0,0,-0.0634348779566369,0.433418519724967,0,0.10886804680818,-0.207658633467236,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.271214138670049,0.0223736718647608,0,0,0,0,0.0847266566089554,0,0,0,0,0,0,0,0,0,0,0,0.00121259326645653,0,0.0891279526354811,0,0,0,0,0,0,0.0704880089573372,0,0,0,0,0,0,0,0,0,0.168426722301512,0,0,-0.0968075010314755,0,0.22158993938176,0,-0.00622410736996919,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0174572006087565,0,0,0,0,0,0.191006756749818,0,0.132131219589973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377630147189434,0,0,0,0,0,0,0,0.0211091797855948,0,0,0.232932766631636,0,0,0,0,0.0350424192563994,0,0,0,0.0342077442646048,0,0,0,0.0169625932198632,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0867938182261903,0.444772342920773,0,0.356558505144962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231553455388532,0,0,0,0.0286972993871088,0,0,0,0,0,0.0642937092080343,0,0.00944111511674747,0,0,0,0,-0.0646632993136351,0,0,0,0.0789837838188374,0,0,0.0354430211909807,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.150313773701915,0,0,0,0.0605204132207766,0,0,0,0,0,0,0,0,0,0.0913561351982574,0,0,0.0995043749112191,-0.0158337678789904,0.0822857165595818,0.0183482882569656,0,0,0.0132822406900216,0.0334948462737831,0,0,0,0,0,0.331490339425583,0,0,0,0,0,0,0.140995662419049,0,0,0,0,0,0,0,0,0,0,0,0,0
