,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600362.SH,X600688.SH,X600547.SH,X600795.SH,X600309.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X600299.SH,X000959.SZ,X601158.SH,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600352.SH,X600219.SH,X600098.SH,X000408.SZ,X000723.SZ,X000883.SZ,X000825.SZ,X000983.SZ,X000539.SZ,X601699.SH,X600021.SH,X000027.SZ,X002092.SZ,X000060.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.297272252880844,0,0,0.0763211892694545,0,0,0,0,0,0,0.0168835130464457,0,0,0,0,0,0,0,0.128285086181182,0.0546106424704789,0,0,0.0350621820856918,1.73472347597681e-18,0,0,0,0.0655283877767643,0,0,0,0,0,0,0,0.0515634541660887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510393337672557,-0.00656662065101215,0,0,0,0,0,0
X600028.SH,0.834749673014753,0,0,0,0,0,0,0,0,0.0401408277701606,0.0391701633984991,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421744025601254,0,-0.032116236522925,0,0,0,0.040860323254667,0,0,0,0,-0.165104725218944,0.024708653571308,-0.00932465218698284,0,0,0,0,0,0
X601088.SH,0,0.0308380061558964,0,0,0,0,0,0.0251420787001996,0.0454034730491713,0,0,0,0,0,0,0,0,0,0,0,0.0649375017474767,0,0,0.119294738629854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160252667758491,0,0,0,0.00513688006485344,0,0,-0.0288614054654926,0.0140675038221641,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0403238159903207,0,-0.0814855849600998,0.201921096884611,0.0109719586078302,-0.0838503966442258,0,0,0,0.0911872189137191,0,0,0,0,-0.083241959681315,0,0,0,0,0,0.0205198892776522,0,0,0,0,0,0,0,0,0.0155761151665724,0,0,0,0,0,0.0277767991467744,0,0.10242297944072,0,1.73472347597681e-18,0.0305954228441959,-0.017808880730265,0.015839333570784,0.0989157583709912,0,0,0,0,0
X600019.SH,0,0,0.433696691189852,0.201754433878104,0,0,0,0,0,0,0,-0.08690730534102,0,0,-0.113775013940674,0,0,0,0,-0.0670289220321994,0,0,0,0.187312035297512,0,0,0,0,-0.0691168160520013,0,0,0,0,0,-0.178808499787659,0,0,0,0,0,0,0,0,0,0.0889193723950666,0,0,0,0,0.0397534654322327,0.00179778093915804,0.00150884296378052,0,0,0,0,0,0
X600585.SH,0,0.0143549348454572,0,0,0.0890217929265918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221564608797916,0,0,0,0,0.11012588607281,0,0,0,0,0,0,0,0,0,0,0.050275077860393,-0.354872608677252,-0.00456967255764831,0,0.149764946669102,0,0,0,0.0538945925543781,0,0,-0.0707249542881723,0,-0.256172465558398,-0.00940938154940509,0.00803947959217091,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0576733577546951,0.0759157642830536,0,0,0,0.0896229733851325,0,0,0,0,0,0.105417509019003,0,0,0,0.126562388104952,0.00483983534412053,0,0,0,0,0,0,0,0,0,0,0,0.105616505922099,0,-0.00949625721303944,0,0,0,0,0,0,0.0904714100037486,-5.42101086242752e-20,0,0,0,-0.0275004139628658,0.0107396741250684,0,0,0,0,0,0
X601898.SH,0,0.0273971274183684,0.197884954800529,0,0,0,0,0,0,0.10138676569045,0,0,0,0,-0.0230634535916568,0.125585844944991,0,0,0,0.0558150596411568,0,0,0,0,0,0.252808602736442,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602346462408212,0,0,0.027975571393291,0,0.044490007923576,0.0507392909700307,0,0,0.0033022725551575,0,0,-0.0179270122909753,0.00855523458031924,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0918225580711674,0,0,0.122828634189644,0,0.00919123410662472,0,0,0,0,0,0.136689410819652,0,0,0,0,0,-0.236903564730444,0,0,0,0.172336181656022,0,0,0,0,0.23282673974263,0.106693040422652,0,0,0,0.00285101440045726,0,0,0,0,0,0,0.165367545294883,0,0,-0.0210851178007999,0.0164882413274921,0,0,0,0,0,0
X600362.SH,0,0,-0.100501843416279,0,-0.0953191539526691,0,0,0,0.253296204989189,0,0,0,0,0,0.09248737641445,0,0,0,0,0,0,0,0,0,0,0,-0.0693982020651476,0,0,0,0.583907945323717,0,0,0,0,0,0,0,-0.00785469853066645,0,0,0,0,2.77555756156289e-17,-0.0648452502179049,0,0,0,0.172173047194438,0,-0.00628513736005905,0.0144992474625163,0.0246200448904331,0,0,0,0,0
X600688.SH,0,0.360947200966884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111113483067048,0,0,0,0,0,0,-0.0159260270876482,0,0,0,0,0,0,0.213312382262413,0,0,0,0,0,0,0,0,-0.0351490767354465,0,0,0.0543373121428831,0.0268407237442308,0,0.0967098200815799,0.0284611810547526,0,-0.044038747122401,-0.00211212421360723,-3.47438346638774e-05,0,0,0,0,0,0
X600547.SH,0,0.0607830542072669,0,0,0,0.000197369874944314,0,0,0,0,0,0,0,-0.0148249595692742,0,0,0,0,0,0,0.0296336011810012,0,0,0,0.870261927745781,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0748122519740732,0,0.0312334015501423,0,0,0,0,0,0,0,-0.133504594077442,-0.106491536589698,-0.00381516571888893,0.0048646085653931,0.0299009636110059,0,0,0,0,0
X600795.SH,0,0,0,0.211734081168903,0,0,0,0,0.0238300106186947,0.0375063025944994,0,0,0,0,0.115835800042499,0,0,-0.0374613048505542,0,0.124857389105526,0,0,0,0,0.0517198256423793,-0.0509630284919443,0,0,0,0,-0.016620514081385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487441623908573,0.00708247947812938,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.235040126745144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519440288039938,0,0,0,0.0121021078736387,0,0,0,0,0,0,0,0,0,-0.157089451774984,0,0.216835183429764,0,0,0,0.0230172262340206,0,-0.0124977102364332,0,0,-0.00537411490513282,0.0169405460385584,0,0,0,0,0
X300072.SZ,0,0,0,0,0.054129082900487,0,0,0,0,0.116675271724141,0,-0.0210247479496347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101289267245815,0,0,0,0,0,0.0674026901563338,0,0,0,0,0,0.037332071465513,0,-0.0414036323613013,0,0,0,-0.0866772683517895,0,0,0,0,0.097790709906195,0.00500725614365364,0.0190615221638814,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.480442606983755,-0.0891601493681851,0,0,0.171589781285692,0,-0.0335117192362351,0,0,0,0.115858431799609,0,0,0,0,0,0.179048843344518,0,0,0.00290719525078076,0,0,0,0,6.93889390390723e-18,0,0.186921633567368,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,-0.0741512691428846,0,0,0,0,0,-0.00635580346607435,0.00917374258940488,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0208864837827974,0,0,0,0,0,0,0,0,0,0.0409428882674536,0,0,0,0,0,0,0.102502468080994,0,0.055486873034718,0,0,0,0,0,0,0,0,0,0.144080913008547,0,0.0857176734925816,0,0,0,0,0,0.0621643284402369,0,0,0,0.0112409727750006,-0.00512264306917699,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649016287976061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00103976495712808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200060868952204,-0.123296355768261,0.0171295382540123,0.00427530781709544,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0132852366802578,0,0,0.0245605689515761,0,0,0,0,0,0,0,0.0115001445564413,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0944409401904362,0,0,0,0.0851361734228932,0,0,0,0,0,0.0553646531328391,0,0,0,0,0,0,0,0,0.0020755378074094,0.00269067574821124,0.0421075809461072,0,0,0,0,0
X601992.SH,0.212645248840072,0,0.0447390312050299,0,0,0,0,0,0,0,0,0,0,0,0.0593841350347195,0,0,0,0,0,0.0325015743495216,0,0,1.73472347597681e-18,0.256709195897834,0,0,0,0.0924698499625576,0,0,0,0,0,-0.281555748832216,0,0,0,0,0,0.0829703441088494,0.0469044224325429,0.197148779735797,0,0,0.128956380075947,0,0,0.0668522731608705,0.0623315924370946,-0.0117891278931953,0.00990667648579983,0,0,0,0,0,0
