,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X601992.SH,X600516.SH,X600299.SH,X600176.SH,X002466.SZ,X000629.SZ,X000709.SZ,X600808.SH,X002460.SZ,X600352.SH,X600801.SH,X600219.SH,X600489.SH,X000825.SZ,X002110.SZ,X300072.SZ,X600339.SH,X601158.SH,X000553.SZ,X600583.SH,X601699.SH,X000786.SZ,X000883.SZ,X000932.SZ,X600426.SH,X000301.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.176434941493342,0,0,0,0,-0.0325133621644945,0,0.184699702631981,0,0.0174365107065838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245990145552749,0,0,-0.0188881673839274,0,0,0,0,0,0,-0.0614348422053352,0.225391071525774,0,0,0,0,0,0,0,0,0.316777469256048,0,0,0.00886601473646748,0.0310334058880688,0,0,0,0,0,0
X600028.SH,0.0156512188866836,0,0,0,0.210891381897789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186606722828988,0,0,0,0,0.392432107385336,0,0,0,0,0,0,0,0,0.00608951304556904,0.0857475450948908,0,0.117912546213429,0.0272627373719334,0,0,0,0,0,0,0,-0.0764780837718709,-0.00236604490298707,0.0428018967061026,0,0,0,0,0,0
X601088.SH,0.0785176216071832,0,0,0,0,0,0,0,0.129556628233788,0.0158246047957031,0,0,0.142615756504193,0,0.122924030162058,0,0,0,0,0,0,0,0,0,0.0390057537823803,0,0,0,0,0,0,0.0925091701941127,0,0,0,0,0,0.0389533264194717,0,0,0,0.0563610381865279,0,0,0.0317570936176432,0,0.0503652128241169,0,0,0,0.017833208311936,0,0,0,0,0,0
X600585.SH,0,0,0.0923721572328228,0,0,0.0788195607126531,0.0874535570830667,0,0,0,0,0,0,0,0,0,0,0,0.092815331601415,0,0,0,0.0153464490210894,0,0,0,0.0364080972997516,0,0,0,0,0.531776299355467,0,0,0,0,0,0.0764942200532138,0,0,0,0,0,0,0,0.0129715509515423,0,0,0,0,0.00719142685730627,0,0,0,0,0,0
X600019.SH,0,0.109273999765022,0,0.0742160277271177,0,-0.015799354380399,0,0,0,0,0,0,0,0,0,0,0,0,0.518535142134796,0,0,0,0,0,0.0441347342978701,0,0,0,0,0,0,0.140896826291599,0,0,0,0,0,0,0,0,-0.0289213742384424,0,0,0,0.14289030653563,0,0,0,0,0,0,0,0,0,0,0.0552540544001094,0
X600011.SH,0,0,0,0.125699256694954,0,0,0,0.00486321229543414,0,0,0,0,0,0,0,0,0,0,0,0.771338445693888,0,0,0,0,0,0,0,0,0,0.048600191180015,0,0,0,-0.0865081544403957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293357560397624,0.0347518735794565,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.100835696819581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162223749766089,0.0159997157972764,0,0,0,0.0097366982464636,-0.44287861611617,0,-0.203422654631852,0,0,0,0,-0.448168411374434,0.226822212362253,0,0,0,0,0,0,0,0,0,0.0793192529929528,0.354864956271441,0,0,-0.241697669620532,0,0.0430588617476092,0,0.235021963587404,0,0,-0.0794837575280628,0
X600010.SH,0.133360863324519,0,0,0,0,0,0.0293751046902185,0,0,0,0,0,0,0,0.0529307480905385,0,0,0,0,0,0,0,0.0774249856512807,0,0,0.0882118399208605,0.0518629651041144,0,0,0,0,0,0,0,0.0422188795966615,0,-0.024895291297106,0,0,0,0.0696847145586733,0,0,0,0.112752261182411,0,0,0,0,0.00768042283581979,-0.0345614624209502,0,0,0,0,0,0
X601898.SH,0.040325262064293,0.269775533062318,0.270162257312437,-0.0624646505437523,0,0,0,0,0,0.060307319825377,0,0,0,0,0.0568711102032425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356735559063989,0,0,0,0,0,0,0,-0.00663740192831493,0.0124652890624592,0,0.016965826688035,0,0,0,0,0,0,0.251479747278814,0,0,0.0242777435368611,-0.0419141751945995,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0881873334418315,-0.0172051110786763,-0.0104592887171224,0,0,0,0,0.0156637519744373,-0.0227015990602048,0.0769773337598229,0,0,0,0,0,0,0,0,0,0.0176233150240191,-0.00906929648494401,0,0,0,0,0,0,0.651762587412325,0.223173447957863,0,0,0,0,0,0,0,0,0,0,0,-0.0316718260012152,0,0,0.0354623997541362,-0.037386175271207,0,0.0322632657065089,0,0,0,0
