,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X002466.SZ,X000301.SZ,X000786.SZ,X600188.SH,X600111.SH,X600010.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X600795.SH,X601991.SH,X600803.SH,X000027.SZ,X600352.SH,X000408.SZ,X600489.SH,X600219.SH,X600688.SH,X000932.SZ,X000898.SZ,X600801.SH,X000825.SZ,X300037.SZ,X002353.SZ,X000807.SZ,X600315.SH,X601699.SH,X000959.SZ,X002080.SZ,X000830.SZ,X600157.SH,X600486.SH,X600027.SH,X000983.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271450561862533,0,0,0.0458626489085237,0.0209478319864608,0.0548332498062715,0.12934556009099,0,0,0,0,0,0,0,0,0,0,0,0.0868829148276622,0,0,0,0.046925506532515,0,0,0,-0.00161757967872494,0,0.0533087399820848,0,3.46944695195361e-18,0,0,0,0.0161251190473102,-0.0220064862657943,0,0.00713802215900051,0,0,0,0,0.000109823108679694,0,0
X600028.SH,0.0312873670844351,0,0.0625602307321928,0,0,0,0.0766715875082986,0.0460067944254192,0,0,0,0,0,0,0,0,0,0,0,0.0302914311805989,0.11736669131409,0,0,0,0,0,0,0.00547520004765921,0,0,0,0,0,0.0194068023830368,0.0374195578012466,0,0,0,0,0,0.0288020668140075,0,0,-0.100954076388535,0.0887042118194926,0,0,0,0,0,0,0.0119256695522015,0.105808787770242,0,0,0,-0.0318313328902693,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124717935716506,0,0,0.066745034348894,0,0,0.0751974042569467,0,0,-0.00484611451944366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203874720786343,-0.054184512793338,0,0.0761728087320281,0,0,0,0,0,0.0742904303623934,0,0,0.015382290678743,0.0039571963877324,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165124879380948,0,0.116639024615492,0,0.164495109453821,0,0,0.0467210929275805,0,0,-0.049976878208507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334097889999455,0.0489952776587102,0,0,0.129193462837217,0,0.0917992154057622,0,0,0.0649914905032273,0,-0.0191798332586201,-0.00465420099067517,0,0,0,-0.0262447644932185,0,0
X600585.SH,0,0.051655396084221,0,0,0,0,0,0,0.0290439823843954,0.0102059950208491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00997423331811721,0,0.152392002111248,0,0,0,0,0.010354679390222,0,0.0172453390453831,0,0.0664771430855356,0,0.0411199261698089,0,0,-0.0471656721219908,0,-0.0790127374132653,0.0889062721304837,0,0,0,-0.0148754693908593,0,0
X002460.SZ,0,0,-0.0451456685057068,0,0,0,0,0.333206250317669,0,0,0,0,0,0,0.66896698897993,0,0,0,0,0,0,0,0,0,0,0,0,0.108010153264721,0,-0.01269903953613,0,0,0,0,0,0,0,0.090538086323141,0.101019982375981,0.0526281352035977,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0537270025004,0,0,0,0.0175756282194911,0,0
X600019.SH,0,0,0,0.0434484820593604,0,0,0,0,0,0,0,0,0,0,0.119140919359403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136324166452629,0.127873344818201,0,0.267965472116745,0,0,0.0213683531899342,0,8.67361737988404e-19,0.0807252939431872,0,0,0,0,0,0,-0.103599322227749,0,-0.0307284564100525,0,0,0,0,0.021896946286971,0,0
X600660.SH,0,0,0,0,0,0.0867953145678126,0,0,0,0,-0.113072770514691,0,0,0,0.183044204589781,0,0.0949387716291996,0,0,-0.0217603692333651,0,0,0,0,0,0,0,-0.0674941540414031,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.226896270329585,0,0,0,0,0,0.185287943496922,0,0,0,0,0,0.0395375091176183,0,-0.0241066665131335,0,0,0,0,-0.0290693680307984,0,0
X002271.SZ,0,0,0,0.0377941253179457,0,0.0924891074195665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14231175977902,0,0,0,-0.0659916772529533,0,0,0,0,-0.110465144349741,0.0889176638016,0.0985011626197205,0,0,0,0.0761842689918668,0,0.10807413484208,0,0,-0.0755401933855962,0,-0.0603761974660321,0,0,0,0,0.00901587134360631,0,0
X000708.SZ,0,0,0,0.0797343359699728,0,0,0,0,0,0,0,0,0.0181313892067081,0.0275329333180617,0.0363511859940216,0,0,0,0,0,0,0,0,0.0939415805633881,0,0,-0.0213955099440752,0,0,0,0,0,0,0.0794316587653999,0.207997634676096,0,0,0,0,0,0.191840020980338,0,0.0430721140114331,0,0,-0.093385021978041,0.0448840310190672,0,0,0,0,0,0,0,0,0,0,0,0
