,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600547.SH,X000898.SZ,X002466.SZ,X600516.SH,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X600299.SH,X002460.SZ,X000709.SZ,X600352.SH,X600339.SH,X300072.SZ,X600583.SH,X000553.SZ,X600808.SH,X002110.SZ,X600801.SH,X000629.SZ,X601158.SH,X000883.SZ,X000786.SZ,X000301.SZ,X600219.SH,X000932.SZ,X600426.SH,X000792.SZ,X000408.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.142251739453666,0,0,0,-0.159025404173219,0.115857342516903,0,0,0,0,0,0,0.0252806163650241,0,0,0,0,0,-0.0341499100577082,0,0,0,0,0,-0.0115426119971419,0,0,0,0.263298763596936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100947978791726,0,0,0,0,-0.0648353006358175,0.0119076671808561,0.00908239154307068,0,0,0,0,0,0
X600028.SH,0,0,0.310038716352997,0,0,0,0,0,0,0,0,0.061466213862168,0,0,0.0411078723741296,0,0,-0.0442509976321484,0,-0.0364962644002408,0.000638605432519271,0,0,0,0,0,0,0,0,-0.0271581649248517,0,0,0,-0.0445411621840343,0,0.064454855993299,0,0,0,0,0,0,0,0.0634064868522629,0,0,0,0,-0.118167412841706,0.0124680592942605,0.0219494411596145,0,0,0,0,0,0
X601088.SH,0,0.292851345572344,0,0,0.164431396187025,0.00634946442213943,0,0,0,0,0,0,0.0649989144548445,0,0,0,0.0710125299662037,0,0,0,0,0,0,0,0.0403459737520678,0,0,0,0,0,0,0,0,0,0,0.12006576038772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113203102973862,-0.0448770875261971,0,0,0,0,0,0
X600585.SH,0,0,0.137876571388678,0,0.0585777744332693,0,0,0,0,0,0,-0.043380952901064,-0.0952887227445744,2.16840434497101e-19,0,0,0,0,0,0.0656536630995342,0,0,0,0,0.0233971881324762,0,0,0,0,0,0,0.0707818898023273,0,0,0,0.315345564579312,0,0,0,0.377558307497436,-0.0896844541677081,-0.0340845870171394,0,0,0,0,0,0,0.010416843816509,-0.0152048886223456,-0.0253425235031457,0,0,0,0,0,0
X600019.SH,0,0,0.0218113151409841,0.0369427852836852,0,0.0963821009655768,-0.0183315223917705,0,0,0,0,0,0,0,0,0,0.157612743466697,0,0.212271220060189,0.0289935626660229,0,0,0,0,0,0,0,0,0,-0.0475242376890174,0,-0.0155425525243066,0,0,0.138960177168059,0,0,0,0,0,0,0,0.289643868129094,0,0,0,0,0,0,0.00382065040900147,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.033540210802521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470803388446483,0,0,0,0,0.0461611192463966,0,0,0,0,0,0,0,0,0,0.0909692953983329,0,0,0,0.108860079196114,0,0,0,0.181989283824459,0.0233138023395942,0,0,0,0.0573782238660009,0.0263027575322396,0.0125491491350431,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0175991893249508,0,0,0,-0.0179188391607004,0,0,0,-0.0293491210602219,0,0.0406105866979676,0,0,0.725812682436863,0,0,0,0,0,0,0,0,0,0.0698980892962173,0,-0.0243973650970608,0,0,0,0,0,0,0,-0.14537298834255,0,0,0.100203884267658,-0.0118220181629784,0,0,-1.0842021724855e-19,0.015527731368404,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101644153789893,0,0.28287511165836,0.0200795927191602,0,0,0,0,0,0.0858372822047579,0,0,0,0,0,0,0,0,-0.0294129094901672,0,0,0,0,0.249970667583156,0.0191428022515419,0,0.104289214293507,0,0.169399135132261,0,0,0.00992663672073649,-0.00602831553362971,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.26149478402283,0,0,0,0,0,0,0,0.0814677965937307,0,0,0,0,0,0.0262318434165789,0,0,0,0,0,0.0639660182605757,0,0.0687521084464526,0,0,0,0,0.0228773626374674,0,0,0,0,0.0831063860376784,0,0,0,0,-0.00518879374698678,-0.00957718095527598,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0972769188573743,0,0,0,0,0,0.117351337895348,0,0,0,0,0,0,0,0,0.110952774013092,-6.93889390390723e-18,0,0,0,0,0,0,0.024010097184029,0,0.115131306750264,0,0,0,0,0,0,0,0,0,0,0,0,0.112173929056989,0.0358101717527254,0,0,-0.0209807916657415,-0.00382394581441025,-0.00909038200164255,0,0,0,0,0,0
X600688.SH,0,0.272201588109163,0.00533706937002059,0,0.0105378056390232,0,0,0,0,0,0,0,0,0,0,0,0.0418890514884507,0,0,0.0181146249478664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902721849664298,0,0,0,0,-0.0670569258562391,0.00340497936919277,-0.00714297621333161,0,0.072865919069705,0,0,0,0
X600660.SH,0,0.125197111456434,0,0,0,0.161548132705179,0.0422014555976962,0,0,0,0,0,0,0,0,0,0,0.132001366032529,0,0.222466674236418,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108895644566777,0,0,0,0,0.0753657520847979,-0.00314353686973623,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116106835719704,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0600233081027177,0,0,0,0,0.0383285294097245,0,0.34786816570573,0.102940191123584,0.0286729467433321,0,0,0,0,0,0,0,0.0462329349938693,0,0,0.0511708786204798,0,0,0,0,-0.00359652652139662,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.256869248779849,0,0,0,0.157903882447128,0,0.0516973258136056,-0.011425871980063,0,0,0,0,0,0.0431355940690309,0,0,0,0.0534006355918803,0,0,0,0.167423780761899,0.117018987749198,0,0,0,0,0.0861159022385773,0,0,0.0986967189281672,0,0,0,0,0,0,-0.000771116288921704,-0.00450775207330644,0,0,0,0,0,0
X600886.SH,0,0.0893670044486214,0,0,0,0,0.174074673369258,0,0,0,0,0,0.0850359581465361,0,0,0,0,0,0,0,-0.0152156711156511,0,0.0483732328904884,0,0,0.0976661816478115,-0.0117808348471161,0,0,0,0,0,0,0,0,0,-0.0715939201612813,0,0,0.0739682574138879,0,0,0,0,0.0455495033940688,0,0,0,0,-0.000518965770328772,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,8.67361737988404e-19,0.00178879095992853,0,0,0,0,0.0310027159275988,0,0,0,0,0,0,0,0,0.0238873297809163,0.273543697769311,0,0.0286915589567905,0,0.0187652727081714,0,0.0686694040494995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676289279536886,0,0.108852876931815,0,0,0,-0.00526802928397867,0,0,0,0,0,0
X600362.SH,0,0.339463629263372,0.157611885793045,0,0.123738538762109,0.120491882974616,0,0,0,0,0,0,0.0282068338294926,0.0348902558735731,0,0,0,0.0280562504111116,0,0,0,0,0.0116956106636952,0,0,0,0,0,0,0.0838550987588696,0,0,0,0,0,0.00744295729361427,0,0,0.0201555934260631,0,0,0,0,0,0.0479572137017634,0,0,0,0,0,-0.01043808018936,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0349637993246439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149021310133329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300354300953831,0,0,0,0.132156706712771,0.014026658368583,0.475047664286763,0,0,0.00145350212419735,0.0113312722999609,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0573256923591171,0,0,0,0.0650154038644706,0,0.0276625360411082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037517403873173,0.585019210578307,0,0,0,0,0,0,0,0,0.122586873765102,0,-0.00580404558823313,0,0,0,0,-0.00357347251277118,0,0,0,0,0,0,0
X002466.SZ,0,0,0.0733542159042239,0,0,0,0.15006077157985,0,0,0,0.00577422004234431,0,0,0,0,0,0.303506287324286,0,0,0,0,0,0,0,0,0,0.579871916915221,-0.0876200770360799,0,0,0,0,0,0,0,-0.380638060259294,0,0,0,0,0,0,-0.0436934243650099,0,0,0.185073048146541,0,0,0,0.0132984200886828,-0.029744037900473,0.263203989993645,0.202687125990931,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.103210399679526,0,0.415337777455198,0,0,0,0,0,0,0,0,0.0156636131643047,0,0,0.323960767294106,0.0908992323050568,0,0.137719764314387,0.0166840631211656,0,0,0,0,0,0,0,0,0,0,0.189290916877473,0,0,0.00315647952544164,0,0,0,0,0,-0.034457878720017,-0.0558584812885612,0,-0.0163885148256064,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.331200381631129,0.0813816992107174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183564856341306,0.161462357106053,0,0.104437728568186,0,0,0.0320854438674398,0,0,0,0,0,0,0,0,0,0,0,0,0.10790323464372,0.00307310914801973,0.0649254224280154,0,0,0,0,-0.0115951656461688,-0.0177992652121652,0,0,0,0,0,0
