,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X600019.SH,X601898.SH,X600111.SH,X600660.SH,X600011.SH,X000708.SZ,X002271.SZ,X600010.SH,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600426.SH,X000629.SZ,X600176.SH,X600362.SH,X600348.SH,X000408.SZ,X300073.SZ,X601991.SH,X600096.SH,X000983.SZ,X600803.SH,X000723.SZ,X000786.SZ,X600160.SH,X002080.SZ,X600219.SH,X600027.SH,X600378.SH,X601699.SH,X600141.SH,X600549.SH,X600157.SH,X600801.SH,X002353.SZ,X002407.SZ,X600489.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.134155963661068,0,0,0,0,0,0,0.0225172083865016,0,0,0,0,0,0,0,0,0.0838339764378619,0,0,0,0,0,0,0,0,0,-0.0742492010357402,0,0.0888485853952392,0,0,-0.135720216827949,0,0,0,0,0.0497898617911804,0.124800934772269,0,0,0,0,0,0,0,0.0727761824518421,-0.0255143692668619,0.00541985249699915,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.201261952941939,0.285174749550034,0.144104446503042,0,0,0,0,0,0,0,0,0.0628276035707451,0,0.0778030942629623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209614054163439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432883218795354,0.0909627547904249,0,0,0,0,0,0,0,0,-0.00987114974761358,0,0
X600028.SH,0,0.045896994854483,0,0.0257932007975845,0,0,0,0,0.0195688439008248,0,0,0,0,0,0.0346243975124711,0,0,0,0,0,0.076974944574329,0,0,0,0.00924636035186389,0,0,0,0,-0.0205592803096016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102372106901504,0,0,0,0,0.0330864484947448,0,-0.00323450702302107,0,0,0,0,-0.00895750120817463,0,0
X600309.SH,0,0.0462971436780651,0,0,0,0,0,0,0,-0.0860355098044028,0.0824365540325783,0.0449048810104145,0,0,-1.73472347597681e-18,0,0,0.0328310855731271,0.0944758598130182,0,0,0,0,0.126197673290765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569795647606018,0,0,0,0,0.00738854987908984,-0.0113944429107932,0,0,0,0,0,0,0,0,0.00340406060176027,0,0
X600188.SH,0.123960978058116,0.0301744807166811,0,0,0,0,0,0,0,0,0,0.316671934600461,0,0,0,0,0,0,0,0,0,0,0,0,0.0486345545075136,0,0,0,0,-0.0374794580872597,0,0,0,0,0,0,0,0,0,0,0,0.373465157145127,0,0,0,0.00834038949407182,0.0885117540801296,0,0,0,0,0,0,0,0,0,-0.00819885227725829,0,0
X002466.SZ,0,0,0,0,0,0,0.603228934740026,0,0.05552584365918,0,0,0,0,0,0.023761016664444,0,0,0,0,0,0,0,0.0331150497439866,0,-0.201952620858234,0,0,-0.0500006219587678,0.031996314518359,0,0,0,0,0,0,0,0,0.00948795155441033,0,0,0,0,0.104443557530733,0,0,0,0,0.168746927528674,0,0.145767154613666,0,0,0,0,0,0,0.0266221109662215,0,0
X002460.SZ,0,0,0,0,0,0.159895870471807,0,0,0,0,0,0,0.0254706762941731,0,0,0,0,0.193184698271226,0,0,0.162480876176973,0,0,0,0,0,0,0,0,0.0462084349737057,0,0,0.00297563306990422,0,0.0213192704593993,0,0,0,0,-0.0518320300654379,0,0,0.0867004643380574,0,0,0,0,0.109794533893823,0,0,0,0.0543980104754678,0,0,0,0,0.0756446609082307,0,0
X600585.SH,0,0,0,0,0.0322931150857068,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.196143393108184,0,0,0,0.0456192169648667,0,0,0,-0.00467766368541114,0,0,0,0,0,0.0347462769480608,0,0,0,0.0119390849675133,0.0211222151358285,0,0,0,0,0,0,0,0.010198240812256,0,0.334101288060103,0,0,0,0,0,0,-0.0643033044609084,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.316770236840962,0,0,0,0,0,0,0,0.0272943825313946,0.111172491954447,0,0,0.0596701455671576,0,0,0,0,0,0,0.0478405284793235,0,0,0.0955456949791317,0,0,0,0,0,0.043812779056884,0,0.0429987886527712,0,0.0377272341201106,0.257656491020947,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521679571364923,0,0,0,0,-0.0472273919696857,0,0
X000301.SZ,0,0,0,-0.219964830729716,0,0.233570460031673,0,0,0,0,0,-0.139175148950653,0.0156435652649491,0,0,3.46944695195361e-18,0,0.18008332686252,0,0,0,0,-0.0756769715543215,0,0,0,0,0.11246082528612,0.305016019921818,0,0,0,0,0,0,-0.0154444990820201,0,0.136833695063578,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571978479329594,0,0,0,0,0.0886942192600417,0,0
