,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X601991.SH,X600688.SH,X002466.SZ,X600362.SH,X600547.SH,X600660.SH,X600795.SH,X601992.SH,X002460.SZ,X300072.SZ,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X000792.SZ,X000709.SZ,X600299.SH,X600027.SH,X000825.SZ,X600489.SH,X002271.SZ,X000408.SZ,X601158.SH,X601699.SH,X600219.SH,X002470.SZ,X600315.SH,X000883.SZ,X600157.SH,X600583.SH,X000630.SZ,X600808.SH,X002408.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.372298561558855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236149816248791,0,0.082149958511632,0.0286759681979467,0.130401960699677,0,0,0,0,0,0,0,0,0,0,0,0,0.0509285036890138,0,0,0,0,0,0,0,0,0,0,0.0981433912862856,0,0.0142606531619437,0,0.0188954655498882,0,0.00323765592679022,0.00993796813494019,0,0,0,0,0,0
X600028.SH,0.360134010856325,0,0.330483729474818,0,0,0,0,0,0,0,0,0,0,0,0.0805182207393663,-0.0737413425619694,0,0,0,-0.01777686814669,0,0,0,0.000982814125781269,0,0,0,0,-0.0291606432789149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190685950504722,0,0,0,0,0,0.024330060037793,0.00943076997656367,0,0,0,0,0,0
X601088.SH,0,0.120263066307621,0,0.219270180194607,0,0,0,0.0255987547560288,0,0,0,0,-0.00602597796687096,0,0,0,0,0,0,0,0,0,0,0,0.00962881293932332,0,0,0,0,0,-0.170642345929525,0,0,0,0,0,0,0.389721953336663,0,0,0,0,0,0,0,0,0,0,0,0,-0.00824032524373756,0,0,0,0,0,0
X600019.SH,0,0.0581221216693626,0.0537537762286483,0,0.136956293996749,0,0,0,0,0.0264471828931663,0,0,0,0,0,0,0,0,0,0,-0.161198807137369,0,0.0256953840062592,0.199208015596458,0.0401175318812858,0,0,0,-0.134596354586068,0,-0.0740311310885078,0,0.0449608783489865,0,0,0,0,0.133485972709706,0,0,-0.0233640810476533,0,0,0,0,0.216607758697946,0,0.0450349711955821,0,0.00627155475288772,-0.00930077466583935,0,0,0,0,0,0
X600585.SH,0,0,0.231942561298901,0.544976667047468,0,0,0,0,0,0,0,0,0.130573681106775,0,0,0,0,0,0,0,0,0,0,0,0.0602156109278688,0,0,0,-0.118377382715142,0,0.208212900658392,0,0,0,0,0,0,0.0940894022632819,0,0.025362413929861,-0.036021955093873,0,0,0.0507953133127998,0,0,0,0.116629928201356,0,-0.00225569929334419,0.100497155462109,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.00613537886086454,0,0,0,0,0.0564553199278874,0,0,0,0,0,0,0,0,0,0,0.197999617699787,0,0.000818775031580062,-8.67361737988404e-19,0,0,0,0.0696407699335976,0,0,0.01076042417269,0,0.016452814089353,0,0,0,0,0,0,0.119362728426082,0,0,0.0188716694530884,0.101105499356594,0,0.0949968315992233,0,0,0,-0.0125937002133435,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.239065592097155,0,0,0,0,0,0,0,0.00750839788068823,0,0,0,0,0,0,0.0255304646590913,0.0758472565938437,0,0.126738732663045,0,0,0,0.0906445410376019,0,-0.0323253170013137,0,0,0.35496596900813,0,0,0,0,0,0.189482165699105,0,0,-0.0155373325466144,0,0,0,0,0,0.022893317313734,0,0,-0.0194055798271125,-0.0240917230304456,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.257399801676583,0,0,0,0,0,0,0,0,0,-0.255724811429984,0,0,-0.0949366428862889,0,0,0,-0.21913490329835,-0.171069416686453,0,0,0,0,-0.0465057302514663,0,0.382183138840829,-0.158985202283592,0,0,0,-0.374273732527699,0,0,0,0,0,0,0,0,0,0.0992634441706867,-0.353018411447015,-0.290069847960536,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0511072042518242,0,0,0.0343564930156888,0,0,0,0.379551197127181,0,0,0,0.0215570323853379,0,0,0.0197588217793791,0,0,0,0,0,0,0.092362972363612,0.100315156653091,0,0,0,0,0,0,0,0,0.0711660507465442,0,0.06420714246939,0,0,0,0,0,0.0936547671603635,0,0,0,0.0140661905202032,0.000761802262585957,0,0,0,0,0,0
X600188.SH,0,0,0,0.179760470498338,0.0865334817544928,0,0,0,0,0,0,0,0,0,0.179849394986062,0,0,0,0.171209930178348,0,0,0,3.46944695195361e-18,0.258942857192684,0,0.0533277171881229,0,0.10083649034006,0,0,0,0,0,0,0,0,0,0.287988608133434,0,0,0,0,0,0,0,0.140364672958544,0,0.12068046452831,0,-0.0183219314685132,0,0,0,0,0,0,0
