,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X002271.SZ,X000877.SZ,X600010.SH,X600660.SH,X600188.SH,X601600.SH,X000708.SZ,X000301.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000723.SZ,X000408.SZ,X600176.SH,X600426.SH,X601991.SH,X000786.SZ,X002080.SZ,X600219.SH,X600027.SH,X600803.SH,X600795.SH,X600399.SH,X300037.SZ,X600688.SH,X002326.SZ,X300073.SZ,X600378.SH,X600141.SH,X600516.SH,X600352.SH,X600486.SH,X000825.SZ,X600801.SH,X600489.SH,X000807.SZ,X600157.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.537654261008316,0,0,0,0.0137394288560471,0.0425455683862877,0,0,0,0,0,0,0.0164483141136159,0,0.00378615072354428,0,0,0.0474679151040045,0.0139212993092001,0,0,0,0.00384065073035827,0,0,0.037110079053299,0,0,0,0,0.121684663505056,0,0,0,0,0.0431334864233655,0,0,0,0,0.0909808565187158,0,0,0,0,0,0,0,0,0,-0.0106712166351984,0,0,0,0,-0.0500950160211222,0,0
X600028.SH,0.090988147762554,0,0,0,0,0,0,0,0.079879664313552,0,0,0,0,0,0,0.0527091773884897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155783576768524,0,0.0364748055249529,0,0,0.006429858094327,0,0,0,0,0,0,0,0.0392871179553816,0,0,0.0426316950770107,0,0,-0.0475021288597542,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.250919420994407,0.0969788568648836,0,0,0,0,0.327552120854189,0,-0.0124476578654144,-0.0693361672413075,0,0,0,0,0.0336237423157697,-0.140111777226209,0,0,0,0,0.00515517384535779,0,-0.0272409682895678,0,0,0,0.0153263086868079,0.165876012686154,-0.0323494626899307,0,0,0.0215219103592298,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0213987487297282,0.0705084895564159,0,0.079176394037085,0.107398301445163,0.0235284607704844,0.0867675518092925,0,0,0,0,0,0,0,0,0,0,0,0,0.124087570872557,0,0,0,0,0,0,0,-0.0256624934061546,0,0,-0.0279550924656632,-0.134350849082324,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.00959016039702327,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0369232387609773,0.0346369113714699,0,0,0,0,0.0217558727901668,0,0,0,0,0,0,0,0,0.0143720859839933,0.258591308254933,0,0,0.0684319943600031,-0.087608680003303,0,0,0,0,0,0,0,-0.0622962718174232,0.0183891032917744,0,0,0,0,0.0339702693612697,0,0.209043025659247,0,0,0,0,0,-0.0594998269449127,0.0943425298186584,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.531756353648599,8.67361737988404e-19,0,0,0,0.420141950640545,-0.0353791609591628,0,0,0,0,0.232250230676084,0,0,-0.0113187189471624,0.0996067785413303,0.0284447850223937,0,0,0,0.0108948540055824,0,0,0,0,0,0,0,0.00668675994457832,0,0,0.217840670130539,0,0,0,0,0,0,0,0,0,0,-0.00823944873967474,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.336588859747815,0,0,0,-0.124371717538831,0,0,0,0.0379656496510569,0,0,0.238996732390979,0,0,0,0,0.0312883715139957,0.298272551745572,0,0,-0.0813389602609961,0,0,0,0,0,0,0,0,0,-0.0587178154056257,0,0.306939479539656,0,0,0,0,0,0,0,0,-0.161492743276878,0,0,8.67361737988404e-19,0.0202117618724652,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.245240672618186,0,0,0,0.344467442310137,0.0949317160393206,0.12736566900242,0,0.159972732307286,0,0,0,0,0.163522383717941,-0.10803473178905,0,0,0,0,0.0257368108750693,0,0.0822353610341859,0,0,0,0,0.0321302684609419,-0.0965521527927546,0,0,0,0,0.0176327528464959,0.130142938942913,0,0,0,0,0,0,0,0,0,0,0,0,-0.010595524461103,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0694721295104747,0,0,0,0,0.119163633303215,0,0,0,0,0,0,0,0,0.0730186351299459,0,0,0.0282077234820425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170019668336578,0.122952992487947,0,0,0,0,0,-0.00621428677724575,-0.0199226068656868,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.603001091125716,0.492668012374432,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0888167409742295,0.0549624560494037,0,0,0,0,0.00580797816838919,0,-0.0318362895944456,0,0,0,0,0,0,0.166571786352674,-0.126090808451512,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.125525227022862,0,0.00711858606827686,0,0,0,0,0,0,0
X600011.SH,0,0,0.0786741944088354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134531382523628,0,0.091484646939193,-0.182749930287874,0,0,0,-0.0675485491765471,0.0426401244215637,0,0.549098385714964,0,0.21953535231394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226776004511325,0,0,0.0102533326397971,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0718518210419514,0,0,0,0.0951257061331713,0,0.00694294361737729,0,0,0,0,0,0,0,0,0,0,0,0.842818482528148,0,0,0,-0.0331271610525134,0,0,0,0,0,-0.0942343315179742,0,0,-0.0534266761511617,0,0,0,0,0,0,0,0,0,-0.0148549278000799,0,0,0,0,-0.00804111351960882,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0141056617806669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476934010000131,0,0,0,0,0,-0.00903541003175037,0,0,0,0,0,0.0623621744887506,8.67361737988404e-19,0,0,0,0.295261656355984,0,0,0,0.0545351547107777,0,-0.0252242294598025,0.0530241921374805,0,0,0,-0.037187716426018,0,0
X600010.SH,0.0244551528068488,0,0,0,0,0,0,0.430855079813683,0,0,0,0,0,0,0,0.0379017207217837,0,0,0.0566480731108971,0,0,0,0,0,0,0,0,0,0,0.00640627066652746,0,0,0,0,0,0,0,0,0,0,0,0.0359489128167481,0,0,0.0826384092611861,0,0,0,0,0.148370409523305,0,0,0.0211234122235209,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.185455302970115,-0.0948703914088368,0,0,0,0,0,0,0,0,0,0,0,0,0.0271570027019766,0,0,0.293047142766668,-0.0645819063900345,0,0.166130375956437,0,0,0,0,0,0,0,0,0.089183182505722,0,0,0,0,0.00966486139012479,0,0,0,0,0,0,0,0,0.0447410186082057,0,0,0,-0.14849521014728,0,0
X600188.SH,0.186770761349403,0,0.180453461008257,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.23167516666215,0,0.000912347548661897,0.637585721969376,0,0,0,0,0,0,0,0,0,0.0497282714040489,0,0,0,0,0,0,0.11782958715933,0.0340561377371431,0,0,0,0,0,0,0,0.0469543797596752,0,0,0,0,0,0.025991958479319,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.18648848874226,0,0.101325857286937,0,0.054309379653507,0.0248165517022654,0.026048031794138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843344628073732,0,0.0543079197704689,0,-0.089285213938403,0,0,0,0.0566003149450533,0.0935389636174242,0,0,0.387219642360675,0,0,0,0.0064462765100293,0,0,0,0,0,0,0
