,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600188.SH,X300072.SZ,X600795.SH,X002466.SZ,X601992.SH,X600362.SH,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X600176.SH,X000786.SZ,X600352.SH,X600027.SH,X000792.SZ,X000553.SZ,X000408.SZ,X600489.SH,X600219.SH,X600808.SH,X002271.SZ,X000959.SZ,X002110.SZ,X601158.SH,X600339.SH,X000883.SZ,X000723.SZ,X002092.SZ,X600299.SH,X601699.SH,X002470.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.506501917287631,0,0.0649280524604921,0,0,0,0,0,0,0,0,0.0163489008595447,0,0,0,0,-0.0800584837728652,0,0,0,0,0.00672354364119964,-0.0380317281578537,0,0,0,0,0,0,0.0227337445591678,0,0,0,0,0,0.0696662939947326,0,0,0,0,0,0,0,0,0,0,0,0,0.00155216403264695,0,0,0,0,0,0,0
X600028.SH,0.435246579913538,0,0.0312203064307891,0,-0.0809823283057712,0,0,0,0,0,0,0,0.00765177193594819,0,8.67361737988404e-19,0,0,0,0,0,0,0.0363699728489579,0,1.0842021724855e-19,0,0,-0.0903339150347189,0,0,0,0,0,-0.0227716540775375,0,0,0,0,0,0,0,0,0,0,0,0.0227996070251383,0,0,0,0,0,0.0181228639427013,-0.109268389209734,0,0,0,0,0
X601088.SH,0,0,0,0.246811642499607,0.124942533194297,0,0,0,0,0,0,0.262770660256498,0,0,0.0247769193729856,0,-0.24350412881304,0,0,0,0,0,0,0,0,0,0,0.0325223985098663,0,0,-0.0050763767793479,0,-0.0220341436590815,0,0,0,0.0609840712360727,0,0,0,0,0,0,0,-0.107904712652225,0.0951626399790696,0,0,0,0.00992485264836553,0.0197131963496167,0.0130394826388417,0,0,0,0,0
X600019.SH,0,0,0.105079628317566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788671959897105,0,0,0.690342019918062,0.0268767792952845,0,0,0.19170250046653,0,-0.0889786987674852,0,-0.0438706980573547,0,-0.0577672350257017,0,-2.16840434497101e-19,0,0.051848856160908,0,0,0,0,0,0,0,0,0,0,0,0,0.0255741944581928,-0.00721120694306966,0.117917947102002,0,0,0,0,0
X600585.SH,0,0,0.430434315359169,0,0,0,0,0,0,0,0,0,0,0,0.200962423812192,0,0,0,0,0,0,0,0,0.031428756537874,0,0,0,0,0,0,-0.0833729342466672,0,0,0,0,0.117724904152611,0,0,-0.0166524452466618,0,-0.362464226433313,0,-0.330047213998487,0,0.122949523342762,0,0,0,0,-0.0212299995977743,0.0372447446524322,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.076170426461598,0,0,0,0.0318896706070791,0.186595757794739,0,0,0,0,0.109033194656684,0,0.020444437557336,0,0,0.0585475828966102,0,0,0,0,0.108198097780454,0,0,0,0.130211778055016,0,0,0,0,0,0,0,0.0334089587730881,0,0,0,0,0,-0.0153387404286843,0.00262997139095441,0,0,0,0,0,0
X600309.SH,-1.73472347597681e-18,0,0.0597590800682831,0,0,0,0,0,0,0,0,0,-0.0514364598388628,0,0,0,-0.0974971954229859,0,0.254197624040494,-0.210832213185686,0,0,0,0,0,0,0.28435103417717,-0.0658265244943485,0.0386170579757243,0,-0.00201255277222083,-0.068542154881888,-0.113219114372603,0,0,0,-3.50396617161197e-05,0,-0.00585481492804894,0,0,0,0,0.590977303425775,0,-0.0983994750475223,0,0,0,0,-0.00825868676600649,0,0,0,0,0,0
X600011.SH,0,0.124651470427045,0,0,-0.0418218517387077,0,0,0,0,0,0,0.0911595878976319,0,0,0,0.0119402345130408,0,0,0,0,0,-0.0340501177962082,0,0,0,0,-0.0190884998518983,0.0259063825692885,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0970001695487823,0,0.0194288983512479,0,-0.061498362619987,0,0,-0.017380496509621,0.022661149799242,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0803772202635844,-0.00788352534829203,0,0,0,0,0.233811475309366,0,0,0,0.0760300407812957,0,0,0,0,0,0.0284194029553203,0,0,0,0,0,0,0,0,0.021649871824174,0,0,0,0,0.071409081163063,0,0,0,0,0,0,0,0,0,0,-0.0166840712906847,0,0,-0.00137816233861976,-6.7762635780344e-21,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0800712339835893,0,0,0,0,0,0.238193308439884,0,0,0,-0.0265915800058297,0,0,-0.0298392209469643,0,0,0,0.0405784015236655,0,0,0.0424608437198972,0.0473281453360128,0,0,0.0698566586500516,0,0.00272295813771964,0,0,0,0.139878181083738,0,0,0,0,0,0,0,0,0,0,0,0,-0.037958319128641,0.0479541851404022,0,0,0,0,0,0
