,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X600886.SH,X002460.SZ,X600010.SH,X601898.SH,X000786.SZ,X601600.SH,X600362.SH,X600801.SH,X600489.SH,X600176.SH,X601991.SH,X600352.SH,X600188.SH,X600795.SH,X600111.SH,X600426.SH,X600027.SH,X600688.SH,X600299.SH,X601992.SH,X000932.SZ,X600219.SH,X000301.SZ,X002080.SZ,X002466.SZ,X000723.SZ,X002353.SZ,X600486.SH,X002075.SZ,X600529.SH,X000898.SZ,X600612.SH,X600315.SH,X000027.SZ,X601158.SH,X000883.SZ,X000630.SZ,X002250.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0.0453125430748375,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0988860223319023,0,0,0,0.0215876803961765,0,0,0,0,0,0,0,-0.0679184014885345,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.188765454640564,0.0799605796727933,0,0,0,0,0,0,0,0.125609602493814,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0224085168523405,0,0,0,0,0,0,0,0.0770077652296265,0.209181349598987,0,0.190724709063385,0.129194633877754,0.0140046337505578,0,0,0,0,0,0,0,0,-0.0835674744007542,0,0,0.0714886791121423,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.029412959854448,-0.00742886687038034,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.20901184238608,0,0,0,0,0,0,0,0,0,0,0,0,0.114009952664882,0,0,0.0702518239331157,0.048405465302226,0,0,0,0,0,0,0,0,0.372967519153766,0,0.129424772073036,0,0,0.0972247612064754,0,0,0.130300448974939,0.165629800183669,0,0,0,0,0,0,0,0.00979866087622932,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00835128440223437,0,0,0,0,0,0,0.0937208726526576,0,0,0,0,0,0,0,0,0,0.0717409441224255,0,-0.0294955593614377,0,0,0,0,0,0,0,0,0,0,0,0.0468247422076484,0,0.585177165396904,0,-0.0478542316379965,0,0,0,0,-0.0135977780571888,0,0,-0.0317269431923071,0.0195864356226194,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0434582795285841,0,0,0.0464669423170734,0,0,0,0.0938315877337932,0,0,0,0,0.000822457942517098,0.0517079754952936,0.263325058861879,0,0.0267322864247222,0,0,0,0,0,0.139326063692425,0,0,0,0.00306208857715255,0,0,0,0,-0.0285570865062557,0,0,0,0,0,0,0,0,0.00711790125242534,0,-0.0227043259318095,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0777385118687011,0,0,0.236146686030946,0,0,-0.239162993626614,0,0,0,0,0,-0.0271407171751461,0.132910129876157,0,0,0,0,0,0.271017819905792,0,0,0,0,0,0.244965389932594,0,0.0576330899627835,0.00541851577498769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539195966355239,-0.0312665805312347,0,-0.0802604532865735,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0799680532634922,0,0,0,0,0,0.398121160099009,0,0,0.0125309184895659,0,0,-1.73472347597681e-18,0,0.0844423273205572,0.0260853390245392,0,0,0,0,0.0747142401391915,0,0,0,0.169017840315794,0.0416458186496078,0,0,0,0,0.0835745824788519,-0.00170153333736751,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0832475931093519,0,0,0,0,0,0,0.00713563099500993,0,0,0,0,0,0,0,0,0,0.2211200396121,0,0,0,0,0,0,0,0,0.249583116898604,0,0,0,0,0.124044703080166,0,0,0,0.0473713650309025,0,0,0,0,0,0,0,0,0,0,0,-0.00787469324634096,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0290901305557193,0,0,0.0298843189136359,0,0.000897892431680505,0,0,0.193777125138074,0,0,0,0,0.025675135419756,0,0,0,0,0,0,0,0,0,0.00762602002130598,0,0,0,0.0756349856141849,0,0,0,0,0,0,0,0,0,0.223669040469627,0,0.0200398703428209,0.0210053730171272,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.900182540206616,0,0,0,0,0.0346558564879991,0,0,0,0,0,0,0.10791398704026,0,0,0.00603586436229063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986847898386993,0.119763466964056,0,0,0,0,0,0.113609972304013,0.0359001422424849,0,0,0,0,0,0,0,0.0262147410500248,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.128137097406427,0,0,0,0,0.126274833690831,0,0,0,0,0,0,0,0.00605051015844067,0.216252653121202,0,0,0,0,0,0,-0.0860327467259274,0.0278937950619175,0,0,-0.0307704894770958,0,0,0.310726367789533,0,0.0666160656112968,0,0,0.0953743402766049,0,0,-0.0926061743792571,0,0,0,0,0,0,0,0,0,0,0.0349543910896672,-0.0160193370004285,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0399114672420559,0,0,0.107452701642532,-8.67361737988404e-19,0,0.123234699116309,-4.33680868994202e-19,0.283122012335486,0,0,0,0,0,0,0,0.241267524673483,0.131259882817761,0,0,0,0,0,0,0,0,0,0,0,-0.0294109924976784,0,0,0,0,-0.043547114570635,0,0,0,0,0.0384892035221637,0,0,-0.0274694153792429,0.0257961864917251,-0.0080033520823396,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,-0.0015297160901855,0,0.0381443351829146,0,0,0.0885234457525371,0,0,0,0,0.219938938924128,0.322578035704057,0,0,0,0,0,0,0.264003482735922,-0.00972177831068844,0,0,0,0,0,0,0,0,0,0,-0.142249062314188,0,0,0.0461805068364667,0,0.143794790395578,0,0,0,0,0,0,0,-0.0514269873192527,-0.0170757329535871,-0.0065841510967756,0,0,0,0.0663631957425332,0,0
X600188.SH,0,0,0,0,-0.0206135637431614,0,0,0,0,0,0,0,0,0,0,0,0.395927233443321,0.164357406342533,0,0,0,0,0,0,0,0,-0.0587163937677652,0,0,0,0,0.0493614020224805,0,0,0,0,0.0454555485091449,0,0,0,0,0,0,0,0.0164712518637803,0,0,0,0,0,0,-0.0307487058069314,2.16840434497101e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.162451228529881,0.0128179844630192,0,0,-0.0730436002865038,0,0,0,0,0,0.292348702869987,0.0261133614202027,0,0,0.0748047496941655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074611369329974,-0.0102398923608119,0,0,0,0,0,0,0,0,0,-0.0302519703618983,-0.0111661081170177,-0.00647619892634497,0,0,0,0,0,0
X600111.SH,0,0,0,0.0279481179091098,0,0,0,0,0,0,0,0,0,0.125301776631147,0,-0.102672686386351,0,0.147930152076519,0.27716007566922,0,0,0,0.301493499619127,0,0,0,0,0,0,0,0,0,0,0,0,0.00319040050267852,0,0,0,0,0,0,0.0512140073838803,0,0,0,0,0.300891008934399,0,0.00615464630227507,0,0.0366396911052337,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.473968141924791,0,0,0,0,0.0603391248900601,0,0,0.000914175102552466,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.131151672192661,0,0,0,0.0994920967481796,0,0,0,0,0.113997594858809,0.0226027753054757,0,0.0212054296670868,0,0,0.185763733453531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0418030329670726,0,0,0,0,0,0,0.00431121027841524,0,0,0,0,0,0.194369192194071,0,0.00181435547168328,0,0,0,0,0,0.099635561103472,0,0,0.0923548962301854,0,0.0489832213001299,0,0,0,0.100567645643239,0,-0.0263832481849617,0,0,0,0,0,0,0,0,0.0332406980160243,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509453788918902,0,0,0,0.150836466531926,0,0,0,0,0,0,0.0312739128936934,0,0,0,0,0,0.0213042046398977,0,0,0,0,0,0,0,0,-0.0336697548612723,0,0,0,0,0,0,0.216674926423609,0,0.0213667410680607,-0.00410473378178547,0,0.0303438483585273,0,0,0,0
X600299.SH,0,0,0,0,0,0.0925000833596234,0,0,0,0,0,0,0,0,0,0.0482581655936819,0.15740386576965,0,0,0.0909130244292255,0,0,0,0,0,0,0.204818373919683,0,0,0,0,0,0,0,0,0,0,0,0,0.0334826532065798,0.123589354183076,0,0,-0.0278889472759542,0,0,0,0,0,0,0,0.0458616091845175,-0.0198815890292909,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0295926460256449,0,0,0,0.0286348863603271,0,0,0,0,0.13945155282785,0.0275460196560978,0,0,0,0,0.151017972701219,0,0,0,0,0,0,0,0,0,0,0,0.0194700941251133,0.0121188974947281,0,0,0.0292139208058574,0,0,0,0,0,0,0,0,0,0.00234917689163735,0,0,-0.0115372289199209,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,-0.00648222534981192,0,0,0.0557664385992726,0,0,0,0,0,0,0,0.085993405533766,0,0,0,0.0877616697541953,0,0,0.295947644407662,0,-0.0258273940001119,0,0.0216699340386226,0,0,0,0,0,0,0,0,0,0.0558026367560345,0,0,0,0.212909433361939,0,0.0740025095609001,0,0,0,0,0,0,0,-0.00364840447104132,-0.0183139911942093,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0504553692923294,0,0,0,0,0,0,0,0,0,0,0.0222856333123994,0,0.0447431650504074,0.072131164146719,0,0.116656282952872,0,0,0.241900605686,0,0.0631024107898632,0.117643202252307,0,0,0,0,0,0,0,0,0.0263661126034199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197651473884279,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0526087054741362,0,-0.118430995366897,0.104485298212477,0.159525862679183,0,0,0,0,0,0,0,-0.0815112982858415,0,0,0.0717747321316444,0,0,0,0.010990156212693,0,0,0.146584043798315,0,0,0,0,0,0,0,0,0.126628244824913,0,0,0.00813444408335386,0,0.06119306892954,0,0,0,0,0,0,0,0,0,0.0492654256530129,0,-0.0403354860474778,0.00235119617227804,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.064703412181134,0.00255916051562326,0,0,0,0,0,0,0.0958925655573849,0,0,0,0,0.224824545595887,0,0,0,0,0,0.0182112367431629,0.138469946317218,0,0.177979255972364,0,0,0.243172289849654,0,0,0,0,0,0,0.0659749404239635,0.301545313964345,0,0,0,0,0,0,0,-0.33656730214206,0,0,0.0312748267828443,-0.0415403416251719,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.136416566446089,0,0,0,0,0,0,0,0,0,0,0,0,0.13458442410544,0,0,0,0,0,0,0,0,0.360620809408655,0,0,0,0,0.0642889140544355,-0.270392257791903,0,0,0,0,0,0,0,0,0.489538897314562,0.328008986942718,0,0.0114983989079891,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.00487502424895762,0,0.174064675458194,0.0113202161987664,0.00598678305110258,0,0.11608877193785,0,0,0.225972163689209,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817802774690143,0,0,0,0,-0.000483875911739417,0,0,0.0281631226398465,0,0,0,0,-0.0128558850024786,0.386045877073122,0,0.0518411181156805,0.0118459553034646,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.309791048264079,0,0,0,0,0,0,0,0.00978498970665073,0,0,9.19219601481617e-05,0,6.93889390390723e-18,0.217161917785496,0.171095426492657,0,0,0,0,0,0,0,0,0,0.0882156606912929,0,0,0,0,0,0,0,0,0,0,0,0,0.00719723041778632,0.0284115505163423,0,0,0,0,0.0354604903653195,0,0,0.027818460805272,-1.73472347597681e-18,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.187167457403664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475477659500867,0,0,0,0,0,0,0,0.103047359887637,0,0,0.0869508357559642,0,0,0,0.218997945904063,0,0,0,-0.0319978209554133,0.00867944902698222,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0535833217475279,0.160748730928659,0,0.220901701381086,0,0,0,0,0.313380139678593,0,0.120155622401842,0,0,0,0.0156362078023268,0,0.0791875362698836,0.348224888671455,-0.00824887871991031,0.0252853988727392,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0.141459227956423,-6.93889390390723e-18,-0.0507217973426093,0,0,0,0,0,0,0.0930255484671706,-0.301297216381982,0,0,0,0,0,0,-0.0783228526011461,0,0.199574959247193,0,0,0,0,0,0,0,0.0453682705880608,0.857438726979658,-0.397794182666972,0,0,0,0.415561574702523,0,0,0,0,0,0,0,0,-0.0711604548669511,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.305531534674105,0,0,0,0.111395197818929,0,0,0.0656224894243905,0,0,0,0,0,0,0.0770909746120754,0,0,0,0,0,0,0,0,0,0,0.140873383283001,0.0356088561351588,0,0,0,0,0,0,0,-0.00398692892800663,0,0,-0.0737012068539767,0,0,0,0.147714471886649,0,0.0125173376710847,0,0,0.0199325051160888,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.0258052420192043,0,0,0,0,-0.0385526424652646,0,0.234449242145852,0,0.315011717068715,0,-0.0694123980248465,0.0501677772360193,0,0,0.0571704948765377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048359599775415,0,0,0.0964053930383627,0,0,0,0,0,0,0,-0.00750918816570577,-0.000188588952562123,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.540364398633514,0.0886433561055855,0,0,0,0,0,0,0,0,0,-0.0578267758235928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218469144791286,0,0.0188161530054217,0.111523110053846,0.189893875367387,0.0934437703173559,0,0,0,-0.127625015821909,0,0,0,0,0,0,-0.00455919158890051,0.102694554430319,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.122056715567374,0,0,0,0,0.0709761472527703,0,0,0,0.0425901207366703,0,0,0,0,0,0,0,0.0205450844529074,0.075877533047801,0.0343322791021336,0,0,0,0,0.22385827375168,0,0,0,0.0264232938786634,0,0,0.0285796926950017,0,0,0,0,0,0.142762013930197,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0.0176871893128837,0,0,0,0,0,0,0,0,0,0,0,0,0.184180151181348,0,0,0,0,0,0.0226379328517526,0,0.0323162595664262,0,0,0,0,0,0,0.00946910869216685,0,-2.16840434497101e-19,0.0723345678460048,0.00578632104934253,0,0,0,0,0,-0.0928855274474964,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0261647726797881,0.000875734953646912,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0311025788974531,0.0486305884953848,0,0,0,0,0.0794518791931633,0,0,0,0,0,0,0,0.0706012798137391,0.00564871987401422,0,0,0,0,0,0.043790911420233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14632418522092,0,0.0967053989201641,0,-0.00164003276702696,-0.0120418583931668,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509712328395179,0,0,0.0136956884886839,0.110126601114321,0,0,0,0.0364054706285301,0,0,0,0,0,0,0,0,0,0.0406888371374411,0,0,0,0.0385504680590849,-0.00178765650056191,0,0,0,0,0,0,0,0,0,0.0497577326682983,8.76120689759629e-05,-0.00395394384498927,0,0,0,0,0,0
X002250.SZ,0,0,0,0,0,0,0,0,0,0.278823226468844,-0.0259884900891537,-0.112111313763244,0,-0.0585915010539678,0,0.001570925858833,0,0,0,0.233113303239078,0.127927643277102,0,0,0,0,0,0,0,0,-0.114883712234546,0,0,-0.182078183155945,0,0,0,0,0,0,0,0,0,0,0.255993455229385,0,0,0,0,0,0,0,-0.0157074287574503,-0.0209132039145268,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0261863845650495,0,0,-0.0530796209870242,0,0,0.123459848473196,0,0,0,0,0,0,0.0168398196754815,0,0,0,0,0,0,0,0,0,0.0385607383464415,0.231292191211546,0.19926731376494,0,0.0302453707638924,0,0.155437064475214,0,0,0,0,0,0.0652839521718324,0,0,0,0,0.00641436181064194,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422331438416871,0,0,0,0,0,-0.245559771099423,0.141674137374251,0,-0.0727835109056721,0,0,0,0.070621426532395,-0.0837186800180076,0,0,0,0,0,-0.0382413417309136,0,0.0500769639381293,0,0,-0.00827799114744097,0.270490124377082,0,0,0,0,0,0,0,0,0,0,0,-0.165107541517351,-0.00208064239658769,0,0,0,-0.0494876655598567,0,0
Slope,0,0,0,-0.697639589973023,0,0,0,0,0,0.113831207235716,0,0,0,-1.38777878078145e-17,0,0.0240412983891784,0,0,0,0,0.00620349764958942,0,0,0,0,0.028951826294591,0.736857506094503,0,0,0,0,0,0,0,0,0.14973034040726,-0.0935584186949529,0,-0.127788476247345,0,-0.224717524274432,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0995429382476194,0,0,0,2.42154081080187,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.708604126364739,0,0,0,0,-1.47557269430299,0,0,0,0.437087252405985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386008630124213,2.47356844411472,0,0,0,0,0,0,0,0,0,0,0,0,-2.92137959525499,0.242144273082189,0,-2.08571611736816,0,0,-6.15984248540261,0,0
RealEstate_excess,0,0,0,0,-0.0200577671501645,0,0,0,0.0583428664028437,0,0,0,0,-0.129776165459098,0,0,0,0,0,0,-0.0217629908202664,0,0.051943531941476,0.0491661193775591,0,0,0,0,0,0.0143262656812821,0,0,-0.0303008987622651,0,-0.0916539043723292,-0.0713642864993145,0,0.0724619521510885,0,0,0,0,0,0,0,0,0,0,-0.10002784457626,0,0.0179201810639631,0,-0.0232772082407377,0,0.0233097122801227,0,0,0,0
MKreturn,0,0,0,0,-0.0634370045204345,0,0,0,0.00817108437932802,0,0,0,0,0,0,-0.143859463266932,0,0,0,0,-0.120841870534193,0,0,0,0,0.0869848641610323,-0.00741760268307865,0,0,0,0,0,0,0,-0.00179813947432286,-0.152346736796814,0.00449753023639015,0,0,0.0615180167112526,0,0,-0.148890443723107,0,0.227311594982761,0,0,0,0,0,0,0.030670239519987,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00208137667890175,0,-0.0043748399616812,0,0,-0.00565711771520044,0,0,0,0,-0.00251086559538056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109476619352551,0.00929079671123847,0,0,0,0.00361435570859836,0,0,0,0.00319322486242648,0,0,0,0,-0.00129009011671039,0,0.00233534240799569,-0.0146498442601366,0.00578505093196455,0,0,0,-0.0284206794754096,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00448027611330413,0,0,0,0,0,0,0,0.117292718482698,0,0,0,-0.0107190233756256,0.0242969308342781,0,0,0,0,0,0,0,0,0.0210324270208312,0,-0.189807984191902,0,0,0,0.039882693572424,0,0,0,0,0,0,0,0.026238530259035,0,0,0,0,0,0.107015709879056,-0.0491795661522287,0.0653761371032369,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0175309166149406,0.00793484199989705,0,0,0,0,-0.000988587952766774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000733497401714321,0,0.00654813301564717,0,0,0,0,0,5.42101086242752e-20,0,0,0,-0.0213582602316712,0.00750179900374502,0,0,0.00449902149848728,0.00296920418564723,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0118258342702021,0,-0.0061047920747101,0,0,0.0153940412334302,0,0.0592546326555135,0,0,0,0,0,0,0,0,0,0,-0.00734409100821675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262388458056137,0,0,0,0,0,0,0,0,0,-0.0410132511704464,0.00192146107253966,0,0,0.0307622656022388,-0.00253493511548399,0,0,0,0.119059141389351,0,0
