,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X000708.SZ,X600660.SH,X002271.SZ,X000301.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X601991.SH,X600803.SH,X000786.SZ,X600795.SH,X002080.SZ,X000807.SZ,X600096.SH,X600141.SH,X600688.SH,X000983.SZ,X300073.SZ,X600801.SH,X002353.SZ,X600027.SH,X600489.SH,X002497.SZ,X000960.SZ,X601699.SH,X000825.SZ,X000630.SZ,X000959.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00617357237188723,0,0,0.130939844698706,0,-0.0764427100295783,0.0155683744726194,0,0,0,0,0,0,0,0,0.0526644417533974,0,0,0,0,0,0,0,0,0,0.0155077533217462,0,0,0.102932443364937,0,0,0.105985872397733,0,0,0.161731224741508,0,0,0,0,0,0,0.0669626023538813,0,0,0,0,0,0,0,0,0,0.0516336813556589,0,0
X600028.SH,0.240171460486482,0,0,0,0,0,0,-0.0254234697233603,0,0.0194884990558436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112316814072714,0,0,0,0.0881336928373302,0,0.0511258645523096,0,0,0,0,0,0,0,0.0163920619325789,0.0427473981456944,0,0,0,0,0,0,0,0.0141255229412593,0,0
X601088.SH,0.163827094805221,0,0,0,0,0,0,0,0,0.162217371387152,0,0,0,0,0,0,0.052172851155372,-0.274712815154763,0,0,0,0,0,0,0,0,0,0,-0.08968270883086,0,0,0,0,0,0,0,0.056916664298883,0.268863034647109,0,0,0,-0.0471515702677565,0,-0.0108795396497272,0.0859089301558323,-4.33680868994202e-19,0,-0.0448201935840185,0,0,0,-0.0376866968822601,0.0347042715018486,0,0,0,3.46944695195361e-18,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769826030288564,0.0521261942522773,0,0,0,0,0,0,0,0.0101757626682793,0.0448087091064589,0,0,0.0964139440146825,0,0.0306754561568584,0.0330812274805501,0,0,0,0,0.0105204712489403,0,0,0,0,0,0,0,0.00660110191991472,0,0,0,0,0,0,-0.0187869366346491,0,0,0,-0.0184844053520174,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0919820041578676,0.266293899043045,-0.0124690543266712,0,0,0,0,0.116799134184572,0,0,0,0,0,0,0,0,-0.289386304717034,0,0,0,0,0,0,0.109819593088575,0,-1.38777878078145e-17,0.105892762742981,0,0,0.274807787464436,0,0,0,0,0.122539126725586,0,0,0,0,0,0,0.0882629578873197,-0.013948633674513,-0.000133833070262255,0,0,0,0,0,0
X600585.SH,0,0,-0.00153735143583523,0,0,0,0,0,0,0,0,0,0,0.042398590694711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826084503578014,0,0,0,0,0,0,-0.0139132260829021,0,0.432415156268874,0,0,0,0,0,-0.0148016232637349,0,0,0,0,0,-0.00769234478302874,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.249469939349321,-0.0285023112524367,0,0.315596937750545,0,0,0,0,0,0,0.220916972121818,0,0,0,0,0,0,0,0.0709033689865374,0,0,0,0,0,0,0,0,0.113911960801728,0,0,0,0,0,0,0,0,0,-0.0420722310511484,-0.0701667017616295,-0.454841527884273,0,0,0,0,0,0,0,0,0,-0.0335247624106161,0,0
X600111.SH,0,0,0,0,0,0,0.0406395775050212,0,0,0,0.168947600975205,0,0,0.212750687844465,0.154286967601737,0,0,0.0163470539369916,0,0,0,0,0,0,0,0.0113111839626464,0,0,0,0,0,0,0,0.140041281233614,0,0.0981039994124404,0,0,0,0,0,0,0,0.116278151252615,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166035596105552,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932624287735281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221816400361819,0,0.0624956146055766,0,0,0.10561317004244,0,0.0802916951778819,0,0.181789407181104,0.0796882309821177,0,0,0,0,0,0,8.67361737988404e-19,0,0
X600188.SH,0,0,0,0,0.0402560073931317,0,0,0,0,0,0,0,0,-0.304060261941764,0,0,0,0,0.0711820016972241,0,0.361417554880549,0,0.507039025054702,0,0,-0.0164062991272367,0,0,0,0,0,0,0,0.0269555531949013,0,0,0,0.100460182740917,0,0,0.000139451905109618,0,0,0,0,0.157252011361347,0,0,0.0917575532086494,0,0,-0.00161079724462479,0.031300552157138,0,0,0,0,0,0
