,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600111.SH,X600010.SH,X601600.SH,X000301.SZ,X600886.SH,X600176.SH,X600188.SH,X600011.SH,X600426.SH,X002466.SZ,X600803.SH,X000932.SZ,X601991.SH,X000027.SZ,X600801.SH,X600352.SH,X600795.SH,X600219.SH,X000898.SZ,X600489.SH,X600688.SH,X000883.SZ,X002080.SZ,X600486.SH,X000723.SZ,X600027.SH,X600516.SH,X600299.SH,X600157.SH,X000825.SZ,X000807.SZ,X002353.SZ,X601168.SH,X300037.SZ,X600315.SH,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.31821986409676,0,0,0,0.0158445607498518,0,0,-0.00135048620108593,0,0,0,0.00849670005155778,0,0,0.0215778293937082,0.0355162387336931,0.00862487432500494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565395420164836,0,0.0383927877443407,0,0,0,0,0,-0.00155469214535184,0,0,0,0,-0.00912308703063711,0,0
X600028.SH,0,0,0,0,0,0,0,0.0360408074112799,0,0,0,0,0,0,0,0.0070651734887823,0.00157646561955429,0,0,0,0,0,0.115394456389088,0.0218534057343923,0,0.00867238199998428,-0.101835880863663,0,0,0,0,0.0369876015879045,0.0835564203185017,0,0,0,0,0,0,0,0,0,0,0,0.0715681083666369,0,0,0,0,0,0,0,-0.025300421358677,0,0,0,-0.00657573935226081,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334832441345285,0,0.0175495920080323,0,0,0.219703043026742,0.0291767795845067,0,0.0682207115140541,0,0,0,0.0632908618685803,0,0,0,0.0693416221093005,0,0,0,0.0452309128360311,0,0,0,0,0,0,0,0,0.0693979865964565,0,0,-0.0261919599634545,0,0,0,0.0233237093756687,-0.0101782012275617,0,0,0,2.71050543121376e-20,0,0
X600309.SH,0,0,0,0,0,0.0397200586244504,0.189766049838032,0,0,0,0,0,0,0.275482953176367,0,-0.0631081961309553,0,0.0608689363723829,0,0,0,0,0.0513576535350587,0.0905679426668483,0,0,0,0,0,0,0,0.153968865621016,0,0,0,0,0,0.118685287440103,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.078800700730323,0,0,0,-0.0231467287144801,0,0,0,0.00646692150240318,0,0
X600585.SH,0,0,0,0,0,0,0.0330609712551393,0,0.00365590244927848,0,0,0,0,0,0,0,0,0,0,0,0.133351166516691,0,0.0330523018407497,0,0,0.0490453303077784,0,0,0.149998984122717,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0205274511828641,0,0.0341304323082966,0,0,-0.0269680933431971,-0.00145302814158946,0,0,0,-0.0333284932409365,0,0
X600019.SH,0,0,0,0,0,0,-0.0817183147404808,0,0,0,0,0,0,0,0.268817916301711,0,0,0,0,0,0.168441106394814,0,0,0,0.0927396666864867,0.188483387061572,0,0.0262120003463668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189519731776199,0,0,0,0,0,0,0,0,0.00750248703378694,0,0,0,-0.0389002985692214,0,0
X002460.SZ,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0285070330306222,0,0.0572277197275055,0,0.185220528241116,0,0,0,1.73472347597681e-18,0.189727860322654,0.251877860375547,0,0,0,0,0,0,0,0,0,0,0,0.373973379977547,0,0,0,0,0,0,0,0,0.182786392412948,0.263564324431571,0,0,0,0,0.00781572430283868,0,0,0,-0.032055180294379,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.138184348293023,0,0,0,-0.398129647547056,0.262798422177912,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408737282806646,-0.0831516626869742,0,-0.324521502771982,0.13102223162683,0,0,-0.302079842242768,0,0,0,0,0,0.50078183635442,0,0,-0.109233146013103,-6.93889390390723e-18,0,0,0,0,0,0.104794613034465,-0.16276610448498,0,0,0,-0.121222816084358,0,0
X002271.SZ,0,0,0,0.110909640662112,0,-0.378340697918966,0,0,0,0.0133371642734402,0,0,0,0,-0.0109804016941854,0,0,0,0,0.193848938556686,0,0,0.107809992165375,0.00408996789481014,0,0,0,0,0,0.00243309578417766,0,0.0738850750047149,0,-0.159248340666364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128330233338383,0,0,0,0,-0.0243912821398982,0,0
X600660.SH,0,-0.0927116518663592,0,0,0,0,0.163151634912562,0,0.00667422195169345,0,0,-0.0921273341963471,0,0,-0.0450397342778971,0,0,0.0902129151776444,0,0,0,0,0,0,0.0423560206182508,0,0,0,0,0,0,0,0,0,0,0,0.162067719955485,0.425938477784279,-0.0897402135721529,0,0,0,0,0,0.0199582782898217,0,0,0.00539792738324636,0,0,0,0,-0.00388724558598744,0,0,0,-0.0518721614656772,0,0
X600547.SH,0,0,0,0,0,0,0.0615685080605139,0,0,-0.0489390404518176,0,0,0.111351036860116,0,0.0608350632549558,0,0.0355775879799053,0,0,0,0.00522929179738279,0,0,0.0142444513111126,0,0,0,0,0,0,0,0,0,0.141829470742153,0,0,0,0,0,0,0,0,0,0,0,0.0479669014192289,0,0,0.0138376280657562,0,0,0.0181529252018253,0,0,0,0,-0.016318747151953,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.186256522117641,0,-0.037768718759321,0,0.176033239738709,-0.0159139099075596,0,0,0.152618075301599,0,0,0.0519124450507492,0,0,0,0,0,0,0,0,0,0,0,0,0.0485626437501238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00853228175019074,0,0,0,0,-0.0357199514638202,0,0
X600362.SH,0,0,0,0,0,0,0.00676710938270411,0,0,0.12641348448739,0,0,0,0,0,0,0.192405254380798,0,0,0,0,0,0,0,0,0,0,-0.190187610659995,0,0,0,0,0,0,0,0,0.361030723873642,0.00450963848253904,0,0,0,0,0,0,0,0,0.108119709721545,0,0,0,0,0,0.0150727346445905,0,0,0,-0.0350388322585435,0,0
X000786.SZ,0,0,0,0,0,0.0514596749660701,0,-0.124294748966849,0,0,0,0,0,0,0,0,0,0.321944017311743,0,0,0,0,-0.144127584105389,0.0690302712758135,0,0,-0.244497112753931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143573383584156,0,0,0,0.205359391158408,0,0,-0.0284659766163316,0,0,0,-0.100410234721343,0,0,0,0,0,0
X600111.SH,0,0,0,0.163732407486654,0,0.110196960500734,0,0.0740270935038278,0,0.0587619294383353,0,0,0.0279050776228401,0,0,0.483680966997729,0,0.179453242658476,0,0,0,0,0,0,0.0633246145771148,0.243500677576736,0,0.0942544453457987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338430037860277,0,0.0471221377318767,0,0,0,0,0,-0.00656619292444106,0,0,0,0,-0.14196082509587,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.0672572112041357,0,0,0,0,0,0,0,0,0.236300145930358,0,0,0.0509185818829933,0,0,0.0296348778781363,0,0,0,0.0112044455010539,0,0,0,0,0.142224399879885,0,0,0,0,0,0.0196558243185365,0,-0.0816611582972284,0,0,-0.0953917549203631,0,0,0.200149712767935,0,0,0,0,0,0,0,0,0,0.038865647753877,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.00549062582287731,0,0.0678347951735152,0.191105954784667,0,0.0431019445719582,0,0,0,0,0,0,0,0,0,0,0.124673449529213,0,0,0,0,0,0.0836457083966246,0,0.0546295855781709,0,0,0,0,0,0,0,0,0,0,0.349432160740423,0,0,0,-0.0309734282052162,0,0,0,-0.00203419002528486,0,0,0,-0.0339772199240452,0,0
X000301.SZ,0,0,0,0,0,0,0.0148984440306673,0,0.0165384927039263,0.080060413566413,0,0,0,0.0789466378817459,0.202837419766242,0,0,0,0,0.163736463001425,0,0,0,-0.222862978712172,0.528784873228092,0,0,0,0,0,0,0,0,0,0,0.0442058813502066,0,0.0155594871007541,0,0,0,0,0,0,0,0,0.300090689772898,0,0,0,0,-1.73472347597681e-18,-0.0237187374497073,0,0,0,-0.0764173431749342,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159483919386941,0,0,0,0,0,0,0,0.00727496970297102,0,0,0.00956704174625882,0.077587890832015,0.194860415761689,0,0,0,0,0,0,0,0.151149957164849,0,0,0,0,-0.0248431344691451,0,0,0.113284084671088,0.0546278962719251,0,0,0,0,0,-0.013885540147097,0,0.00568711346456487,0,0,0,0.0330661878679744,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.244453632493125,0,0,0,0,0.191085794246035,0,0,0,0,0,0,0,0.148127021783319,0.195142075972032,0,0,0,-0.00595865432602492,0,0,0,0,0,0,0,0,0.207570422624976,0.0504671230477145,0,0,0,0,0,0.104102512601458,0,0.0377600102001226,0,0,0,0,0,-0.0130749282592669,-0.0340462408110667,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0357924393577825,0.0814623003824691,-0.256555755422022,0,0.0974709980580044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112742230561532,0,-0.207385938011841,0,0,0,0,0.123808189238594,0,0,-0.0343274975349585,0,-0.269454822001159,0,0,0,0,0,0,0.231313553327741,0.146595486765543,0,0,0,0,0,0,0.0112368607443915,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0260803902066967,0,0,0,0,0,0,0.00168574270933093,0,0,0,0,0,0,0,0,0,0,0.00675438635992519,0.0539578153779264,0.121274796138345,0,0,0.173129462992837,0,0,0,0,0,0,-0.0112105687283838,0.0165547138049795,0,0.00828089310535881,0,0,0,0.128632901943676,0.0504428549061972,0,-0.107322308049955,0,0,0,0,0.0405745402058243,0,0,0,0.00634625189765104,0,0
X600426.SH,0,0,0,-6.93889390390723e-18,0,0,0.107468899494318,0.0163269998836916,0,0,0,0,0.0402638395572551,0,0,0,0,0.233379452464215,0,0.0172399922832489,0,0,0,0.000634491703347076,0,0,-0.25267138852776,0,0,0,0,0.153068691002686,0,0,0,0,0,0.134319276162263,0,0,0,0,0,0,0,0,0,0,0.158419342162067,0,0,-0.00481963460417384,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.468709033553102,-0.0144918550906429,0,0.0230060635712628,0,0.123402308795095,0,0,0.086098683460401,0,0,0,0,0,-0.0419953513135468,0,0.322930597425108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181390667037806,0,0,0,0.121347222137741,0,0,0,0,0,0,-0.134025663855642,0,0,0,0.0905879521501568,0,0,0,0,-0.0255591585806145,0,0
X600803.SH,0,0,0,0,0,0.095805149999722,0.143294502328521,0.0329982364776954,0,0.260260594415788,0,0.160576789664435,0.0652976896403876,0,0.0500074894310689,0,0,0.0805742452838227,0.0713840181727413,0,0,0,0,0.124010528170684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186119924388231,0,0,0,0,0,0,-0.191644415655946,0,0,0,0,0,0,0,-0.0369763008763454,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0479212322944841,0.596986501280251,0.145108055399268,0,0,0,0,0,0,0,0.0337170357711979,0,0,0,0,0,0.179789727365891,0.0683747796370797,0,0,-0.0703728129902606,0,0,0.0424099409580641,0,0,0,0.00580085749299425,0.0900811535968012,0,0,0,0,0,-0.0782180075699482,0,0,0,0,0,0,0,0,-0.072620608803559,-0.0561275492765831,0,0,-0.0277065774356888,0,0,0,0,0.0207836083600453,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0180683502381093,0,-0.0551000479232699,0,0,0.0397291270894197,0,0,0,0.269353733866931,0,-0.0678383395953249,0,-0.0242328052246758,0,0.278548545712282,0,0,0,0.147323803672307,0,0,0,-0.140537214377817,0,0,-0.109530636779782,0,0.0738999868433956,0,0,0,0,0,0,0,0,0,0,0,0.00565076664110024,0,0,0,0.0324852880214332,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715479057979488,0,0,0,0.125029536882452,0,-0.0498345395228165,0,0,0,0,0.132984953846646,0.602132921067096,0,0.142724004975916,0,0,0,0,0,0,0,0,0,0,0,0,0.0853030252572188,0,0.0543861558972154,0,0,0,0,-0.00369378911942854,0,0,0.00358285554327761,0.0287433597475855,0,0,0,0.145189976362504,0,0
X600801.SH,0,0,0,0,0.282029614140742,0,0,0,-0.0930232310455233,0.0169580926289912,0,-0.0656252319795971,0,0,0,0.0429834619922391,0,0,0,0,0,0,0,0,0,0.158307677336074,0,0.039047908363034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264761614395774,0,0,0,0,0.0312095534842181,0,0,0,0,0,0,0.00113341947856124,0,0
X600352.SH,0,0.0662595814559472,0,0,0,0,0,0,0,0,0,0,0.0718721848770108,0,0,0,0,0.141300656689483,0,0,0,0,0,0,0,0,-0.0642961198378013,-1.73472347597681e-18,0,0,0,0.0925340037025429,0,0,0.139951919227947,0,0,0,0,0,0,0,0,0.0766101144667915,0.0169662415886836,0.109080436164477,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0108848341416716,0,0,0,0,0,0.0110899397517325,0,0,0,0,0,0,0.104499775985524,0,0.289872113388496,0,0,0,0.0248290327938348,0.0646722751170981,0,0,0,0,0,0,0,0,0.0623968372775531,0,0,0,0.183904407327482,0,-0.00888924473131969,0,0.0063971373145132,0,0,0,-0.00989897488577277,0,0,0,-0.00654295130543683,0,0,0,0,0.0139132254957664,0,0
X600219.SH,0,0,0,0.108484402597494,0,0,0,0,0.0383596764202092,0.0421206032670819,-0.132206522042221,0,0,0,-0.0847301219452413,0,0.226337917359257,0,0.0832046576391359,0,-0.157063401296574,0,0.234594053509069,4.33680868994202e-19,0.00874776703968466,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00919297091017683,0,0,0,0,0.133144608715545,0.351413020537172,0,0.0925300162739942,0,0,0,0,0,-0.0192232782490119,0,0,0,-0.0472727043693224,0,0
X000898.SZ,0,0,0,0,0,0.349946879470614,0,0,0,0,0,0.0181696596015561,0,0,0,0.0191953174726592,0.288155819171924,0,0,-0.0402872459324407,0.0436426761405486,0,0,0,0,4.33680868994202e-19,0,-0.0355451458582671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319968207255318,0,0,0.0386429870997719,0,0,0,0,0.000547919957042037,0,0,0,0,-0.0337489854418092,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.495191169132178,0,0.0683444156174079,0,0,0,0.0422951805294733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702996550290982,0,0,0.03504332682991,0,0.0252717869345405,0,0.00362957253960319,0,-8.67361737988404e-19,0.0327978300720228,0,0,0.0587810970992718,0,0.0527963630704562,0,0,0,0,0.0107186087296958,-0.00739572920131094,0,0,0,-0.0342101967696845,0,0
X600688.SH,0,0.0499641020680429,0,0,0,0,0,0,0.05606165324247,0,0,0,0,0,0.0891296988411314,0.0068045106042384,0,0,0,0,0.0540132968038057,0,0,0,-0.0296142869312362,0,-0.0136080434323581,0,0,0,0,0,0,0.281096724486677,0,0,0,-0.0938568506886317,0,0,0,0,0,-0.0483700888252933,0,0.041691891072761,0,0,0,0,0,-0.0106081580553584,0,0,0,0,-0.0371425562925292,0,0
