,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600188.SH,X600111.SH,X600362.SH,X600583.SH,X002075.SZ,X601158.SH,X601992.SH,X600309.SH,X000539.SZ,X000898.SZ,X000027.SZ,X600021.SH,X002353.SZ,X600352.SH,X000883.SZ,X002470.SZ,X601918.SH,X000792.SZ,X000629.SZ,X000878.SZ,X600660.SH,X600863.SH,X600307.SH,X600808.SH,X600098.SH,X600578.SH,X000060.SZ,X000825.SZ,X300072.SZ,X600489.SH,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.612774479207568,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0279804587873765,0,0,0,0,0,0,0,0,0,0,0,-0.00787997918518918,0,0,0,0,0,0,0,0,0,0.0415700145808621,0,0,0,0,0,0,0,0,0,0.0812662700036474,0,0,0,0,0.0422095270046007,-0.0193344032116608,0.0334707471806735,-0.0269088540111717,0,0,0,0,0,0
X600028.SH,0.426548998148175,0,0,0,0,0.150704910150647,0.0167696147226763,0,0,0,0,0,0,0,0,0,0.0689883254129754,0,0,0.0916307311321694,0,0.00276321165341897,0,0,0,0,0,0,0,0,0,0,0.0496376117780645,0,0,0,0,0.0287338546994072,0,0,0,0,0,0,0,0,0,0,0,0.0243068241169672,0,0.0281398396265694,0,0,0,0,0
X601088.SH,0,0.26398561804172,0,0.0209603972433815,0.105816859983868,0,0.10225670844633,0,0,0,0,0.0726448813549655,0,0,0,0,0,0,0,0,0,0,0,0.0701450852977621,0,0,0,0,0,0,0,0,0,0.0480867994480636,0,0,0,0,0,0,0,0,0,0,0.00600465960900193,0,0,0,0,-0.00823729306566117,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.00756703214687009,0.171543962992868,0,0,0,0.0965289169122841,0.130272365827521,0,0,0.095149947126885,0,0,0,0,0,0,0,0,0.0601769135402852,0,0.0177179752014265,0,0,0,0,0,0,0.0307503192796762,0,0,0,0,0,0,0.070196506467147,0,0.200660995404561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0763169321600668,0,0,0,0,0,0,0,0,0.228653432325224,0,0.135441000605803,0,0,0.0215569783769959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159433553813511,0,0,0.143001394974533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.0357149455325446,0.19794578935567,0.0998230086711526,0,0,0,0.00149628190406838,0,0,0,0,0.0693876482741503,0,0,0,0,0,0,0,0,0,0,0.010797710002269,0,0.351022159120159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0238595848705096,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.253273736714264,0,0,0,0,0,0.404543142658385,0,0,0.178969899378916,0,0,0,0.193054290515344,0,0,0,-0.129762710190622,0,0,0,0,0.00675095571021282,0,0,0,0,0.117643501503487,0,-0.0409361136359402,0,0,0,0,0,0,0,0,0,-0.0254630781080281,0,0,0.0196709585379559,0,0,0,0
X600585.SH,0.0830792253481017,0,0.104370824457171,0.114050652627434,0,0,0,0,0,0,0.0792418235918309,0,0,0,0,0,0,0.0771872908070603,0,0,0,0,0,0,0,0.0945210195317104,0.0641747399833283,0,0,0,0,0,0,0,0,0,0.0983329397800315,0,0.0155293698531757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0397617080332542,0,0,0,0.118552771976556,0,0,0,0.0509209885111919,0,0,0,0,0,0,2.16840434497101e-19,0.0594256244045163,0,0,0,-1.38777878078145e-17,0.100024436796812,0,0,0,0,0.0127444131490565,0,0.115771063520339,0,0,0.0516552990783134,0,0,0,0.132308555317587,0,0.0601217887314479,0,0,0.042219915517147,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0583739341566332,0,0,0,0,0.168501969352176,0,0.0752291513080428,0.154924983533033,8.67361737988404e-19,0.0116631841903717,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0231247890583874,0,0,0,0,0,-0.0508072616092247,0.0811770139937762,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00701250156221167,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0258251140811608,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.194724600516299,0,0.171469545180072,0,0,0,0.240803692686134,0,0,0,0,0.288130958307796,0,0,0,0,0.0198675806999328,0,0,0,0,0,0,0,-0.106304521166048,0,0,0,0,0,0,0.119562113767538,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481298550131023,0,0,0,0,0,0
X601991.SH,0,0,0.00199409810745592,0.093582797410596,0,0,0.176963502021853,0,0,0,0,0,0,0,0.0724808648538269,0,0.278413915740679,0,0,0,0,0,0,0,0,0.0123204668842155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239231346751902,0,0.102561017456512,0,0,0,0,0.0345807424617535,0,0,-0.00866426312368597,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.19026636070987,0,0,0,-0.239513642759135,0,0,0,0,0,0,0,-0.0947641481173729,0,0,0,0.360736168842634,-0.0514255852475613,0,0,0,0,0,0.158985546565525,0,0,-0.1080009885635,0,0,0.340769540442063,0,-0.0740860656925046,0,0,0,0,0,0,0,0.0675102843294655,0,0,0.0441738426760535,0,0,0,0.0149322608868649,-0.0225115688894821,0,0,0,0,0,0
X000709.SZ,0.00431081316452244,0,0,0,0,0.0725976133923089,0,0,0,0,0.00977869071225848,0,0,0,0,0.0402956742991595,0,0,0,0,0,0,0,0,0,0.119987549081626,0.0517252861643854,0,0,0,0,0.0243307977777098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34664991388973,0,-0.0449033237393625,-6.93889390390723e-18,0,0,0,0,0,0
X600027.SH,0,0,0,0.0610367314124874,0,0,0.0964364310146543,0,0,0,0,0,0,0,0,0,0.100562547413952,0,0,0,0,0,0,0,0,0,0.065503961906222,0,0,0,0.1388300026315,0,0,0,0,0,0,0.136638922271972,0,0,0,0,0,0,0,0,0,0,0,-0.00445604009439202,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182636132454616,0,0,0,0,0.0617042557602488,0,0,0,0,0,0,0.213505990853695,0,0,0,0,0,0.0535546542334185,0,0,0,0.0211811331713525,0,-0.00102964584085649,0.122489925747578,0,0,0,-0.0290504944324715,-0.0502535884057559,0.0528405780587708,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.40831652256005,0,0,0,0,0,0,0,0,0,0,0.231858095263531,0.0651610813348844,0,0,0,0,0,0,0,0,0,0,0.124290110735882,0.00439887776383148,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0569293238313748,0,0,0,-0.0252037609098526,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.181600186630739,0,0,0,0,0,0,0,0,0,0.0335910604527914,0,0,0.0716989495981265,0,0,0,0,0,0,0.0974039512064147,0.174453185516179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274309860219887,0,0,0,0.026741943484751,0,0,-0.00878985213216765,-0.00201421748315301,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.16424551875524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162483897590071,0.0326811360305327,0,0.0180662590523764,0,0.168164672318546,0,0,0.0157629009262453,0.0469969545320425,0.257371175701918,0,0,0,0,0,0.109755089357579,0,0,0,-0.0137809862837423,-0.0330847664633493,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.206992893939857,0,0,0,0.351691627402156,0,0.00041101465391868,0,0,0,0,0,0.128730401476295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240904269181766,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512795242014056,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.654354079563723,0,0,0,0,0,0,0,0.152742522355336,0.12200122036445,0.144789831414505,0.15994777098665,0,0,0,0,0,0,0,0,0,0,0,0.147542685010304,0,0,0,0,0,0,0,0,0,0,0,0
