,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X000792.SZ,X600583.SH,X601158.SH,X000898.SZ,X000831.SZ,X600352.SH,X000709.SZ,X000883.SZ,X600547.SH,X600489.SH,X002353.SZ,X000539.SZ,X002470.SZ,X000630.SZ,X000027.SZ,X000825.SZ,X600660.SH,X600008.SH,X600549.SH,X600315.SH,X000629.SZ,X600021.SH,X600808.SH,X600578.SH,X600098.SH,X600307.SH,X000983.SZ,X601699.SH,X600863.SH,X000960.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0.0725543113199687,0,0,0,0,0.305347946639162,0.129145739497152,0,0.116165648041249,0.0145638095772149,0,0,0.178110816759009,0,0,0,0,0.00136450740362275,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170794496820645,0,0,0,0,0,0
X600886.SH,0.215479924504179,0,0,0,0,0,0,0,0.00789580704644863,0,0.145582449513168,0,0,0,0,0.0562493588318604,0.046262303797582,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0348059661301675,0,0,0,0,0,0,0.0403862046282068,0,0.175460024959578,0,0,0,0.156106947739019,0,0,0,0,0,0,0,0,0,0,-0.0484529064910226,-0.0189614777448429,0,0,0,0,0,0
X600188.SH,0.248927172981912,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209301712354603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251338306571792,0,0,0,0.20976779974477,0,0,0,0,0,0,0,0,0.161084579239275,0.206398257903054,0,0,0,0,3.46944695195361e-18,0.0175503882069102,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0379523999228129,0,0,0,0,0,0,0,0,0.12777066718124,0,0,0,0,0.265185363933852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145563242512414,0.0602314460615676,0.0988455100358158,0,0,0,0,0,0,0,0,0,0,0,-0.0162827621536989,0,0,0,0,0,0
X600362.SH,0.0557743767318391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638642807679467,0.133755019314955,0,0.0568113072064795,0,0,0,0,0,0,0,0,0,0,0,0.0984156535165355,0,0,0,0,0,0,0,0,0.0684481773300465,0,0,0,0,0.151070635254802,0,0,0,0,0,-0.00479083425018444,0,0,0,0,0,0
X600027.SH,0,0,0,0.502465368676516,0,0,0.0164168732212479,0,0,0.0177883036427304,0.14941472504415,0,3.46944695195361e-18,0,0,0,-2.16840434497101e-19,0,0,0,0,0.110064266620363,0,0,0.0738036845722473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279113627791416,0,0,0,0,0,0,0,0,0,0,0,-0.0235743698183981,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.000877180100296678,0,0,0,0,0.257727580455019,0.116162258520744,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.04860997824624,0,0,0,0,0,0,0,0,0,0,0.258045082732657,0.00147681906749483,0,0,0,0,0,0,0,0,0,0.195648071842405,0,0,0,0,0.0143574851207194,-0.00598701818389754,0,0,0,0,0,0
X600688.SH,0,0.308935570310078,0,0,0,0,-0.0528659000873244,0,0,0,0,0,0,0,0,0,0,0,0.0178447848239196,0,0.042410406421953,0,0,0.0662805065404495,0,0,0,0,0,0,0,0,0.0363339969457517,0.129151366931805,0,0,-0.0925533222401141,0,0,0,0.0999852812837715,0,0,0,0,0,0.336797761659181,0,0,0,0,-0.0639243127789721,-0.010528841977471,0,0,0,0,0,0
X601992.SH,-0.161678234180285,0,0,0,0,0,0.0613275095905494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017915163361849,0.110642949634344,0,0.174587553221997,0.0345161020342731,0,0,0.0396995377301941,0,0,0.116773612513571,0.0515090011575358,0,0,0,0.139433689948969,0,0,0,0,-3.46944695195361e-18,0,0,0,0.164341921102504,0,0,0,0.0104031825791603,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.105740745661697,0.0890505676537437,0,0,0,0,0,0.0987544137307858,0,0,0.157621250547013,0.00953554958820251,0,0,0,0,0,0,0,-0.0100531080421578,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.110914568114173,0,0.0496151470527156,0.00782469246636701,0,0.145710387930907,0,0,0,0,0.0988406463472126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475320601961148,0,0,0,0,0,0,0.0526882594581374,0,0.246601557103639,0,0.043978514635552,0,0,0,0,-0.00647781950224707,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.0472916389363486,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0985918011274231,0,0,0,0.090648099525556,0,0,0,0,0,0,0,0,0.109345475161835,0,0,0,0,0,0,0.149454600502701,0,0,0,0,0,0,-0.0181423448372998,0.0422724590157096,0,0,0,0,0.287729787611319,0,-0.0223504374696059,-0.0403807687803811,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.17516307127263,0,0.0845564120713852,0,0.025694539251378,0.112476619830195,0,0,0.0867378716201037,0,0,0,0,0,0,0,0,0,0,0,0,0.244055480011885,0,0,0,0,0,0,0,0,0.105816564498552,0,0,0,0,0,0,0,0,0,0.0166756255595711,0,0,0,0,0,0,0,-0.00536572011700861,0,0,0,0,0,0
X000831.SZ,2.16840434497101e-19,0,0,0,0,0,0.0992704462402381,0,0,0.0149082331366081,0,0,0.0133694856552592,0.0723089002437625,0,0,0,0,0.0242013129965216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200510891483128,0,0,0,0.0504093795445047,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.147157087433871,0,0,0,0,0,-0.00538696673618567,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.167840937554817,0,0,0,0,0,0,0,0.0474434786761037,0.0571915314817862,0,0.222521390009309,0,0,0,0,0,0,0,0,0,0,0,0.12536511514787,0,0.253065764530969,0,0,0,0,0,0.0715609942616837,0,0,0,0,-0.177532512018621,0,0,0,0,0,0,0.108200820520565,0,0,0,0,-0.0249687700182787,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.190616362935508,0,0,0.000293779375153961,0,0,0,0,0.0448335018248248,0,0,0.016667967838543,0,0,0,0,0.0233881853349776,0,0.38218532353333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103268686396008,0,0,0,0.135984311685591,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,-0.269086121643094,0,0,0,0,0,0,0,0,0,0,0.162929398552665,0.0495719081285966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21462198659062,0,0,0,0,0.0862426391391544,0,0,0,0,0,0,0,0,-0.00875757507636832,-0.107010675943038,0,0,0,0.0164877972766021,-0.0175118858643214,0,0,0,0,0
X600547.SH,0,0,0.0622911434050433,0,0,0,0.0260461089825113,0,0,0,0,0,0.0110295664907278,0,0,0,0.0478462653678437,0,0.122208772298969,0,0,0,0,0,0.0582183902411523,0,0,0,0.117953056678211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527076525662417,0,0,0,0,-0.0184237641535596,0,0,0,0,0,0
X600489.SH,0,-1.73472347597681e-18,0,0,0,0,0,-0.0167770440422966,0,0.096498133944397,0,0,-0.149802651392538,0,0.193339128175605,0,0,0,0,0,0.0387263016572735,0,0,0,0,0,0,0.0708225992861774,0,0,0,0.014547843323786,0,0,0,0,0,0,0,0,0.00322466524212746,0,0,0.173683920158434,0,0,0,0,0,0.0662052244632564,0,-0.00104158910213403,0,0.0136813063283814,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.058918895050667,-0.0740711919283512,0,0,0,-0.0768488892541933,0,0,0,0,0,0,0,0,-0.00310762454567596,0,0,0.0527245304626646,0,0,0.084511507347741,0,0,-0.0536396073566173,0.139147466861583,0,0,0.120915399269324,0,0,0,0,0.225561825757958,0.179426435584065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000969779200535754,0,0,0,0,0,0
X000539.SZ,0,0,0,0.00537827300898444,0,0,0,0,0,0,0,0.161645989792423,0,0,0,0,0,0,0,0.154046720602933,0,0,0.0991464898747502,0,0,0,0,0,0,0,0,0,0,0.215998086172339,6.93889390390723e-18,0,0,0,0,0,0.0674742650125646,0.139782713528029,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.00658416570221573,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0.043082038404604,0.0189777510727472,0,0,-0.103290848141191,4.33680868994202e-19,0,0,0,0,-0.180174399840904,0,0,0.162217330554256,0,0,0,0,0,0,0,0,0.248521229445295,0,0,0,0,0,0,0,0,0,0,0.0184784267298619,0.108918714956179,0,0,0,0.0739067999317679,0,0,0,0,0,0,-0.00264838682382507,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.29970480892658,0,0.535522346989623,0,0,0,0,0,0,0,0,0.227627876503873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499539830318757,0.0136408660922278,0.0708388732207232,-0.0349857791218554,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.17343156751417,0,0,0,0,0,0,0,0,0.126170190278105,0,0,-0.051898442459226,0,0,0,0,0,0.221443235180928,0.15496415152137,0,0,0.0412384185909176,0,0,0,0,0,0.0289269946685257,0,0,0.0603438114751746,0,0,0.170816547045757,0,0,0,0,0.032986933741333,0.010677393850369,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.207710465128019,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263451712024604,0,0,0.125103358904238,0,0,0,0,0,0.0422234013498573,0,0,0,0,0.0111771257738625,0,0,0,0,0,0,0,0,0,0,0,0.0594794754663608,0.148843651940029,0,0,0.00551744620318664,0,0,0,0,0,0
X600660.SH,0,0,0.151594507301233,0,0,0,0,0,-0.00880482564663238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.268800218904215,0,0,0,0,0,0.0564684371076564,0,0.0313316130488939,0.0168335082148504,0,0,0,0,0.0304437289474739,-8.67361737988404e-19,0,0,0,0,0,0
X600008.SH,0,0.161614324870713,0.246858889296756,0,0,0,0.036219978895323,0,0,0,0,0,0.0216604475766994,0,0,0,0,0,0.108020257114588,0,0,0.386568542955861,0,0,0,0,0,0,-0.0982377253009894,0.0930327866450053,0,0,0,0,-0.0343150356456976,0,0,0,0,0,0.0209617642635136,0,0,0,0,0,0,0,0,0,0,-0.0318891483166025,-0.0120385822520469,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.118659446161646,0.140235327829674,0,0,0,0,0,0.132486171386615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337122513301536,0,0.0293475151536102,0,0,0,0,0,0,0.026487330040423,0.0762744199363499,0,0.000693768029408805,0,0,0,0,-0.000851479086356587,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.0661052264558476,0,0,0,0,0,0,0.25745133263755,0,0,-0.00612834940047526,0,0,0,0,0.0310477219542118,0,0,0,0,0,0.0289228117266523,0,0,0,0,0,-0.0292773097124833,0,0.08301046811275,0.178504099573181,0,0,0,-0.0021786035856551,-0.113225834638836,0,0,-0.136610283213701,0,0,0,0,0.13226904167546,0,0.00377696906267108,0.0156229525756705,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0350228246791611,0,0.0531370590544958,0.017910244680766,0.215255929648493,0.0185116865622151,0,0,0,0,0,0,0,0,0.0462076400064614,0,0,0,0.326908532580568,0,0,0,0,0,0,0,0,0.00815129505334869,0,0,0,0,0,0,0,0,0.073886305477214,0,0,0,0.0309341307277401,0.0539310354359803,0,0,0,0,0,-0.0385266363614748,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.369410560059644,0,0,0,0.502650297511503,0,0,0,0.0547733261196442,-0.0101498640255447,0,0,0,0,0,0.52695321538145,0,0,0,-0.16963219539224,-0.146792943531772,0,0,0.0204350459624174,0.37201212365961,0,0.0275654522945179,0,0,0,0,0,0.116795364421767,0,0,0,0,0.270184607764968,0,0,0,0,0,0,0,0,0,0,0,0,0.0745766668943292,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.182054248982845,0,-0.0555692409268007,0,0,0,0,0,0,0,0,0,0.131097788804101,0,0,-0.101025590744734,0,0.0458868691693233,-0.0485477422909377,0.41194598721074,0,0,0,0,0.0902042119957764,0,0,0.19666859312301,0,0,0,0,-0.068517052283175,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00774114814343486,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220289905535441,0,0,0,0,-0.0523948753468558,0,0.28873657193014,0,0,0,0,0,0,0,0.292820787989056,0,0,0.0613499512638268,0,0,0,0,0,0,0.14227420887135,0,0,0,0,0.070774936261962,0,0,0.0470114535588263,-0.000704201343926024,0,0,0,0,0,0
X600098.SH,0.134561773924268,0,0,0,0,0.0300886687761091,0.0590861696644971,-0.0459080221528377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127268529161178,0,0.1406105004178,0.418137471506553,0,0,0.0932450144939302,0,0,0,-0.107954344759565,0,0,0,0,0,0,0,0.049726815306578,0,-8.67361737988404e-19,0.0066532590515193,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.0160025156959884,0.000902438744665533,0,0,0,0,0,0,0,0,0,0,0,0.0768246147838678,0,0,0,0.100955914220432,0,0,0.305677050231284,0,0,0,0,0,0,0,0,0.181922341738791,0,0,0,0,0.10285872704106,0,0,0,0,0,0,0,0,0,0.17784198625984,0,0.0134022713172548,0.0256047738731939,0,0,0,0,0,0
X000983.SZ,0,0,0.192840657146746,0,0.0307898620003934,0,0,0.168400019641627,0,0.0176347466455642,0,0,0,0,0,0,0,0,0.0243697055946348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145569729040648,0.0305708967789811,0,0,0,0,0,0.0143232195764462,0,0,0,0.0398754451071907,0,0.38711416720033,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0.0102828975038663,0,0,0,0,0.00784074980953342,0,0,0,0,0,0.100593081665067,0,0,0,0.0432619310111592,0.028943771985781,0,0,0.0499381377520956,0,0,0.0617419553845606,0,0,0,0,0,0,0,0,0,0.059168090504314,0,0,0,0,0,0,0,0,0.122588423854526,0,0,0.427810047279779,0,0,0,0,0,-0.0181101332335744,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.343598289038467,0.115434953860508,0,0.245050802819764,-0.00116715308255504,0,0,0,0,0,0,0,0,0,0,0.0816448819070719,-0.00708526421535647,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0690348682850127,0,0,0,0.0372166962696957,0,0.0758719968461284,0.079221545441127,0,0,0,0,0,0,0,0,-0.00108747354729042,0,0,0,0,0,0
X000960.SZ,0,0,0,0,-3.46944695195361e-18,0,0.0781972157879757,0,0,0,0,0,0,0.103549022671675,0,0,0,0,0.0659687442739558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129654977748412,0,0.164945505333959,0,0,0,0,0,0,0,0,0,0,0.135714503114344,0.00775395274533675,0,0,0,0,-0.0202804023666081,0,0,0,0,0,0,0
X000959.SZ,0.0796628480701606,0,0,0,0,0,0.139768415375037,0,0,0,0,0.102772887690691,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0020448003785507,0,0,-0.155335111371062,0,0,0,0.226469752834072,0,0,0,0,8.67361737988404e-19,0.0922649513388952,0,0,0,0,0,0.00559511325199364,0,0,0.240754037232407,0.0980108076790219,0,0,0,0,0,0,0,0.00682098107067699,0,0,0,0,0,0
Change_TY3M,0,0,0,0.083397122818985,0,8.67361737988404e-19,0.00616151383724148,0,0,0,0,0.0206615514243331,0,0,0,0,0.0397045422388568,0,0,0,0,-0.00454864396515485,0,0,0,0,0,-0.0260916714363587,-0.0971383672940298,0,0,0,0,0,0,0,0,0,0,0,-0.0708393048084467,0,0,0,0,0,0,0.0385678157809637,0,0,0,0.0116284584226799,0.0159440696633935,2.16840434497101e-19,0,0,0,0,0
Slope,-0.293209695217665,0,0,0,0,0,0.0713895467107304,0,0,0,-0.910011096367008,0,0,0,0,0,0,0,0,0,0,-0.234040272148981,0,0,0,0,0,0.488392510369856,-0.706442367175969,0,0,0,0.184646022852031,0.772697998671887,0,0,0,6.93889390390723e-18,0,0,0.0442722571086259,-0.204003147241929,0,0,0.11752413354173,0,0,-0.14621445891559,0,0,0,0,-0.259620795744443,0,0,0,0,0,0
TED,1.07948986710378,0,0,0,-1.21295494984135,0,0,0,0,0,0,0,0,0,-0.0583346757651777,-1.73637267535809,0,0,0,-0.446291129495694,0,0,0,0,0,0,0,1.57036096396453,-1.66236367012482,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.284864271273354,0,0,-0.0452978958486029,0,0,0,0,0,0,0,0,-0.271398176844388,0,-2.43425620290035,0,0,0,0,-6.41226901914403,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.173214686188344,0,0,0,0,-0.0232734454512843,0,0,-0.605213416275219,0,0,0,0,0,0,0,-0.00592484615577082,0,0,0,0,0,0,0,0,0,0.192777080530198,0,0,0,0,-0.0446262723255747,0,-6.93889390390723e-18,0.405197813379116,0,-0.000273993008063557,0,0,0,0,0,0.0988908010119249,0,0.019278519626631,0,0,-0.19677780106026,0,0,0,0
MKreturn,0.0415805947826219,0,0.141042424574213,0,0,0,0,0,-0.0480479698236721,0,0,0,0.0363583815652362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105934426841279,0,-0.291109448842628,0,0,0,0,-0.116187857598141,-0.394699362331888,0,0,0,0,0.0385145515289017,0,0,0,0,0,0,0,0.028328685869933,0,0,0.00757857457795545,-0.0203574173761035,-0.289698085010901,0,0,0,0,0
MKvol,0,-0.0025397355060809,0,0,0,0,-0.0057318312066128,0,0,0,0,-0.00121352432242781,0,0,0,0.00265213088330357,0,0,0,0,0.00342014445691952,0,0,0.00340121414205889,0,0,0,0,0,0,0,0,0,0,0,0,0.00051387827429363,-5.42101086242752e-20,0,0,0,0.00025400429397193,0,0,0,0,0,0,0,0,0,-0.00327052206351223,0.00675872098198652,0,0,0,-0.129036623816907,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.106017221769794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538376668940065,0,0,0.0990535792009322,0,0,0,-0.0306673557122616,0,0,-0.0543158860960079,0,0,0,0,-0.0230006183161616,-0.021234474587986,0,0,0,0,0,-0.00172927846684958,0,0,0,0,0.0130991363034264,-0.0682512702820513,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00522480759910929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00482012547074929,0,0,0,-0.00517080632677036,0,0,0,0,0,0,0,0,0,-8.02427360245103e-05,0,0.00361902205847492,0,0,0,0,0,0,0,0,-0.00229413833477626,0,-0.0120166820367809,0.00277316802311058,0,0,0,0.0840372017334903,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.000746415414521451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00246173653335123,0,0.000816895598881732,0,0,0.00186023831928952,0,0.00196545505190101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00566229812576262,0,0.000158824876772919,0.00269733828117045,0,0,0,0,0,0
