,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600886.SH,X600795.SH,X600188.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X002466.SZ,X600176.SH,X600111.SH,X002460.SZ,X600516.SH,X600299.SH,X000709.SZ,X000629.SZ,X600352.SH,X600808.SH,X600219.SH,X600489.SH,X600801.SH,X601158.SH,X000825.SZ,X000786.SZ,X300072.SZ,X000553.SZ,X000883.SZ,X600583.SH,X000792.SZ,X000408.SZ,X601699.SH,X600339.SH,X000301.SZ,X002110.SZ,X000630.SZ,X002271.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.251020973678534,0,0,0,0,-0.0647185901304967,0,0.176271038814281,0,0,0,0.0866528587213899,0,0,0,0,0,0,0,0,0,-0.0608267059255649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10444361678392,0,0,0.03786151393281,0,0,0,0.255866249513287,0.236934539979064,0,0,0,0,0,-0.0207151523849921,0.0569266278341976,0,0,0,-0.0240244111710174,0,0
X600028.SH,0.278304269106911,0,0,0.00237416985271868,0.294829120625033,0,0,-0.0951378181604118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737328782614561,0,0,0,0.0494909616730668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119153446582288,0,0,0,0.218502527332594,0,-0.0916895043359826,0,0.0547759783145641,0,0,0,0,0,0
X601088.SH,0.31739501622476,0,0,0,0,-0.100682244799137,0,0,0,0.0368864304216918,0,0,0,0,0,0,0.0947996443593193,0,0,0.0216035810954073,0,0,0,0,0,0,-0.0567356511625035,0,0.0763286006773152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137361440535042,0,0,0,0.125291903398838,0,-0.0196734823476859,0,0,0.0117872643168201,-0.0375456386103526,-0.103784763533395,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0779811598269049,0.0926169603855771,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00951454047202343,0,0,0,0,0,0,0,0.0184302012129494,0,0.13480857721814,0,0,0.488235280260126,0,0,0,0.07614626387683,0,0,0,0.163189377151304,0,0,0,0,0,0,-0.0152478192830644,0,0,0.0146055054162857,-0.000553271017332193,0,-0.0495695683162573,0,0,0,0
X600019.SH,0,0.171072238614396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113435974858035,0,0.0570177129889526,0.47429035199689,0,0,0,0,0,0,0,0,0.00309019670937315,0,0,0,0,0,0,0,0,0,0,0,0,0.0117501423549524,0,0,0,0,0,0,0.0403876573561,0,0,0,0,0,0,0,0.067771334726773,0.0191176254605827,0
X600011.SH,0,0.0340260524340387,0,0.0852050550658639,0,0,0,0,0,0,0,0.0238182322218898,0,0.0602371972123754,0.0764969236719772,0,0,0,0.686799840081843,0,0,0.0255588670603179,0,0,0,0,0,0,-0.027437790636742,0,0,0,-0.248600568612984,0,0,0,0,0,0,0,0,0.00454275852132532,0,0,0,0,0,0,0,0,0,-0.00665616044957752,0.0505034227252673,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0368142524733874,0,0,0,0,0.228922702092959,0,0.105574650929385,0,0,0,0,1.38777878078145e-17,0,-0.18402819632847,0,-0.267414617811984,0,0,0,0.125653792396643,0,0,0,-0.0640194341633088,0,0.287188804708795,0,0,0,0.152534220955996,0,0,0,-0.50515590437804,-0.0998768149688203,0.223458432051997,0,0.330983571057499,0,-0.294676942858817,0,0
X600010.SH,0.171615011854942,0,0,0,0,0.012025218082099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247780577080378,0,0,0.0996506402567127,0,0,0,0,0.091941256211428,0,0,0,0,0,0,0.0051392464177968,0,-0.0123738600621216,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00910831449993107,-0.0369501953165065,0,0,0,0,0,0
X601898.SH,0.194661336496341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585674488444243,0,0,0,0,0,0,0,0,0,0,0.206026707630384,0,0,0,0,0,0,0,0,0,0,0,0.0731723633702394,0.113381985557694,0.162185261934369,0,0,0.106482101323051,0,-0.0172522377385912,0,0,0,0,-0.0449492612614395,0,0
X600547.SH,0,0,0,0,0,-0.039136004904461,0.0540160189350925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489291211600374,2.16840434497101e-19,0,0,-1.0842021724855e-19,0,0,0,0.473587165358112,2.16840434497101e-19,0,0.262687987648725,0,0,0,0,0,0,0,0,0,0,0,0,0.000671029905044595,0,0,0.018333546365707,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.164194037213225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018502425799852,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0882519018271712,0,0,0.0754170191046421,0,0,-0.0177892347261725,0.0581150046691976,-1.0842021724855e-19,0,0.118702662057104,0.0402271586636915,0,-0.0289601833120089,0,0,0,0,0,0,0
X600660.SH,0,-0.253006407819589,0,0,0,0.121482905814155,0,0,0,0,0,0,0.289936826335453,0,0,0,0.210847348786222,0,0,0,0,0.00769872900378551,0,0,0,0,0.0330425074253476,0,0.120157730781463,0.0268626211354746,0,0,0,0,0,0,0,0,0,0,0.226918114955512,-0.0211786053303881,0.00971718159833439,0,0,0,0,0,0.0554485265970762,0,0,0.00220287827512947,0.0862579951279643,0,0.170465850284406,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.412246362693739,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353255164645272,0.0245357509233566,0,0,0,0.345374410907153,0,0.0154864897535487,0,0,0,0,0,-0.00625892571144978,0,0,0,0,0,0,0,0,0,0,0,0.0635243822277579,-0.00956896377775454,0.0302713153902644,0,0,0,0,-0.067763300716565,0
X601600.SH,0,0,0,0.0829842024986014,0,0.0361975896523087,0,0,0,0,0,0.148956968877392,0,0,0,0,0,0,0,0,0,0.0863302425037159,0,0.141347221354945,0,0.0928926249443726,0,0,0,0,0,0,0,0.0189277097633288,0,0,0,0.00324838058037253,0,0,0.0141001834849233,0,0,0.0148717342420773,0.117794195894437,0,0,0,0,0,0,-0.00298451196119799,-0.0567879778837351,0,0,0,0,0,0
X600886.SH,0,0.041384837396766,0,0,0,0.204235640581198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609511478028768,0,0.0288821641686698,-3.46944695195361e-18,-0.022205050877352,0,-0.00239164864851111,0.151714666752064,0,0,0,0,0,0.048155212210862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528208187887585,0.0229283215792593,0,0,0,0,0,0
X600795.SH,0,0.0412736688232522,0,0,0.0323174003298699,0,0,0,0,0,0,0,0,0,0,0,0,0.0804577763546137,0.025508346741381,0,0,0.0205611583105878,0,0,0,0.093400374996665,0,0.0432449402447793,0.0244432755152915,0.0580911761880254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836392091835216,0,0,0,0,0,-0.0111246022677405,-0.044568499096826,0,0,0,0,0,0
X600188.SH,0,0,0.424742006896398,0,0,-0.074365232859266,0.0828721310667726,0,0,0,0,0.614285684820243,0.377111638369714,0,0,0,0,0,-0.0972790395961068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415212707115194,0,0.132262713252698,0,0,0.0444393277555414,0,0,0,0,0.0314547110941477,0,0,0,0,-0.00500071523776416,0.0232427933405519,0,0,0,0,0,0
X600362.SH,0.063892264654914,0,0,0,0.0274369928907836,0,0.11521488687618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185436139185648,0.0429819920103485,0,0.083040300684679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521977431020561,0,0.0234090627983072,0.0174053020622202,0,0,-0.00173169462911096,-0.0688809147792145,0,0,0,0,0,0
