,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X300072.SZ,X601898.SH,X600688.SH,X601991.SH,X600795.SH,X600547.SH,X600309.SH,X601600.SH,X600660.SH,X600362.SH,X600886.SH,X600188.SH,X000709.SZ,X600027.SH,X600339.SH,X002466.SZ,X600157.SH,X600111.SH,X600008.SH,X000959.SZ,X000898.SZ,X601158.SH,X600489.SH,X600299.SH,X002460.SZ,X600352.SH,X000883.SZ,X600219.SH,X000408.SZ,X600160.SH,X000630.SZ,X600578.SH,X000539.SZ,X000723.SZ,X600583.SH,X002271.SZ,X600176.SH,X600021.SH,X000792.SZ,X000786.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.31834530811934,0.0597622871257406,0.0117540627461368,0.0341669388245391,0,0,0.0407864977301349,0,0,0,0,0,0,-0.00373061966047348,0.112951052159095,0,0,0,0,0,0,-0.00175418605022239,0,0,0,0,0,0,0,0,0,-0.0262040529230626,0,0,0,0,0,0,0,0,0,0,0,0,0.0305440755149056,0,0,0,0,-0.0163690870702176,0.00616932157827869,0,0,0,0,0,0
X600028.SH,0.070718646574131,0,0,0,0,0.0469140318707654,0,0.0196865448123825,0.0790886179904404,0,0,0,0,0,0.0325391404899358,0,0,0.05796068314304,0,0.0336830505323492,0,0,-0.0682684848633917,0,0,0,0,0,0.0626239592311023,0,0,0,-0.073276782313295,0.00762011760135742,0,0,0,-0.0203342469352609,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022774643405068,0.00122721755865337,0,0,0,0,0,0
X601088.SH,0,0,0,0.014376466604508,0,0,0,-0.0739041710794775,0,0,0,-0.0308718931816363,0,0,0,0,0,0,0,0.0380738625894914,0,0,0,0,0,0,0.0377077382311567,0,0.175514210392241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.199043964430197,0,0,0,-0.0396616229540407,0.0103051575689941,0,0,0,0,0.00704029439144385,0,0
X600019.SH,0,0,0,0,0,0,0.076876357055926,-0.00588996969994412,0.077911812873062,0,0,0.0268569384118262,0,0,-0.000859558221305665,0,0.0879746528901709,0,0,0,0,0,0,0,0,0,0,-0.0441539203671994,0.535085712342952,0,0.0619729877029842,0,0.0258388603414981,0,0,0,0,0,0,0.0287860378096339,-0.0754159847192558,0,0,-0.0395369926701813,-0.0433463536295354,0,0,0,0,0,-8.67361737988404e-19,-0.0389517461575447,0,0,0,0,0,0
X600011.SH,0,0,0.134510583029461,0,0,0,0,0,0,0,0,0.083385887811916,0,0,0,0,0,0,0,0,0.0347428364897556,0.45357291658123,0.0489480570555533,0,0,0,0.0735954183507457,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918339567695826,0,0,0,0.0176530059124933,0,0,0.0749425063140665,-0.0454772261057344,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.026739498650801,0,0,0,0,0,0.284180024692495,0,0,0,-0.018665189375046,0,0.166032976649858,0,0,-0.00786676944518954,0,0,0,-0.0416249648058877,0,0,0,0,0,0,0,0,0,0,0,-0.0518235769845035,0.170494526337725,0,0,0,0,0,0,-0.0193836392101652,4.33680868994202e-19,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.0585613241523516,0,0,0,0.00596685705075088,0,0,0,0.152093562798414,0,0,0,0,0,0,0,0,0,0,0.127683270925638,-3.46944695195361e-18,0.240207328461001,0,0,0,0,0,0,0,0,0.012684198946917,0,-0.0627479950539335,0,0.0891880645492598,0,0,-0.0517038992853232,0,0,0,0.218124355527391,0,0,0.00418807950122197,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0486752612958855,0,0,0,0,0,0,0,0,0,0,0,0.0937742415119966,0,0,0,0,0.539717816217369,0,0.0769710204342901,-0.148639460919386,0,0,0.315966768889862,0.317349780840385,0,0,0,0,0,0,0,0,0,0.236092535946886,0,0,0,0,0,0.0295705902684171,0,0,0,0.128314283990371,0,0,0.0406113967896774,0,0,0,0,-0.0565435691980002,0,0
X300072.SZ,0,0,0,0,-0.760318318734231,-0.217915483639568,-0.0988004796553864,0,0,0,0,0,0,0,0.300299914082615,0,0,0,0,0,0,0,0,0,0,0,0.0929721652451178,0,0,0,0,0,-0.257945237709925,-0.434201027199604,0,0,-0.177859863584111,0,0,-0.0630178165576944,0.267794202543559,0,0,0.380990588104938,0,0,0,0,0,0,0.0768121585766252,0.0284879349849978,0,0,0,0,0,0
X601898.SH,0,0,0.16647615883445,0,0,0,0,0,0,0,0,0,0,0,0.0473125352214173,0,0,0.0867827920876538,0,0.106263237505292,0,0,0.0468211380312673,0.123403584672974,0,0,0.0223713357743149,0,0,0,0,0,0.0121382590265944,0,0,0,0.0162848550009914,-0.0256260650456291,0,0,0,0,0.234034853119861,0,0,0,0,-0.033857432195564,0,0,-0.00881430433428622,0.00587418217558435,0,0,0,0,0,0
