,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600188.SH,X600688.SH,X601600.SH,X002466.SZ,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X002460.SZ,X300072.SZ,X000898.SZ,X600111.SH,X600027.SH,X000553.SZ,X600352.SH,X600176.SH,X000825.SZ,X601992.SH,X000709.SZ,X600299.SH,X000786.SZ,X000792.SZ,X000408.SZ,X600426.SH,X601699.SH,X600808.SH,X000883.SZ,X601158.SH,X002271.SZ,X002110.SZ,X600315.SH,X000932.SZ,X600219.SH,X600339.SH,X000830.SZ,X000983.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.49537515292575,0,0,0,0,0,0,0,0,0,0.0173079893187801,0.10248265724528,0,0,0,0,-0.0210319106076862,-0.191319308337161,0,0,0,0,-0.0499625428150813,0,0,0.308990982383628,0,0,0,0,0,0,0,0,0.230616907168942,0,0,0,-0.0412171748401153,0.154331118113278,0,0,0,0.042634620062318,0,0.3942557054678,6.93889390390723e-18,0,-0.0343429071116354,0.0306558913958635,0,0,0,0,0,0
X600688.SH,0.0844423767873906,0.108208522961676,0,0,0,0,0,0.0733612488184005,0,0,0,0,0,0.115372997710389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192800935373429,0,0,0,0,0,0,-0.0496642568272351,0,0,0,0,0.00124906815570462,0.14039263179112,0,0,0,0.00357757136169768,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.314697038004086,0,0,0,0,0,0,0,0,0,0,0.0292819315600991,0.0372443090204675,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.212203911380924,0,0.499696471203848,0,0,0,-0.129012455464827,0,0,0,0,0,0,0,0.10127339952938,-0.174984072427434,-0.00101635041633581,0,0,0,0,0.0790120361067972,0,0
X002466.SZ,0,0.128811070960975,0.258478968371193,0,0,0,0.328638851855063,-0.0807444492907523,0,0,0,0,0,0,0,0,0,0,0,0.0600357628518921,0.463617875303777,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.462539440579731,0,0,0,0,0,0,0,0,0,0.138468558020909,0,0,0,0,-0.0213428703375191,0,0,0,0,0.100403979597047,-0.0153415758879646,0.872201539670344,0,0,0,0,0
X601991.SH,0.136661750079873,0,0,0,0,0,0.039058403364512,0.0908702623860315,0,0,0,0,0,0.0433115609836026,0,0,0,0,0,0,0.0672859811714679,0,0,0,0.0249312724638486,0,0.0296070349248941,0.110950349279854,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00510242928804938,0.0570277192450413,0,0.110766304044401,0.00632145638216428,0,0,0,0.0153686232409659,0.00152075769420967,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.327794169055697,0.0496985649420885,0,0,0,0,0,0,0,0,0,0,0,0,0.0336035689583196,0,0,0,0,-0.0941448618255649,0.0346803544159935,0,0.10214087637756,0,0.066207660935901,0,0,0,0,0,0,0,0,-0.0113270487022858,0.0586396910954269,0,0,0,0.00673905152434817,0,0,0,0,-0.0874306549229808,0,0
X600795.SH,0,0,0,0,0,0,0,0.0288763041457144,0,0,0,0,0,0,0,0,0,0.115123910859761,0,0,0,0,0,0,0.0134573412796413,0,0.0567261971268125,0.0347056716768118,0,0.0473257386443715,0.0829166988771436,0,0,0,0.11764680549315,0.0368050826309038,0,0,0,0,0,0,0,0.0346864982178549,0,0.00751656846526433,-3.46944695195361e-18,0,0.0400316534637293,0,0,-0.00592893452386398,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0718878189801948,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560565862930406,0,0,0,0.16906372087547,0,0.190289151112337,0.0314714044811685,0,0,0,0,0.171876572556837,0,0.0156077363863185,0,0,0,0,0,0,-0.0451451325553599,0,0,0,0,0,0,0,0,-0.0062476086244872,-0.0204609836563826,0,0,0,-0.0333574960647772,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0343386718230359,0,0,0,0,0,0.140888962798179,0,0,0,0,0,-0.0863290559736797,0,0,0,0.0322155640104523,0.0138073866282922,0,0,0.0163563867454925,0,0,0,0,0,0.00748811444096769,0,0.037421514148013,0,0,0,0,0,0,0,0.0404324433724143,0,0,0,0,1.08007368096906,-0.0287459617103967,-0.0123088335519544,-0.00254423984634729,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218947124604985,-0.283860344245191,0.272471510998302,0,0,0,0,0,0,0,0.0372589362110452,0,0.0106235615287357,0,0,0,0,0,0.0550057697323819,-0.0423023942110474,0,0.119982250652974,0,0.399393121695361,0,0,0,-0.0155453946866621,0,0,0,0,0,0,0
X002460.SZ,0,0.0944717343666171,0,0,0,-0.0787040059103285,0,0,0,0,0,0,0,0.412131325258496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432579516261966,0,0.278273223411989,0,0,0.0366737902529326,0,0.0554148339451892,0,0,0,0,0,0,0,0.148431105184733,0,0,0,0,0,0,0,-0.00715207694935962,-0.0489116918054108,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678103843465353,0,0,0,0,0,0.0442348187273566,0.32045138169891,0.0122930790688642,0,0,0,0,0.262645899666285,0,0.327692832489434,0,0,0,0,0,0,0.00620736713966469,0.213981364525104,0,0,0,0,0,0,0.0453757342548132,0,0,0.280147317197661,0,-0.955424238926752,0,0,-0.0305969291658172,-0.0854017036529284,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0439151963915771,0.0603674512232299,0.0430695511966008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432848099851269,0.0284339486024245,0,0,0,0,0,0,0.123118935699485,0,0.0165240018646511,0,0,0,0,0,0,0,0.132901128586211,0,0,0.0217202295906207,0.12225373996777,0,0.154834941711644,0,0,0,0,0,0,0.00448389971338819,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278857033437213,0,0,0,0,0.126832484595908,0,0,0,0,0,0.0172979311047079,-0.0482649656792728,0.0300086391676723,0,0,0,0,0.126950223863565,0.0785511641001231,0.0239032079519132,0,0,0,0,0,0,0.165296855603151,0,0,0,0.0208049767460811,0,0.142035582161131,0.0816253729740958,0,0,-0.0308068694896002,0,0,0,0,0,0,0
X600027.SH,0,-0.0134051802729774,0,0,0,-0.0808581898264104,0.40633758914874,0.102956988360297,0.0156732869263633,0,0,0,0,0,0,0,0,0.483163925665186,-0.0321946988081323,0,0,0,0,0,0,0,0,0.148905008723737,0,0,0,0,0,0,0,-0.0264331749236687,0,0,0,0,0,-0.192312668538487,0,0.0749796306027967,0,0,0,0,0,0,-0.0116745983179635,0.0215492035176167,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960356075815715,0.0689843066572416,0.0851108982784432,0.0436469503969613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106414120671171,-0.0808051050770244,0,0,0,0,0.117467899521725,0,0.0559406735976891,0,0.122813336106592,0,0,0.12151713767597,0,-0.00488491914015017,-0.0203374829242953,0,0,0,0,0,0
X600352.SH,0,0.0234908916617877,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864548237066223,0,0,0,0,0,-0.0957411423306967,0,0.171654746996203,0,0,0,0,0,0,0.086219544707081,0,0,0,0,0,0.0680287858366813,-0.0595550695398965,0.128710409575552,0,0,0,0.299063772429561,0,0,0.0106602031054375,0.0217261095126355,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0665223633116907,0,0,0,0,0,0,0,0,0,0.0403413113073806,0,0,0,0,0,0.370624835552905,0,0,0,0,0.128855061920897,0.190804671546797,0,0.11169940895873,0.232859820925227,0,0,0,0,0.0516162377583995,0,0,0,0,0,0,0,0,0,-0.00769343346726736,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0231793015405569,0,0,0,0,0,0.0435414060764525,0.0257934625610596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247843500961282,0,0,0,0.0507328756921687,0,-0.2171259607468,0,0,0.0292567203521702,0,0,0,0,0.0197491710589056,0,0,0,0,0.116664128548725,0,0,0,0.00792405939414769,-0.0155199284886911,0,0,0,0.119681406969977,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283079457061395,0.043451898549951,0,0,0.210399170693613,0,0,0,0,0,0,0,-0.0015086724462495,0,0,-0.171083777876808,0,0,0,0,0,0.208741171814445,0,0.163305729064504,0,0,0.197393377273835,0.204985705460296,0,0,0,-0.0253933443909636,0.0518747526452243,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.166998919334691,0,0,0.00709077832888848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999085188911939,0.00294208099136866,0,0.101070753972732,0,0,0,0,0,0,0,0.203422126360177,0,0,0,0.13437437360083,0,0,0,0,0.0754346088388541,0.0434957851154142,0,0,0.00782998883071258,-0.00870999702297679,0,0,0,0,0,0
X600299.SH,0.11741379533123,0,0,0,0,-0.119085667995633,0,0.0100318514655689,0,0,0,0,0,-0.0547121825182406,0,0,0,0,0,0.315088650913131,0,-0.184407312707233,0,0,0,-0.0540725673889321,0,0.125207563376699,0,0,0,0,0,0.0162164107934747,0,0,0,0,0,0,0,0,0,0,0,0,0.0593776804623455,0,0,0,0.0214074123336838,-0.0123967981527542,0,0,0,0,0,0
X000786.SZ,0,0,0.0235573185053276,-3.46944695195361e-18,0.264516960273285,0,0,-0.0232890339075959,0,0,0,0,0,0.0188774906393081,0,0,0,0,0,0,0.0348764247954222,0.133513216932345,0,0,0,0,0,0.530457939242398,0,0,0,0,0,0,-0.476040158545272,0,0,0,0,0,0.0202483247402081,0.0155672693729988,0,0.0839627533028735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0.0128554453243766,0.0587747450694517,0,0,0,0,0,0,0,0,0.0647823116081124,0,0,0,0,0,0,0,0.352982732456841,0.303310194298759,0,0,0,0,0,0,0.0818746785712292,0.101757881400288,-0.149383533840879,0,0,0,0,0,0.121843468461814,0,0,0,0,0,0,0,0,0.0865678527486035,0,0,0,0,0,0,-0.0382661186008706,0.0104910160832291,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.146085833936347,0,0,0.0391954623434411,0,0,0,0,0,0,0,0,0,0.0373436488587379,0,0,0,0,0.207779540731074,0,0.147282838861207,0,0.03242170005521,0,0,-0.0516147169035871,0,0,0,0,0,0,0,0,0,0.0478029721596642,0,0,0,0,0,0.272503850564082,0,0.0332673351002008,1.0842021724855e-19,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197973874959193,0,0,0,-0.204344053716046,-0.0541511891182329,0.0543461226446433,0,0,0,0.097846228182544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649234506084861,0,0,0,0,0,0.776626911497447,0,0,0,0.0178677364628329,-0.0676241222165311,0,0,0,-0.0565368951571628,0,0
X601699.SH,0,0.117171764286995,0,0,0,0,0,0,0,0,0.381363953103903,0,0.294987371519388,0,0,0,0,0,-0.313703621196672,0,0.128571814636842,-0.0121495842080281,0,0,0,0,0,0,0,0,0,0,0.088124727078906,0,0,-0.0354918803650264,0,0,0,0,0,0.0528361054111286,0,0,0,0,0,0,0,0,-0.00147316831661015,-0.0049759288673345,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.131761673388309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283647520962936,0,0,0.0589393784119378,0,0,0,0,0.254795919361578,0,0,-1.0842021724855e-19,0,0.0593150587978889,0,0,0,0,0.0742550824290703,0,0,0.166004243647998,0,0,0,0,0,0,0,0.00187151960433173,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0668661181550661,0.016992247245905,0,0,0,0,0,0,0.00101138439420839,0,0,0,0,-0.00596105866347793,0.0927543577728862,0,0,0,0.0494576773156103,0,0,0.242629832055103,0,0,0.0112503768780814,0,0,0.0164870663084667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217812942396949,0,0,0,0.00332818030569456,-8.67361737988404e-19,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,-0.0210062195695251,0,0.00061756571373901,0,0.0635041502812315,0,0,0,0,0,0.0624688862370975,0,0,0,0,0,0,0,0,0.192024555405517,0,0.02862200196787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592716495744674,0,0.157202129238465,0,0,0.00235327968588346,0,0,0,0,0,0,0
X002271.SZ,0,0.0350986413554105,0,0,0,0,0,0,0,0,0,0,0,0.191593634550424,0,0,0,0,0,0,0,0,0,0,0,-0.155512780626158,0,0,0,0.207198564051223,0,0,0.240062671536917,0.0603668864735544,0,0,0,0,0,0,0,0.230283419109937,0,0.0845954122237654,0,0,0,0,0,0,0.0209640614539109,0.0722383295373777,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0.0306828037091572,0,0,0,0,0,0,0,0,0.312138500654415,0,0,0,0,0,0,0,0,0,0,0,0,0.360073497006786,0,-0.0905831012765704,0,0,0,0,0,0,0,0,0.12122928691682,0.188475053245163,0,0,0,0,0,-0.00793422136718474,-0.0553369702107986,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.324108264685119,0,0,0,0,0,0,0,0.163706340780031,0,0,0,0,0,0.111282786702351,0,0,0,0,0.126371486971169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020351640928492,0,0.415161974413355,0,0.0217858147463317,-0.035690681953622,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.185924605246523,0,0.116632667289711,0,0,0,0,0,-0.137302839427132,0,0.0323409325202251,0,0.127240135175097,0,0,0,0,0,0,0,0,-0.0942343351084086,0.0395607262701957,0.211961455461605,0,0,0,0.0612263820161881,0,0,0,0.41930823170018,-0.0512083908769011,0,0,0,0,0,0,0,-0.0348512590793798,0.0826914426228597,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00557932821148947,-0.0632942680710845,0,0.00468368719133508,0,0,0,0,0,0,0,0,0,-0.00690202410961714,0,0,0.256943905985251,0,0,-1.73472347597681e-18,0,0,0,0.0531476909142524,0,0,0,0,0,0.101836752535548,0,0,0.0286697556399497,0,0.142776091180226,0,0,0,0.0381156667507555,0.136739580362453,0,0,-0.223997295790517,-0.0154798863143517,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0.0887538243938379,0,0,0.181868420626907,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.012183187914924,0,0.118298638624869,0,0,0,0,0,0,0,0,0,0,0,0,0.153294791552561,0,0.0668771042183714,0,0,0,0,0.0890753764613421,0,0,0,0,0.000696505043712763,0,0,0,-0.020926752078053,0,0,0,0,-0.304816799257883,0,0
X000830.SZ,0,0,0,0.198092331122156,0,0,0,0,0,0,0,0,0.0492351871346386,0,0,0,0,0,-0.0367619583937378,0.229761505660254,0.113825147866213,0,0,0,0,0,0.0340882326792849,0,0,0,0.102203790419693,0,0,0,0,0.442165104320463,0.0247675091098329,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130707886772634,0,0,0,0,0,0,0
X000983.SZ,0,0,0.0162446153416204,0.0412250265885404,0,0,0,0,0,0.38465070176833,0.153056897941008,0,0,0,0,0,0,0,0,0,0,-0.00782250343939664,0,0.047749556706895,-0.0306401622737236,0,0,0,0,0,0,0,0,0,0,0,0.142060754596284,0,0,0,0,0,0,0.00207845003099545,0,0,0.153234205215527,0,0,0,0,0.00180861888203089,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.20018466503401,0,0,0,0,0,0,0,0,0,0,0.717307479973368,0.00699339797302988,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.00862017390382828,0,0.0158947962423373,0.0573829567744305,0,0,0,0,0,0,0,0.0331564309454489,0,0,0.0140180338752342,0.0104193286383614,0,0,0,0.0194803478463325,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.148087894113767,0,0,-0.0482284733816894,0,0.170871743586765,0,-0.317590001874633,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.130880879495528,0,0,0,0,0,-0.149262461743366,0,0,0,0,0.000337713854582769,0,0,0,0,0,0,0,0,0,0,0,0,0.0590907274337992,0,0,0,0,0.00269835531332956,-0.0861654392195958,0,0,0,0,0,0
Slope,0,0.121117217937901,0,0,0,0,0,0,0.459573309433277,0,0,0,0,0,0,0,0,0,0,0,-0.268828910966816,-0.201387334798462,0,0,0,0,0,0,0,-0.744682479305011,0,0.851758650960425,-6.93889390390723e-18,0,0,0,-0.518396482655056,0,0,0,0,0,0,-0.00241299626941681,0,0,0,0,0.333362827280283,-0.455059283299466,0,0.508462164063238,0,0,0,-1.25094304913602,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0565286062868541,0,0,0,0,0,0,0,0,-0.108126141431144,0,0,0,0,-0.292196699151678,0,0,0,0,0.531455308526674,0,-0.287113622749525,0.0899743272411725,0.647652647343574,-1.06506375366375,0,0,0,0,0,0,0,0.000125762057474931,0,0,0,0,0,0,-0.234904598278854,0.168345626512968,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0470485973759153,0,0,0,0,0,0,0,0.264652225546981,0,0,0,0,3.46944695195361e-18,0,-0.0363990402400416,0.0188999769855806,0,0,0,0,0,-0.101021045833339,0,0.0202320227450557,0,0,0,0,0,0,0,0,0,0,0.0869008388721147,-0.0343183439871631,-0.0067524522580478,-0.010286717840823,0,0,0,0,0,0,-0.0153767792853238,0.0296791856502129,0,0,0,0,0,0
MKreturn,0,-0.0917888463963037,0,0,0,0.00746170279809063,0,0,0,0,-0.0276157151938956,0,0,0.0225746460225905,0,0,0,0,0,0,0,0.0261935197860649,0,0,0,0,0,0,0,0,-0.0572342294285634,0,0.00812073030776601,0,0,0,0,0,0,0,0.166013881735002,0,0,-0.110564391174161,0,0,0,0,0,0,0.0113122927946518,-0.0282132374450516,0.255982475287322,0,0,0,0,0
MKvol,0,0,0,0.000177097518329549,0,-0.00133180860903055,-0.00312776785438356,0.00101017860824824,0,0,0,0,0,0,0,0,0,0,-0.000966458225994483,0,0,0,0,0,0,0,0,0,0,0.00414722608821151,0,0,0,0,0.00476479169989096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142430913513236,-0.00404492844568849,0,0,0,-0.0315576173720788,0,0
CarbonVol_Shenzhen,0,0,0,-0.0388733670990571,0,0,0,0,0,0,0.0259403545290395,0,0.023030209986954,0,0,0,0,0,0,0,0.122064186993984,0,0,-0.0305829817461937,0,0,0,0,0,0,0,0,0,0,-0.156908382551366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582237949864223,-0.0693348976503974,0,-0.0644575396881542,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0089470716902742,0,0,0.0107537512194885,0,0,0,0,0,0.00253604593374555,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0109199642207542,0,0,0.00505608135431208,0,0,0,0,0,0,0,0,0,0,-0.0182022112721559,0,0,0,0,0.0119570594813468,0.00192865448001822,0,0,0,-0.083837310546166,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139370682765437,0,0,0,0,0,0,0,0,0.00616383803787635,0,-0.0138842919945852,0,0,0.0113071935367198,0,-0.00652391742172061,0,0,0.0113462235603813,0,-0.00163762040759018,0,0,0,0.000631855611626702,0,0,0,0,0.0116468861351964,0,0,0,0,-0.195921787679,0,0
