,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X600886.SH,X601898.SH,X000792.SZ,X600010.SH,X601600.SH,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600299.SH,X600111.SH,X600489.SH,X002466.SZ,X000723.SZ,X600176.SH,X600126.SH,X600426.SH,X002075.SZ,X000401.SZ,X000553.SZ,X000898.SZ,X601158.SH,X600219.SH,X600516.SH,X000932.SZ,X002353.SZ,X600583.SH,X000883.SZ,X600486.SH,X000709.SZ,X000027.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0474793054310419,0,0,0.00158248455132336,0,0,0,0,0,0,0,0.135384466062382,0,0,0,0,0,0,0.212777848558865,0,0,0,0,0,0,0,0,0,0.0326503287475019,0,0,0,0,0,0,0,0,0,0.197163425068908,0,0,0,0.0415567704097081,0,0.0207538849106119,-0.0174221941374825,0,0,0,0,0,0
X600028.SH,0.114614460983515,0,0,0,0,0,0,0,0.0555633555088819,0,0.0198659882239328,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.103856923168912,0,0,0,0,0,0,0,0,0,0.0840395030198468,0,0,0,0,0,0,0,0,0,0,0,0.105224797462557,0,0.00805314676606124,0.00725165482635861,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.118789697104274,0,0,0,0,0,0,0,0,0,0,0.314569067687616,0.129325581214776,0,0,0,0,0,0,0,0,0,0.0518981403143038,0,0,0,0,-0.00248212593508944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035753614340668,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0074124754055227,0.406969306604802,0,0,0.0186887547799447,0,0,0,0.0126274522945773,0.168856099876153,0.105151562716521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490479920053518,0.170184528785067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152525850210598,-0.00676054790338099,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0100570368086531,0,0,0,0,0.0331871788847027,0,0,0,0,0,0,0,0,0.0986319887235634,0.0339120874492229,0,0,0,0,0,0,0,0,0,0.0748500043386363,0,0.0995715915959387,1.73472347597681e-18,0,0,0,0,0,0,0,0.0683093718952782,0,0.104689919962295,0.0533131025108346,0,0,0,0,0,0,0.0362360029725847,0.0124309868570114,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0785461497987339,0,-0.0272028769435178,0,0,0,0,0,1.73472347597681e-18,0,0.0279399704559104,0,0,0,0,0,0,0.0107453078113154,0,0.82881719060971,0,-0.0287779931483047,0,0.0391622986924801,-0.0874594172456233,0.0640471046139735,0,0,0,0,-0.0620364126909847,0,0,0,0,0,0,0,0,0.304296289846885,0,0,0.0306450808687752,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0995918208706018,0.0293399801990852,0,0.0490832360489954,0,0,0,0,0,0,0,0.0354360147273385,0.325667234104899,0,0,0,0,0,0,0.17471165590128,0.0800500225738657,0,0,0.00477495693120164,0,0,0,0,0,0.0293572731708829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240643760567495,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162321331245248,0,0,0,0.0428733190122318,0,0,0,0,0.0199750370091893,0,0,0,0.0442980087265738,0,0,0,0,0.252980186528885,0.17591521241836,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.287538687377807,0,0,0,-0.115706486404131,-0.00505680359830832,-0.00811372085420615,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0318152142952089,0.0220135441738282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616771711138519,0,0,0,0,0,0,0,0,0,0,0.201330340560053,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189629988553926,0.00843078497587997,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.165053324767848,0.170561907773334,0,0,0,0,0,0,-0.0887500479682592,0,0.03243652594901,0,0,0.189947274789858,0,0,0,0.0456614294878571,0,0,0,0,0,0.05742637544648,0,-0.0295792179346721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405189794894688,0.00441094204840476,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101155397082768,0,0,0,-0.0933240407179213,0,0,0,0,0,0,0,0,0,0,0,0.140137276243687,0.181877458117972,0,0,0,0.0958599183658919,0,0,0,0,0,0,0,0.315857522217763,0.199562388985781,0,0.20572523586764,0,0,0,0,-0.0163138504504675,0.0296793429597766,-0.139375050882363,0,0,0,0,0
X600801.SH,0,0,0,0.700765592091474,0,0,0,0,0,0.202670200057432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420948637585315,0,-0.318171373993975,0.0335956494222856,0,0,0.266340438709241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030909311192007,-0.0265421776585448,0,0,0,0,0,0
X600886.SH,0,0,0.0932262796410543,0,0,0,0.117668767664559,0,0,0,0.0874116547769399,0,0,0,0,0,0,0,0,0.0843500610875077,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618250586402478,0,0,0,0,0,0,0,0,0.0965997972237469,0,0,0,0,0,0,0.0154562806710208,0,0.0258456799095131,0.00401644364692808,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0646068385752238,0,0,0,0,0,0,0,0.0426932574927299,0,0,0,0,0,0,0.171049678262475,0.0629149869583892,0.10414614194823,0,0,0,0,0,0,0,0,0.0195661682516027,0,0,0,0.259935999402805,0,0,0,0,0,0,0,0.0967042410977421,0.0536063442460785,0,0.012664260716021,-0.004694640015158,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.156417645894525,0,0.0669280175482687,0,0,0,0,0,0,0,0,0,0,0.141991263930927,0,0,0,0,0.176113803133953,0,0,0,0,0,0,0.0656328180020342,0,0,0,0,0.020288042895232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401862307565373,0.00215977642386516,0,0.225451155666762,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0850825911054098,0,0,0.052790092741275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289329485935428,0,0.0237748865455175,-1.73472347597681e-18,0,0,0,0,0.0282510268122061,0,0.0609906272701711,0,0.0369486517432936,0,0,0.0953987992107271,0,0,0,0,0,0,0,0.140527638795697,0,0,0.0134631858615398,-0.00159587002093553,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0601162355079555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103380648889143,0,0,0.0242438869849431,0,0,0,0,0.00604096099497509,0,0.0200670613837812,0.02105449441645,0,0,0,0.376578125559429,0,0.0906198579573294,0,0,0,0,0,0.202021647678328,0,0,0.00383048274637412,-0.0131743247422699,0,0,0,0,0,0
