,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600309.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X600299.SH,X000959.SZ,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X600339.SH,X000723.SZ,X600583.SH,X002466.SZ,X000408.SZ,X600098.SH,X000630.SZ,X000883.SZ,X600352.SH,X600219.SH,X600623.SH,X000539.SZ,X000027.SZ,X000983.SZ,X002092.SZ,X600021.SH,X000060.SZ,X002470.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.366620651883169,0.00973867356582033,0,0.0727525876486951,0,0,0,0,0,0.0104126437901441,0,0,0,0,0,0,0,0,0.0318007016380968,0.00223522602436186,0,0,0,0,0,0.0606374524716386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108720424596261,0,0,0,0,0,0,0,0,0,0.00343688636791053,-0.00613567046506684,0,0,0,0,0,0
X600028.SH,0.575853936759263,0,0,0,0,0,0.27552712764469,-0.00842157477670187,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106272427363697,0,0,0,0,0,0,0,0,0,0,0,-0.0424832266156394,0,0,0,0,0,0,0,-0.0186803332368208,0,0.0228578212215537,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.216177023256236,0,0.160744630755376,0,0.0531540712795764,0,0,0,0,0,0,0,0,0,0,0.09714431099776,0,0,0,0,0,0.0596649949784342,0,0,0,0,0.0495170014532814,0,0,0,0,0.080458409258636,0,0,0,-0.173259788558809,0,0,0.12289816059248,0.0226556161158949,0,0,0,0,0,0,-0.005884259798898,0,0,0,0,0,0
X600011.SH,0,0.107970855105386,0,0,0,0,0,0,0,-0.0355724201145848,0,0.307132027359761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702770041163557,0,0,-0.0152994024147845,0,0,0.0190677161642373,0,0,0,-0.0468322447361954,0,0,0,0,0,0,0,0.0676159035321804,0,0,0,0,0.0833038633126726,-0.0447331483017047,0.0458483717200513,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.31397888847284,0,0,0,0,0,0.00237585591948175,0,0,0,0,0,0,0.177864470245196,0,0,0.0643522378224998,0,0,0,0.0979304443776358,0,0.0563300148106367,0,0,0,0,0,0,-0.0326396722680485,0,0,0,0,0,0,0,0,-0.140567311804952,0.131753359626202,0,0,0.0890553751714283,0,-0.0163991360527934,0.0210358904443838,-0.428438093208339,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0928306677424539,0,0,0,0,0,0.0256659955646772,0.0848497450694489,0,0.0203112644669392,0.0153319599595749,0,0,0,0,0.0527003276131944,0.208959847548149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063909399056014,0,0,0.0882223339135105,0,0,0,0,0,0,-0.0190401705854996,0.00213237552265154,0,0,0,0,0,0
X600585.SH,0,0.377647551151776,0,0,0.0729377353800538,0,0,0,0,0.0694853993751612,0,0,0,0,0,0,0,0.141691587917787,0,0,0.0962718603212384,0,0,0,0,0.0249695324851409,0.202085825388043,0,0,0,0,0.00463233497326626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607058879203248,0,0,-0.175813015284911,-0.0099186950394441,0,0,0,0,0,0,0
X601898.SH,0,0,0.254403071185649,0,0,0,0,0,0,0,0,0,0,-0.000781026276563155,0.209619424396875,0,0,0,0,0,0,0,0,0,0,0.00679240386497768,0,0,0.0386833312691075,0,0,0,0,0,-0.139388932588717,0,0,0,0.271559261886127,0,0,0,0,0.304942252768856,0,0,0,0,0,-0.0126666394687752,-0.00850206316649452,0,0,0,0,0,0,0
X600688.SH,0,0.0458486424060235,0,0,0,0,0,0,0,-0.0179909304867635,0,0,0.0110355555580803,0,0,0,0.154543236815393,0,0,0,0,0,0.147561470943695,0,0,0,-0.00448648268330043,0,0.00474198497805182,0,0.0659289919451779,0,0.325444852341586,0,0,0,0.016314058311137,0,0,0,0,0,0,0,0.0559939957704477,0.115947700738043,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103413524335737,0,0,0,0,0,-0.00662874032989007,1.01681064976916,0,0,0,0,0,0,0,0,0,0,0,0.0680170604151637,0,0,0,0,0,0,0,-0.0377918765527624,0.17169442034473,0,0,0,0,0,-0.0285170188799327,0.00872634256220762,0,0,0,0,0,0
