,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X601992.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600160.SH,X600352.SH,X600583.SH,X600623.SH,X000027.SZ,X000539.SZ,X600309.SH,X000629.SZ,X600660.SH,X000792.SZ,X002466.SZ,X000709.SZ,X000630.SZ,X000898.SZ,X000060.SZ,X600098.SH,X000883.SZ,X002470.SZ,X600021.SH,X600547.SH,X000012.SZ,X600489.SH,X002004.SZ,X600578.SH,X600315.SH,X600863.SH,X600022.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259800930664394,0,0,0,0,0.0641796905725613,0.00912985880642559,0,0,0.0335405308412725,0.0565815777031446,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.20281952485624,0.181494541161782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499667203360095,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.153742559738843,0,0.0558436073800178,0.0599078177334255,0,0,0.0461372673163578,0,0,0,0,0,0.112727835407758,0,0.0381946489580411,0,0,0,0,0,0,0,0,0.0481101047337661,0,0,0,0,0.00956368840084658,0,0,0,0,0,0,0,0,0,0,0.107061592360152,0,0,0,-0.0139402633678857,0.0240362300358012,0,0,0,0,0,0
X600027.SH,0,0,0,0.170516500171203,0,0,0,0,0,0,0,0,0,0,0,0,0.145713588550371,0,0,0,0,0,0,0,0,0,0,0.0541473339375967,0,0,0.048454954657741,0,0,0,0,0,0.0680840514414104,0,0,0,0,0.0507035557457545,0,0.00314535498139163,0,0,0,0,0,0,0,0.00416063102889707,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.134837086862271,0,0,0,0,0,0,0,0,0.21437243275414,0,0,0,0,0,0,0,0,0,0,0,0,0.0745885020997912,0,0,0.120867449012071,0.140532492772522,0,0.123496766421614,0,0,0.104593100867677,0,0,0,-0.289000130654597,-0.135851740496701,0,-0.0808736210321292,0,0,0,0,0,0,-0.212696866839573,0.0625030449014261,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.267736041394365,0,0,0,0.0237275573645363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176048538613793,0,0,0,0,0,0,0.108799113753047,0,0,-1.73472347597681e-18,0,0.260796214549288,0,0.0778873361611521,0,0,0,0,0,0,0,-0.00554369450159863,0.0231344142657219,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163077193446778,0,0,0,0,0,0,0.0499732249279757,0,0,0.0926073277515441,0,0,0,0,0,0,0,0,0,0,0.155029007204475,0,0,0,0.151081908528481,0,0.162243626581898,0,0,0,0,0,0.0909346390985578,0,0,0.020788642260371,-0.0302727193663123,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0706456738518655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.025971127640247,0,0,0,0,0.10260576962852,0,0,0,0,-0.017300997857977,0,0,0,0.23764473720296,0.235340972988132,0,0,0,0,0.0782021777253613,0,0.19096898713258,0,0.109154383823372,0,0,0,0,0.028488356829785,0,-0.0319138213156617,0,0,0,0,0
X600111.SH,0,0,0,0,0.189198741412938,0,0,0,0,0,0,0,0,0,0.0955098323176503,0,0,0,0,0,0.162199764531251,0,0,0.00905479826177738,0,0,0,0,0,0,0.0181674975262992,-0.0719060082626797,0,0,0,0.377367488981528,0,0,0,0,0,0,0,0.0189055781455557,0,0,0,0,0,0,0.0367131934681218,-0.0275970549447559,-0.0320666603055463,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105780832364622,0,0,0,0.0645268412391011,0,0,0,0,0,0.0217831737280835,0,0,0,0.0348924377550722,0,0,0,0.167373076444443,0.0442859232008992,0.286814302762105,0,0.0609243540859894,0,-0.127643576345939,0,0,0.117177372047423,0,0.0379099614113813,0.0164170217993647,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.186383040529774,0,0,0,0,0,0,0.256869288442247,0,0.125660885259191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594714752322444,0,0,0,0,0.120178132368734,0.081603127084793,0,0,0,0,0,0,0.132843056707798,0,0,0,0,0,0,0.0236207416024354,-0.0438277536805532,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.177578692219981,0,0,0,0.0494688269187441,0,0,0.191249431730704,0.0638486647023498,0,0,0,0,0,0,0,0,0,0,0,-0.197899461740169,0,0,0,0,0.140711546983276,0.368411001097101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456287241414587,-0.0485650867107371,0,0.0744352982321729,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102869001697774,0,0.193660131022986,0,0,0,0,0,0,-0.159493464195456,0.189768399404674,0,0.0565570928408474,0,0,0,0,0,0.242129977932988,0,0,0,0,0.233811730610775,0,0,0,0,0,0,0.273494723276697,0,0,0,0,0,0,-0.00320303474588216,-0.0534468083191907,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.227467293784264,0,0,0,0,0,0,0,0.115814275692704,0,0,0,0,0,-0.0310735581176987,0,0,0,0,0,0.128894545622404,0.0850694820162268,0,0,0,-0.0268707317609081,0.308141438561332,0,0,0,0,0.0406624919577004,0,0,0,0,0,0,0,0,0.0111237321942701,0.019523938091447,0,0,0,0,0,0
X600583.SH,0,0,0.248846931481139,0,0,0,0,0,0,0,0,0,0,0,0.0262333620428657,0,0,0.0304583609399322,0,0,0,0.0374357452646199,0,0,0,0.0579650442301523,0,0,0,0,0,0,0,0,0,0.12966414580283,0,0,0,0,0,0.105010171259404,0,0.125281407886779,0,0,0,0,0,0,-0.0122036415286136,0,0,0.0393262794330005,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148578457095258,0,0,0,0,0,0,0,0,0,0,0.291281050034089,0,0,0,0,0.196832378764771,0,0,0,-0.194487063903148,0.088607523960813,0,0.423337743093966,0,0,0,0.161832633214671,0,0,0.035043222677795,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114913883428113,0.0460657875033991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164340754351362,0,0,0.286328282375719,0,0.158983240847844,0,0.165525897393928,0,0,0,0,0,0,0,0.00232164228282339,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.194823012168107,0,0,0,0,0.134563897211219,0,0,0,0.11354188170633,0,0.0552546820355352,0.0465614070374234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533454062762066,0,0,0.0747018285036525,0,0.0202747531085827,0,0,0,0,0,0,0,0,0,-0.00879365167591569,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.012259252059452,0,0,0,0.00672017962762197,0,0,0,0.14226040071792,0.0153091758978952,0,0.0953821096929903,0,0.115497713649527,0,0,0,0,0,0,0.0722362883474743,0,0,0,0,0.113321282864865,0,0,0,0,0,0.0208946267849937,0,0,0,0,0,0,0,0,0,0.000670496325410934,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.123537829852194,0,0,0,0.00847949060336198,2.16840434497101e-19,0,0.0384714666376384,0,0,0.0125418689438779,-0.0200178722334481,0,0,0,0,0,0,0,0,0,0,0.219112277415148,0,0,0.158804746560429,0,0,0,0,0,0,0,0,0,0,0,0.150108102008452,0,0,0,-0.00476470798233156,0,0,0,0,0,0
X600660.SH,0,0,0,0.0851890825542728,0,0,0,0,0,0,0,0,0,0,0,0,0.0501790714206645,0,0,0,0,0,0.0881580638973698,0,0,0,0,0.0198043558263568,0,0,0,-0.0116832682855623,0,-0.0189929747541599,0,0,0.0271931890131934,0,0.0726452841122673,0,0,0.029157857431661,0,0.0694330315100732,0,0,0,0,0,0,-0.00726203445706985,0.0111096569202197,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.147616375195612,0,0,0,-0.108685289973939,0,0,0.0166779362130113,0,0,0.22370263362119,0,0,0,0.139975444237658,0.287171856147715,0,0,0.0589842728433431,0,0,0.0931724909946336,0,0,0.023278608147169,0,0,0,0,0,0,0,0,-0.0470568955372671,0.118222575328224,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789323367681052,0,0,-0.221135445643622,0,0.0616356605749885,0,0,0,0.017364022670729,0,0,0,0,0,0,0,0.482689461204311,0,0,0,0,0,0.257902080405305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083236670435206,0.00717461120074896,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.392720256270393,0.205105743155697,0,0,4.33680868994202e-19,0,0,0.0168742837865148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451306775096582,0.00807252726028923,0,0,0,0,0,0,0,0,0,0,0.00286076606359996,0,0,0,0,0.0158899834552831,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556677701904945,0.112738101876833,0,0,0,0,0,0,0.219854593748722,0,0,0,0,0,0,0,0,-0.118608885422621,-0.0497188694561984,0,0,0,0.107460626854745,-0.132411559938243,0,0,-0.0901996359594376,0.16357867642029,0,0,0.27916106907451,0,-0.0199836628131065,0,0,0,0,0.0102645289608908,0.0506906516763472,0,0,0,-0.228761318474157,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140017035406604,0.158491882081109,0.0713416013214855,0,0,0,0.0445222281189783,0.000788339155379259,0,0,0,0,0,0,0,0.0629331820471827,0,0.215938379556441,0,0,0.0297651338903436,0,0,0,0,0,0,0,0.00906254978836128,0,0,0,0,0,0,-0.0143569817302197,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297803970037258,0,0.245544160622223,0.13547498318611,0,0.0986881957171599,0,0,0,0,0,0,0,0,0.047086260588909,0,0,0.146245309830416,0,0.0262277949835809,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.280965563697436,0,0.0200039932197408,0.00994591701011041,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280148474462447,0.154323240108991,0.0986551755728906,0,0.196586469698186,0.036208250276954,0,0,0,0,0,0,0,0,0,0,0,0,0.122499812790373,0,0,0.0289830825588308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0449597482291117,0.0148979262924815,0,0,0,0.0809120263107121,0,0,0,0,0,0,-0.0181307566705961,0,0.142023546838488,0.147707597342225,0,0.005226755357267,0,0,0.103281343381222,0,0.0346019262809742,0,0,0,0,0,0,0,0.00541489734034508,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490330812514232,0,0.152464281713123,0,0,0.169694504736546,0,0.0154481064687195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520508407421828,0.164234737067812,0,0.0423322124878581,0,0,0,0,0.0696198571798151,0,0,0.0269269632181428,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.161186994920561,0,0,0,0,0.236797169871607,0,0,0,0.0227488447149955,0,0.0196016200886788,0.103195419870291,0,0.065904300923376,0,0,0,0,0,0,0.0187073075013305,0,0,0,0.0595756945472387,0.175752798081882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131737325344463,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365583902018075,0,0,0,0.107236770536781,0,0,-0.000306477611307228,-0.0175920234378489,0,0,0.0067008152375598,0,0,-0.120656030806164,0,0,0,0,0,0,0,0,-0.0318964118764674,-0.00270687655240531,0,0,0,0.562141159691561,0,0,0,0,0,0,0,-0.0140769696999953,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,-0.0292126243913258,0,0,0,0,0,0,0,0.0751232019084395,0,0.0791465598399388,0,0,0,0,0,0,0.382383525969881,0,0,0.0644074666590887,0.0466885284087334,0,0,0,0,0.164619025306412,0,0,0,0,0,0,0.0280209745422049,0,0,0,0,0.277341656849111,0,-0.00866473077958388,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0538575709681994,0,0,0,0.21357375269147,0,0,0,0.0786062181640353,0.0850496196022538,0.0756130169602,0.00328227828776041,0,0,0,0,0,0,0,0,0,0,0.0108124047343155,0,0,0.0293557730820153,0,0,0,0,0.0862633524621396,0.0134341591212392,0,0,0,0,0,0,0,0,0,0.00241083640564249,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131991851231512,0,0,-0.0437268861073644,0.0484908036762048,0,0.323558830631147,0.372048225645392,0,0,0,0,0,0,0,0,0.149975689436437,0,-6.93889390390723e-18,0,0,0.162087207608714,0,-0.138601178557091,0,0,0,0,0,0,0,0.35904295730711,-0.165902331049928,0.0151615276327562,0.0093118845040057,0,0,0,0,0,0
X600578.SH,0,0,0,0,-0.060594882438267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0744749915852766,-8.67361737988404e-19,0,0.102965365114046,0,0,0,0,0,0,0.0106733456088268,0,0,0,0.108543128562486,0.0704646706450214,0,0.0399831191021023,0,0,0.0587776737343212,0,0,0,0,0,0,0,0,-0.00546879193284029,-0.0101845841096992,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427524126050061,0,0,0.0961412904517155,0,0.035542032469857,0.10477371918104,0,0,0,0,0,0,0,0,0,0,0.0228326136356237,-0.00399373183630086,0,0.0426549301425147,0,0,0.027315700788873,0,0,0,-0.241046143835543,0.0210513030432493,0,0,0,0,0,0,0,0,0.0138984527798031,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.163279490469163,0,0,0,0,0,0.183706352541825,0,0,0,0,0,0.118022898055137,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0138045474137319,0,0,0,0,0,0.039227370695792,0,0.0395687116064425,0,-0.024951275550118,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0.177923074249333,0,0,0,0,0.217380355608359,0,0,0,0,0,0,0.085780621810166,0,0.0327329087085829,0,0,0,0.055341570928366,0,0,0.0565101482034205,0,0,0,0.140376615507158,0.00656248036212175,0,0,0.0257486939506248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542288469084325,0,0.119379289019578,0,0,0.12946030865118,-0.0140204857920819,0.160801704382875,0,0,0,0,0,0,0,-0.304856000025557,0.0870269097711783,0,0,0,0.166669227857606,0,0,0,0,0,0,0,0.280436196081954,0,0,0,0,0,0.250770926467805,0.0192122483151463,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809923049606055,-0.0641971751947196,0,0,0,-0.0646733402835756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100578870027717,0,0,0.0352001479727069,0,0.014506199033998,0,0,0.0820373530524601,0,0.00299897169639047,-0.00908357902370081,0,0.172504362786468,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.302574070635861,0,0,-1.05848779992383,0,0,0,0,0,1.12675036198442,0,0.349991473149416,0,0.108985265486771,0,0.0300671411811668,0,0,-0.00800766736948676,0,0.276436354133638,0.238650386669901,0,-0.140092722106803,0,0,0,0,0,0,0,-0.987265087193894,0,0.090357254006377,0,0.382325381877797,0,0,0,0,0,0.735508139177834,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170989715410892,0,0,0,0,0.0134492681632777,0,0,-0.108968646107735,0,0,0,0,0,0,0,0,0,-0.0640713179828383,0,0,0,0,0,0,0,0,0.111149170251841,0,0,0.019264475671806,0,0,-0.251129377720307,0,0,-0.576591599177986,0.409224560302337,0,0,0,0,2.5358495669058,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159708524480475,-0.333700949070234,-0.0726800601136982,0,0,0,0,0.365094363997857,0,0,0,0,0,0,0,-0.25604639199407,0,0,0,0.0163596506921764,0,0,0,0,0,0,0.144295470471028,-0.260100697727332,0,0,0,0,0,0,0.0112381180250987,0.0133693575517254,0,0,0,-0.0684616974919699,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315294506324493,0,0.00793963616971333,-0.0813280345624365,-0.35573197743891,0,0,0,0,0.241117618762672,0,0,-0.044838215880436,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0336214970740648,0,0,0,0,0,0,0,0,0,0,0.0043011792300989,0.232852027049262,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00676619260157073,0,0,0,0,0.00400767441932992,0,0,0,0.00680861812309918,0,-0.00218037600474499,0,0,0,0,0,-0.00901354217170546,0,0,0,0,0,0.00833747730709659,0,-0.0122998074341036,0,0,0,0,0,0,0,0,0,0,0.0144671450398506,0,-0.0020684387677273,0,0.00900592929284688,-0.0120300350095817,0,0,0,0.209856236151641,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124372439480115,0,0,0,0,0,0,0,-0.0239224065855399,-0.0318825039772996,0,0,0,0,0,-0.0296473663184188,0,0,-0.0655827708162776,0,0,0,0,0,0,0,0,0,-0.0336659960090958,0,0.00360934726640062,0,0,0,0,-0.137619068268367,0.203648512331248,0.0729283156520029,0.114258626307885,0,-0.18931533871651,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00379852075700259,0,0,0,0,0,0,0,0,0.00270393496468744,0,0,0,0,0.003848954760579,0,0,-0.00987945340686317,2.16840434497101e-19,0,0,-0.00320762120167617,0,0.00268822968816019,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628387477693557,0,0.00579286336083612,0,0,8.67361737988404e-19,0,0.0613137046600047,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000593164339797094,0,0,0.0154796292108519,0,0,0,0,0,0,0,-0.00278726886462085,0,0,0.00371778017143438,0,0,0,0,0,-0.00512544044159303,0.00310717790728332,0,-2.71050543121376e-20,0,-0.00106061505560394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179606007423588,0,0,0,0,0.0734534923510565,0,0
