,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X600362.SH,X002460.SZ,X600160.SH,X600803.SH,X600489.SH,X000301.SZ,X000708.SZ,X600027.SH,X002466.SZ,X000786.SZ,X000807.SZ,X601991.SH,X600219.SH,X000983.SZ,X600176.SH,X000408.SZ,X002128.SZ,X600426.SH,X601699.SH,X000630.SZ,X601168.SH,X600096.SH,X000933.SZ,X002353.SZ,X600378.SH,X000877.SZ,X600985.SH,X600157.SH,X000883.SZ,X600352.SH,X600995.SH,X600688.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.696406365365907,0,0,0.0651474852783883,0,0,0,0.0900268222421107,0,0,0,0,0.0209689767801112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147737466062413,0,0,0,0,0,0,0,0,-0.00674209720839221,0.0142975927023627,0,0,0,-0.00303637341053408,0,0
X601088.SH,0,0,0,0,0,0.271982318424651,0,0,0,0,0.206263542655043,0,0,0,0,0,0,0,0,0.0269177356040899,0,0,0,0,0,0,0,0,0.0622490129294221,0,0,0,0,0,0,0,0,0,0,0.0701248112591245,0.035653906025321,0,0,0,0,0,0,0,0,0,0,0.0078432511650328,0.00150825111323316,0,0,0,0.0261503445294685,0,0
X600028.SH,0.100239660831279,0,0,0,0,0.0990412066738653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13349961437606,0.0838614203751519,0,0,0,0,0,0,0.00329207900466545,0,0,0,0,0,0,0,0,0,0,0,0.184043668815546,1.73472347597681e-18,0,0,0,0,0,0,-0.0287383723221534,0.0307225530771746,-0.020715830097841,0,0,4.33680868994202e-19,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351780011847634,0,0,0,0,0.143606147828418,0,0.095498385424322,0,0,0.00913114784603337,0,0,0,0,0,0.0930220274558729,0,-8.67361737988404e-19,0,0,0,0,0,0.123735221876192,0,0.0216876470827796,0,0,0,0,0,0,-0.0166922207155266,0.0208820934934858,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09645941835277,0.284816960883734,0,0,0,0.245096735284526,0,0,0.0268736324697351,0,0,0,-0.122023173312976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114062977305037,0,0,0,-0.136221762887673,0,0,0,0,-0.0837943495712935,0,-0.00387628885076921,-0.00898167739196633,0,0.0662630193661724,0,-0.00554684280843004,0,0
X601898.SH,0.0334982962433711,0.600984197702629,0.128993409609861,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0439633251259157,0,0,0,0.163291361813073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856690131354882,0,0,0,0,0,0,0,0,0,0,0,0.066175936133316,-0.0349240067602185,-0.0551887883841646,0,0,-0.0429547805804538,0,0
X600019.SH,0,0.183831372654033,0,0,0,0.127166633966008,0,0,0,0.172080038069631,0,0,0,0,0,0,0,0,0,0,0.0683313169795682,0,0,0,0.121381676964985,-0.00135018910824338,0.0651670598439727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540656301158066,0,0.019614802477491,0,0,0,0,-0.00373523172274074,0,0
X600188.SH,0,0,0,0.0974680694007805,0.0288528834113016,0.234646646484815,0,0,0,0,0,0,0,0,0,0,0.0902372752368553,0,0,0,0,0,0,0,0.127853512594687,0,0,0,0,0,0,0,0,0,0.11133502473736,0,0,0,0,0,0,0,0,0,0.0459834834093189,0,0,0,0,0,0,0,0.000158427494302044,0,0,0,-0.108640848343317,0,0
X600585.SH,0,0,0,0,0.0835565612414478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780458219732848,-0.22857711927318,0,0,0,0,0,0.0848717520939224,0,0,0,0,0,0.0196277366766067,0,0,-0.0669336643318388,0,0,0,-0.114564426616381,0,0,0.252946985347965,0.228898474063387,-0.0659441937712515,0,0,0,0,0.150751427819199,0,0.0260934777208438,0,0,0,0,0.0213984257742125,0,0
X601600.SH,0,0,0,0,0,0,0.162075915464648,0,0,0,0,0,0,0,0,0,0,0.989875762716901,0,-0.177871077806357,0,0,0,0,0,0,0.0641470331564046,0.104711324131971,0,0.0956783212795026,0,-0.0163052925854568,0,0,0,0,0,0,0,0,0.185880659743456,0,-0.295061571931258,0,0,0,0,0,0,0,0,-0.00678916186765733,-0.00143830322217061,0,0,0,-0.0827012325378051,0,0
