,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600352.SH,X000723.SZ,X601898.SH,X600547.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600188.SH,X600362.SH,X600795.SH,X600516.SH,X600027.SH,X601992.SH,X600801.SH,X600111.SH,X600176.SH,X000898.SZ,X002466.SZ,X600299.SH,X002460.SZ,X000709.SZ,X000990.SZ,X000786.SZ,X600219.SH,X000629.SZ,X002110.SZ,X600808.SH,X002271.SZ,X000553.SZ,X601158.SH,X600489.SH,X000825.SZ,X000883.SZ,X000630.SZ,X600985.SH,X600583.SH,X600157.SH,X600426.SH,X600339.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0011614876018888,0.0474776737311226,0,0.0070792105162704,0,0,0,-0.0134748208792652,-0.00353924663704806,0,0,0,0,0,0,0,0.0961923812285446,0,0.00594235454392087,0,0,0,0.0282934887821175,0,0,0,0,0,0,0,0.0518744110818103,0,0,0,0,0,0,0,0,0,0,0,0.120592816430706,0,0.0205696258956481,0,0,0.013409940587381,0,0.00654214767778455,-0.0396602828206161,0,0,0,0,0,0
X600028.SH,0,0,0.0810950369126226,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.121122328157904,0,0.0183290701508507,0,0,0.0287831003674168,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.00451997059589678,0,0,0,0,0,0,0,0,0,0.118052778205885,0.0239034970895503,0.0153574034577207,0,0.00902848849119617,-0.0371877699517228,0,0,0,0,0,0
X601088.SH,0,0,0,0.0661933450786854,0,0,0,0.0285087893892279,0,-0.192788432664882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27362435787895,0.0959632840944768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514576207248441,0.0695117986654909,0,0.0320149076374813,0,0,-0.0351020235150219,0,0,0,-0.00573209214976832,0,0
X600585.SH,0,0,0,0,0,0.151958825276771,0,0,0,-0.011183172706636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483963166631276,-0.0134225902303721,0,0,0,-0.0230213730112148,0,0,-0.00804336664536467,0,0,-0.0262124979902076,0.0531813341711486,0,0,-0.0235716654650233,0,0,0,0,0,0,0,0,0,0,-0.00827170119548493,0,-0.0134436242885988,0,0,0,0,0,0,0
X600019.SH,0,0,0.0171274537197939,0,0,0.0439848238711673,0,0.0746472259988328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809157258832359,0.110289330704781,0.111799838078502,0,0,0,6.93889390390723e-18,0,0,0.0274478596887986,0,0,0.117602086606016,0,0,0,0,0,0,0,0,0,0,0.0420334479050783,0,0,0,0,0,-0.00719521693037865,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0998928358903433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230303531092793,0.0568826083470526,-0.0755923456114983,0,0.115239665024655,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.430534956395251,0,0,0,-0.0144340722196013,0.0426011593909869,0,0,0,0.00959448172389903,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0824009207471169,0,0,0,0,0,0,0,0,0.447552625372236,-0.050691695946054,0.430553203419627,0,0,0,0,0,0,0.056603660972175,-0.0354207629906284,0,0,0.0137927868254011,0,0,0,0,0,0,0,0,0,0,0,0.0238416648141578,0,0,0,0,-0.0416924698791406,0,0.00637475607079037,0.014380250547739,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0361807298565515,0,0,0,0,0,0,0,0,0.0759675335530923,0,0,0,0,0,0.209696907378361,0,0,0,0,0,0,-0.02462866569201,0,0.318823681932896,0.00936751486079562,0,0,0,0,0,0,0.128433603869064,0,0,0,0,0.0839528051847207,0,0,0.0364260113462114,0,-0.0153403268918784,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0140992802136774,0,0,0,0,0,0,0,0.180638715939255,0,0,0,0,0,0.14206943050109,0,0,0.0634826751594755,0,0,0,0,0,0.218407797691266,0.0374833941580253,0,0,0,0.109599166202205,0,0,0,0,0,0.00258352691505166,0,0,0.102927961558601,0,0.0489520959636049,0,-0.0122161989792129,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.0936106747819047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366509425074117,0,0,0,0,0,0,0,3.46944695195361e-18,0.111578905924243,0,0,0,0,0,0.104477103813498,0,0,0,0,0,0,0,0,0,0,0.0486553604752394,0,-0.000189441004920115,0,0,0,0,-0.296028382605693,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.420565953440069,0,0,0,0,0,0,-0.0415010611152416,0,0,0,-0.102652595938336,-0.0950244418741527,0,0,0,0,0,0,0,0.686045659225922,0,0,0,0,0,0,0,0.281932751326971,0,0,0,0,0,0,0.0490535560028483,0,0,0,0,0,0,0.1111499223141,0,0,0.241776662866105,0,0,0,0
X601898.SH,0,0,0.0563252147044341,0,0,0,0,0,0.116227450716783,0,0,0,0,0,0,0,0,0.142151327132982,0.246766850701423,0,0,0,0,0,0.0323796623692424,0,0,0,0,0,0,-0.0126829117937614,0.00815717044826713,0,0,0,0,0,0,0,0,0,0,0,0.000401148439615515,0,0.0127105653708005,0,0,0.0127403133231148,0,-0.00519974103043195,0,0,0,0,-0.00255196853528382,0,0
X600547.SH,0,0,0,0,0,-0.00816138174688748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161226494699398,0,0,0,-0.0749106504749386,0,0,0,0.144544862952168,0,0,0,0,0,0,0,0,0,0,0,0.748563539894341,0,0,0,-0.019994752747005,-0.00322373006691167,0,0,-0.0221808732958756,0,8.67361737988404e-19,-0.0221547859490192,0.0315494293506539,0,0,0,-0.00233246198402833,0,0
X600660.SH,0,0,0,0.0249054975844271,0,0,0,0,0,0,0.0385263925848997,0,0,0,0,0,0.0323742520424118,0,0,0,-0.108483377559373,0.0284457093704278,0,0,0.0504836138482682,0.0770490835528082,0,0.108560699525351,0,0,0,0.00488384344203662,0.192269713627431,0,-0.0371445836415601,0,0,0,0,0,0,0,0,0,0,0.0364329253653747,0,0,0,0,0.0269773878502481,-0.0210505153934669,0.04611283235677,0,0,0,0.0420980754682458,0,0
X601991.SH,0,0,0,0,0,0,0,0.023410663955188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404725685021068,0,0,0.12045699451535,0,0,0,0,0,0,0,0,0.096979418941946,0,0,0,0,0.0787312123227159,0,0,0,0.024213543358602,0.0262727824371573,0,0,0.0512557480497517,0,0,0.135620662738002,0,-0.00096487717029169,-0.017931708851576,0,0,0,-0.00661463108831186,0,0
X600688.SH,0,0,0.0617700081119405,0,0,0,0.037448024437154,0,0,0,0,0,0,0,0,0,0,0,0.0808909000993554,0,0,0.115508126604271,0.029384860640224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263936167152827,0,0,0,0,0.0099308163045608,0,0.0154922285006587,0,0.0427813668835027,0.113140673597908,0,0.0293187750465711,0,0.00324778356763674,-0.00958196971317706,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0304320756665931,0.00189950940471952,0,0,0,0.0206744941669984,0,0,0,0.0795100306897634,0.106028625972396,0.0801626003987519,0,0,0,0.0117126334076181,0,0,0,-0.035101369551623,0,0,0.0229653244784389,0,0,0,0,0,0,-0.0791761118773832,0,0,0,0,0,0.0488523710605825,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0184099231448818,0,0.0409879337595966,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.222055527565417,0,0,0,0,0,0.175106931225674,0,0,0,0,0.0357102976154336,0,0,0.141435080665904,0,0,0.007203788633575,0,0,0,0,0,0.0988316837876575,0,0,0,0,0.0138875563170259,0,0,0,0,-0.00438238488915226,-0.00593908222559717,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.191699926267276,0.090024987348061,-0.000995586299186172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159853311234071,0,0,0.0289463627172034,0,0,0,0,0,0,0,0.0242692310829907,0,0,0,0,0,0,0,0,0,0,0.00834921069471081,0,0.138352627048086,0.102926796265477,0,-0.0293885120377045,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.440100587860923,0.016094394283209,0,0,0.0512536275676267,0,0,0,0,0,0.184299136793415,0,0,0,0,0,0.092155385354106,0,0,0,0,0,0,0,0,0.0654493563234314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163818807953287,0.0627821284729861,0,0,0.00754678367273573,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0411776376489884,0,0.126254772774068,0,0,0,0,0,0,0,0,0,0,0,0,0.108013478277762,0.0607977486403842,0.0281012824983483,0,0,0,0,0.284707446614855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461645545102776,0,0.155059231356786,0,3.46944695195361e-18,0.0733082242561478,0,0,0,-0.0675831976486354,0,0
X600027.SH,0,0,0,0,0,-0.119166562204825,0.433088929628249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122203357749966,0,0,0,0,0.0489341980314473,0,0.146821333297681,0,0,0,0,0,0,0,0,0,0,0,0.157115937832795,0.0253810740108254,-0.130405027464326,0,0,-0.0870249942141427,0,-0.0178644185868064,0,-0.000228915538096816,-0.00995290286050994,0,0,0,0.0477495774471837,0,0
X601992.SH,0,0,0,0,0,0,0,0.0372342868111069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142187950637411,0,0,6.93889390390723e-18,0.0896317698810745,0,0,0.026672738300402,0,0,0,0,0,0,0,0,0,0.263863431335324,0,0,0,0.255945089135395,-0.0814769483795462,0,0,0.138682198887073,0.0608968259430812,0.0271071010818249,0,0,0,0,-0.0347452197369587,0,0
X600801.SH,0,0,0,0.420026208737327,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0900134344717941,0,0,0,0,0,0,0,0,0,0,0.0432032700142339,0,0,0,0,0,0,0.0969330533498304,0,0,0,0,0,0.0234146607027901,0,0,0.234866939605273,0,0,0,0,0.0119722038443579,0,0,0,-0.0189455544754364,0,0
X600111.SH,0,0,0,0,0,0,0,0.0784724952428663,0,0,0.00519208565292248,0,0,0,0,0,0,0,0.433761042430858,0,0.171912358938091,0,0,0,0,0,0,0,0,0.246753528924052,0,-0.0461774208854222,0,0,0,0,0,-0.0786418524704609,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011489287820748,0.0110991561732002,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0110790903932775,0.120619466262389,0,0,0,0,0.0549524931087571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156274652270256,0,-0.0486505575690647,0.239635357914899,0,0,0,0,0,0.147760363045752,0,0,0,0,0,-0.0408414525787847,0,0,0.0270670522076193,0,0,-0.00706826418213069,-0.0108929444842735,0.0130342166193323,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0233996685909246,0,0,0.0964813658350474,0,0.0865844732464897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035320212701671,0,0,0.119257670395917,0,0,0,0,0.0552258543747193,0,0,0.0418781752330411,0.197893481429032,0.0758216444014036,0,0,0,0,0,0,0,0,0.0165342816874374,0,0,0.00229833610820187,0,0.0330343006660914,0,0,0,0,-0.0659305045334635,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0952111383901441,0.0343593572857721,0.0501388639453749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648635721111867,0,-0.0276856518397155,0,0,0,0,0,0.048066184953261,0,0,0,0,0,0,0,0,0,0,0,0.0307515526017616,-0.0776434706319918,-0.00143913027262772,0.0068177276713328,0,0,0,-0.0132659928142588,0,0
X600299.SH,0,0,0,0,0,0,0,0.189381606866739,0,0,0,0,0.166640038120605,0,0,0,0,0,0,0,0,0.0403345623805504,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0747797422168542,0,0,-0.0217059256199082,0,0,0,0.160352877062329,0,0,0,0,0.0426809363687469,-0.0490335445753691,0,0.00842216048172022,0,-1.73472347597681e-18,0,0,-0.0283017365186252,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031534697824701,0,0.693627319241325,0,0,0,-0.0208613421136909,0.0512295143181,0,0.301114071298911,0,0,0,0,0,0.102533739569482,0,0,0,0,0,0.00786834496232188,0,0,0.0565212986994945,0,0.0449633172654638,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284860814643936,0,0.0306315060817179,0,0,0.0229665328045528,0.129530224725291,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0919275829765672,0,0,0,0,0,0,0,0,0,0,0,0.0133896330672117,0,0,0,0,-0.042949953276067,-0.048149195105202,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1228171483433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40231153064942,0,0,0,0,0,0.369526959269149,0,0.100544283275043,0,0,0,0,0,0,0,0,-0.133622618639222,0,0.537745623447887,0,-0.0384624804163691,0.0549328360653178,0,0,0,0,-0.228266941738617,0,0
X000786.SZ,0,0,0,0,0,0.422818876615693,0,0,0,0,0,0,0,0.336672163039623,0,0,0,0,0,0,0.137000704849052,0,0,0,0,0,0,0,0,0,0,-0.102361586414112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237813770449055,0,0,-0.00888760301598336,0,0,-0.183331301448658,0,-0.0498780400486163,0,0
X600219.SH,0,0,0,0,0,0,0.0669277855501075,0.176688293183174,0.19515466354451,0,0,0,0,0,0,0,0,0,0.355108793852898,0,0,0.00569435943643345,0,0,0,0,0,0,0,0,0,0,0,0,0.0345145506349538,0,0,0,0,0,0,0,0,0,0,0,0.0447770398592043,0,0,0,0,-0.00100327944707565,-0.0151958956281235,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916048667499186,0.0842817807184045,0,0,0,0,0,0,0,0,0.113114650580496,0,0.0128231859414592,0,0,0,0,0,0,0,0,0.0762217197957222,0.115036649727629,0,0,0.077696452828046,0,0.156596943774153,0.122841023609522,0,0.135997954836532,0,0.0164476253253072,0,0,0,0,0.0515414102211512,0,0
X002110.SZ,0,0,0,0.17095934560019,0,0.186262376759146,0,0,0,0,0.150745894632369,0,0,0,0,0,0,0,0,0,0.0457867243002899,0,0,0,0,0,0,0,0,0,0,0.00443984203224024,0.203031049880862,0,0,0,0,0,0,0,0,0,0,0,0.181847082232414,0,0,0,0,0,0,0.0576485991644659,0,0,0,0,-0.0835586358949704,0,0
X600808.SH,0,0,0.157524687831187,0,0,0.00614135184748977,0,0,0.0956271845901438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140763369427592,0,0,0,0,0.0647430372152329,0,0,0,0,0,0.0114647787823034,0,0.0221222736618959,0,0,0,0,0,0,0,0,0.0368291080492213,0,0,0.0252159234714454,0,-0.0254688425997089,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.228424876326306,0,0,0,0,0,0,0,0,0,0,-0.0436312948187018,0,0,0,0,0,0,0,0.103795605232477,0,0.0969805425327742,0,0,0,0,0.0534706096173001,0,0,0,0,0,0,0,0.0806243488339789,0,0,-0.0129552542018611,0.0718487730818194,0,0,0,-0.0135166094451875,0,0,0,0,-0.141867075511337,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.20439652387117,-0.0111591987870747,0,0,0,0,0,0,0,0,0,0.139263353651833,0,0,0.040965437450361,0,0,0,0,0.132035366953336,0,0,0.108196102902304,0,0,0,0,0,0,0,0,0,0,0,0,0.260856892206118,0,0,0,0,0,0,0,0,0,0,0,-0.0799384402538223,0,0
X601158.SH,0,0,0.154774061106904,0,0,0.0697236949322991,0,0,0,-0.0388090958394624,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.127137532216896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105375812645318,0,0.0416868523411539,0,0,0.0935816957633731,0,-2.71050543121376e-20,-0.00288810300332742,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0232473476308661,-0.0275377416382441,0,0.475945799094312,0,0,0,0,0,0,0,0.0470331696905772,0,0,0,0,0,0,0,0,0.0859007498919487,0,-4.33680868994202e-19,0,0,0.214405848819954,0,0,0,0,0,0,0,0,0,0.0397960712035924,0,0,0,0,0.147791610195628,0,-0.00163173506138314,-0.00225575509120778,0,0.035181451157048,0,0,0,0
