,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601898.SH,X600309.SH,X601600.SH,X600688.SH,X600795.SH,X600188.SH,X601992.SH,X600362.SH,X002466.SZ,X600660.SH,X600547.SH,X601991.SH,X300072.SZ,X600886.SH,X600111.SH,X000709.SZ,X600157.SH,X600027.SH,X000898.SZ,X600339.SH,X000959.SZ,X002460.SZ,X600516.SH,X600489.SH,X600808.SH,X601158.SH,X600352.SH,X600219.SH,X000723.SZ,X000983.SZ,X002271.SZ,X000883.SZ,X000630.SZ,X600176.SH,X600299.SH,X002092.SZ,X600578.SH,X600549.SH,X000408.SZ,X000539.SZ,X000792.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0.0882270949128801,0,0.0900886706994773,0,0,0,0,0,0,0,0,0.0572969373978591,0,0,0,0,0.393436772516012,0,0,0,-0.201801751139597,0,0,0,0,0,0,0,0,0,0.457483201285971,0,0,0,0,0,0,0.109587779222627,0,0.01616500119638,0,0,0,0,-0.0148610574260494,-0.0063812559324014,0,0,0,0.188584218183135,0,0
X601992.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0366369431350106,0,0,0,0.0312091365339869,-0.0900061249868641,0,0.169366794882988,0,0,0.704489906808542,0,0,0,0.128058314840468,0.140561924308973,0.00247044911754932,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215385007875729,0.555992421001433,0,0,0,0,0,0.12259131320948,-0.0284983011732977,-0.0331827999479675,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.4263595741838,0,0,0,0,0,0,0,0,0.032501751997275,0,0,0,0,0.163162817813349,0,0,0,0,0,0,0.0142558928799681,0,0,0,0,0,0,0,0.102898121772609,0.0212355696068959,0,0,0,0,0,0,0.0747395740403291,0,0,0.0473131877274113,0.0692812222400858,0,-0.00609907632874693,0,0,0,0,-0.0227331261408423,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249062817404878,0,0,0,0,0,0,0,-0.0474813443232142,0,0.718027038544523,0,0,0,0,0,0,0,0.0714108494526936,-0.12916748033048,0,0,0,0,0,0,0,-0.19794513498905,0,0.0901570028762572,0,0.137885594946082,-0.00621736190275468,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0921376658227392,0,0,0.027935084252055,0,0,0,0,0,0,0,0,0,0,0,0.0292954844123997,0,-0.109621171024345,0,0,0,0,0,0,0,0.0345577752679752,0,0,0,0,0,0.00418779716082094,0,0.163626275146379,0,0,0.0448817587318646,0,0,0,0,0.219650493870766,0,0,0,0,0.0161420154830029,-0.0375973308134952,0,0,0,-0.199433777957108,0,0
X600547.SH,0,0,0,0,0,0,0.34464359264094,0,0,0,0,0.486786324358983,0,0,0,0.0753793067944785,0,0,0.0215987838502174,0.0779754786282982,0,0,0,0,0,0,0,0,0.024356421895182,0,0,-0.0305103505118454,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172449920294033,0,0,0,0,-0.0678400483714213,0.141898496376771,0,0,0,1.45486149219654,0,0
X601991.SH,0,0,0,0.0750364044657211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702445912521667,0,0.0689484391185751,0,0,0,0.0409801816564305,0.0148778168611414,0,0.0643065409253103,0,0,0,0,0.0561532421902895,0,0,0.229496775729272,0,0.204319773190531,0,0,0,0,0,0,0,0,-0.00455521170875699,0.0112811816859827,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.52814682180659,0,-0.291702948375738,0,0.581029308690034,-0.28191338826198,0,0,0,0,0,-0.131540287346728,0.40650571641658,-0.272982415467015,0.161759727023393,0,0,0.995823429899277,0,0,-5.55111512312578e-17,0,0,0,0,0,-0.306171420433747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657216013710057,0,0,0.216593745418557,0,-0.0763902743201877,0.111857848125156,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.129539519797315,0.0993531289258596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512720897217372,0,0,0,0,0.179705268328415,0,-0.0115745315145805,0,0,-0.0308316749189999,0,0,0,0,0,0,-0.00623630913767853,0.051503264835049,0,0,-0.0340908687809126,0,-0.11503399275546,0,0,0.0562302105457331,0,0,0,0,0.00664615553638556,-0.0237296344045897,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0467628897814974,0,0,0,0,0,0,0,0,0,0,0,0,0.0500387254400655,0.168769872681616,0,0,0,0,0,0,0,-0.0547841442420859,0.144215077735138,0.104467697736122,0.233510841403243,0.0358257622789456,0,0,0,0,0,0,0,0,0.00780123407688835,0,0,0,0.225630400161601,0,0,0,0,0,-0.00970933751499607,0.0268595482248024,0,0,0,0,0,0
X000709.SZ,0,0,0,0.0742274826304474,0,0,0,0,0,0,0,0,0.0535674478729764,0.538409161378769,0,0,0,-0.00504413296396087,0.130534037124524,0,0,0,0,0,0,0,-0.0279743812054293,0.0944213083759243,0,0,0,0.135876804177929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248805185502717,-0.0887649987946647,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516437493422123,0,-0.0485808755902255,0,0,0.0451607646032026,0,0,0.173761598697516,0.120219360635994,0,0,0,0,0,0,0,0.0548509777569745,0,0,0,0,0,0,0,0,0,0,0.0597178946958758,0.00613652058805817,0,0,0,0,0.0413763942129324,0,0.0236000375256631,-0.0104048595523243,-0.00619363325670544,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.163394446507346,0,0,0.271115278385805,0,0,0,0,0,0,0.0165405757166567,0,0.130745510960968,-0.0725233560893911,0,0,0,0,0,0,0,0.199452284540927,-0.173195572685086,-0.00875159084620821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275012870949958,0,0,0,0,0,-0.0227037001470487,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.589895765237403,0,0.0124299227585033,0,0,-0.0541346605367073,0,0,0,0,0.00802565854378836,0.171716161728333,0,0,0,0,0,0,0,0.0272106425880811,0,0,0,0.082537396789799,0.0168543676722186,0,0.00267503465270111,0,0,0,0,0,0,0.0357831162195338,0,0,0,0,0,0,0,0.0757669886910838,0.000149526432389725,0,0.0280380329686629,0,0,-0.008629541375709,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,-0.401937687225897,0,0,0,0,0,0,0,0.214916883853161,0,0.107129263472802,-0.143281209963053,0,0,0.058532494560182,0,0,0,0,0,0,0,0,0,0,0,0.514983905847087,0,0,0,0,0.140132512849341,-0.0157034367062006,0,0,0,0,0,0,0,0.303420434047531,0,0,0,0,0,0,0,0,0,0.544027192062299,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156438319954565,0,0,0,0.0254453779806494,0.0720745096864603,0,0,0,0.323631836340413,0,0,0,0.00170711838315293,0,0,0.0961643138091986,0,0.0512559623173881,0,0,0,0,0,0,0,0,0.0535127468434994,0.184211996266928,0,0,0,0,0,0,0,0,-0.0136990573362603,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901517270148822,-0.485772831286046,0,0,0,0,0,0,0,0,-0.332857384092696,0.25135387094227,0,0,0.317916707888327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472484263504045,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380459770461792,0,0,0,-0.200091325795869,0,0,0,0,0,0,0,0.387252676635104,-0.0374557199819727,0,0.337795824800302,0,0,0.112573816740112,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0401502244276587,0,-0.0340198050861083,0,0,0,0,0,0,0,0.000902019599942504,0.0841326688281166,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016964708238931,0,0,0,0,0,0.262459210637941,0,0,0,0,0.0034197189209895,2.16840434497101e-19,0.118347986720996,-0.0295959172066181,0,0.210449754243137,0,0,0,0,0,0,0,0,0,0.0744539345774504,0,0,0,0,0,0,0,0,-0.00495554684210032,-0.0547578143290302,0,0,0,0,0,0
X600808.SH,0,0,0,0.433862281738229,0,0,0,0,0,0,0,0,0.0631399462529498,0,0,0,0,-0.0697638506649722,0,0,0,0.0714972722999119,0.0786357963648703,0,0,0,0.0515837624962899,0,0.0116413406798477,0,0,0,0,0,0,0,0.0577778648246073,0,0,0,0,0.0648380269101343,0.0278568798791471,0,0,0.0277256889858172,0,0.0837489301801774,0.0939636768677611,0,0,0.0147347003788336,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627686932832577,0,0,0,0,0,0,0,0,0.0242732439632417,0,0,0,-0.044471046019486,0,0,0,0.0768375356526712,0.149107966380632,0,0,0,0,0,0.0575293827419283,0,0,0,0,0,0,0,0,0,0,0,0,0.00020097406572769,0.00454962355510769,0,0,0,0,0,0
X600352.SH,0,-0.183344866074245,0,0,0,0,0,0,0,0,0,0,0,0.127157686580866,0,-0.0164898825089566,0,0,-0.0700428945301361,-0.00196636813313849,0,0,0,0.0384076486623902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160387915241496,0,0,0.0251954949349631,0.0938323697907507,0,0,0,-0.0471008847305865,0,-0.0148084847947212,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0331632410742227,0,0.0706644427949604,0,0,0.0121227406950079,0,0.0409290270066389,0,0,0,-0.0481169764347566,0,0,0.050915004140488,-0.0287159386590679,0,0,0,0,0,0,-0.0116768925475211,0.0268352133227718,0,0.0761267350200436,0,0,0,0.0596515266845313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122241304264563,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.0597146009466513,0,0,0,0,0,0,0,0.0647743210636616,0,0.00783115352230751,0.0342243005272436,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.00921610760947395,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0384939734542012,0,-0.0552404513750143,0.0934525446789376,0,0.149275708301476,0.00464319116111045,-0.0078720503888573,0,0,0,-0.0737042245971062,0,0
X000983.SZ,0,0,0,0,0,0,-0.0193027970930097,0,0,0,0,0,0,0,0.287055575335727,0.0934107880343704,0,0,0,0,0,0,0.0549471426091135,0,0,0,0.0967608357263753,0,0,0.0040726567132647,0,0.272466981529911,0,0,0,0,0,-0.162419088590299,0,0.310851473063312,0,0,0,0,0,0,0,0,0.201977488543623,0,0,-0.0736545337309188,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0374853609168489,0,0,0,0.101789130812943,0,0,0,0.0919564119403436,0,0,0,0.469635913198564,-0.0640780361172808,0,0,0,0,0.0545443411398244,0,0,0,0,0,0.0567769618604032,0,0,0,0,0,0,0,-0.401772666413772,0,0,0,0.0503130662877851,0,-0.0979494572704703,0,0,0.0459571671131436,0,0,0,0,-0.0109911056771356,0,-1.35525271560688e-20,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511653856151348,0,0,0.0258814566019595,0,0,0.0277939639259684,0,0,0,0,0.0232760783382796,0,0,0,0,0.022289617690981,0,0,0,0,0,0,0,0,0,0.0683344835002747,0.146937881113119,0.0407094566288779,0,0,0,0.0540265942983001,0,0,-0.00837156333322207,-0.00998198801712147,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287913400296523,0,0,0.081173203447133,0,0,0.0933683354935475,0.0069845583006837,0,0,0,0.0265167209357002,0,0.0154453540280194,0,1.73472347597681e-18,0.0248008075663461,0,0,0,0,0.119632125187169,0,0,0,0,0,0.0495791565622182,0,0,0.0785406781228171,0,0,0.163193389086612,0,-0.0105804133271144,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.306955749473281,0,0,0,0,0.123550603841187,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0174046172047865,0.21611223776149,-0.123399807610935,-0.0582670896704133,0,0,0,0,0,0.032711508104353,0,0,0,0,0.189464506733913,0,0.0890415234283903,0,0,-0.0115905501276516,0,0,0.00980111149686914,0.0458756357925278,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0757180043230729,-0.0529175867505198,0,-0.00608825041858924,0,0.0574049707341736,0,0,0,0,0,0.275041774594027,0,0,0.00707755714354805,0,-0.023279081039212,-0.111352248762363,0.15281833189138,0.0270423052466831,0,0,0,0,0,0,0,0,0,0,0.118734148889178,0,0,0.114387503091023,0,0.352502427875869,0,0.173982050628755,-0.0225557881605484,0.11606121332195,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258762672933354,0,0,0,0,0,0,0,0.0986030530133513,0,0.0722072703410018,0.138196016214316,0.103075738147889,0,0,0,0,0,0,0,0,0,0.267257138408405,0.189855626292474,0,0,0,0.0224815829294642,0.199061617099892,0,0.0481504560254733,0,-0.0161274451575089,-0.0285842422249344,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0466290046099402,3.46944695195361e-18,0,0,0,0,0.182713863581867,0,0,0,0,0,-0.0476419370579843,0,0,0,0,0,0,0.0228913528185729,0,0,0,0,0,0,0,0,0,0.150635083711609,-0.00463543312253886,0,0,4.33680868994202e-19,0,0.113858320099555,0,0,0,0,0,0,0,-0.0124707804216431,-0.0331261015879288,0,0,0,0.0323114548269344,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0553549045158475,0.27205998515219,0,-0.138627810829145,0,0.00654295549334193,0,0,0,0,0,0,0,0.285280692082361,0,0,0,0.0455000087263587,0.023527470827225,0,0,0.0195529075401653,0,0,0,0,0,0,0.150606666251221,0,0,0,0.334229349779317,0,0,0,0,0,0,0,0,0,0,-0.0196893507395239,0,0,0,0,0,0
X000408.SZ,0,0,-0.0441295590432264,-0.0315605643347302,0,0,0,0,-0.268006388855265,0,0,0,0,0.132657293613002,0,0,0,0.0551834397866506,6.93889390390723e-18,-0.0775534927293871,0,0,0,0,0,0,0.319720261351595,0,0,0,0,0,0,0,0,0,0,0,0,0.509434642454944,0,0.135425085811313,0.146865978716517,0,0,0,-3.46944695195361e-18,0,0,0,-0.0333680779984583,0.0310659316011419,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101068339171342,0,0,0,0,0,-0.042155316868122,0,0,0.184030550243042,0,0,0,-0.0497879152401418,0,0,0,0.122556493655002,0.0719307502631605,0,-0.0496019754344878,0,0,0,0.0755554954878817,0,0,0,0,-1.73472347597681e-18,0,-0.044052054264337,0.099656671628229,0,0,0,0,-0.0150283352175117,-0.0343954289432692,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.057789617885577,0,0,0.137371242816053,0,0,0,0,0,0,0,0,0,0,0,0.0678140766276466,0,0,0,0.156564397958508,0,0,0,0,0,-3.46944695195361e-18,0,0,0.147564728485571,0.294904963143135,0.0232100167545744,0,0.190996609317558,0,0,0,0,0.291922713267624,-0.0471611424488439,0.133073591798458,0,0,0,-0.259074794323959,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316837457024917,0.0672723044890308,0,0,0,0,0,0,0.0348676371488979,0,0,0,0,0.0670935625945712,0,0.0764676432887429,0,0,0.235576281601052,0,0,0,0,0.0631007644294471,0,0,0.121504637763332,0.0677182562964358,0,0.000778597333837044,0,0.0420630696942466,0,0,0,0,0,0.00266966677851643,0.00862467541976239,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.208077187042254,0,0,0,0,0,0,0.0648983194052883,-6.93889390390723e-18,-0.0287226037778667,0,0.0283439481472885,0,0.00530410307440001,0,0,0,0,0.161004087828412,0,0,0,0,-0.0777066526964619,0,0,0,0,-0.0680426190711053,0.0787030264098061,0,0,0.115681022354869,0,-0.192957451084359,-0.165296341481875,-0.0363589900885986,0,0,0.173300111071493,0,0,0.0218417456141062,-0.0362847601808851,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.436615787254142,0,0,0,0,0.65097685564596,-0.201561513730587,2.44828793591137,0,6.93889390390723e-18,0,0,-0.713416426125693,1.15130833192418,0,0,0,0,0,0,0,0,0,-0.982333525650688,0,0,0,0,0,-1.36393523789797,0,0,0,0,0,0,0.929217992314377,0,2.49016763162592,0,0,0,0,0,0.202879620447917
TED,0,0,0,0,0,0,0,0,-0.666211682161926,0,0,0,0,6.93889390390723e-18,0,-0.239405490468536,0,0,0,1.19234387385862,0,-1.44480396965758,-0.0421018428774875,0,0,0,0,0,0,0.0251656495111834,0,0.277462160441802,0,0,0,0,0,-0.243506479484766,0,0,1.2139162264584,0,0,0,0,0,0,0.113624186325122,0,-0.297868714407475,0.107062137930879,0,0.52693189151071,0,0,-1.39949904807012,0,0
RealEstate_excess,0,0,0,0,-0.0798088079567893,0,-0.0494968148618363,0,-0.0485289603093857,0,0,0,-0.0313396108616063,-0.0362578701802308,0,0,0,0,0,0,0,0,-0.024816902172561,0,0,0,0.102853035500816,-0.00697177741783628,0.0134479131656285,-0.120918813834161,0,-3.46944695195361e-18,0,0,0,0,0,0.278595709755645,0,0,0,0,-0.0224826689557018,0,0,0,0,-0.071603260091056,0,0,-0.0322309001554777,0.0306843313568132,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0132802385716386,0,0,0,0,0,0,0.0275494545357361,8.67361737988404e-19,0,0.00264479223234547,-0.0656441670121824,0,-0.100632833498393,-0.0580907605254618,0,0,0,0,0,0,-0.0286902228152374,0,0,-0.0263201831782303,0,0,0,0,0,0,0,0.0277368087363565,0,0,0,0,-0.00583813598102973,0,0,0.0101471870710517,0,0,0,0,0.00145644756339173,-0.00987848598500241,0.045300584116966,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000605248129075688,-0.000239078826749702,0,0,0,0.000761151341022084,0,0.000610349687405187,0,0,0,0.00109969059334433,0,-0.000200264514831862,0,0,0,0.00105004668981534,0,0,0,0,0,0,0,-0.000179396890506803,0,0,0,0,0,0,-0.00127641263612493,0.000136746711456253,0.000665059883557011,0,0,0.000629635843384138,0,0,0,0,-0.00095282197752162,0.00102391973885611,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013111010027284,0,-0.00989029252522948,0,0.0497755291363668,0,-0.0199800459813445,0,0,0,0,0,-0.119760170331905,-0.0162402752733634,0,0,0.0537325035560178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263576333435437,0,0,0,0,-0.0597294874538253,0.0319506069419616,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0308821225830457,0,0,0,0,0,-0.00640927998229474,0.00831289315856048,0,0,0,0.00175537158179378,0,-0.0038482509167478,-0.00152968791832017,0,0,-0.0193495151559082,0,0,0,0,0,0,0,0,0,0.0257028700043918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168926784865664,0,-0.0102179592880529,0,0,-0.00562762056425184,0,0,0,0,0.120376823734834,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00772964511373815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00558666602796155,0,0,0,0,0,0,0,0,0,0,0,0,-0.000160165445904892,0,0,0,0,0,0,0,0.00532412454768928,-0.00190304550829907,0,0,0,-0.0766152914813006,0,0
