,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X002271.SZ,X000301.SZ,X600010.SH,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X601699.SH,X600803.SH,X600176.SH,X000983.SZ,X601991.SH,X600027.SH,X600489.SH,X000807.SZ,X000786.SZ,X600160.SH,X600995.SH,X000629.SZ,X002080.SZ,X000933.SZ,X000723.SZ,X600219.SH,X600378.SH,X000932.SZ,X000408.SZ,X600096.SH,X600688.SH,X300037.SZ,X000831.SZ,X600157.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.200385536149844,0,0,0,0,0,0,-0.0695437147022513,0,0,0,0,0.09028240702719,0,0,0,0.0625983303232319,0,0,0,0,-8.67361737988404e-19,0,0,0.0694553710821449,0,0.0504823751179371,0,0,-0.00748315668414112,0,0,0.074412790292031,0,0,0,0,0,0,0,0,0,0,-0.0111440567676282,0.0750993779996428,0,0,0,0,0,0.0390828567170583,-0.0387742200044234,0,0,0,0,0,0
X600028.SH,0.306717203292836,0,0.220589329732424,0,-0.105008354468056,0,0,0,0,0,0,0.143583500322003,0.0814774181232517,0.0119739767721448,0,0,0,0,0,0,0,0,0.0670781868462613,0,0,0,0.0564287366427176,0,0,0,0.0291658910904647,0,0,0,0.0242277521114028,0,0,0,0,0,0,0,0,0,0,0,0.0459903724625591,0,0,0,0,0.0248952063187006,-0.029439289965687,0,0,0,0,0,0
X601088.SH,0,0.262932341542128,0,0,-0.123310677493905,0,0,0,0,0,0,0.0389389349479438,0,0,0,0,-0.159965286526508,0.0645788708038305,0,0,0,0.00542789107759936,0,0,0,0.142593820906608,0,0,0,0.187842478143419,0,0,0,0.0183062463696453,0,0,0,0,0.186039085809954,0,0,0,0,0,0,0,0,0,0,0,0,0.00108750445640809,0.0235675451137443,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474170157776064,0.243781812017599,0,0,0.21613721603001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216286738923098,0,0,0,-0.174630943910762,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.257506048459016,-0.167050862329086,0,0,0,0,0,0,0,0.229123149053343,0.082355513227684,0,0,0,-0.199343178285114,0.0398234792325147,0,0,0,0,0,0,0,0.0574412699290493,0.0606080868881049,0,0.0388186377469641,0,0,0,0,0.069656277836043,0,0,0,0,0.0900634608723159,-0.40007723748793,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0.530319732842544,0,0,0.00976436299497831,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.00286489212024313,0,0,0,0,0,0,0,0,0,0,0,0,0.0691205506436897,0.112135273136197,0,0,0.420397565752647,0,0,0,-0.0144738924871571,0,0,0,0.0158936844679747,0.016465271154886,0,0,0,0,0,0,0,0.10184170463808,0,0,0,0.00148712250036384,0,0.0772201200496875,0,0,0,0,0,0.0308214614831015,0,4.33680868994202e-19,0,0,0,0,0,0
X600019.SH,0,0.234232383094708,0,0,0.0619813086728276,0,0,0,0,0,0,0.188889503178754,0,0.0331828644915286,0,0.116741716296724,0,0,0.124659032749731,0,0,0.308452614098378,0,0,0,0,0,0.0714307565428219,0,0,0,0.00901666933725477,0,0,0,0,0,-0.0793735043790659,0,0,0,0,0,0,0,0,0.00156312002163432,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,-0.123200982330479,0,0,0,0,0,0,0,0,0.663348765815543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147012866491443,0,0,0.079834025629026,0,0,0,0.017080411478299,0,-0.0649030940599717,0,0,0.0440715755393752,0,0,0,0,0,0,0,0,0.000636198145328532,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,-0.0361815291394401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0859839938028135,0,0,0,0,0,0,0,0,0,-0.140882822182495,0,0,0.460506158996216,0,0,0.0892925197533696,0,0,-0.096018716884333,0,-0.0569745810418409,0,0,0.109245294954827,0,0,0,0,-0.0453416694049485,0,0,0,0,-0.0120634828453688,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.532750442352551,0,0,0,0,0,0,0.140666902854748,0,0,0,0,0,0,-0.020106038967427,-0.0781952471882389,0.0959127462427618,0,0,0,0,0,0,0,-0.0381939310917856,0,0,0.0221286234296651,0,0.054266535943693,0,0,0,0,0.0579633885569824,-0.0184566851645416,0,0,0,0.0219172602218873,0,0,0,-0.0551415137661885,-0.0128335313734002,0.0142556573419697,0,0,0,0,0,0
X000792.SZ,0,-0.0750170441820925,0,0,0,0,0,0.0841482363981585,0,0,0,0,0,0,0.225191089354686,0,0,0.0960252620259553,0,0,0,0,0.00662538149254854,0,0,0.0434154829885243,0,0,0,0.124363349108492,0,-0.083400438549318,0,-0.03943667340403,0.0607983826283921,0,0,0,-0.0949925448355458,0,0,0.0162888278374144,0,0,0,0,0.0249104693893718,0,0,0,0,0,0.0322822901166777,0,0,0,0,0,0
X601898.SH,0,0.625585835155317,0,0,0.143862243920608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17758710705232,0,0,0,0.0124865206482977,0,0,0,0.115897388988596,0.0188792771632904,0,0,0,0.0173912499832691,0,0,0,0,0,0,0,0,0,0,-0.0321215621992266,0.112104964825552,0,0,0.036156103660133,0.132417062017385,-0.176453931068191,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.103860514424761,0,0,0,0.00397894207758602,0,0,0,0,0.103465776125492,0,0,0,0.0422677706008388,0,0.139975403048633,0,6.93889390390723e-18,0,0,0,0,-0.252571666079075,0,0,0,0,0.475294948086502,0,0,0.158001240975176,0,0,0.0788741844847972,0,0,0,0,0,0,0,0,0,-0.155509357981523,0,0,0,0,0.0134142798173079,0.0962151509069534,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0483712309016059,0,0,0,0,0,0,0,0.045283908385299,0,0,0,0,0,0,0,0,0,-0.080901634381334,0.340060097266287,0,0,0,0.260064140573902,0,0,0,0,0.195016832159943,0.140141345541046,0,0,0.132992045685312,0,0.118598225246843,0,0,0,0,0,0.131192946291173,0,0,0,0,0,0,0.0335827573661315,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0713789038774582,0,0,0,0,0.0333290700171437,0.0294880963904135,0,0,0,0,0,0,0,0.0159396250869958,0,0,0,0,0,0,0.0158846462414055,0.0355002045530071,0.0259290632045294,0,0,-0.0312212422098844,0,0.0387143213133563,0,0,0,0.223268031796302,0,0,0,0.0478736518241539,0.0356790759055344,0,0,0,0,0.0852944161001727,0.411891772732504,0,0,0,0,-0.02863749670444,0,0,0,0,0,0
