,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X601600.SH,X600801.SH,X601898.SH,X600362.SH,X600010.SH,X000786.SZ,X600352.SH,X600489.SH,X600188.SH,X600111.SH,X601991.SH,X600176.SH,X600688.SH,X002466.SZ,X600795.SH,X600426.SH,X600027.SH,X600299.SH,X600529.SH,X601992.SH,X002080.SZ,X600612.SH,X600315.SH,X002353.SZ,X600219.SH,X000301.SZ,X002409.SZ,X600126.SH,X600486.SH,X000932.SZ,X000027.SZ,X000723.SZ,X600516.SH,X601158.SH,X000898.SZ,X000401.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273930374810983,0,0.0492617010830502,0,0,0,0.129822482840921,0,-0.0221310548795572,0,0,0,0,0,0,0,0,-0.023937190039554,0,0,0,0,0.112876349744397,0,0,0,0,0.0549342250605446,0,-0.0179161430947116,0.0299598279680353,0.0239035652481296,0,0,0,0,0.0121171715576783,-0.00286493247823736,-0.0031848322493276,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0242470435058906,0.0171789791535905,0,0,0,0,0,0,0.0121197982139549,0,0.0121014370950983,0,0,0,0,0,0,0,0.0109094750118323,0,0,0,0,0,0,0,0,0.0200911349782724,0.0894035979143498,0,0,0,0.0161584858214817,0,0,0,0.0890666774976566,0.070349718409324,0,0,0,0,0,-0.00394177588426512,0.00714092690435022,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0549561555879924,0.0135542058587242,0,0,0,0,0,0.306285103537804,0,0,0,0.0426322803802483,0,0,0,0,0,0,0,0.0409774664181418,0,0,0,0,0,0,0,0,0,0,0.120573934980952,0,0,0,0,0,0,0,0,0,0,0.296782202081923,0,-0.0645607949052428,0.00390022830756474,-0.00996218533178568,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.061306830559177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129601117758742,0,0,0.0677905409137796,0,-0.0493987177633448,0,0.102755183752172,0,0.132738322400738,-0.0506784741743063,0,0,0,0,0.0477110809873455,0,0.023254142404939,0,0,0,0,0,0.124966985819842,0,0,0,0,0,0,0.00174193959463272,-0.00559820443226101,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0355849567751701,0.0515807559692828,0,0.141711912324742,0,0,0,0,0,0,0.0219129326705592,0,0,0,0,0,0.0929679593884748,0.0716725529054945,0,0,0.238455388535015,0,0,0,0,0,0,0,0.0162807490140947,0,0,0.074252088275808,-0.0234083312917392,0,0,0,0,-0.0411340910656642,0,0,0,0,0,-0.00539781728518983,8.67361737988404e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0464382306672778,0.0444821518631054,0,0,0,0,0,0,0,0,0,0,0.803652983585973,0,0,0,0,0,0.0295844103691854,0,0,0,0,0.033170949650114,0,0,0.051911721929614,0,-0.0246573256629658,0,-0.0003638876997696,0,-0.0303977932767004,0,0,0,0,0,0,0,0,0,-0.0878832784508823,-0.00671864968996597,-0.0115780100369514,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.00980178259487418,0,0,0,0,0,0,0,0,0.202536550310157,0,0,0,0,0,0,0,0,0,0,0.0948154031185759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000348149332013083,-0.0148839274936889,0,0,0,0.188429931696141,0,0,0,0.00448635084699203,0,0,0.00493709084105312,-0.00941745637710756,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636572736901778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134480445563406,0,0,-0.0440827041374631,0,0,0,0,8.67361737988404e-19,0,0,-0.0521070837472097,0.0965375651359199,0,0,0,0,0,0,0,0,0,0,-0.00330284038018403,-0.0160012074264199,0,0,0,0,0,0
X002271.SZ,0,0,0.152982631038559,0,0.158648826091242,0,0,0,0,-0.0458200316618456,0,0,0,0,0,0,0,0,0.182537789357346,0,0,0,0,0,0,0,0.0615208983839128,0,0,0,0,0.030751245050992,0,0,0,0.0982127530100682,-0.0675072609621567,0,0,0,0.0101105312000393,0.285534677398928,0,0,0,0,0.137924768458592,0,0,0,0,-0.0177347294002607,-0.0180202863661062,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.26459514556124,0,0,0,0,0,0,0,0,0,0,0,0.0685652549211969,0,0,0,3.46944695195361e-18,0,-0.0545408027020601,0,0,0,0.0108892520882645,0,0,0,0,0.331312658776385,0,0.2023658288836,0,0.0918467763846301,0,0,0,0.0832041314748217,0.067132288102871,0,0,0.470293101886072,0,0,0,0,0,0,0,-0.00752057810379023,0,0,0,0,0.0603369229303133,0,0
