,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600362.SH,X600795.SH,X300072.SZ,X600157.SH,X601991.SH,X601992.SH,X600027.SH,X600489.SH,X600111.SH,X600309.SH,X600660.SH,X600886.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X000959.SZ,X000792.SZ,X002075.SZ,X000898.SZ,X000408.SZ,X000709.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600549.SH,X600352.SH,X000630.SZ,X000935.SZ,X600176.SH,X000539.SZ,X000027.SZ,X601699.SH,X000060.SZ,X000937.SZ,X600021.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.00993750445026197,0,0,0,0,0.0318901255115828,0,0.00468595549776717,0,0,0,0,0,0,0.0583631414864927,0.0189423840733053,0,0,0,0,0,0.0347303934843798,0,0,0,0,0,0.0525550007528776,0.0406355227180934,0,0,0.0534504916004651,0,0,0.000272363844330448,0,0,0,0,0,0,0,0,0,0,-0.0144398193193686,0,0,0,0,0,0
X600028.SH,0,0,0,0.0684856954946104,0,0,0,0,0,0,0,0,0,0,0.0511845708013446,0,0,0,0,-0.0444081462020788,0,-1.6940658945086e-21,0,0,0,3.11843312100004e-05,0.0304119542426891,0,0,-0.0257583514943224,0,0,0,0,0,0.0341592826667607,0.0212865296676299,0,0,0,0.159037192116782,0.051641544434022,0.0578441919069947,0,0,0,0,0,0,0.033148309382142,0,-0.0582682048552467,-0.0330850372611142,-0.00237773776148514,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.230782649620288,0,0,0,0,0,0,0.00652837217324362,0,0,0,0,-0.0263735906676815,0,0,0,0,0.0503413484984337,-0.0608358007412148,0,0,0,-0.011370186014554,0,-0.0426399531429382,0,0,0,0,0,0,0.0652939816986951,0,0,0.0862574574813076,0,0,0,0,0,0.0781668291608756,0,0,0,0,-0.0806486249832482,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.00860155666155099,0,0,0,-0.0121779714999774,0,0,0,0,0,0.082374399902838,0,0,0,0,0,0,-0.0169839921153606,0,0.159028359943886,0,0.036083561425306,0,0,0,-0.0348053795313496,0,0,0,0,0,0,0,0,0,0,0,0.00773887172196898,0,0,0,0,0,0.067345713268108,0,0,0,-0.0580747980745735,0.0172463296600096,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.00238890305459531,0,0,-0.0890864029989524,0,0,0,0,0,0.0597299668292956,0,0,0.125970898050591,0,0,0,0.201298311271888,0.0690504949198634,0,0.0379901662441084,0,0,0,0.11320475646817,0,0,-0.120625813041695,0.0966763231643707,0,0,0,0,0,0,0,0,0.0902284981726593,0.0313364411901319,0,0,0.13630657629547,0,0,0,0,0,0.0427103863753675,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.411041262337784,0,0,0.032775576762815,-0.0192543155757831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287044002610856,0,-0.0408874271371148,0,0,0,0,0.0939422957905034,0,0,0,0.197753207337348,0,0.0373809162988739,-0.157898045586074,0,0.0845584705750602,0,0.0747221733868264,-0.0206215777438922,0,0,0,0,0,0.0443061248834581,0,0,0.0702631271439453,0.0721229009214122,0,-0.135767977839531,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0121530100457445,0,0,0,0.00335743543582515,0,0.0421166058005779,0,0,0,0,0,0,0,0,0.249450385311565,0,0,0,0,0,0.0182738158909229,0.0637190704954641,0,0,0,0.0697754563829906,0,0.0409397854931818,0,0.105789314086048,0,0,0.0168357171568554,0,0,0,0,0.101207785501059,0.0299632961581919,0,0,0,-0.00458344384289268,0.00150846841024518,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.212445069243688,0,0,0,0.00641525220702441,0.267875366942228,0,0,0,0,0,0,0.0877133551245161,0,0,0,0,0,0,0.0203407623039584,0,0,0,0,0,0,9.57055132615632e-05,0,-0.12162440180943,0,0,0.0158454703933326,0.120912407422084,0,0,0.0756835082630523,0,0.258950409539409,0,0,0,0.0363742057744868,-0.062254497831324,0,0,0,0,0,0
X600547.SH,0,0,-0.133216547143483,0,0,0,0,0,0,0,-0.124908262583322,0,0,0,-0.0481009698030745,0,0,0,0,0.926086156921946,0,0.0577547583741777,0.0587744953450958,0,-0.00581862836981827,0,0,0,0.0304614918370963,0.0327789914795688,0,0,0,0,0,0,-0.056079584396948,0,0,0,0,0.0908451207394809,0,0,0,0,0.199956969174289,0,0,0,0,-0.0464737367933116,0.0258099678359655,0,0,0,0,0,0
X600688.SH,0,0,0.0192512922326083,0,0,0,0,0,0,0,0,0,0,0,0.0403917496685698,0,0,0,0,0.0011896469317661,0,0.154722204641003,0,0,0,0,0,0,0,-0.0386372270395112,0,0,0,0.00867293095991285,0.148665049975949,0.0814405628156673,0.0281383288187076,0,0.0461010274345883,0,0,0.0295416825485183,0,0,0,0,0,0,0,0.100807952289769,0,0,0,0.0278131328739891,0,0,0,0,0
