,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X601600.SH,X600795.SH,X600547.SH,X601991.SH,X002271.SZ,X600027.SH,X600803.SH,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X600348.SH,X601699.SH,X000408.SZ,X000723.SZ,X000629.SZ,X600096.SH,X600141.SH,X600160.SH,X000786.SZ,X600219.SH,X000933.SZ,X300073.SZ,X600157.SH,X002080.SZ,X002353.SZ,X000807.SZ,X600549.SH,X600985.SH,X600295.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0.0784862794762173,0,0,0,0,0,0.0499588018983784,0,0.100094574947909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453519781160492,0,0,0.0745397646143565,0.00468066187597986,0,0,0,0.114892815983091,-0.13200970134187,0,0,0.0458728281424065,0.148477686303105,0,0.0124781633262509,0.126474421577677,0,0,0,0,0,-0.096058090915042,0,0,0,0,0,0
X600886.SH,0,0,0,0.0465301263449579,0,0,0,0,0.22332919040228,0,0,0,0,0,0,0,0,0,0,0,0.0458670577556081,0,0,0.0867145516348553,0.11613295580453,0,0,0,0,0,0,0,0,0,0,-0.0418855558591184,0,0,0,0,0,0,0,0,0,0,-0.0259423195608316,0,0,0.00561219714853087,0,-0.0043422131802962,0,0,0,0,-0.0138280425950917,0,0
X000877.SZ,0,0,0,0,0,0.113060001023317,0,0,0,0,0,-0.0617477572588046,0,0,0,0.0260975770963641,0,0,0,0,0,0,0.0653416190294704,0,0,-0.159464534688164,0,0,0,0,0.125384883783757,0,0,0,0,0,0,0,0.214979588016291,0,-0.217539727882418,0,0,0.104605317200245,0,0,0.0487014875425402,0,0,0,0,0.0486694279387469,-0.0130898461642696,0,0,0,-0.00101931368452571,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.243696085020575,0,0,0,0,0,0,0.109227894043975,0.0296714139714324,0,0,0,-0.0036435031515543,0,0,0,0,0,0,0,0,0,0.00203922506599405,0,0,0.00473727052277036,0,0,0,0,0,0.118512769602117,0,0,0,0.0020991867948581,0,0.274254685342007,0,0,0,0,0,-0.0377995652600521,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.104720884024283,0.487774276458446,0,0.0786782725342239,0.123558873752018,0,0,0,0,0,0.166879979605417,0,0,0,0,0,0.54438941839569,0,0.0256447984466221,0,0,0,0,0,0.0145295870801486,0,0,0,0,0,0.180446151998921,-0.108186034809231,0,0,0.0575617148515661,0,0,0,0,0,-0.0706246958165044,0,0,0,-0.100641226830684,0.0446179397878586,0.0686786831916532,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0138412684682931,0,0,0,0.0267669884100078,-0.00108129359366271,0,0,0.149182178815396,0.000821249104560736,0,0,0,0,0,0.0218621383612839,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0276051253467697,0,0,0,0,0,0,0,0,0,0,0,0,0.0153517548990761,0,0,-0.00497355634743495,0.00891969872197449,0,0,0,-0.0190593061885876,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.192685172403549,0,0,0,0,0,0,0,0,0,0.0811699609822734,0,0,0,0.241458544111126,0,0,0,0,0.0399717315561504,0.0147502450791142,0,0,0,0,0,0.0445699638952764,0.0618859122760679,0,0,0,0,0,0.113495409792514,0,0,0,0,0,0,0,0,0.00199705995123682,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.202742703180095,0,0,0,0,0,0,0,0.162533224730505,0,-0.0695372663105143,0,0,0,0,-0.345815972087944,0,0,0,0,-0.0989662738448588,0,0,0,0,0.167841989803396,0,0,-0.0100848233200775,0,0,0,0,0.984685973005101,0,0,-0.0851078617428772,-0.0817278104304844,-0.0748633272216586,0,-0.157395199219553,0,0,0,0,0,0,0.01412788268942,0,0,0,0.0635170956265465,0,0
X600027.SH,0,0,0,0,0,-0.119781247129559,0,0,0,0,0.0997456813533641,0.0187674334155963,0,0,0,0,-0.186553743925619,0,0,0,0.194650511663217,0,0.188387837483918,0,0,0,0,0,0,-0.141002363149344,0,0,0,0,0.0838277978233146,-0.079333160157092,0,0,0,0,0,0,0,0.149659759341102,0,0,0,0,0,0,0,0.12575518833253,0.00627628714633061,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.0597070170322878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660249516308618,0,0,0.0259373616647053,-0.0185038003987351,0,0,0.16934485813275,-0.0521962324329194,0,0,0,0,0.0225228687392778,0.156371355018814,0,0,0,0,0,0.0105691103746031,0.123379277289682,0.0199458490404956,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0183446753838292,0,0,0.0241882190771964,0,0,0,0.0290921226528267,0,0.23904597083816,-0.0433957405996232,0,0,0,0.0200678701481441,0,0.0787733597951922,0,0,0.0469882264089557,0,0,0,0,0,0,0,0,-0.0693200340443032,0.0707713135459426,0,0,0,0,-0.00690649480224347,0,0,0,0,0,0.12316341981269,0,0,0,0,0.0099312201133236,-0.00705174723121524,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.036781038185186,0,0.0174580284053393,0,0,0,0,0,0.0212055040019463,0,0,0,0,0,0,0,0,0,0,0.0778234540079981,0,0.0472524181187263,0,0,0.0337557709402829,0,0,0,0.122798991357003,0.0551316422266599,0.0245976579021699,0,0.035038138492195,0,0,0.0210080765393644,0,0,0,0,0,-0.0304664434821414,0,0,0,0,0,0
X600176.SH,0,8.67361737988404e-19,0,0.201371546641254,0,0,-0.0272619163355693,0,0,0.0328057755987709,0.0338954002148739,0,0,0,0,0,0.110705964322331,0,0,0,0,0,0,0,0,0,0.0344310222115886,0,0,0,-8.67361737988404e-19,0,0,0,-0.00170848089555421,0.0691688483611488,0,0,0.0548105046158397,0,0,0,0.0469625031672096,0,0.114373799185506,0.0765276800649749,0,0,0.0212784084314644,0,0,0,-0.0367330052614049,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0924726270524661,0,0,0,0,0.421896026567724,0,0.0626577629923322,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651676185695489,0,0,0,0,0.029509837834396,0.37407578424572,0,0,0,0,0,0,0,0,0.141813449724371,-0.096398249509958,0,0,0,0,-0.0379065008620852,0.245702147375703,0.0906426960979235,0,0,0.0302941495820471,0.0489152000239973,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.372494849064766,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0326800937182925,-0.118694436303585,0,0,0,0,0,0,0,0,0,0,0,0.218310825738474,8.67361737988404e-19,0,0,0,0.482739174972423,0,0,0,0,0,0,0.0419334563584061,0,0.139510497977205,0,0,0,0,0,0,0,0,0,-0.00703229671989333,0,0
X601699.SH,0,0,0,0,0.153047796774825,0,0.0309762479137159,0,0,0.191659869739352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173512780769983,0.166605091764089,0,0,0,0,0,0,0,0,0,0.0900938677507421,0,0,0,0.0789704035961804,0,0.00508937632764834,0,0,0,0,0,0.0171672671175693,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.546373642509692,0,0,0.135673902272324,0,0,-0.0760928613392638,0,0.139131464309234,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.056599640080552,0,0,0,0,-5.42101086242752e-20,0,-0.112890223162959,0,0,0,0.0456323191337446,0,0,0,0,0,0.0599381755664741,0,0,0,0,0,0,0,0.0181593584055396,0,0.055867998086641,-0.0133532431998797,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0116797793423509,0.0440674987883262,0,0,0,0,6.93889390390723e-18,0,0.110624096432448,0,0,0.0536135270085218,0,0,0,0,0,0,0,0,0.212817638282832,0,0,0,0,-0.0392751889347528,0,0,0,0.0253241509260258,0,0.175147134205463,0.102740620979403,0,0,0.103604487343794,0,0,0.116184860922742,0,0,0.00300479848758446,0,0.104098005332754,0,0,0,-0.00695564729258391,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.688637278691049,0,0,0,0.468070562365838,-0.0264060503750574,0,-0.27383487089363,0.338990544384255,-0.113545666202682,0,0,0,0,-0.395529342296245,0,0,-0.188000165384758,0,0,0,0,0,0,0,0,0,0,0,0,0.314939654646816,0,0,0,-1.38777878078145e-17,0,0,0,0.0904450439550815,0,0,0,0,0,0,0.0387323754929588,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.243993242126422,-0.0926790508121956,0,0,0,-0.104234431759316,0,0,0,0,0,0,0,0,-0.0296943895012519,0,0,0,0,0,0.299246670808223,0,0,0,0,0,0,0.768629444580053,0,0,0,0.0661414662936573,0,0,0,0,0,0,0,0,0,0,0.015135987146578,0.0447364701382689,0,0,0,-0.0448037345082764,0,0
X600141.SH,0,0,0,0,0,0,0.135284997921399,0,0,0,-0.0182156012570925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501249420866794,0,0,0.0279294261530966,0,0.52769737266561,0,0,0,0,0.0167426581596131,0,0,0,0,0,0.066604559389651,0,0,0,0,0,-0.0210297806087366,0,0,0,0,0,0
X600160.SH,0,0,0,-0.220399265127762,0,0.0139059926467989,0,0,0,0,0,0,0,0,0,0,-0.112608521637747,0,0,0,0,0,0,0,-0.0181726626638188,0,0,0,0,0,0.156344618405313,0,0,0,0,0,0,0,0,0,0,0.127372374733903,0,0.105578996469341,0,0,0.312143256116638,0,0,0,0,-0.0222667901227381,0.115538992741556,0,0,0,0,0,0
X000786.SZ,0,0,0,0.162038481629285,0,-0.00475750143986218,0,0,0,0.215272025511165,3.19087840096768e-05,-0.013993678849845,0,0,0,0,0,0,0,0,0,0,0,0.391166270588969,0,0,0,0,0,0,-0.153044275853893,0,0,0,0,0,0,-0.00247884757596085,0,0,0.067707129454128,0,0,0,0,0,0,0,0,0,0,-0.0225046764342904,0,0,0,0,1.0842021724855e-19,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0127909883514845,0.0767400479206136,0,0,0,0,0,0,0,0,0,0,0,0.134301317593279,0,0,0,0,0,0,0,0,0,0,0.00616270530996542,0,0,0.0600954999465443,0.097137508847355,0,0.182533800735156,0,0,0.082938996945772,0.115568875281616,0.0644534648641289,0,0,0,0,0,0,-0.014059495368527,0,0,0,0.0146111968904881,0,0
X000933.SZ,0,0,0,0,0,-0.0296405079478052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533248037692126,0,-0.0422599255079543,0.0272688176593104,0,-0.115715258078243,0,0,0,0.132786211938308,0,0.123095370992531,0,6.93889390390723e-18,0,0,0,0,0,0.0688211248131852,0,0,0,0,0.294993122793781,0.433688725208717,0,0,0,0,0.138542115818527,0,0.0877651892719541,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037527056044895,0,0,0,0,0,0,0,0,0,0.11150215432812,0,0,0,0,0,0.0167176078253108,0,0.271652124041598,0,0.0696761369685258,0.0720077617105589,0,0,0,0,0,0,0,0,0,-0.138656127083282,0,0,0,0,0,0,0.00523641440828716,0,0,0,0.103053018241267,0,0
X600157.SH,0,0.0365410394060338,0,0,0,0,0,0,0,0,0.161315521270023,0.116410033162166,0,0,0,0,0.0319074732716993,0,0,0,0,0,0,0,0,0.0596288264077339,0,0,0,0.0599612421739237,0.0330779455839445,0,0,0.014730984272495,0.0527087085853487,0,0,0.082111898348796,0,0,0,0,0,0,0,0,0,0,0.0221514692538033,0,0,0,-0.0212718733433329,0,0,0,-0.00750096748741531,0,0
X002080.SZ,0,0,0,0,0,0.154933570473657,0,0,0,0,0,-0.0193455885511062,0,0.139265490820266,0,0,0,0,0,0,0,0,0.184174544569153,0,0.117516869837924,0,0,0,0,0,0.0181710194262759,0,0,0.181199948550424,0.0283287592202599,0,0,0,0,0,0,0.182643484278013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316567463970905,0,0
X002353.SZ,0,0,0,0,0.0341889772656277,-0.0172256968910391,0,0,-0.102805235020805,0,0,0.0171957409205159,0,0,0,0,0,0,0,0,0,0,-0.0146780984966021,0,0,0,0,0,0,0,0.112001961384987,0.426277281875808,0,0,0.0348122018787512,-0.0168275583377194,0,0,0,0.0606660858377247,0,-0.00748007930677104,-0.0475984829139212,0,0,0,0.120277265920882,0,0,0.100287182664377,0.133255944403255,0,0,0,0,0,-0.0189108694040861,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0943933913535432,0,0,0,0,0,0,0,0,0,0,-0.0247969705104925,0,0,-0.00401549291145242,0,0,0,0,0.0350563811666731,0,0,0,0,0.023227466397737,0.208484083737388,0,0,0.12052587939408,0.100042738668604,0,0,0,0,0,0,0,0.165624744453369,0,0,0.0104139296215293,-8.67361737988404e-19,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.0355062884189167,0,0.0884092586011105,0,0.0327549599002709,0,0,0,0,0,0,0,0,0,-0.503317238693406,0,0,0,0,0.197933330012457,0,0,0,0,0,0.200863680168265,0,0,0,0,0.223214756261243,0,3.46944695195361e-18,0,0,0,0,0,0.390088013091608,0,-0.068061998020197,0.0898493423220259,0,0,0,0,0,0
X600985.SH,0,0.0223523956195863,0,0,0.0169883627592139,0,0,0,0,0.347243179787657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759208212227781,0,0.0794807058580523,0,0,-0.0189953322151232,0.0412049145812924,0,0,0,0,0.0566836881616702,0,0,0,0.0182797354812779,0,0,0,0,0,0,0,-0.0115562426082962,0,0,0,0,0,0
X600295.SH,0,0.108162499287802,0,0,0,0,0,0,0,0,0,-0.0280355775908651,0,0,0,0,0,0,0,0,-0.0450554034790047,0,0,0.0820400722012356,0,0,0,0,0,0,0.0922154361311586,0,0,0,0.087643962103434,0,-0.0460370008787527,0,0,0.0888567674280183,0,0,0,0.136823227624558,0,0.454322240301882,-0.00685724078366437,0,0,0,0,0,0.0468411917226737,0,0,0,-0.165401954429429,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215666851341266,-0.119958573292072,0,0,0,0,0,0,0,0.0323628659208426,0,0,0,0,0,0,0,0,0,0,0,0.138986264512014,0,0,0.1063292722407,0,0,0,0,0,0,0,0,0.0473477012790607,0,0,0,0,0,-0.0297983998066402,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0200152864610036,0,0,0,0,0,-8.67361737988404e-19,-0.105859231131574,0,0,0.0482516905366664,0,0,0,0,0,0,0,-0.030164765166415,0,0,0,0,0,0,0,0,-0.114302271658311,-0.21151200078814,0,-0.0832038956495848,-0.0145262464283016,0,0,0,0,0,0,0,0.0735826152140733,0.110407665218636,0,0,0,0,0,0,-0.126341413279402,-0.0448142780636056,0,0,0,0.0957104545750909,0,0
Slope,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.163069889419258,-0.00530220260208531,0,0,-0.415720442008686,0,-0.26928366945974,0,0,0,0,0,0,0,0,0,-0.229385249406611,0,0,0,-0.0657651199461727,0,0,0,0,0,0,0,0,0.329522243732686,0,0.0905698519934005,0,0.0668419563573907,0.0166813609089932,0,0,0,0,0,-0.654240201432563,0,0.123789029655218,0,0,0,0,0,0
TED,-0.0743179064177376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13407853600409,0,0,-0.293081082747522,0.0943495810101929,0,0,0.156790733255626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19111763044235,0,0,0,0,1.37521109159168,0,0
RealEstate_excess,0,0,0,0,0,0.0533210637182219,-0.0889828962681012,0,0,-0.0229835914890938,0.00957584347843813,0.036784730409671,0,-0.0251816392874376,0,0,0,0,0,0,0,0,-0.0897993746251206,0,0.0197837618916875,0,0,0,0,-0.00971117510140064,0.0532026813403924,0,0.0258843735529269,-0.0248743129946364,-0.00898548837599659,0,0,-0.0291237230693796,0,0,-0.101974647662884,0,0,0.05797728230896,0,0,0,0,0,0,0,-0.0340043155947933,-0.0145333491343979,0,0,0,0,0,0
MKreturn,0,-0.11314617787773,0,0,0,0.0346947735836601,0,0,0,0,0,0.0694439324099675,0,-0.117589539276941,-0.00573826639054722,-0.0350450705768508,0,0,0,0,0.0347270511528625,0,0,0,0,0,0,0,0,-0.00623621357714884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152514210824228,0,0,0,0,0,0,0,0,-0.0102775345816135,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00143091020513656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000683325685427664,0,0.00211628819442909,0.00165696282753163,0,0,0,0,0,0,-0.000488527283329839,0,0,-0.00118293879871863,0.00450002181681696,-0.000183898173137667,0,0,0,0,0,0,0,0,-0.00173519394614328,0,0,0,0,0,0,-0.00498438306038653,0.00638350440060717,0,0,0,0.0219055953274797,0,0
CarbonVol_Shenzhen,0,0,0,0.0982770743754029,0,0,0,0,0,0,0,-0.0312900269292554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0182715996938192,0,-0.0455332194381958,-0.0337513875000678,0,0,0.0717882222158941,0,0,0,0,0,0,0,-0.348912839704479,0.280246280451459,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000604682512253182,0,0,0,0,0,0,-0.00114521676435785,0.00031056618986461,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479570077605665,0,0,0,0.0171919299698266,0,0
CarbonVol_Hubei,0,-0.00126264278274221,0,0,0,0,0,0,0,0.00687734280910931,0.000597559977544369,0,0,0,0,-0.0035386533662538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221352725455665,0,0,0,0,0.00304662481808452,0,0,0,0,0,0.00172916810228668,0,0,0,-0.00560920776887882,5.42101086242752e-20,0,0,0,0.00166906756750627,-0.00251361701518142,-0.00675681990783627,0,0,0,0.00958350830855006,0,0
