,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600111.SH,X000792.SZ,X000301.SZ,X600188.SH,X601600.SH,X002466.SZ,X600010.SH,X601898.SH,X000708.SZ,X600011.SH,X600660.SH,X002271.SZ,X600362.SH,X600547.SH,X600426.SH,X600176.SH,X600886.SH,X002080.SZ,X000825.SZ,X000408.SZ,X600141.SH,X600096.SH,X000807.SZ,X600219.SH,X601991.SH,X600803.SH,X300037.SZ,X600795.SH,X600295.SH,X000959.SZ,X000983.SZ,X000932.SZ,X000786.SZ,X000898.SZ,X600160.SH,X002326.SZ,X600352.SH,X600688.SH,X600801.SH,X000723.SZ,X601699.SH,X600027.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373390710909925,-0.0243037834850943,0,0,0.0314508992464777,0,0,-0.0263961949511321,0,0,0.0626573935042847,0,0.00292614433176172,0,0,0,0,1.73472347597681e-18,0,0,0,0.0636887734622151,0,0,0,0,-0.0391318714353359,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,-0.0299737409940748,0,0,0,0.0561629184233114,0,0,-0.0414229073212696,0,0,0,-3.46944695195361e-18,0,0,0.0612147157808249,0,0,0,0,0,0.0615616445720577,0,0,0,0,0,0,-0.0159821147523647,0,0,0.0457719395926695,0,0.0137692843167325,0,0,0,0,0,0,0.136982200070098,0,0.0325397103357097,0,0,0,0,-0.00190280786385455,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0280005408637176,0,0,0,0.0324741212502167,0,0,0,0,0,0,0,0,0,0,0,-0.0557254258632778,0,0,0,0,0,0.0269977777348885,-0.124285264656929,0,0.0905929847063835,0,0.173315572112638,0.166145473288528,0,0,0,-0.00755699884715437,0,0.0851963087778301,0,0.0844613786733187,0,0,0,0,0.0190246091863113,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0495575361581455,0,0,-0.0739284967191274,0,0,0,0,0,0,0,0,0,0,0.222617957413306,0.0153104054237836,0.0569504727823106,0,0,0,0,-0.0157150597483728,0,0,0,0,0.0667756153206817,0,0,0,-0.0543721472555797,0,0,0,0.026171888151025,0,0,0,0,0,0,0,0,0,0,-0.00920625561911185,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0276636000431626,0,0,0,0,0,0.021174762824485,0.000769579992203263,0,0,-0.0123570900100534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555662433398572,0,0,0,0,0,0.0770068472683141,0,0,0,0,0,0,0,0,0.767265369117015,-0.130071963061085,0,0,0,0,0.0148731523867638,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,3.46944695195361e-18,0.0901971869318935,0.126256287803956,0,0,0,0.351146033268551,0,0,-0.306638044689014,0,0,0,0,0,0,0,0,0,0.136719184091696,0,0.136419609224644,0,0,0,0,0,0.0657160699471211,0,0.209193298943717,0,-0.117442343994725,0,0,0.240540725777194,0,0.131391410585059,0,0,0,0,0,0,0,0,0.0751873054577589,-0.0336634038666739,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097312065697943,0,0.0250154317996982,0,0,0,0,0,0,0,0,0,0.0225245724251224,0,-1.73472347597681e-18,0,-0.0056354341816218,0,0,0,-0.0947538859191392,0,0,0,0.00411931587900927,0,0.0134363705753768,0.473696391325281,0.0371897579180208,0,0,0,0,0,0,0,0,0,-0.0235397592280489,-0.0125221240563177,0,0,0,-0.183416007069164,0,0
X600111.SH,0,0,0,0,0,0.306685769512873,0,0,0,0.204647971020669,0.0830854942988392,0,0.211138492774771,0.0326379031441143,0,0,0,0,0,0,-0.122174979973895,0,0,0,0,0.0570200418534299,0.11956577753606,0,0,0,0,0,0,0.335187181019604,0,0,0,0.0963066209755975,0,0,0,0,0,-0.361483917434741,0,0,0,0,0,0,0,0,0.075226814303484,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.025832138690621,0,0,0,0.0479031577915214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1927276618828,0.2236756386075,0,0,0,0,0,0,0,0,0.141809855749455,0,0.14560622263511,0,0,0,0,0.0201586785932245,0,0,0,-0.309755409185846,0,0,0,0,0,0.121197992510134,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258757062038417,0,0,-0.14947760176062,0,0,0,0,0.217971394479081,0,0,0,0,0,0.249449320834045,0.138274457207301,0,0,0,0.129375782702732,0,0,0.187342630754997,0,0,0,0.0894649318528258,0.173398673990405,0.0550241881489714,0,0.0414659857303796,0,0,-0.265450164689774,0,0.279082391581432,0,0.043968486848979,-0.103905704959828,0,0,0,0,0,0
