,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X600660.SH,X002271.SZ,X000877.SZ,X600011.SH,X600010.SH,X000708.SZ,X600188.SH,X601600.SH,X000301.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X600219.SH,X000786.SZ,X600803.SH,X002080.SZ,X601991.SH,X600795.SH,X000408.SZ,X600027.SH,X600688.SH,X300073.SZ,X300037.SZ,X002353.SZ,X600352.SH,X000807.SZ,X002326.SZ,X000825.SZ,X600801.SH,X600489.SH,X600516.SH,X600486.SH,X000630.SZ,X600157.SH,X000959.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0156499449101969,0,0,0,0,0,0,0,0,0,-0.0391022502834137,0,0,0.027754850377242,0,0.0295789841806275,0,0.158867033253793,0,0,0,-0.143261047029443,0,0,0,0,0,0,0,0,0,0,0.139175414770206,0.0649451270494322,0,0,0,0,0,0,0,0,0,0.0496075182795383,0,0.25803480119315,0.021661679774893,0,0,0,-0.0125011245079638,0,0,0,0,-0.0209161801240499,0,0
X600028.SH,0.219991600602844,0,0.0199500096301102,0,0,0,0,0,0,0,0,0,0,0.0143718558366178,0,0,0.0299068104729857,0,0,0,0,0,0,0,0,0,0,0,0,-0.00775030246922258,0,0,0,0,0.0726350697738543,-0.0332413987125444,0,0,0,0,-0.0168988819092843,0,0.0468744683447206,0,0,0,0.0201218119304679,0,0,0,0,-0.0316228029105663,0.00409917832280204,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0192422672738419,0,0,-0.0209412440474017,0,0.0645000702465574,0,0,0.236948545664635,0,-0.187068726066121,0,0,0,0,0,0.0655312050834507,0,0,0,0,0,-0.0706893398183196,0,0,0,0.236563572698552,0,0,0.120418443529126,0,0,0,0,0,0,0.0262796323698673,0,0,0,0.0800287550422235,0.0212192447170925,0,-0.00900823168535186,0,0,0,0,-0.0238005155067049,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.030995017129939,0.047441486657978,0.0888275108403021,-0.0685778988108709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470420033737804,0,0.111667014611208,0,0,0.0266105946077108,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0971446117212891,0,0,0,0.106303325174625,-0.063101868930503,0,0,0,0,0,0,-0.0204539413224782,0,0
X600585.SH,0,0,0,0,0,0.0185081881782258,0,0,0,0.0648734855142522,0,0,0.143083157436515,0.0118016132329955,0.0240571039845285,0,0,0,0,0,0,0,0,0.29835317121999,0,0,0,0.0296485434560003,0,-0.0608583427620942,0,0,0,0,0,0.00802371827842757,0,-0.0459987768427972,0,0,-0.106696895633457,0,0.263899584002723,0,0,0.0164875139565476,0,0,0.0284050400167073,0,0,-0.0110430038325103,0,0,0,0,-0.034059904312979,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.514254498741078,0.251952915194371,0,0,-0.0162422745354031,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0757465649051592,-0.0470282651071128,0,0,0,0,0.0253989494712259,0,0,0.013543034827685,0,0,0,0.300200075679777,0,0,-0.0786636512223323,0,0,0,0,0,0,0,0,0,0.169630430790697,0,-0.00608219360362965,0,0,0,0,-0.0679801304600396,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.13645114559197,0.426015877928658,0.160138052608006,0,-0.06971545043947,0,-0.0108502556163508,0,0,0,0,0.236416708223047,0,0,0,0,0,0.0718930300939326,0,0,-0.126099655953278,0,0.0892952569097848,0,0,0.16174549197252,0,0,0,0,0,0,0,-0.046614503878559,0,0,0,-0.0128027205402169,0,0,0,0,0,0,-0.0642337104061358,0.0680614196669418,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445787628330609,0,0,0.0567278804385127,0,0,0,0,0,0,0.0587339648528447,0,0,0,0,0,0.0050915290431252,0,0.0354349408360919,0,6.93889390390723e-18,0,0,0,0,0,0.0989031361715407,0,0.0229074867980477,0.0636015980503508,0,0,0,0,0,0.0763291054780395,0,0,0,0.0230677104741135,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.554611075559339,0,0.0897711148119531,0,2.16840434497101e-19,0.275587010524942,0,0,0,0.1727766006571,0,0,0,0,0,0,0,0,0,-0.167116110819537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430298809550792,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.453515380918865,0.153453831397762,0,0.00711261567699417,0,0,0,0,8.67361737988404e-19,0.0891998403623003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107000878014339,0,0.323608546056178,-0.0660406687070902,0,0.15815110196927,0,0,0,0,0,0,0,0,0,0,0,0,0.0291034508675326,0,0,0.0334187827849198,0,0,0,0,-0.000840830643734568,0,0
