,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X601600.SH,X600688.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X600176.SH,X000898.SZ,X601992.SH,X600516.SH,X002466.SZ,X000709.SZ,X600352.SH,X600111.SH,X600299.SH,X002460.SZ,X000786.SZ,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600801.SH,X600219.SH,X000825.SZ,X000553.SZ,X000883.SZ,X600583.SH,X002271.SZ,X002110.SZ,X002470.SZ,X600021.SH,X600157.SH,X601699.SH,X000408.SZ,X600612.SH,X000630.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.363268788502826,0,0,0,0,0,0,0,0,0,0,0,0,0.0862390798522789,0,0,0,0,0,0,0,0,0.0758950155434391,0,0,0.0564014893666209,-0.0105336951579197,0,0,0,0,0,0,0,0,0,0,0,0.0688088443761216,-0.0244013482375011,0,0,0,0.0319504158022474,0,0,0.00857335591462218,0,0,0,-0.00695630844948297,0,0,0,0,0,0,0
X600028.SH,0.770214584910613,0,0,0,0,0,0,0,0,0,0.266500140620617,0,0,-0.156068086787024,0.0634035113858267,0,0,0,0,0,-0.0980510448673121,0,0,0,0,0,0,-0.134051636183874,0,0,0,0.075780088936557,0,0,0,0,0,0,0,0.0954304662174493,0.287692926657407,0,0,-0.0610440423292087,-0.0541376661786508,0,0,0,0,0,0,0.0323465757972539,0.0210434541720315,0,0,0,0,-0.142036537880197,0
X601088.SH,0,0,0,0,0,0.0671053565248391,-0.000454792244390408,0,0,0,0,0,0.275802599828652,0,0,0,0,0,-0.0888979717946843,0.156337439729931,0,0.071533601005017,-0.0653927779103768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277285772579864,0,0,0,0.0110712865380958,-0.0483937753132129,0,0,0,0,-0.197477891324702,0,0,0,-0.00081280421646802,0.0377180000923736,-0.1719190084209,0,0,0.098525204877693,0,0
X600585.SH,0,0,0,0,0,0,0,0.0756432884798249,0,0,0,0,0,0,0,0,0,0,-0.0190603917900989,0,0,0,0,-0.0544770669808454,0,0,0,0,0,0,0.0166411251670747,-0.116380086288427,0.0338795557546347,0,0.400884624055357,0,0,0,0,0,0,0.111073769474675,-0.074747490571284,0,0.0136857263490164,0,0,0,0,0.0791165483647472,0,-0.0244002696828686,0.0537972834223545,0,0,0,0.0322630573551455,-0.244505373885638,0
X600019.SH,0,0,0.00758214672111928,0,0,0.00804599009779337,-0.00519259751601331,0,-0.0285282228274863,0,0,0,0,0,0,0,0,0,0,0.0529804185688455,0.250820685489232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261341098592554,0,0.0832444025148445,0.0101780150459741,0,0,0,0,0,0,0.000314103441630761,0.0224196412162415,0,0,0,0.0108199921131706,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177478550515387,0,0,0,0,0,0,0,0,0,0.0618192723624357,0,0,0,0,0,0,0,0,0.460696067020356,0,0.137829462661024,0,0,0.250813930947462,0,0,0.0257570322240228,0,0.0113543532839441,0,0.0690476509973506,0,0,0,0,0,0,0.0127574998064419,0.0122156615338548,0,0,0,6.93889390390723e-18,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468183158086683,0,0,0.654774128819563,0.055843575584029,0,0,-0.0845667472782451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531482166300694,-0.0593528217193983,0.0216072042870659,0,0,0,0,-0.172680830829747,0,0.00645269042317824,0.00118413739712747,0.0490453491103142,0.0230662676728022,0,0,0,0
X600010.SH,0,0,0,0.0235540291359857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869459135217351,0.0157826259453222,-0.145519549108567,0,0,0.117785965644248,0,0,0,0,0,0,0,0.10475993393632,0.0516010485167543,0,0,0,0,0.168423287833228,0.150270828860594,0,0,0,0,0,0,0,0,0,0.00438736971859892,0.00201682504324804,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122105100273261,0,0,0,0.00596111323301994,0,0,0,0,0,0,0,0.67118125083139,0,0,0,0,0,0,0,0,0,0,0.277690422404576,-0.0453201618901691,0.128224990120272,-0.039580458764951,0,0,0.189051868606389,0,0.0029896313734037,0,0.0135989897129578,-0.00323474171358867,0,0,0,-0.00615563091575192,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127769560838219,0,0,0,0,0,0.104381267284387,0,0,0,0,0.0503731682069545,0,0.125218623760785,0,0,0,0,0.00844446407653366,0,0,0,0,0,0,0,0.0360947548164252,0,0,0,0,0,0,0,0,0.021639793162418,0,0,0,0.0268461368496624,0,0,0,0.0550183882016594,0,0
X600660.SH,0,0.147933675286427,0,0,0,0,0.0401429357973511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314900517376474,0,-0.0590605906479024,0,0,0,0,0,0.0135171948303293,0,0,0.334120200748214,0,0.0459332245977881,-0.0218835242568207,0,0,0,0,0,0,0.0491368907887278,0.0141794173703169,-0.0457802052864368,0,0,0,0.00816848006716836,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0389305293449745,0,0,0,0,0,0,0,0,0,0,0.045128694760219,0,0,0,0.130060132316133,0,0,0,0.0190213478861326,0,0.10535966288285,0,0,0,0,-0.0229106883657981,0,0,0,0,0,0,0,0,0,0.0300301292248891,0,-0.0523771280767595,0,0,0,0,-0.0187213803712814,0.00770116733723438,0,0,0,-0.0139592432014148,0,0
X600886.SH,0,0,0,0.0636101679802784,0,-0.022968039213966,0.112839401447045,0,0,0,0,0,0,0,0,0.0531038291921141,0,0,0.0766854567233262,0,0.0512474340765447,0.0105553516096417,0,0,0,0.300843289104367,0,0,0,0,0,0,0,0,0,0,0,-0.275286548007172,0,0.190493456502503,-0.0869542895919369,0,0,0.089945641544251,0.0545263037183345,0,0,0,0,0,0,0.027926237395318,-0.0418830880867162,0,0,0,0.0117896221942573,0,0
