,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600795.SH,X600886.SH,X601898.SH,X601600.SH,X600688.SH,X601991.SH,X000709.SZ,X600027.SH,X000539.SZ,X600362.SH,X600157.SH,X600111.SH,X600583.SH,X002075.SZ,X600188.SH,X600352.SH,X600309.SH,X601158.SH,X601992.SH,X002353.SZ,X000898.SZ,X600021.SH,X000878.SZ,X600660.SH,X000629.SZ,X000027.SZ,X600808.SH,X000883.SZ,X000959.SZ,X002470.SZ,X600863.SH,X000792.SZ,X000825.SZ,X600489.SH,X600578.SH,X600307.SH,X600547.SH,X600315.SH,X000060.SZ,X000786.SZ,X600022.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.556405920231964,0,0.0646210407614658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207309393770374,0,0.0374004687366897,0,0.0382654447196744,0.0233736326705802,0.0745172384350433,0.0802200408231404,0,0,0,0,0,0,0,0,0,0,0,0.00762388167058149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792955989539771,-0.0005834967280114,0,0,0,0,0,0
X600028.SH,0.416657104176652,0,0,0,0,0,0,0,0,0.0917362957464581,0,0,0,0,0,0,0,0,0,0.067728407708391,0,0,0,0,0,0,0,0.00276149922861708,0,0,0,0,0,0.131408157061385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132304445940959,0,-0.00726258281120316,0.00158193420676193,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0350063352604774,0.0454433185645826,0,0,0.14007080878599,0.126977896233954,0,0.0509426497075584,0,0,0,0,0.115458465040648,0,0.0139379141358118,0,0,0.115509398974169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123230046958053,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0340716994507193,0,0.0647460771940669,0,0,0.142083965636478,0,0.218233403581838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201464631337915,0,0,0,0,0,0,0,0.390650502079142,0,0,0,0,0,0,0.0193149812175622,0,-0.00412009531919358,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.22545040542425,0,0,0,0,0,0,0,0,0,0.0998598854137267,0,0,0.0664801619130987,0.00251923022192186,0.258882853116873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18218306298201,0,0,-0.000561249569596874,-0.00759146156602767,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.126417753623201,0.0865039877278041,0,-3.46944695195361e-18,0.0251869116409825,0,0,0,0.0590931387995156,0,0.0328742199069231,0,0,0,0,0,0.0565981660469897,0,0.20396239750173,0,0,0,0,0,0.0664459527812249,0,0,0,0.00810399807576039,0,0,0,0,0,0,0,0,0,0.119368464764037,0.0313882142017272,0,-0.00314523883827555,0,0,0,0,0,0,0
X600585.SH,0,0,0.144305829479391,0,0,0.0626240894043362,0,0.0810821097232235,0.155091332015203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895101803655283,0,0.0512756340189989,0,0,0.156514697512603,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00261216586833263,0,0,0,0,0,-0.0180379403892262,-0.0133328588255559,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0269906662840499,0,0,0,0.0939100698937152,0,0.128453734083466,0,0.182104451207759,0.0313003767445332,0,0,0,0.0231919704876226,0,0,0,0,0,0,0,0,0,0,0.0351978784250507,0,0,0,0,0,0,0,0,0.219299240477256,0,0,0,0.161892094599687,0,0,0,0,0,0.0478006697417531,0,0,0,0.0194802696228157,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.192265957167913,0,0,0,0,0.101974320538413,0,0,0,0.0138008555554703,0.0701411517702564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375130934653006,0,0,0,0.232074128611648,0,0,0,0,0,0,0,0,0.00260712701674169,-0.00635124126215206,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.171306517824834,0,0.0518848271703442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078743870239781,0.207718720579651,0,0,0.129111792436374,0,0,0.198735265768081,0,0.00426158740931517,0.0134969116603988,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.165974097420184,0,0.145975975623024,0,0.0917438005769275,0,0.0496809373326306,0.0356961318950518,0,0,0,0.0828887590706875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131434511577069,0,0,-0.182740303514775,0,0,0,0,0,0,0,0,0.210365994619472,0,0,0,0,0,0.0187998474729819,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0420560337515632,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00877607914008148,-0.13224552397777,0,0,0,0,0,-0.0234696136050121,0,0,0,0,0,0,0,0,0,0,0.0675962676642872,0,0,0.460339239736691,0,-0.0310310836298923,0.00493049437044822,0,0,0,0,0,0
X601991.SH,0.0428100852235255,0,0.190257708147283,0.213280165269375,0,0,0,0.0240891598617041,0,0.197806621119692,0,0,0,0,0.206247258226524,0.0759100577354022,0,0,0,0,0,0,0,0,0,0,0,0,0.0941910395292305,0,0,0,0,0.0283609971563585,0,0,0,0,0,0,0,0.0434302174234313,0,0,0,0,0,0,0.00207134910078953,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733490423907514,0,0,0.00302108980750126,0,0.0965337667014818,0,0,0,0,0,0,0,0.160666782083598,0,0,0,0.112115073694753,0,0.226246394025671,0,0,0,0.111841192795928,0,0.00641975986700582,0,0,0,0,0,0,0,0.0173178155181104,0.158809106629435,0,0.00220016720693027,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.142227952352877,0,0,0,0,0,0.0505295103056479,0,0,0,0.0885201318723842,0,0,0,0,0,0.0387168143053,0,0.00583702152646758,0,0,0,0,0,0,0.0217808148900855,0,0,0,0.125737966235159,0,0,0,0,0.306061020679911,0,0,0,0,0,0,0,0,0,0,0.0729555239556449,0,-0.00624961538727558,-0.0162599663799846,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0520739478458618,0,0,0.146474242173881,0,0,0,0,0,0,0,0.0716809095597323,0.186901901536166,0,0.0958029778881317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640581703777357,0,0,0.0390731740299833,0,0.145751896335748,0,0,0,0.116577153989029,0,0,0,0,-0.00595208500935627,-0.0137728949287248,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0704104893256219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169277083563331,0,0,0,0,0.00426577864080923,0.0212469935487443,0,0,0,0,3.3881317890172e-21,0,0,0.177014651989405,0.0768906742951276,0,0.298062534865939,0,0,0,0,-0.0164533917382416,-0.0128779438937972,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020387190530059,0,0,0,0,0,0.182267577349666,0,0,0,0.139320681129392,0,1.73472347597681e-18,0,0,0.0870099372426419,0,0.131599508291872,0,0,0,0.0322958436503245,0,0,0,0.0814114231378249,0,0,0.00502002245328981,-0.0150571809417831,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.132325283669768,0,0,0,0,0,0,0,0,0,0,0,0,0.0285796168118783,0,0,0,0.0825252066400164,0.0943514881960773,0,0,0,0,0,0,0,0,0,0.0504446949160593,0,0,0,0.0417661473228838,0,0,0,0,0,0,0,0,0.147799363846627,0,0,0,0,-0.0199409479602122,0.0124534431103776,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285538176267948,0,0,0.239353743855703,0,0,0,0,0,0,0,0,0.0218480993591,0,-0.070036718606928,0.0319803831317396,0,0,0.0663393987000673,0,0,0,0,0.0597416932811076,0.013828702386256,0,0,0,0.0599153938837649,0,0,0.129360908187373,0,0,0,0,-0.009365925734577,-0.0105029788802401,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340466570138377,0,-0.300261275586804,0,0,0,0.118416027757302,0,0,0,0,0,0.00790999314363902,0,0.0111943555767747,0,0,0,0,0,-0.14618797200531,0,0,0,0,0,0,0,0.0307413796535791,0.0655946026370926,0,-0.0924577631709727,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0262938191346778,0,0,0,0,-8.67361737988404e-19,0,0.0673806970126571,0.0248959666521054,0.319269551817826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989119385569057,0,0,0,0,0.0448417690136696,0,0.106922217743064,0.0158940486313845,0,0,0,0,0,0,0,-0.0200434627689107,-0.0213976474208308,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295415718834109,0,0,0,0.126726820233048,0,0.0569459643933703,0.0650384531881362,0,0,0,0,0,0.0540800375587454,0,0,0,0,0,0.0189809529119694,0,0,0,0,0.0501577627971722,0,0,0.0153730977994478,0,-0.0075819682097838,-0.000617036606573621,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037329919423423,0.00284406869477154,0,0,0,0.0326759449517426,0,0,0,0,0,0,0,0.121329042756709,0,0,0.0158481455776095,0,0,0.145794701421081,0.256828422525327,0,0,0,0,0,0,0,0.123706808794659,0,0,0,0,-0.00578630330197772,-0.0202523880163851,0,0,0,0,0,0
X601158.SH,0,0.0658692342716482,0,0,0,0,0,0,0,0,0,0.0201638129238746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115274417162171,0,0,0.127501949124425,0.021841387129846,0.117858953124992,0,0,0.199171081732134,0,0,0,0,0,0,0,0,0,0,0,0.173253195780817,0,-0.00227566994835392,0.00818741122598995,0.0545934810628106,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.100845590383246,0,0,0.076527375310617,0,0,0,0,0,0,0,0,0.0444714448494157,0,0,0,0,0.295490437045142,0,0,0,0,0,0.0869310646663262,0,0,0,0,0,0.0380888999520031,0,0.266548557054568,0,0,0,0,0,0,0.0218836176506849,0,0,-0.0138655779216189,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-2.16840434497101e-19,0,0,0.0149179187466209,0,-0.110406473133625,0,-0.0885422939392648,0,0.0545374302593178,0,0,0,0.0276097390709965,0,0.12909771799923,0.0373932595040444,0,0,0,0,0,0,0,0,0.109090211395413,0,0.0393285845695874,0,0,-0.0106155544512458,0,0,0,0,0.0122939299267256,0,0,0,0,0,0,0,0,0,0,0.0134968318783329,0,0,0,0,0,0,0
