,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600362.SH,X600010.SH,X600111.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X601158.SH,X000898.SZ,X000709.SZ,X000792.SZ,X000539.SZ,X000883.SZ,X600489.SH,X600352.SH,X000629.SZ,X000630.SZ,X002353.SZ,X600547.SH,X000831.SZ,X600808.SH,X000825.SZ,X000027.SZ,X600578.SH,X600008.SH,X600549.SH,X601699.SH,X000983.SZ,X600863.SH,X600307.SH,X600660.SH,X600315.SH,X000937.SZ,X600098.SH,X600348.SH,X601168.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.572672874347349,0.0655117789439935,0.0296126166457413,0,0,0,0,0,0,0,0.0295744236469577,0,0,0,0,0,0.0905381671299822,0,0,0,0,0,0,0,0,0,-0.0318627454590782,0,0,0,0,0,0,0,0,0.00750549407380838,0,0,0,0,0,0,0,0,0.0795366140205267,0,0,0,0,0,-0.0344139311832451,-0.00312751886339153,0.0120061872887405,0,0,0,0,0
X600028.SH,0.528957496143313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304663539331466,0,0,0,0,0,0,0,0,0,0,0.082447645797982,0,0,0,-4.33680868994202e-19,-0.0221877229145171,4.33680868994202e-19,0,0.0267896873274642,0,0,0,-0.037325442558924,0,0,0,0,0,0,0,0,0,-0.0339189791706029,0.00277914422180019,0,0,0,0,0,0
X601088.SH,0,0.0763552491288332,0,0,0.0672039769929331,0,0.0812297587084379,-0.0491438709371665,0,0,0,0.179719481603671,0.0484377525148291,0,0,0,0,0.101413339806016,0,0,-0.0566265347905751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125116114559545,0,0,0,0.10141930000122,0,0,0,0,0.0109985922439113,0,0,0,0,0,-0.0290371035727202,0,0,0,0,0,0,0
X600011.SH,0.0887353606115456,0,0,0,0.0532657749338861,0,0,0,0,0,0.311815972256444,0.0950724403829396,0,0,0,0.133947229942233,0,0,0,0,0,0,0,0,0,-0.224132250488246,0,0,0,0.0252190597713064,0,0,0,0,-0.00524269864678938,0.0478727370561966,0,0,0,0,0.11393971196767,0,0,-0.0307092502036522,0,0.0487282228687465,0,0,0,0,0,0,-0.00334586938879319,0,0,0,0,0,0
X600019.SH,0,0.0643764810420614,0.191867224846176,0.133159051233696,0,0,0,0,0,0,0.0460926140780317,0,0,0,0,0,0,0,0,0.0131987938081799,0,0.28903786298931,0.141195172953949,0,0,0,0,0,0,0,0,0,0,0,0,0.0455705600475341,0,-0.154528887181633,0,0,0,0,0.0599774421603522,0,0,0,-0.00809364770389355,0,0,0.0515334742742652,0,-0.0146901147572622,0,-0.0766375874919308,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0643863713300293,0.115868583998721,0,0,0,0.00637741561378238,0,0,-0.0640625547732899,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346962036295662,0,0,0,0.0648597876819738,0,4.33680868994202e-19,0,0,0.0648370407327734,0,0,0,0,0.0877638492514185,-0.00367812025528628,0,-0.0533100928311698,-0.00917542016965467,0,0,0,0,0,0
X601898.SH,0,0,0.183978140091033,0,0,0,0,0.0171535244022816,0,0.189531370339646,0,0.0114950816762982,0.0238487138177439,0,0,0.0146332919394681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651420537650192,0.0568623422668585,0,-0.044501426810952,0,0,0,0,0.363718629419633,0,0,0,0,0,0,0,0,0,0,-0.0113230537728054,-0.0260754403883566,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00216931700921154,0.139312490982609,0,0.0229649459562209,0,0,0,0.143410829118006,0,0,0.142149014524513,0.110808088927,0,0,0,0,0,0.0140284627924136,0,0,0.0600120376248396,0,0,0,0,0,0,0,0.0543813794637333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021603104529991,-0.0220031390693707,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0651414783534385,0,0,0,0,0.149671531701621,0,0,0,0,0.0336690676699058,0.0407329336585282,0.0175049874597619,0,0,0,0,0,0,0,0.156283334801391,0,0,0,0,0,0,0.00128718962013678,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0134295056161415,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.195814318041754,0.302148781218248,0,0,0,0.00730898150438731,0.301532341136675,0,0,0,0,0,0,0,0,0.04440367953586,0,0,0,-0.00965216924360204,0,0,0,0,0,0,0,0,0.0272071164010524,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734113281750038,-0.00305547897655273,0,0,0,0,0,0
X600886.SH,0,0,0.104061142443772,0.202271587979862,0,0,0.130727047499246,0,0,0,0,0,0,0,0,0,0,0,0,0.00887955696133561,0,0,0.123819941018307,0.0564206538441954,0.0849319139328255,0,0,0,0,0,0,-0.123273445474221,0.0733180119849297,0,-0.00573947722295112,0,0.0948107129573817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168641170059624,0,0,0,0,0,0
X600188.SH,0.270526827094054,0,0,0,0,0,0,-0.0343983538191938,0,0,0,0,0,0,0,0,0,0,0.0668223208515102,0,0,0,0,0,0,0,0,0,0,0,0,0.288488428719602,0,0,0,0.0350841528641462,0,0.059900399529254,0,0.252705102224358,0,0,0,0,0,0.24380954376926,-0.0170480701030027,0,0,0,0,-0.0323502820340762,0.00816270531542367,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0938212893801179,0,0,0,0,0,0,0,0,0,0,-0.0418316927854826,0,0,0,0,0,0,0,0,0.194707969745322,0,0,0.0166396790291471,0.108912838227399,0,-0.0132337374014488,0,0,0,0.147538409128658,0,0,0,0,0,0,0,0,0.197405936238957,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.101685472888786,0,0,0,0,0,0,0.0585891949624159,0,0,0,0,0,0,0,0,0,0.129029831775956,0.112360163311459,0.224065712614114,0,-0.250802922172679,0,0,0.0849087637416674,0,0,0,0,0,0,0,0,0,0.161734480909319,0,0,0,-4.33680868994202e-19,0,0.100308774114669,0,0.024616600100429,0,0,0,0,0.0102133807486178,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104399329461967,0,0,0,0.0868256116509974,0,0,0,0,0,0,0,0,0,0,0.0319869778956318,0.0210647898244328,0.0371872062314315,0,0,0,0.0281753082992692,0.0304378502341412,0,0,0.277751525996058,0.0307737195952294,0,0,-0.0100960728257098,0,0.0729404876963998,0,0,0,0,0,0,-0.0158565194111098,-0.0119059039228047,0,0,0,0,0,0
X600027.SH,0,0,0,0.305383107023593,0,0,0,0.065044424512016,0.183634087327794,0.182081334784583,0,0,0,0,0,0,0,0,0,0,0.0864847270281198,0,0,0,0,-0.00758215269317255,0,0.116727954812941,0.00917153983224394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216589011994887,0,0,0,0,0,0
X600309.SH,0,0,0.243562800806242,0,0,0,0,0,0.0932415420701583,0,0,0.0528972115717884,0,-0.0174850052367759,0,0,0,0,0,0.183122286404848,0,0,0,0,0,0,0,0.0535876859763768,0,0,0.153871892761171,0.0216098539958458,0,-0.069907347028241,0,0.0590714309559214,0.0491333311539376,0,0,0,0,0,0,0.0606265192932175,0,0,0,0,0,0,0,0,-0.0130197567068365,0,0,0,0,0,0
X601992.SH,-0.113503436994791,0,0,0,0,0.187422798855587,0,0,0,0,0,0,0,0,0,-0.260218239735626,0,0,0,0,0,0,0.278315280109062,0,0,0,0,0,0,0,0.14283232973746,0,0,0,0,0,0,0,0,0,0.264961712952463,0,0,0.246714226703084,0,0.00966499486535965,0.172183403459971,0,0,0,0,-0.0449168553940456,-0.0145075064102616,0.0465592116421564,0,0,0,0,0
X600688.SH,0,0.37155693999574,0,0,0,0,0,0,0,0,0.124756820514316,0,0,-0.107516609820867,0,0,0,0,0,0,0,0,0,0,0,0.0268527717684984,0,0,0,0,0,0,0,0,0.0833368840083342,0.165415086533746,0,-0.0406277514292783,0,0.107474181662242,0,0,0,0,0,0,0,0,0.181913396031049,0,0,-0.0469620249060337,-0.0078722685312789,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.0290816569979265,0,0.254497803602268,0,0,0,0,0.0252612475099067,0,0,0,0.00617848115940324,0,0,0,0,0,0,0,0,0,0,0,0.0233563126309315,0,0,0.0391370996254482,0.0829601252100763,0,0.0873698506366296,0.0287956107811109,0,0,0,0,0,0,0.0906305080352141,0,0.0386841196970132,0,0,-0.00924023456442659,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.150562351233785,0,0,0,0,0,0.0199756360934772,0,0,0,0.138667848597471,0.0295205306715908,0,0.100158865827642,0,0,0,0,0,0,0,0,0,0,0,0.087998552164561,0,0.0154018319211658,0,0.041754854789798,0,0,0.230606525521309,0,0,0,0,0,0.0679368618852471,0,0,-0.101267942140221,0.0308005433807823,0,0.180850389981037,0,0,-0.0151544685464983,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0465115973918158,0,0,0,0,0.0100223793165884,0,0.039517394182255,0,0.204127978716011,0,0,0,0,0,0,0,0,0,0,0.0591401994857995,0,0,0,0.0351802916916387,0,0,0,0,0.183729726115558,0.0986391173331634,0,0,0,0,0,0,0,0.0508738440351309,0,0,0,0,0,0,0.18070320074632,0,0.0154782160448707,0.0163052891498375,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.316686882202328,0,0,0,0,0,0,0.0530107364100744,0,0,0,0,0,0.0182579979545224,-0.0201963951750375,0,0,0.230496150311494,0,0,0,0,0,0.0105903386677513,0,0,0,0,0,0.022835476827986,0,0,0,0,0,0,0,0,0.130250341233634,0.103308960497834,0.0349348826198957,0,0,0,0,0.257343097476721,0,-0.0172301591789528,-0.00424475616587827,-0.0668573458251789,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629589341647826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485340676590792,0,0.0771095264061709,0.136663896411526,0.113688474164362,0,0.0291760570337086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022602153927088,0,0,0,0,0,0
X000539.SZ,0,0,0,0.0872005537113394,0.045816142438062,0,0,0,0,0,0.126029662180504,0,0,0,0,0,0,0,0,0,0,0.0477943891979869,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0623657814970724,0,0.116491754785853,0,0,0,0,0,0,0,0,0,0,0.133891896430665,0,0,0,0,-0.0124932846161712,-0.0442031355489546,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.216060030949636,0,-0.303619886031259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567499516237154,0.19330411255713,0.101809159155833,0.175596358677431,0.0561029293762829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919179549283612,-0.00143385593488417,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0946523786169496,0,0,0,0,0.0784980508639278,0,0,-0.000674710514282403,-0.0820657693134139,0,0,0,0,0,0,0,0,0,0,0,0.00119211803945097,0,0,0,0,0,0,0,0,0,0,0,0,0.21379284567559,0,0,0.167027357763918,0,-0.047528004527031,0.00201934390033602,0.0564362479066647,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.069828208771472,0,0,0,0,0.048474300352419,0.113462960996919,0,0,0.0846307730128298,0,0,0.00865696347550908,0,0,0.099626765537759,0,0,0,0,0,0,0,0,0,0.069842742267627,0.0516384006039438,0.163504473844845,0,0,0,0,0,0,0,0,0,0,0.263235657413757,0,0,0.0466661029927791,0,0,0,0,0.0397974419885213,0,-0.0344300160418691,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.142629652721446,0,0,0,0,0,0,0,0.0658137747896838,0,0,0,0,0,0,0.631623991672987,0,0,0.13385784804301,0.0562646186407195,0,0,0,0,0,0,0,0.360860938946783,0,0,0,0,0.239307757245642,0,0.006631420962914,0,0,0,0,0.0398651177391242,0,0,0,0,0,0.00793754269309918,0,0,0,0.022115071656449,0,0
X000630.SZ,0,0,0,0,0,0,0.331704945128327,0,0,0,0,0.0186063813241704,0,0,0,0,0,0,0.0462063829927969,0,0,-0.0792517513405884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537887501969373,0.0830176537077243,0,0,0,0.141048277751013,0,-0.0355975001941935,0,0,0.0379535698432778,0,0,0.0149806626072623,0.0452071436960881,0,0,0,0.123301300143857,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0349108132820638,0,0,0,0,0,0,-0.0578060652802972,0,0,0.0290628132549694,0,0,0,0,0,0.0529327976427586,0,0,0,0,-0.0461648415007472,0,0.136040478253578,0,0,0,-0.103089132076651,0,0,-0.019542391895799,0,0,0.386778179993834,0.0226873120260739,0,0,0,0,0.0808819793346144,0,0,0,0,0,0,0,0,-0.00370832627642991,0,0,0,0,0,0
