,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600011.SH,X600188.SH,X002460.SZ,X601898.SH,X600547.SH,X601600.SH,X000792.SZ,X002466.SZ,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600027.SH,X600176.SH,X601991.SH,X600803.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X002080.SZ,X600219.SH,X000629.SZ,X000539.SZ,X300037.SZ,X000408.SZ,X600995.SH,X600688.SH,X000933.SZ,X000630.SZ,X000723.SZ,X600157.SH,X002409.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.09056772875028,0.10840453982161,0,-0.136078749357987,0,0,0,0,0,0.0674370115632636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.174477391916582,0,0,0,0,0,0.198008996610313,0.0701220023490447,0,0,0,0,0,0,0,0,0,0.0277386996536983,0,-0.0715233422366754,0,0,0.0850936276834091,-0.143545865011815,0.149814116512672,0,0,0,0,0
X600028.SH,0.663762800608687,0,0,0,0,0.156920011100508,0,0,0,0.212997639590842,0,0,0,0,0,0,0,0,0,-0.0742218263226289,-0.0949170017538499,0,0,0,0,-0.0195860823482904,0,0,0,0,0,0,0,-0.0152926177232603,0,0,0,0,0.0135229714086004,0,-0.0232538035373327,0,-0.0857930403254771,0,0,0,0,0,-0.0333054884453303,-0.0449136449723133,-0.0774997151224094,0.0245379617460267,0.00142071910806191,0,0,0,0,0,0
X601088.SH,0.0353175437140378,0,0,0,0,0,0,0.277556334315251,0,0,-0.0278672277398853,0.0496406842610502,0,0,0,0,0.0891871912146675,0,0,0.0573197401895791,0,0,0.0865732260793848,0,0,0,0.0656315435696373,0,0,-0.0704677121038274,0.0767007515824484,0,0,0,0,-0.0125042566603601,0,0,0,-0.108172359193188,0,0,0,0,0,0,0.0198649829767718,0,0.0850785507570495,0,0,0,0.00388380452388514,0,0,0,0,0,0
X600309.SH,-0.0437187492584677,0,0,0,0,0.0934821196164253,0,0,0,0,0,0,0,0,0,0,-0.0264469476176839,0,0,0,0,0,0.124162946727502,0,0,-0.0370558342349585,0,0,0,0,0,0,0,0,0,0.0186134273854938,0.247508641676803,0,0,0,0.023280581686956,0,0,0,0,0,0,0,-0.00976398101626017,0.0344545522190734,0,0,-0.0152813471746555,0,0,0,0,0,0
X600019.SH,0,0.0771408710894187,0,0,0,0.0322878321648764,0,0,0,0.0509697201336189,0,0,0,0,0,0,0,0,0,0,0,0,0.103587145925337,0,0,0,0,0,0,0,0.145128746024279,0,0.0477100166930663,0,0,0,0,0,0,0,-0.126101043022756,0,0.0220423497120287,0,0,0.0792454450617437,0,0,-4.33680868994202e-19,0,0,0.0520359981868893,0,0,0,0,0,0,0
X600585.SH,-0.00415881617632945,0,0,0,0.394412371766694,0,0.137513788319852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137954622897423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364550054966329,0,0,0,0,-0.00750321786706607,0,-0.043530721329567,0,0,-0.0429980616339158,-0.0186400031332689,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.24662230202333,0,-0.0305546623254638,0,0,0,0,0,-0.130691987494269,0.284014400101503,0,0,0,0,0,0,0,0,0,0,0.307998821321109,0,0.553131282381454,0,0,0,0,0,-0.168265554369141,0,0,-0.287885832963788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569580734073281,-0.0819625612172997,0,0,0,0,0,0
X600188.SH,0,0,0.342662044138502,0,0,0,0,0,0,0.161202185069503,0,0.313871005861745,0,0,-0.080666904685791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.453428167575354,-6.93889390390723e-18,0,0.39636581696693,0,-0.201664216342445,0.0505813812462862,0,0,0.109024658122808,0,0,0,0,0,0,0,0.195835357072882,0,0,0,0,0.0810325578101861,-0.251040158687993,0,0,0,0,0,0
X002460.SZ,0.0197711404367055,0,0,0,0,0,0,0,0,0,-0.0278288514258026,0,0,0.54343960729656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180721412454624,0,0,0,0,0.034446038713863,0.0311256783973772,0.301195226883484,0,0,0,0,0,0,0,0.0615424172930978,0.104543702567372,0.00324568051078476,-0.0153866611174047,0,0,0,0,0,0
X601898.SH,0.0465549171396994,0,0.142048458065232,0,0,0,0,0.187503838404521,0,0,-0.00633821825936877,0,0.0464890129523367,0,0,0,0,0,0.140794787506959,0,0,0,-0.175387780173111,0,0,0,0,0,0,0,-0.0150189891161341,0,0.319329694358479,0.0643994583326604,0,0,0,0,0,-0.0886072641886647,-0.176102403847779,0,0,0,0,0,0.0139458327447558,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,8.67361737988404e-19,0,0,0,0,-0.0514554392505964,0,0.0535897937842689,-0.0407629411870531,0,0,0,0,0,0,0,-0.00668081202100258,0,-0.190026458311665,0,0,0,0,0,0,-0.0135559025597988,0,0,0,0.693123024731132,0.0632945270707893,0,0,0,0,0,0,0.243762733059167,0,0.119757135840697,-0.0146243416518992,0,0.0174953960701855,0,0.0678219823666655,0,-0.0972118093781028,-0.35022724613116,0.035001086263232,0,0,-0.00908842380900452,0,0,0,0,0,0,0
