,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X600188.SH,X300072.SZ,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600111.SH,X600886.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600623.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000898.SZ,X000723.SZ,X600352.SH,X000408.SZ,X600583.SH,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X600021.SH,X000630.SZ,X600758.SH,X600126.SH,X000012.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0412047604463079,0,0.0315215950584384,0,-0.00167898998285415,0,0.0110496274817948,0,0,0,0,0.062365595733822,0,0,0,0,0.000745017209884568,0,0,0.0117653324250539,0,-0.0041459928412672,0,0,0.0560425241302348,0,0,0,0,0,0,0,0,0.043198669455779,0,0,0,0,0,0,0.00527087491436231,-0.00100341572340959,-0.00893331476705186,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0311966791758646,0,0.0896355089200999,0.135619950186712,0,0,0.00440654660407917,0,0.0417775894914969,0.0210573340092048,0,0,0,0,0,0,0,0,-0.0118724744636604,-0.0126937575393807,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00938786783860238,0,0,0,4.33680868994202e-19,0,0,0,0,0.0637510952198784,0,0,0,0,-0.0185663284262306,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.327756616994249,0.155347386746387,0,0,0,0.0313984014696508,0.020034901228033,0,0,0,0,0.0486836802711023,0,0.0535696853687518,0.058672834901547,0,0,0,0.0215517519701681,0,-0.00837302949616677,0,0,0,0,0,0,0,0,0,0.026361918962039,3.46944695195361e-18,0,0,0,0,-0.110993802316709,0,0,0.0153145854821886,0.0355937024889566,-0.10796031155204,0,0,0.00250349250527497,0.0404883221276517,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0595718588095006,0,0,0.00244092479583101,0,0.0478452678345807,0.0683165065808636,0,0,0,0,0,0.233529384696426,0,0,0,0,-0.0369828057359678,0,-0.236024264565489,0,0,0,0,0,0,0.239473251493429,0,0,0,-0.0611547660081489,0,0.0511055276871566,0,-0.141813915497838,0,0,0.057651735096376,0,0,0.0294194185334684,0,0,0,0.0231434410794299,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0267864725848038,0,0,0,0,0,0,0.0209046206553944,0,0,0,0,0.107305451534987,0.0499991124664992,0,0,0,0,0,0,0,0,0.181036357188646,0,0,0,0,0,0,0,0,0,0.10065925251132,0.0773681145837522,0,0,0,0,0,0,0.00906871456757341,0.00126676188385818,0,0,0,0,-0.0449772349092059,0,0,0,0,0,0
X600585.SH,0,0.507577895462928,0,0.0917292243125962,0,0,0,0,0,0,0,0.154927337936802,0.00117883536694633,0,0,0,0,0,0,0.184940178917441,0,-0.0519371878914033,0.168270709302366,0,0,0,-0.129590664339119,0,0,0,0,0,0,0,0,0,-0.0236088409945814,0,0,0,0,0,-0.046689616034937,0,0,0.0276665042717929,0,-0.12649269811309,0.132125456250281,0,0.0280657753571896,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0548193760334635,0,0.181332919185163,0.112086478334048,0,0,0,0,0,0,0,0.0862071257198528,0,0,0.0597222357723233,0,0,0,0,0,0,0,0,0,0,0,0,0.0843266667278526,0,-0.0888238703349862,0,0,0,0,0,0,0.0504722559918781,0,0.143764597176502,0,0,0.0519143649466202,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0252903167208038,0.00346370900865669,0,0,0,0.131439529808993,0,0,0,-0.0336577762534637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237842842718121,0.117278496468524,0,0,0,0,0,0.232011367868621,0,0.0146214895673305,0,0,0,0,0.00917062271102398,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.0205609017225682,0,0,0.00449941020941504,0,0,0,0.0609474427275294,0,0.0956286672149785,0,0,0,0,0,0,0,0,0,0.04906844092553,0,0,0,0,0,0.0192610526789448,0,0.0325364685562635,0,0.0323072129841704,0,0.0516128122712324,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.058289339082987,0,0,0,0,0,0,0.112989572596731,0.547267251243113,0.0898665365269997,0,0.213990363371612,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291649793346007,0.0393420987750569,0,-0.0538702451425451,0,0.158581802361287,0,0,0.111343659558915,-0.232425488403269,0.0214113922297777,0,0,0.134538991092985,0.0671575457456641,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0698635711534467,0.0398941189087689,0,0,0,0,0,0.0075153264565566,0,0,0,0.204511679223199,0,0,0.0275126857065338,0,0,0,0.0450442097937062,0.0552374774045228,0,0,0,0,0.0237620041217934,0,0,0,0,0,0,0,0,0.033346392143339,0,-0.0124467226471156,0,0,0,0,0,0,0.169386140429926,0,0,0,0,0.0741436609406061,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.161871798247897,0,0,0,0,0,0,-0.077400517379448,0,0,0,0.105010869876198,6.93889390390723e-18,0,0,0,0,0,0.0366232968936582,-0.0297091644382018,0,0.0556237584407704,0,0,0,0.091206960724736,-0.0219306609165156,0,0.180274009859491,-0.175601865145726,0,0,0.77391577521235,0.112559422432896,0,0.0601757515677549,0,-0.275498143971571,0,0,0,0,0,0,0,0,0.0121256873765956,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0.10650471513222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157220086484565,0,0,0,0,0,0,0,-0.075705422954594,0,0,0,0,0,0,0,0,0,0.181662641421056,0,0,0,0,-0.175578961584805,-0.423726409837087,0,0,0.740442201738692,-0.479003450473053,0.344573945870028,-0.0102829169080401,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012259568932171,0.0363124865545885,0,0.0163048156050808,0,0,0,0.0148650022063485,0.0205251704496496,0,0,0,0,0,0,0,0.00652613872955767,0,0.180307128369533,0,0,0.0163897105879277,0.0438508912681639,0,0,0,0.106942570198529,0,0,0,0,0,0,0,-0.0512078355909448,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.127509510486588,0,0,0,-0.0486751399958377,0,0.0102818331347854,0,0,0,0,0,0,0.375365965404472,0,0,0.013004808143736,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0281599300968597,0,0,0,0,0,0.0397753654646519,0,0,0,0,0.0208196145443142,0,0,0,-0.00481353659056097,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
