,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600011.SH,X600547.SH,X600886.SH,X601600.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X000708.SZ,X600010.SH,X600027.SH,X600803.SH,X600111.SH,X002460.SZ,X601991.SH,X600160.SH,X600426.SH,X000301.SZ,X000983.SZ,X601699.SH,X002466.SZ,X000807.SZ,X600219.SH,X002128.SZ,X000630.SZ,X000786.SZ,X601168.SH,X000933.SZ,X600176.SH,X600985.SH,X600096.SH,X000408.SZ,X000877.SZ,X000883.SZ,X002353.SZ,X002409.SZ,X000027.SZ,X000932.SZ,X002271.SZ,X600348.SH,X600282.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.560812489607224,0,0,0,0,0.117465479636195,0,0,0.0932432606769966,0,0,0,-0.127858030397683,0.0848270260931731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710255627520714,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263454947017826,0,0,0,-0.00375157776287839,0,0
X601088.SH,0.298102882407417,0,0.123374240602759,0,0,0.127847138238279,0,0,0,0,0,0.058380878497446,0,-0.0152927685630749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974356835230703,0,0,0,0,0,0,-0.0382302731532096,0,0,0,0,0,0,0,0.165149876121617,0,0,0,0,0.0972679898513656,0,0,0,0.0722887009323171,0,0,0,0.031748520104762,0,0
X600028.SH,0.413022407417479,0.168996632652661,0,0,0,0,0.0580289706986335,0,0,0,0.0660036460142355,0,0,0,0,-0.0165938743700183,0,0,0,0.0261217988534248,0,0,-0.00617465573234586,0,0,0,0,0,0,0,0,0,0,0,-0.104641095539507,0,0,0,0,0,0,0,0,0,-0.0512521522497309,0,0,0,0,0,0,0,0,0,0,0,0.0303755555796109,0,0
X600309.SH,-0.121951089849224,0,0,0,0,-0.0215539615948771,0,0,0,0,0,0,0,0,0,0,0.0101092057858217,0,0,0,0,0,0,0,0,0.118245372930343,0,0,0,0,0,0,0.0205405337081457,0,0,0,0,0,0,0,0,0,0,-0.00592658156827611,0,0,0,0.212418647378291,0,0.0363678047561742,0,-0.00960750093823026,-0.0269989492133143,0,0,0,0.00889645308747964,0,0
X601898.SH,0,0.0232052259440374,0.11970251108702,-0.0120401817885567,0,0.167452108905544,0,0,0,0,0,0,0.0256924889986991,0,0,0,0,0.0988472934215893,0,0.0298513576868332,0,0,0,0,0,0,0,0,0.253379915961967,-0.0232121892850185,0,0,0,0,0,0,0,0,0.217697091144304,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.00594865670266916,0,0
X600188.SH,0.120798711674841,0.019376703859901,0,0,0.277382832792596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113000374443043,0,-0.0461682556899731,0,0,0,-0.166122645950178,0,0,0,0.171587281116873,-0.0219499926368748,0,0,-0.273899084874783,0,0,0,0,0,0.441685355467787,0,0,-0.0580969821874663,0,0,0,0,0.0253599410621243,0,0
X600019.SH,0,0,0.0560766096373565,0,0.189416825483862,0,0,0,0,0,0,0,0,0,0,-0.0337458335651406,0,0,0,0.100815904552014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258337915217044,0.118267383213257,0,0,3.46944695195361e-18,0,-0.0364003667225738,0,0,0,0,0,0.127296645807483,0.0925847974412972,0,0.24315156351823,0,0.00748185969090993,0.0777845668468157,0,0,0,0.0624941349023982,0,0
X600011.SH,0.0235478129256875,0,0,0,0,0,0,0,0,0,0,0,0,0.128053890899256,0,0,0,0,0,0.263464745656687,0.0502140494668955,0,0,0.286401340012959,0,0,0,0,-0.151918007132419,0,0,0,0.117372157707042,0,-0.0384364050967765,0,0,0,0,0,0,0,0.10894505750935,0.0153615568869471,0,0,0,-0.0579506042385047,-0.0116208903622394,0,0,0.0279936405830987,0.012524231726745,0,0,0,-0.0418476116944149,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647507527808547,0.0575400691678266,0,0,0,-0.0663807387823518,0,0,0,0.048517469324539,0,0,0,0,0,0,0,0,0.123731323362369,0,0.0893057439415534,0.113767007755139,0,0,0,0,-0.0719917812980831,0,0,0,0,0,-0.0175127701149892,0,0,0.0933576295541749,-0.0370866013759643,0,0,0,0,-0.0429283528373037,0,0
X600886.SH,0,0,0,0,0.0413146517086841,0,0,0,0,0,0,0,0,0.0818066780041779,0,0,0,0,0,0.146648462458629,0,0,0,0,-0.0261494252288246,0,0,0,0,0,0,0,0,0,-0.101145914559272,0,-0.0774981139994853,0,0,0,0,0,0,0,0,0,0,0,0.160535945725692,0,-0.207387851856743,0,0,0.0598635478391111,0,0,0.0563093894235548,0,0
X601600.SH,0.0656222032945962,0.0632888153370678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293895837438042,0,0.0113084517588484,0.300852476144018,0,0.0117141347821005,0.289935193039474,0,0,0,0,0,0.011756763440468,0.0293858879086196,0,0,0,0,0.0988409180759232,0,0,0,0.023632954421447,0,0,0,0.0425866926870381,0,0
