,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X600010.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600111.SH,X600362.SH,X600027.SH,X601992.SH,X600309.SH,X600688.SH,X600583.SH,X600352.SH,X601158.SH,X600547.SH,X000898.SZ,X600489.SH,X000792.SZ,X000709.SZ,X000831.SZ,X002353.SZ,X000883.SZ,X000539.SZ,X600008.SH,X000027.SZ,X000629.SZ,X000630.SZ,X600549.SH,X000825.SZ,X600660.SH,X600808.SH,X600315.SH,X601699.SH,X600578.SH,X000983.SZ,X002470.SZ,X600307.SH,X600863.SH,X600098.SH,X000937.SZ,X000959.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0.365189829714041,0,0,0,0,0.0451752802874128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201683279329257,0,0,0.2631578294831,0,0,0,0,0,0.142479425696289,0,0.047088178033372,0,0,0,0,0,0,0,0,-0.0303811955965787,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00707300327807701,0,0,0,0.0984981093261773,0,0,0,0,0,0.0119015798570952,0,0.0604266698643122,0,0,0.383021854125782,0.0188553136082053,0,0,0,0,0,0,3.46944695195361e-18,0,0.034147089929066,0,0.222118178583222,0,0,0,0,0,0,0.0385093395445327,0,0,0,0,0,-0.0213499423268538,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.130467196084555,0,0,0,0,0,0,0,0.00979998762571573,0,0,0.0118866665219086,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0818715118146932,0,0,0,0,0,0.0490579341300322,0.166593840712851,0,0,0,0,0,0,0,0,0,0,-0.0103926695420982,0,0,0,0,0,0
X600027.SH,0,0,0,0.288338248058151,0,0,0,0.0149012299920566,0.179259869087715,0.0854989721395518,0.165171186659607,0,0,0,0,0,0,0,0,0,0.128779912146288,0.0848816100250383,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211767541883043,0,0,0,0,0,0
X601992.SH,-0.201099561151954,0,0,0,0,0,0,0.0871359310003212,0,0,0,0,0,0,0,0,0,-0.0553562357293799,0,0,0,0,0.213949150170982,0,0,0,0.161642707801948,0,0,0,0,0,0,0.192396744339232,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0845764973163166,0,0,0.142208351350256,0,0,0,0,0,0.010014898409663,0.0736685575527074,0,0,0,0,0
X600309.SH,0,0,0.0103774256919785,0,0,0,0,0,0,0,0,0.0436274749820217,0.144872324008784,0,0,0,0,0,0,0.167469595683689,0.00103378542098125,0,0,0,0,0,0,0.0265705636705859,0,0,0,0.0781736215903899,0,0,0,0,0,0.23614126879418,0,0,0,0,0,0,0,0,0,0,0,0.127018230847181,0,0,-0.00837388817461281,0,0,0,0,0,0
X600688.SH,0,0.402842393307868,0,0,0,0,0,-0.0858078495651807,0,0.0520925601224195,0,0,0,0,0,0,0,0,0,0.0455921222247156,0.0572633329156761,0,0,0,0,0,0,0,0,0,0,-0.0878580793788947,0.229220878573692,0,0,0,0.133807833111788,0,0.0386392356283412,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496063640113506,-0.0166046940312751,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0517472518799651,0,0,0.0473271850313307,0,0,0,0,0,0.124343751282967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894236842178152,0,1.73472347597681e-18,0,0,0.0344555172122184,0.0368027270050323,0,0,0,0.114303656757352,0.0717321037290438,0.0374297842790388,0.195608477613019,0,0,-0.00814545971437614,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00406061377785047,0,0,0,0,0.116730534991894,0,0,0,0,0.102200575034863,0,0,0,0,0,0.353921282746992,0,0,0,0,0,0,0.00836069609736429,0,0.0863304582079686,-0.0378473017720553,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0320355658898075,0,0,-0.0276338781701059,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0122418679869476,0,0,0.0820364788803137,0,0,0,0,0.0696665421055478,0,0,0.154176799246043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357760158975719,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00657156134790003,0,0,0,0.197097584681052,0,0,-0.0516403835127634,-0.0614992843981898,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.166975688968952,0.0349771748974692,0,0,0,0,0.0275605899685545,0.116953468203821,0,0,0.0845984780764683,0,0,0,0.0190042889591273,0,0,0,0.0925450499500511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137171908795378,0,0,-0.0640078023391305,0,0,0,-0.00869667959300672,0,0,0,0,0,0
X000898.SZ,0.0288154640954984,0,0,0,0,0.154569544128033,0.0529198232655588,0.103391523702409,0.0799397609206669,0.0109876844293729,0,0.017133300587746,0.015957985291182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166711276360398,0,0,0,0,0,0,0.0225663655191043,0,0,0.0713251784069172,0,0.0445058586852431,0,0,0,0,0,0.0438192967895642,0,0,0,0.0918634856665049,0,0,0,-0.000480772643863265,0,0,0,0,0,0
X600489.SH,0,0.0110491136606145,0,0,0,0,0,0,0.200982732206344,0,0,0.0852248059296498,-0.0715125649134262,0,0.38407518279008,0,0,0,0,0,0,0,0,-0.178178502321239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945782349882706,0,0,0,0,0.157470902020041,0,0.154125511258138,0,0,-0.0509540252872927,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453805376851655,0,-0.0352298890303539,0,0.00702057230841167,0,0,0,0,0,0,0.010800112252638,0,1.73472347597681e-18,0,0.178959089971164,0,0,0,0.173995410903882,0,0,0.0627971325341295,0,0,0,0,0.0907452395021068,0,0,0,0,0,0,0,0.00164078165641553,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.171411064172016,0,0,0,0,0,0,0.042986680346733,0,0,0.0513695234170206,0,0,0,0,0,0.0333427596566915,0,0.437522519956509,0,0,0,0,0,0,0,0,0,0.0299059582637126,0,0,0,0,0,0,0,0,0,0,0.0804125931658655,0,0,0,0.117763903598835,1.73472347597681e-18,0,-0.014975775120184,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.110155026757335,0,0,0,0.0842952276663551,0.100279160199735,0.235981276706668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110082175032367,0,0,0.113352620042872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392207212350539,-0.0293031678218356,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.148114782078145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154601744449161,0.0531076169544216,-0.027600437860984,0,0,0.194204196868234,0,0,0,0,0,0.208777424867081,0,0,0,0.0171355600334505,0,0,0,0,0,0,0,0.141946094810225,0,0,0,0,0.0214107848402801,0,0,-0.035009979131469,-0.0102209972941179,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.417202633031199,0,0,0,0,0,0,0,0,0.145485980361977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560216915648116,0.0639508962237668,0.0253236229363179,-0.0197844085459722,0,0,0.064597814534998,0,0,0,0,0,0,0,0,0,0.0412827902513772,0,0,0,0,0,0.00885719002949306,0,0,0,0,0,0
X000539.SZ,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.13417869279457,0,0,0,0,0,0,0,0,0,0,0,0.132802539515495,0,0.0250876833791783,0,0,0,0,0,0,0.146516000997826,0,0,0,0,0,0.0706344583059489,0,0,0,0,0,0,0,0.166100137063147,0,0.022216774330853,0,0,0,-0.0236685686219719,0,0,0,0,0,0
X600008.SH,0,8.67361737988404e-19,0.184778244231008,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.185728669017227,0,0,0,0.0616572505722789,0,0,0,0,0.396984206535087,0,0,-0.0971897341306732,0,0.0240475481828246,0,0.0411134129405844,0,0,0,0.0493718469743797,0,0,0,0,0,0.0424854951442838,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0101804722112269,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0760279305584708,0,0,0,0.0100195484674445,0,0.36419049760818,0,0,0,0,0,0,0,0,0,0.0168597132421226,0,0.0203038626562141,0,0,0,0,0,0.00642962704379837,0,0.0332905795254081,0,0,0.162567011045591,0,0.0895537484916148,0,0,0,0,0.0854026727067139,0,0,0.0265828112033519,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.0474246310134195,0.0678134325075672,0.0323107741874823,0.205300957318078,0,0,0,0,0,0,0.0413961048588871,0,0,0,0,0,0,0.372902520836862,0,0,0,0,0,0,0,0,0,0,0,0,0.0310169456644527,0,0,0,0,0,0,0,0.00920414981200422,0,0,0,0,0,0,-0.027764348004693,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.294730547878237,0,0.37175715476234,0,0.0413025955289502,0,0,0,0,0,0,0,0,0,0,0.289424660584797,0,0,0,0,0,0,0,0,0,0,0.0333653034319584,0,0,0.0917255398098348,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.00252837306918418,0.0612194587689148,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.063636217590941,0.105246220508911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862309952990136,0,0,0,0,0,0,0.0466512180857432,0,0,0.0455435403148616,0,0,0,0,0.105853437763998,0,0.00200911459175994,0,0.0101228307635058,0,0,0,0,0,0.120505691085683,0,0,0.0759969920966772,0,-0.015450112235594,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.255365081157694,0,0,0,0,0,0,0,0,0.0727343655289927,0,0,0.052594163318175,0,0,0,0.0532487758832255,0,0,0.0163687247828304,0,0.123377519358614,0,0,0.156097545965745,0.152958539695243,0,0,0,0,0,0.0139620652091416,0,0,0,0,0,0,0,0,0,0.0704576209649942,0,0,0.0211631053285434,0.0124671372675325,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0285023873463655,0,0,0,0,-0.0252483749784463,0,0.0127683229729914,0.0549216727973136,0,0,0,0.0448708431276729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123758280935028,0,0.0199995579493733,0,0,0.327393915406393,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00373984067973191,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338254305053129,0,0,0,0,0.137266053212953,0,0,0,0,0,0.150088628355686,0,0,0,0.351931439117778,0,0,0,0,0.432189104783686,0,0,0,0,0,0,0,0,0,0.116556425766109,0.0182064866017843,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.147953402298556,0,0,0,0,0,0,0.275299713563062,0,0.0133755504999088,0,0,0.22713763959639,0,0,-0.0952188808076351,0,0,0.188862399962287,-0.102670590300178,0,0,0,-0.115714197895533,0,-0.0394204733890398,0,0,0,0,0,0,0,0,0,0,0,0,0.0694896089672745,0.0442717771752897,0,0,0,0,0,0
X601699.SH,0,0.0238397383258469,0.0199959889579861,0,0,0,0.159198630737108,0,0,0,0,0.0596257807172094,0.0751293580797673,0,0,0,0,0,0,0.00436471382178385,0,0,0,0,0,0,0,0,0,0,0,0,0.0572489422814587,0,0,0,0,0,0,0,0,0.0265056463076038,0.169286862394169,0,0,0,0.0314893751101438,0.215661233836483,0,0.0746573212114286,0,-0.0170160029604389,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.276468809014039,0,0,0.0775074698991704,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0429624048443456,0,0,0,0,0.141776780134814,0.0771804179070669,0,0.00955263810874898,0,0.0262669216775994,0,0.144001240089438,0,0,0,0,0,0,0.0449515469531061,0.0514952291610634,0,0.0438882442944087,0,0,0.0257838452855313,-0.0258791568105244,0,0,0,0,0,0
X000983.SZ,0,0,0.160284639055445,0,0,0,0.165924168170839,0,0.05273514214904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175981022165655,0,0,0,0,0,0.0520035899745286,0,0.39955199054372,0,0,0,0.0402731501012133,0.0128504949186041,0,0,0,0.031284461341093,0,0,-0.000608465530222761,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0.154340103263736,0,0.0468809666670471,-0.071010698066103,0,-0.0867537296273924,0,0,0,0,0,0,0,0,0,0,0,0.0247712998936267,0,0,0,0.174810796831137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112176558037263,0,0,0,0,0,0,0,0,-0.0690448232311585,-0.0301896911059446,0,-0.029573036213052,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0.0458759982475523,0,0,0,0,0,0,0,0,0.0875092969746762,0,0,0,0,0,0,0.126154956230065,0,0,0.285720568110225,0,0,0,0,0,0,0.111321043065876,-0.0167152145035587,0,0.134645056765695,0,0,0,0,0,0,0,0,0,0,0,0.196157688410195,0,0,0.0153767216571741,0.0251970708420802,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.38464194173963,0,0.275951713357701,0,0,0,0,0,0,0,0,-0.000255604712732236,0,0,0,0,0,0,0.145196223967526,0,0,0,0,0.0176717300192105,0,0,0,0.0824899734304501,0,0,0,0,0.131942382309965,0,0,0,0,0,0,0,0,0,0.00517230289283389,-0.00131452090656002,0,0,0,0,0,0
X600098.SH,0.0274258568693599,0,0,0,0.0394270055451726,0,-0.0322685376121726,0,0,0,0,0,0,0,0,-0.0466424120369921,0,0,0,0,0,0,0,0,0,0.133953886422225,0,0,0,0,0,0,0.187825928065749,0,0,0.190394249202092,0.262779708001153,0,0,0,0,0,0,0.22575272816556,0,0,0,0,0.0526206102261178,0,0,0.0344332257109358,0.00948658729328924,0,0,0,0,0,0
X000937.SZ,0.0425042765844607,0,0,0,0,0.138607066512114,0,0,0,0,0,0,0.0104590574787476,0,0.183433014372155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541438542868793,0,0.0457701346642886,0,0,0,0,0,0,0,0,-0.00953470285472108,0.00198649745375919,0,0,0,0,0,0
X000959.SZ,0.147607810499872,0,0,0,0,0,-0.0893502581733275,0,0,0,0,0.0564163353342408,0,0,0,0,0,0,0,0,-0.133181658866562,0,0,0,0.270673080770249,0,0.0939385112698854,0,0,0,0.000740657925417556,0.129362220368058,0,0,0,0,0.138576449241616,0,0,0,0,0,0,0,0.131168332698102,0,0.125690470235172,0,0,0,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0.134455949271271,0,0,0,0,0,0,0,0,0,0.0381935834140952,0,0,0,0,0.00699286610728783,0,0,0,0,0,0,0.0463664670010538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147171200738726,0,0.357652271932234,0,1.38777878078145e-17,0.140973563213009,0,0,0,0,0,0,-0.0144786714645626,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0457989005863821,0,0,0,0,-0.0126844600536102,0.0207158077519511,0,0.153297681082394,0,-0.132553005037746,0,0,-0.151916951843075,0,0,0,0.0236625121090374,0,0,0.0597060937380433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518515153296857,-0.0424474082702418,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.202042039170646,0,0,0,-0.323127772733693,0,0,0,0,-0.590862291198727,0,0,0,0,0,0,0.152753889371385,0,0,0.328412777559718,0,0,0,0,0,0.436883783771007,0.0413319084595262,-0.218798091355236,0,-0.285107259780855,0,0,-0.0450160302758577,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184924643313317,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.405814275947434,-0.134115578605574,0,0,0,1.63533202935767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17371076340215,-0.688548887748822,0,-0.250518279694308,0,0,0,0,-0.102877502779451,-0.282372358029017,0,0,0,0,0,0,-0.977072912789814,0,-0.961439166006623,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.416202679275823,0,0,0,0,0,0,0,0,0.0748051741301502,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0915384947184756,0,0,0.126268921311258,-0.101421342956885,0,0.0488839283175936,0,0,0,0,0,0,0.136091134064185,0,0,0.0231303262418963,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.125810260947469,0,0,0,0,0,0,0,0,-0.0824079872540727,0,0,0,0,0,0,-0.25193098624222,0,0,0,0,0,0,0,0,-0.39112235625596,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0203037571758614,-0.319771008187791,0,0,0,0,0
MKvol,0,0,0,0.00175246755932277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010020258215927,0,0,0,-0.003846078986138,0,0,0,0,0,0.00353172387911049,0,0,0,0,0,-0.00540399648037143,0.00400332174671092,0,0,-0.00142281050266912,0,0.00610067426483346,0,0,0,0,0,0,0,0.00497725665161138,0.0119636439232412,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0419798323531234,0,-0.0216727456045443,0,0,-3.46944695195361e-18,-1.0842021724855e-19,0,0,0.131287562576705,-0.0283872559242336,0,0.0515130604815772,0,0,0.0226731184507302,0,0,0,-0.0409686450577196,0,0.020899706792608,0,0,0,0,-0.0615467407603349,0,-0.106663974619906,0.0522611068580014,0,0,0,0,0,0,0,0,0,0,0,0.0719045309748591,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00442871176861585,0,0,0,-2.16840434497101e-19,0,0,0,0,0.00727458815127788,0,0,0,0,0,0,0,0,-0.00141241528227962,0,0,0,0,0,0.00663874194738021,0,0.00323484102851647,0,0.0086724289875478,0,0,0,0,0,0,0.0029563342404057,0,0,0,0,0,0,0,0,-0.0178509447796323,-0.00532810489771146,0,0,-0.000167033041173376,0.00647000744837824,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379701173446661,0,0,0,0,0,0,0,0,0,0.00193236040822341,0,0.000490528844508933,0,0.0018592534895142,0,0,0,0,0,0,0,0,0,0,0,0.0040516995232209,0,0,0,0.00223368320768448,0,0,0,0,0,0
