,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X601898.SH,X002466.SZ,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X600547.SH,X601600.SH,X600886.SH,X600426.SH,X600176.SH,X600362.SH,X600795.SH,X000983.SZ,X000786.SZ,X600096.SH,X000723.SZ,X600803.SH,X000408.SZ,X601991.SH,X600801.SH,X600486.SH,X601699.SH,X600219.SH,X600141.SH,X000932.SZ,X600295.SH,X000807.SZ,X600027.SH,X002080.SZ,X000830.SZ,X600985.SH,X300073.SZ,X600157.SH,X000630.SZ,X600688.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,-0.122973142728437,0,0,0,0,0,0,-0.041353761294997,0,0,0.151243185604425,0,0.118378582373605,0,-0.0510188307374262,0,0,0,0,0,0,0,0,0,0,0.0974634575102002,0,0,0.102631985206505,0,0.236459433661386,0,0,0,0.0343902351359849,0,0,-0.0570063233089551,0,0,0,0,0.464545306680329,0,0,0,0,-0.24950244719263,0,0,0,0.0260614320111167,-0.0116114179650847,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0917322959223155,0,0,0.0765041636874629,0,0.104252572630594,0,0,0.194294898703873,0.21253279073499,0,0,0,0.0206101442258193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153614130718516,0,0,0,0,0,0,0,0,0,0,0,-0.0176453917571082,-0.0210476058010603,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.26067693650378,0.0530492752169166,0,0.0146596903452834,0.017871786181801,0,0,0.0228835014928629,0,0,0,0,0,0,0,0,0,0,0.130152846723967,0.102252007641083,0,0,0,0,0,0.103114013270553,0,0.216549994054712,0,0,0,0,0,0,0,0,0,0,0.0670020675988362,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0494311483653883,0,0,0.245745886930943,0,0,0,-0.0295434383712716,0,0,0,0,0,0,0,0.0540758793208074,0,0,0,0,0,0,0,0,0,0,0.0324093115322005,0,0,0.0900491702718784,0,0,0.684977963673737,0,0,0,0,0,0,-0.0272522710095968,0,0.168566852272786,0,0,0,0
X600547.SH,0,0,0,0,0,0.023428540564942,0,0,0,0,0.0877662883103987,0,0,0,0,-0.0189952588234745,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.166790316729256,0,0,0.0220312192130111,0,0,0,0,0.0095535395449357,0,0,0,0,0,0,0,0,0,0.505238870851567,0,0,-0.0402656159708544,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0693024299698228,0,0,0.0242861190844108,0,0,0,0,0,0,0,0,0,0,0.448093272446016,0,0,0,0,0,0,0,0,0,0.00363623600530331,0,0.0343751530593836,0,0,0.105689733262936,0.308529914820027,0,0,0,0,0,0,0,0,0,0,0.0192900891376857,0.00179466147866417,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.030106130976005,0,0,0,0,0,0,0.0409326419499668,0,0,0.26632168081289,0,0,0,0,0,0,0,0,0,0,0.131299190976825,-0.0600706687934457,0,0,0,0,0,0.0596818412733783,0,0.0102098627035588,0,0,0,0,0.0476945888931602,0,0,0,0,0,0,0,0,0.122913042276107,0.0013280413167977,-0.0234298847781716,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.162833253950202,0,0,0,0,0,0.17372501163698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484607573301993,0,0,0.114726529480989,0,0,0,0,0,0,0,0,0.000663687147906648,0,0,0,0,0,0,0.114256851773673,0,0,0,0,-0.0391905023248464,0.0420027884155508,0,0,0,0,0
X600176.SH,0,0,0,0,0.597844573288799,0,0,0.0606090594933719,0,0,0.0173058448073484,0,0,0,0,0.0601137948262889,6.93889390390723e-18,0,0.0272033953570453,0,0,0,0.00190432163332068,0,0,0,-3.46944695195361e-18,0.00527249522761263,0,0,0,0,0,0,0.0823417490011429,0,0,0,0,0,0,0,0,0,0,0.0182609464458767,0,0,0,0,0,0.0237617216849539,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279330572447477,0,0,0,0,0,0,0.15602052360158,0.109806403015804,0.0790286615374672,0,0,0,0,0,0.0380003046181937,0,0,0,0.126557174248186,0,0,0.113443642525609,0.0383606604614579,0,0,0,0.0169912341715142,0,0,0,0,-0.0173082967461371,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0392407570825543,0.00123487600415221,0,0,0,0,0,0.061276507413684,0,0,0,0,0,0,0.00383748738510913,0,0,0,0,0,0,0.0695725420163472,0,0,0,0,0,0,0,0.316809788673242,0,0.0335219367666957,0.177660763394948,0,0,0,0,0,0,-0.00286699769560563,0.00293580089102904,0,0,0,0,0,0
X000983.SZ,0,0.027943677312128,0,0,0,0,0,0,0,0.516457893547662,0.101706385194064,-0.10625359161076,-0.187538106474332,0,0,0,0,0,-0.042309469365759,0,0,0,0,0.199575137920149,0,0,0,0,0,0,0.0653576847652863,0,0,0,-0.129344409088427,0.439091242080197,0.0611996466371792,0.179172785035406,0,0,0,0,0,0,0,0,0,0,0,-0.0845414440801434,0.16704103088101,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.00623084026264266,0,0,0,0.0270153338053817,0,0,0,0.263992887539299,0,0,0,0,0,0,0,0,0,0,0,0,0.167715316265518,0,0,0,0.203395531785325,0,-6.93889390390723e-18,0,0,0,0.0377941127286301,0,0.0369755021435041,0,0,0,0,0,0,0,0,0,0.0526613458157113,-0.0975697685300204,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.299907652366737,0,0,0.0989200983236551,0,0,0.00452014999257821,-0.181969511901926,0.212690776010931,0.107740510028173,0,0.162394453355994,0,0,0,0,0,0,0,0,0,0,0,0,0.0534284415385839,0,0,0,-0.0928642560699202,0,0.484831951327481,0,0.0929221032536847,0,0,0,0,0,0,0,0,0,0,-0.308390854662147,0,0.000645482561524833,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141931146214107,0,0,0.131443941091204,0,0,0,0,0,0,0.128339329751225,0,0,0,0,0,0,0,0.0255340549324148,0.156163287314146,0.0293921860104973,0,0,0.163137585476885,0,0.141535970565068,0,0,0,0,0,0,0,0,0.0148088985381468,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0742488544296777,0,0,0,0,0,0.117258561559099,0.184655944664362,0,0,0,0.0431453441236982,0,0,0,0,0,0,0.0468429511787079,0,0.0978715290382611,0,0,0,0,0.231862122731644,0,0,0,0,0,0.0761603396035867,0,0,0,0,0,0,0,0,0,0.03031083442389,0,0,-0.086108569155507,0,0,0,0,0
X000408.SZ,0.17960874370767,0,0,0,0,0,0,0.350133149292455,0,0,0.376127985536825,0,0,0.146113353608922,0,0,-0.0389946537220822,0,0,0,0,0,0,0,0,0,-0.119651932011156,0,-0.077874651359238,0,0,0,0,0,0,-0.0446017776055509,0.265192381002009,0,0,0.115419448312073,0,0,0,0,0,0,0,0,0,0,0,0.0194631911923326,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.0152491741934878,0,0,0.0483319430376968,0.000297492763033883,0,0.0869174273599852,0.0923548708772364,0,0,0,0,0,0,0,0.17578473431882,6.93889390390723e-18,0,0.00647479424897999,0,0,0,0,0,-0.0225613793823142,0.107289197444315,0,0,0,0,0,0.341481758267606,0.0952177186129719,0,0,0,0,0,0.118446406488037,0,-0.0703697889458317,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.380914678846619,0,-0.0465849922193747,0,0,0,0,0,0,0,0,0,0.0360537282055029,0,0,0,0,0,0,0,0,0,0.175401360715398,0,0,0,0,0,0.0539864736628375,0,0,0,0,0,0.0196840059395967,0.0922320102977108,0,0,0,0,0,-0.0130202786334428,0,0,0,0.1539252695965,0,-0.00529010755990304,0,0,0.0206903524357615,0,0,0,0
X600486.SH,0,0,0,0,0,0.0168371289779474,0,0,0,0,0.178177660060029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263829692147983,0,0,0,-0.043160007685247,0,0,0.0555415822454183,0,0,0,0,0,0,0,0.0394340729325032,0,0,0,0,0,0,0,0,0,0,0.119290694387204,0.0280836619916211,-0.052318273132145,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,-0.0509786518000782,0,0,0.0513947342012047,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.297900458750944,0,0.411524396137398,0,0,0,0,0,0,0,0,0,0,0.0532632452187478,0,0,0,0,0,0,0.40637948509704,0,0,0.0159827134532858,0,0,0,-0.0281818216151979,0.0418742769518936,0,0.250350128561638,0,0,0,0
X600219.SH,0,0.0543341833728282,0,0,0,0.0156054202592972,0,0.171692056651204,0,0,0,0,0,0.0158375090378027,0,0,0,0,0,0.0309208059856908,0.310265876511197,0,0,0,0,0.0267718770071814,0,0,0,0.116622413973292,0.153355044352976,0.00428586109424851,0,0,0,0,0,0,0,0,0,0,0,0,0.0494525367883698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,-0.0296494574078318,0,0.259989339392812,0,0,0,0,0,-0.0338791403799593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258473177172374,0,0.0595629815943895,0.288728713274569,0,0,0,0.0719670788361743,0,0,0,0,0,0,0,0,-0.333145440385537,0,0,0,0,0.0805957724626942,0,0,-0.0136030958542695,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.401344413466045,0,0,0.119641149239979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154711665248435,0.00706738872972137,0,-0.0175411547861401,0,0.102109791932054,0,0.0883823560612273,0,0,0,0,0,0.253070039393891,0,0,0,-0.0565179255128569,0.0225227431311193,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.0365929581784875,0,0,0.0470012722365987,0,0,0,0,0,0,-0.0758976122321408,0,0,0,0,0,0,0,0,0.0355351019842613,0,-1.73472347597681e-18,0,0.168229592588632,0,0,0,0,0,0,0.192045342633246,0,6.93889390390723e-18,0.298819363863068,0,0,0,0,0,0,0,0,0,0,0,0,-0.124358883214205,-0.0222521168292282,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871454295948603,0,0,0,0,0,0.238339475623447,0,0.134001064814211,0.141655820352128,0,0,0,0,-0.191977095496572,0,0,0,0,0,0,0.0449262405226858,0,0,0,0,0,0.0764244109030292,0,0,0,0.0463992892137036,-0.0226213111121464,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.11251874016613,0,0,0,0.00302020225041521,0,0,0,0,0,0,0,0,0.239068537326594,0,0,0,0,0.0491894689057328,0,0.271642923478361,0,0,0,0,0,0,0,0.0764996827047486,0,0,0,0,0,0,0,0,0,0,-0.0236550564043484,-0.00553654440196502,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.265214683506643,0,0,0,0.19294937161143,0,0,0.0588933109676118,0,0,0,0,0,0.194917173002592,0,0,0,0,0.0149956074294401,0,0.00964924021451622,0,0,0,0,0,0,0.0233909173475023,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131463473302073,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0.00170424002278111,0,0.077741252722138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198685564235299,0,0.030465424719246,0,0,0,0,-4.33680868994202e-19,0.308069986142244,0,0,0,0,0,0.0427438587075009,0,0,0,0.152466895959826,0,0,0,0,0,0,-0.053341638412932,0.0129820996001618,0,0,0,0,0,0
X600985.SH,0,0.462823009697694,0,0.0982791343009525,0,0.0360205966923464,0,0,0,0,0,0,0,0.086569885891394,0,0,0,0,0,0,0,0,-0.143539326290937,0,0,0,0,0,-0.0580904455220939,0,0.0349520116931697,0.167673624554019,0,0,0,0.275237660770907,0,0,0,0,-0.00750680531171382,0,0,0.0707871910596955,0,0,0,0,0,0,0,-0.0199436858128105,0.0287350941050106,0,0,0,0,0,0
X300073.SZ,0,0,0,0.0826911873335127,0,0,0.0705485063404419,0,0,0,0.0855311015337434,0.211310526996533,0,0.103530990827975,0,0,-0.0522568281149933,0,0.189072038404017,0,0,0,0,0,0,0,0,0,0.0106782880189941,0,0.221095409212472,0,0,-0.0629772963192531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552414927789057,0.0122687894611775,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0313053156574574,0,0,0,0,0,0,-0.0834694338990716,0,0,0,0,0.286119167178269,0,0,0.059556690631102,0,0,0,0,0.0452663896453871,0,0.119453893335655,-0.0161949033388403,0.133308755744581,0,0,0,0.111204507443103,0,0,0,0,0,0,0,0,0,0,0,-0.0313932430758884,0,0,0,0,0,0.0260094522839479,-0.00579145400753502,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.143178795768302,0,0,0,0,0,0,0,0,0,-0.0395532436035931,0,0,0,0.0910780246935289,0,0,0,0,0,0,0,0,0.208250056767942,0.130934410606841,0.07501460831673,0,0,0,0,0,0,0,0.242625581751151,0,0.11162411686668,0,0,0,0,0,0,0,0,0,0,0.0110992965914236,0.0118561217792658,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117329201794634,0,0.00681169557031523,0,0,0,0,0,0.200097836576532,0,0,0,0.0233536653602085,4.33680868994202e-19,0,0,0,0.196723798429231,0,0,0.0457088771394736,0,-8.67361737988404e-19,0,0,0,0,0.0233817161665191,0,0,0,0.0986297340006749,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0.0519519293365065,0,0,0,0,0,0,0,0,0.0104287882334364,0,0,0,0,0,0,0,0,0,0.427644554739835,0.0221048186420816,0,0,0,0,0,0,0,0,0,0.0566677488753184,0,0,0,0,0,0,0,0.151584437441046,0,0.126790393257909,0,0,0.109063684469766,0.0699272213006134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126681444157588,0,0,0.0904795002653505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145673506959365,0,0.113013118114727,0,0,0,0,0,0,0,0,0,-0.0366975172385213,0,-0.15839482951039,0,0,0,0,0
Slope,-0.127412095378278,0,0,0,0,-0.00725463858791272,0,0,0,0,0,0,-0.0947504640467216,0,0,0,-0.123806260825174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016862428561095,0,0,0,-0.0215820859864972,0,0,-0.00517682425411227,0,0,0,0,0,0,0,0.739943915040214,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.164572143723698,0,0,0,0,0,-0.0851898276990347,0,0,-0.0611301748357757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134806544914986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220972100646561,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.00418561927733769,0,0,-0.0135488010234938,0,0,0,0,0,0,0,0,0,0,0,-0.0243985438762412,0,-0.215018267544422,0,0,0,0,0.217014300188779,0,0,0,0,0,-0.0498693579364274,0,0,0,0,-0.0329558451915292,0,0,0,0,0,0.0428882228878203,0,0,0,0,-0.0667452941151407,-0.0481277715114473,0.0368251930042392,0,0.137858766106088,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122699156680162,0,0,0,0,0,0,0,0,0,-0.248319926923766,0,0,0.0990328748473426,0,0,0,0,0,0,0,-0.0291792905162302,0.0129804589335467,0,0,0,0.215894644002581,0,0,0,0,0,0,0,0,0,0,0,0,0.0300790680492941,0,0,0,0,0,0
MKvol,0,0,0,0,0.000898875089577358,0,0,0,0,0,0,0,0.00580134043356187,-0.00175778142370343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00853614895785222,2.71050543121376e-20,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0.0126112481923762,-0.0121193854663039,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0079537921031558,0,0.0101517700693047,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0218276571347967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450192773920676,0,0,0,0,0,-0.0731645909149081,0.0587755675519917,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00279684494293151,0,0,0,-0.00532130751958142,0,0,-0.0276634834379415,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0112223825750058,0,0,-0.00960978569063291,0,0,0,0,-0.00113043532620975,0,0.0205887673688041,-0.000131139425776765,0,0,-0.00823621494261646,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.00327204981868829,0.0261119647509662,-0.0270885810554107,0.0129904314660749,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219327739187448,0,0,0,0,0,0
