,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X000708.SZ,X600019.SH,X600660.SH,X002271.SZ,X600547.SH,X600176.SH,X000786.SZ,X600362.SH,X002466.SZ,X600426.SH,X000301.SZ,X600111.SH,X601600.SH,X600011.SH,X600352.SH,X600886.SH,X601898.SH,X600010.SH,X002353.SZ,X600219.SH,X600486.SH,X600803.SH,X600188.SH,X600801.SH,X601991.SH,X002080.SZ,X600795.SH,X600489.SH,X600299.SH,X601168.SH,X600688.SH,X600315.SH,X000723.SZ,X300037.SZ,X000932.SZ,X600549.SH,X600399.SH,X002409.SZ,X000807.SZ,X600027.SH,X000830.SZ,X600409.SH,X600157.SH,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.176947196233406,-0.00447537410343227,0,0,0,0,0.0378875754993762,-0.00426706575680348,-0.00424760568373967,0,0,0,0.00518495156142519,-0.00683581486322734,0,0,0.00733144354876876,0,0,0,0,0,0,0.0475764971855112,0,0,0,0.0413525257837187,0,0,0,0,0,0,0.0836809772221553,0,0,0,0,0,0,0,0,0,0,0,0.0225658416786301,0,0,-0.00340580236907777,-0.00295749445005832,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0835145748567399,0.0911413661077274,-0.03145218475916,0,0,0,0,-1.73472347597681e-18,-0.0553827176242394,0.0386486489065333,-0.0317711771924242,0,0,0,0,0,0.0404137946553246,0,-0.0338605344101708,0,0,0,0,0,0,0.0359382225257695,0,0,0,0,0,0,0.0491909955873394,3.46944695195361e-18,0.00522303845560384,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.00516925494579338,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196447349828436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120225616590003,0,0,0,0.201672710963711,0.0360865410643109,0,0,0,0.0526822551439203,0.0950130698933806,0,0,0,0.00432123069854319,-8.67361737988404e-19,0,0,0,0.00887294186478854,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0492634732993261,0,0,0,0,0,0,-0.0669274666134327,0,0,0,0,0,0,0.133882127690769,0,0,0,0,0,0.422960750640741,0,0,0.000613979769626648,0,0,0,0.149208621800118,0,0,0,-0.0389143590819794,0.0842809597291503,0,-0.0956600424854435,-0.0240542666380531,0,0,0,0,0,0,0,0.0316836869739998,0,0,0,0,-0.0361477099467926,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0329131342094915,0,-0.0529764441356282,0,0,-0.0562798955624892,0.00913508975302823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117032653549678,0,0,0,0,0,0,-0.0618797524732394,-0.0215318921092855,0,0,0,0.0998952883366906,0,0,0,0.00157087858808194,0,0,0,0,-0.000959064527114941,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.441783859598601,0.141956533787234,0,0.0286153936168915,0,0,0.203416895884792,0,0.102160203513183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331737660812435,0,0,0.296836959414701,0.0530500729866761,0,0,0,0,-0.110109824905946,0,0,0,0,0,-0.2346927138358,-0.0504217261842221,0,0,0,0,0.0421652352771762,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.359367065381114,0,-0.0780005627216999,0,0.143605882351572,0,0,0,0.0706539571487298,0,0,-0.052604391407041,0,0.282594605767799,0,0,0,0,0,0,0,0,0,0,0,0,0.0934663127796763,0,0,-0.483170926967916,0,0,0,0.0651212900491763,0,-0.0293803665876182,0,-0.124483078927799,-0.048263571012792,0,0,0,0,0.0379742210481663,0,0,0,-0.0155826334058951,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215215540070587,0.00308847933008864,0,0,0.287575672142666,0.0466890755341701,0,0,0,0,0,0,0.122489323243736,0,0,0,0,0,0.0355607564233565,0,0,0,0,0,0.0181429810520349,0,0,0.0410758807974699,0,0.100171871899517,0,0,0,0,0,0,0,-0.0516372336531402,-0.019477475641918,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0892578541646267,0,0,0,0.160530501401232,0,0,0,0.00544178157608101,0,0,0.0709520234286303,0,0,0,0.0510139952143791,0,0,0,0,0,0,0,0,0,0,0.138231185364606,0,0,0,0,0,0,-0.135168443556637,0,0,0,0.0119083450083694,0,0,0,0.0508092418915224,0,0,0,0,-0.0276704426759631,0,0,0,0,0.00367898906576717,0,0
X002271.SZ,0,0,0,0,0,0,-0.0417202892512814,0,0.178669323686733,0,0,0,0,0,0.0237311796118463,0,0,0,0,0,0,0,0,0,0,0.0644118394770092,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137583819669754,0,0,0,0,0,0,0,0.191570521154752,0,0,0,0,-0.0165032215276733,-0.0484389885824534,0,0,0,0.0657800882682051,0,0
X600547.SH,0,0,0,0,0,0,-0.0182218423571214,0,0,0,0,0,0,0,0.00958592410314424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55815768009489,0,0,0,0,0,0,0,0.0852227629241955,0,0,0,0,0.0699375415055286,0,0,0,0,-0.0206201485826707,0.0108375492107029,0,0,0,0.0217134481748283,0,0
X600176.SH,0,0,0,0,0,0.13620926500126,0,0,0.258120990390056,0,0,0,0.0547378470304155,0.0613812338114204,-0.0655288028808346,0,-0.221515303773197,0,0,0,0.0729095546816421,0,0,0,0,0,0,0,0,0.209507383834243,0,0.0176719012882115,0,0,0,0,0,0,0,0,0,0,-0.065753584172288,0,0,0,0.293841059097527,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0125929803233217,0,0
X000786.SZ,0,0,0,-0.0287798722135831,0,0,0,0,0,0,0,0.0635896342500806,0,0,-0.0857688629271295,0,0.0601174632604105,0,0,0,0,0,0,0,0,0,0,0.140290444620099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933615460665682,0.0443559948088944,0,0,-0.0116166947905498,0,0,0,0,0.0133834176449805,0,0,0,0,-0.0290076767530759,0,0
X600362.SH,0,0,0,0,0,0,0.0248504906196565,0,0,0,0,0,0,0,0.122044545228485,0,0,0.129327432206817,0.0874158038082174,0,0,0,0,0,0,0.176356733006373,0,0,0.256339716132063,0,0.243206365234775,0,0,0,0,0.251945188374112,0,0,0,0,0,0,0,0,0,0,0.106847552169241,0,0,0,0,0,-0.00612793319899875,0,0,0,-0.0682025327938822,0,0
X002466.SZ,0,0,0,0,0,0.187488034296486,0,-0.72763052199634,0,0,0,0,0,0,0,0,-0.0620402931939926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501856932338009,0,0,0,0,0,6.93889390390723e-18,0.0270686822630235,0.0650619400050256,0,0.0312156536109473,0,-0.341556709649339,0,0,0,0,0,0,0,0.0394626299507468,0.0895127424548043,0,0,0,-0.0157856955819331,0,0
X600426.SH,0,0,0.0849707083783105,0,0,0,0,0,0,0,0,0.0303553133330363,0,0,0,0,0,0,0,0,0,0,0.0567553030569882,0,0,0,0.256720131642196,0.0726926725023471,0,0,0,0.0279448727739994,0,0,0,0,0,0,0,0,0,0,0.19505583943586,0,-0.00563796040621378,0,0.299140559256298,0,0,0,0,0.00272423421533518,0,0,0,0,0.0488939846824736,0,0
X000301.SZ,0,0,0,-0.136132058132152,0,0.08666783516845,0,0,0,0,0,0,0.508208968210957,0,0,0,0,0.258961791000404,0,0,0,0,0,0,0.415773904337696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253900997978712,0,0,0.146297079319461,-0.0600001395634034,0,0,0,0.175975705550746,0,0,0,-0.0360687888655037,-0.0163423498685669,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.133972271572348,0.280304470084527,-0.0931811406535207,0,0,0,0.000172404601598029,0.0689261387598107,0,0.277138129246574,0,0,0,0,0,-0.135049653663774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325181621868199,0,0.508908131297377,0,0.205507727137321,0,0,0,0,-0.0493944562464536,0,0,-0.0337228226094373,0,0,0,0,-0.022013105778228,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.0106853296919135,0,0,0,0,0.149723030373841,0.0134137329041489,0,0,0,0,0,0,0,0.139679884766596,0,0,0.0990320467220926,0,0,0,0,0,0.0256653137947693,0,0,0,0,0,0,0.078687571959445,0,0,0.0404610647110437,0,0,0.246004314380314,0,0,0,0.0238387668203949,0,0,-0.0162473766699301,0,0,0,0,0.00952720758235064,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00775980351170866,0,-0.0153541661596002,0.019160011441421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742634929640047,0,0,0,0,0,0,0,0.0174364942707743,0,0,0.014288454146145,0,0.318326344898848,0,0,0.0643363091670408,0,0.0524486184313692,0.0116786216687226,0,0,0,0,-0.017362161105533,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.275296019591631,0,0,0,0,-0.130930686741327,0,0,0,0,0,0,0,0,0,0,0,0.0912697062734799,0,0,0,0,0.0833770243061132,0,0.0994833421839118,0.215994022820129,0,0,0,0,0,0,0,0,0.0334926133293817,0,0,0.156167853155516,0.0528534780221765,0,0,0,0,0.0159235206418322,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0146373099657324,0.126193820225526,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0255035174218905,0.0238088191158471,0,0.0136368152690765,0,0,0.0343059147020734,0,0,0.307999591639728,-0.0466641617613445,0,0,0,0,0,0,0,0,0,-0.0294979661892669,0,0,0.000333196764321921,0,0,-0.0538402044658511,0.0631421219177495,-0.0596495331271061,0,0,0,-0.0354919595817369,0,0
X601898.SH,0,0,0,0.28038449336351,0,0,0,0,0,0.0510136005033499,0,0,0,0.0524684922226334,0.0141398568064392,0,0,-0.100263413911426,-4.33680868994202e-19,0,0,0,0,0,0,0.0140494965134496,0,0,0.35800966031736,0,0,0.0524606281886467,0,0,0,0,0,-0.0550256027653757,0.166739750299018,0,0,0,0,-0.0302419879527025,0,0,0,0,0,0,0,-0.00441242616356407,0,0,0,0,-0.010974548971908,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.132041430653507,0,0.0618099015286291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124511215192172,0,0,0.0258632044210792,0,0,0,0,0,0,0.0988121885481669,0,0,0,0,0.238228471907467,0.0779634083773906,0,0.0617862883702133,-0.0614920169673202,0,0,0.0175583179466678,0.0467916091621001,0,0,-0.0203260969129892,0.0174883798424379,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.179823272094895,0,-0.0329293925946652,0,0.178953028474079,0.141617440222399,0,0,0,0,0,0,0,-0.0729151768033794,0,0.121811603727615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000252795168361632,0,0,0,0,0,-0.0834357066582317,0,0,0.00911481212845349,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.305130262238283,0,0,0.0559769581817332,-0.0688629588423196,0,0,0,0,0,0,0,0,0.0395249437651801,0,0,0,0,0,0,0,0,0.148143847717315,0,0.159679331824207,0,0,0,0,0,0,0,0,0,0.0130884264023344,0,0,0,-0.0270373989219698,0,0,0,0,0.0937022850169639,0,0
X600486.SH,0,0,0,0,0,0,-0.0305009309153132,0,0,0,0,0,0,0,0,0.04951382691051,0,0,0.0889296615371959,0,0,0,0,0,0,0.0362211544990864,0,0.039851478515615,0,0,0,-0.0264546613752442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156515947377355,0,0,-0.165782250727865,0,-0.0850392881332778,0.124316469336885,0,0,0,0.00955524775979812,0,0
