,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X601600.SH,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600516.SH,X600547.SH,X002460.SZ,X300072.SZ,X600886.SH,X600111.SH,X000898.SZ,X601992.SH,X600176.SH,X000786.SZ,X000553.SZ,X600352.SH,X600027.SH,X600299.SH,X000792.SZ,X000709.SZ,X000825.SZ,X002271.SZ,X000408.SZ,X601699.SH,X600489.SH,X601158.SH,X600426.SH,X600808.SH,X600157.SH,X600219.SH,X002470.SZ,X000883.SZ,X600315.SH,X000830.SZ,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.183604081394004,0.0213657813601788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143154724457665,0,0.122307248930617,0,0,0,0.0435182332212607,0.097687374038756,0,0,0,0,0,0,0,0.0200854170204939,0.0906331732928913,0,0,0,0,0.0347917649561028,0,0,0,0,0,0,0,0,0.150733360370943,0,0.0124376657470625,-0.0194437295848832,0,0,0,0,0,0
X600028.SH,0.162800822817277,0,0.274477612751734,0,0,0,0,0,0,0,0,0,0,-0.0290970352121949,0.379782274357128,0,0,0.0757320540463801,0,0,0,0,0,-0.0185166903864528,0,0,0,0,0,0,-0.0646534918564891,0,0,0,0,0,0,0,0.0335550134350318,0,0,0,0,0,0,0,0,0,0,-0.0323853013318627,0,0,0,0,0,0,0
X601088.SH,0,0.0311705900089189,0,0.451515621585618,0.045033931283859,0,0,0,0,-0.0223776739306629,0,0.0397372460921206,0,0.0516843020178356,0,0,0,6.93889390390723e-18,0,0,0,-0.0728491743605464,0,0,0,0,0,0,0,-0.0861466549629298,0,0,0,0,0,0.214125826103057,0,0,0,0,0,0,0,0,0,0.0645739151692179,0,0,0,0.00933119964085945,-0.0130320629673578,0,0,0,0,0,0
X600019.SH,0,0,0.409304145983985,0,0,0,0,0.22106761403084,0,0,0,0,0,0,0,0,-0.0889684908843803,0,0,0,0,0,0,0,0,0,0,-0.0748733921273873,0,-0.093946799452404,-0.0149370527061961,0,0.0927908433090554,-0.125732643586722,0,0,0,0,0,0.23112871642835,0,0,0,0,0,0,0,0,0,0.0119749181863875,2.16840434497101e-19,0,0,0,0,0,0
X600585.SH,0,0,0.594793744682478,0,0,0,0,0,0,0,0.0361168115881492,0,0,0,0,0,0.110245856391036,0,0.0853390448215673,-0.0261166145336701,0,-0.0314672079634707,0,-0.00800092881832908,0,0.0947436270288264,-0.067528649842577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147940314659064,0,0,0,0,0.116484541191905,0,0,0,-0.0060097550639832,0.0642733829425507,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.112387335964534,0,0,0,0,0,0,0,0,0,0,0,0.00154854295883795,0,0,0.0699334138168208,0,0,0,0,0,0,0,0,0.321019380720168,0.13512801607529,-0.0274297054538047,0,0,0.285366170023496,0,0.114557266938703,0,0,0,0,0.031352048839445,0,0,0,0,0,0,0,0,0.0027596092591714,-0.0168154802783601,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0168517685515945,0,0,0,0,0,0,0,0,0,0.0127625772613283,0,0,0,0.0895946471514577,0,0.0264193878398725,0,0,0,0.0895092929784868,0,0.0361640150269503,0,0,0,0,0.0422397157710581,0,0,0,0,0.0763183203707458,0.0306690057531756,0.060137534491677,0.0646902693082891,0,0.0427282922318301,0,0,0.186445416599393,0,-0.00824898912529841,0.00904434889773792,0,0,0,0,0,0
X600188.SH,0,0,0,0.637328017733886,0,0,0,0,0,0,0.10913923269732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505199317676262,0,0,0,0,0,0,0,0,-0.0910936964667043,0.0947631917917286,0.0922643237657765,0,0,0,0,0.120670654864415,0,0,0,0,0.0784960476490296,0,0.0123807589556765,0,-0.0015028951112117,0.0234245862042108,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.00460284184931149,0,0,0,0,0,0,0.43777532637888,0,0,0,0,0,0,0,0,0,0,0,0,0.114575805786857,0,0,0.0606143201163409,0,0.0294686926012344,0,0,0.0013848429802737,0,0,0,0.0903321383873358,0,0,0.0573582126267332,0,0,0.0441246187681223,0,0,0,0.0102210989246847,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0982414873628235,0,0,0,0,0,0,0,0,0.0600463392470603,-0.0308733584016137,0.560943758941815,0,0,0.150555056335333,0,0,0,-0.0503356892907807,0,0,0,0,-0.0237663108119949,0,-0.0768990948528533,0,0,0,0,0,0,0,0,0,0.0524984725367506,0,0,-0.0118851353424815,0,0,0,0.0369203552573592,0,0,0,0,0,0,0
