,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X002271.SZ,X000786.SZ,X600489.SH,X600516.SH,X002353.SZ,X600176.SH,X002466.SZ,X000898.SZ,X002460.SZ,X600299.SH,X601158.SH,X000709.SZ,X000883.SZ,X600426.SH,X600583.SH,X000792.SZ,X600612.SH,X600219.SH,X000027.SZ,X000629.SZ,X600315.SH,X000630.SZ,X000553.SZ,X600985.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0591610124676311,0,-0.0118594478058687,0,0,0,0,0,0,0.0548734262998696,0.00127071701488946,-0.0507112322870909,0,0,0.0435956715469756,0,0,0,0,0.095983500926019,0.0610650713729812,0,-0.00920593082881212,0,0,0.0645482688204284,0,0,0,0.0592388179275705,0,0,0,0,0,0,-0.0191845752939129,0,0,0,0,0,-0.00920419605694973,0,0,0,0,0.0131382922103095,0,0
X600028.SH,0,0,0.0409953117724307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481482693179703,0,0.0402885175487668,0,0,0,0,0.134420436719387,0,0,0,0,0,0.0720034891167226,0,0,0,0,0,0,0,0,0.030510241355729,0.0346901351350045,0,-0.0126575088181803,0,0,0,-0.0357342404038583,0,0,0,0,0,-0.00433753763118726,0.00828060936039641,0,0.130072114924244,0,-2.16840434497101e-19,0,0
X601088.SH,0,0,0,0.293718968531401,0,0.0532967749590145,-0.0186045982540378,0,0,0.0761602564678963,0,0,0,0,0,0,0.119569361652029,0,0,0,0,-0.0660581819186984,0,0,0,0,0.106561826428793,0,0,-0.0967386905381127,0,0.00584207824133952,0,0,0.0194598446265071,0,0,0,0,0,-0.0216858347352239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205976371910953,0,0
X600585.SH,0,0,0,0,0,0,-0.0631395653103465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568688457366945,-0.039447825746714,0,-0.0297940875487486,-0.0144397819887372,0.0835979651113448,-0.0849513306437295,0,0,0,0,0,0,-0.0844263652656108,0,0,0,0,-0.064577205537856,0,0,0,0,0,0,0,0,0,0,0,0,-0.00934619637525626,0,0,0,0,0.013133377057451,0,0
X600309.SH,0,0,0,0,0,0,-0.105431164061451,0,0,0,0,0,0,0.128715462645852,0,0,0,0,0,0,0,0,0,0.0537102348989085,0,0,0,0,0.0279547062886856,0,0,0.112100641560201,0,0,0,0,0,0,0.078248561333301,0,0,-0.0224595223893858,0,0,0,0,0,0,0,0,0,-0.000977172287760312,0,0,0,0,0,0,0
X600019.SH,0,0,0.210311083229522,0,0,0,0,0,0.0591377362212946,0,0,0,0,0.0139557120788938,0,0,0,0,0.0333582226574671,0,0,0,0,0,-0.0119608066144751,0,0.092142341119685,0.0256155071634275,1.73472347597681e-18,-0.0324012708176473,0,0,0,0,0,0,0,0,0,0.190792748033589,0,0,0,0,0,0,0,0,0.0461120312346381,0,0,0,0.00288193569488951,0,0,0,-0.0203886984058077,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0361929807799306,-0.0986275824878635,0,0,-0.0791293011258784,0.0896702527013844,0,0,0,0,0,0,0.00724811404823536,0,0,0,0.941338966231393,0.111153193467702,0.111159655117611,0,-0.095653893533835,0,0,0,0,0,0,0,0,0.18264408344175,0,0,0,0,0,0,0,0,0,0,0,-0.00251458937295207,0,0,0,0.066241819005885,0,0
X600011.SH,0,0,0.278835972206499,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0503020455188722,0,0,0,0.109327462874537,0,0,0,0.253950785989644,0.0511966487449946,0,0,0,0.128675453133274,0,0.0232236658041682,0,0,0,0,0,0,-0.0726359325852511,0,0,-0.112335908295539,0,0,0,0.00951539047101349,0,0,-0.12547091720367,0,0,0.00390748789091227,0,0,0,0,-0.0164886192750216,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0127520045340785,0,0,0,0,0,0,0,0,0,0.0813685648570592,0,0,0,0.108226588580464,0,0,0,0,1.0842021724855e-19,0,0,0.00635803183176475,0,0.0546493259288749,0.0781647680242456,0,0,0,0,0,0,0.00335199918405819,0,0.0763106092846744,0,0,0,0,0.214297858168306,0,0,0.00849276309300495,0,0,0,0,-0.0203323823038548,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233091237700937,0,0,0,0,0,0,-0.161674307915575,0,0,0.00250226205810409,0,0,0,0,0,0,0,0,0,0,0.235158387794088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670176123691327,0.133633120737863,0,-0.0113550281554889,0,0,0,0,0.0241577288896972,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0698595487226357,0,0,0,0,0,0,0,0,0.0779232635958963,0,0.130119490234817,0.0808331139249542,0,0,0,0.00949826074088862,0,0,0.00229944923363838,0,0.0491359624293261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140047327267352,0,0,0,0.03890567524422,0,0,0,-0.0226529661887192,0,0
X600886.SH,0,0,0,0,0,0,-0.0861382485029367,0,0,0,0,0,0,0,0,0,0.133234268478268,0,-0.0505283665326389,0,0,0.15510526720596,0,0.0743040837822586,0,0.0796949462910636,0.0158901495132358,0,-0.276095300897873,0,0,0.082454106070762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18898938977237,0,0,0.135757454982222,0,0,0.0346789726957763,-0.0706683853227316,0,0,0,0.054585457365885,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0270614194537069,0,0,0,0,0,0,0,-0.0799770496294608,0,0,0,0,0.031119851982241,0,0.18192523637459,0.0528965683972757,0,0,0,0,0,0,0.030506417463353,0,0,0,0.219566863152631,0,0,0,-0.0390111856375011,0,0.0516874710125306,0,0,0,0,0.107176048919266,0,0,-0.00195829291263863,0,0,0,0,-0.00605702472396572,0,0
