,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X002466.SZ,X000301.SZ,X600111.SH,X000786.SZ,X600010.SH,X600188.SH,X600426.SH,X600886.SH,X600176.SH,X600011.SH,X000027.SZ,X600795.SH,X600803.SH,X601991.SH,X600219.SH,X600352.SH,X600489.SH,X600801.SH,X000932.SZ,X000807.SZ,X600688.SH,X000408.SZ,X000898.SZ,X002353.SZ,X300037.SZ,X000825.SZ,X002080.SZ,X600315.SH,X601699.SH,X600157.SH,X000959.SZ,X600486.SH,X000830.SZ,X600299.SH,X600027.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0532290313860383,0,0,0,0,0,0,0,0,0.0490841759433487,0,0,0,0.0301021783811531,0,0,0,0.130352711743916,0,0.111209567302264,0,0,0,0.00797007669965372,0,0,0,0,0,0,0,-0.015219672749881,0,0.106142797168701,0,0,0,0,0.0391373250075443,0,0,0,0,0.0275635249302836,0,0,0,0,0,0,0,0.00443356275303218,0,0,0,0.00311785966634883,0,0
X600028.SH,0,0,0.0422952700900764,0,0,0,0,0,0,0,-0.0172071021638899,0,0,0,0,0,0,0,0.0446736075688383,0,0.0953283379145956,0,0,0,0.003686265433928,0,0,0,0,0,0,0,0.0265363374364214,0.0474640026038303,0,0,0.0876480743893239,0,0,0,-0.0985285357667489,0.044175209494049,0,0,0,0,0.0833091270337399,0,0,0,0,0.0545275867111923,0.0440313708765442,0,0,0,-0.0272725957989823,0,0
X601088.SH,0,0,0,0.0131272114535407,0,0,0,0,0,0,0,0,0,0,0,0,0.151640242433012,0,0,0.142373485312587,0,0,0.0283379937248588,0,0.00955934518108461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095241916973459,0,0.0175456784868769,0,0,0,0,0,0,0.0294118890061697,0,0,0,0,0.00457818080813157,0,0
X600309.SH,0,0,0,0,0,0.0652196038401592,0,0,0.0431235433684244,0,0,0,0,0.0518343346867917,0,0.0317834650634678,0,0.143392271159602,0,0,0.241940032862156,0,0.152849382184998,-0.139429968850757,0,0,-0.115261951138958,0,0,0,0,0,0,0,0,0,0,0,0.0794136751939415,0.0442073542159677,0,0.0274168839241276,0,0,0,0,0.101297572228611,0,0,0.018324522859468,0,0,-0.0691540097926631,0,0,0,-0.00583996648143623,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638662544856112,0,0,0,0,-0.0362466819507727,0,0,0,0,0,0,0.117582532666353,0.0858094874217378,0,0,0.00674638369530804,0,-0.017825935531664,0,0,-0.018831829485792,0,0,0,0.00100041844177948,0.0494675726838305,0,0,0,0,0,0,0,0,0,0,-0.0260990485290849,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.246629146692406,0,0,0,0,-6.93889390390723e-18,0.696818087844222,0.0214659503656221,0,0,0.0896166930064284,0,0,0,0,0,0.045999492637287,0,0,0,0,0,0,0,0,0.0335081082354556,0,0,0,0,0.0549895860771558,0,0,0,0,0,0,0,0.0127463903878988,0,0,0,0,-0.0125198393423895,-0.0146775613948277,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0238302246807249,0,0,0.0159613129335822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366304303557067,0.177252016293443,0,0,0,0,0,0.170282869739303,0,0,-0.0385903716259226,-0.0422762482850025,0,-0.00754881859700383,0,0,0,0,0,0,-0.0335831241603466,0,0,0,-0.0196190743706537,0,0
X002271.SZ,0,0,0,0.00950814414067869,0,0,-0.0596930431590491,0,0,0,0,0,0,0,0.0738460770527195,0.0167682401391595,0.130439984197107,0,0,0,0.145413185967306,0,0,0,0,0,0,0,0,0,0.02910473294952,0,-0.0734278348530429,0.0416628449509854,0,0.207723343799882,0,0,0.0355309976132601,-2.71050543121376e-20,0.0991380917022949,0.096298711786762,0,0,0,0,0,0,0,0,0,-0.0944232572171052,0,0,0,0,0.0269768323677368,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.145491864696336,0,0,0.20379642189733,0.174124162953544,0,0,0.0604120584645559,0,0,0,0,0,0,-0.112745474137933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226118448553101,0,0.0556360369107871,0,0,0,-0.0725484643826764,0,0,0,0,0.0153142083593563,0,-0.0173408703284151,0,0,0,0,-0.0306309027107016,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0117695264461372,0,0,0,0,0,0,0,0.193610134859349,0,0,0,0,0,0,0,-0.0536507053243861,0,0,0,0,0,0,0,0,0.0808291888273502,0.212984406616805,-0.0508091671716277,0.253473390311608,0.281116274902163,0,-0.0994116144379708,0,0.119070250091205,-0.0510081234002006,0,0,0,0,0.234912003205055,0,0.0912424613029406,0,0,0,0,0,0,0.00784345592083947,0,0
