,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X002466.SZ,X002271.SZ,X600660.SH,X000301.SZ,X600010.SH,X000708.SZ,X601600.SH,X600362.SH,X601898.SH,X600188.SH,X600547.SH,X600426.SH,X600176.SH,X600011.SH,X600219.SH,X600886.SH,X000408.SZ,X000786.SZ,X000825.SZ,X600803.SH,X300037.SZ,X000932.SZ,X600399.SH,X002409.SZ,X601991.SH,X600795.SH,X000807.SZ,X000959.SZ,X002080.SZ,X000898.SZ,X600486.SH,X600549.SH,X000027.SZ,X600352.SH,X600489.SH,X002192.SZ,X002145.SZ,X000830.SZ,X000630.SZ,X601168.SH,X000723.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.104938577078916,0,0,-0.0759692075065753,0,-0.0120733858490669,0,0.0734460387390599,0,0,0,0,0,0.0535228202030369,0,0,0.0177754233611082,0,0,0,0,0,0,0,0,0.0014047971015901,0,0,0,-0.0550421754715805,0,0,0,0.0187032404229934,0.0687647294905505,0,0,0,0,0.0868950069382755,0,0,0,0,0,0,0,0.0713240618064891,0.023780196484566,0,0,-0.0222356602618935,0,0,0,0,0,0
X600028.SH,0.206528961319001,0,0,0,-0.0179848208071478,0.00747481856925022,0,0,-0.0334933388573232,0,0,0.0422619197256591,0,0.0512551663668667,0,0,0,0,0,0.0319859924699633,0,0,0,0,0,0,0,0,0,0,-0.0366640510070004,-0.0157319790984048,0,0,0.0441700473782926,0.0362920418024417,0,0,0,0,0,0,0,0,0,0.0525885752051805,0,0,0,0.0142296907369467,0,0,0.0279029954088163,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.200288963840828,0,-0.0345628888479458,0.0221404218433184,0,0,0,0,0,0,0,0,0,0.284877504349236,0,0,0,0,0,0.0234191016949855,0,0,0,0,0,0.101917603973452,0,0,0.0337783538435707,0,0.0565436458473509,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.00649680413697711,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,-0.012493392180892,0.0458117608327525,0,0.0698349719099819,0,0,0,0,0.0164343780089963,0,0.0300235302873601,0,0,0.220184441922242,0,0,0,0,0,0,0,0.0302026558129594,0,0,-0.0670125407612556,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0694295893189359,0,0,0,0,0,0.0448097459901263,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.13465384241152,0,0,0.136729085998623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195320651844264,0,0,0.136072136932513,0,0,0.0771959604425731,0,0,0,0.0187188150608811,0,0,0,0.114423540408503,0,0,0,0.361255687894946,0.0190684687776329,0.158986189744178,0,0,0,0,0,0.0109922371005248,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.0131337058347998,0,-0.0683857373172331,0,0,0.0851831859359146,0,0,0,0,0,0,0,0,0.0477045689140413,0,0,0,0.0241549883774113,0.139399069178242,0,0,0,0,0,-0.0635389658926457,0,0,0,0.0334761462483803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184125409202029,0,0.0377069666905204,0.0788442908538832,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,-0.013981520772537,0,0,0,0.141860085770395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859825279177011,0,0.110688413807313,0,0,0,0,0,0.0573533246010998,0,0,0,0.0208420458707232,0.291539501039284,0.0830541440608714,0,0,0.147878539898614,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0198189296627353,0,0,0,0,0,0
X600019.SH,0,0,0.0272725679174541,0,0,0,0,0,0,0,0,0,0.00713719342467447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565659805465749,0,-0.0934915138440881,0.0179329070530369,0,-0.090843552380819,0,0,0,0.0649994889921335,0,0.435893387990893,0,0.0707851926137858,0,0,0,0,-0.0599558305811068,0,0,0,0,0,0,0.0031549697912494,0.0348861980380852,0,0,0,-0.0448744207098229,0,0
X002466.SZ,0,0,0,0,0,0,0.208575526130849,0,0,0,0,0,0,0,0.178612657119264,0.213851376138699,0,-0.263484066159392,0,0,0,0,0,0,0.164570845363961,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0329256240842885,0,0,0.407968049131726,0,0,0,0,0,-0.101810188202476,0,-0.341060000789258,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0986632589421672,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785798015216835,0,0,0.000190996978377165,0,0,0.0562136178712636,0.0193597146804714,0,0.0941215362882032,0,0.0508779114040736,0,4.33680868994202e-19,0,0,0,0,0.0938613849178692,0,0,0.156756018646055,0,0,0,0,0,0.188307439609126,0,0,0,0,0,0,0.0859112839944451,-0.0652676066449711,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0854620447986278,0,-0.131778018567985,0,0.020292150751028,0,0,0,0,0.0660634161893141,0,0,-0.115586054844312,0,0,0,0.0934497903509678,0,0,0,0.0636295673269717,0,0,0,0.214516851334905,0,-0.0373491849869255,0,0,0,0,0,0,0,0,0.0726979738672181,0.0613593874786676,0,0,0,0,0,0,0,0,0.0325127564118854,0,-0.00218722112803192,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0376730487661438,0,0,0,0,0,0,0,0,0,0,0.0330608695473339,0.0885977579199157,0,0,0,0,0,0.0888225673265169,0,0,0,0.157700707021476,0,0,0,0,0.029045422370519,0.0458799686465288,0,0,0,0.145299868775595,0,0,0,0,0.426901607754478,0,-0.468737565692399,0,0,0,0.046924757634175,0.160133036039854,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.248407757342258,-3.46944695195361e-18,0,0,-0.0287063138685256,-0.0340280039843609,0,0,0,0,0,0.0418452511611561,0,0,0,0,0,0,0,0.111516518867506,0.0825896445188682,0,0,0,-0.0370988205535368,-0.00900099689263904,0,0,0,0.148219690625282,0,0.0665082391007377,0,0.168580680833455,0,0,0,0,-0.0280653398385651,0,0.050347913219129,0,0,0.0456805015877092,0,0.117380574465959,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.106889461220762,0,3.46944695195361e-18,0.253301285092487,0,0,0,0.0475606091454047,0,0,0.048419682985978,0,0,0,0,0.126973807101965,0,0,0,0,0,0.134589416349838,0,0,-0.0288830808856575,0.0495664913966872,0.0611722589173605,0,0,0,0,0,0,0,0,0,0,0,0,0.0838063490414972,0.0449617171189631,0.0657522155356842,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0945757036031686,0,0,-0.0850149356749332,0,0.0916425647125248,0,0.0872956689868222,0,0,0,0,0,0,0,0,0,0.0258705802145066,0,0,-0.0452749574748924,0,0,0,0,0,0.630587004032141,0,0,0.0535877309897677,0,0,0,0,0,0,0,0,0,0,0.0947942589141179,0.0919862047471858,0,0.129688955722597,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0772868948178455,0,0.0299042366887145,0,0,0,0.171531813260105,0,0,0,0,0.132764260958098,0,0,0,0,0,0,0.139778131546779,0,0.0519500590021571,0,0,-0.0448033323489913,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.119689893264414,0.286755889439658,0,0,0,-0.0129919146369479,-0.0336007734763012,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,-0.144477416345806,0.101546003642542,0,0.0577154618076881,0,0,0,0.00647005668583195,0,0,0,0,0,0,-0.0794410840802696,-3.46944695195361e-18,0.0655395795975543,0,-0.0263592655410221,0,0.0454341568095003,-0.0412190079105834,0,0,0.146250287127079,0,0,0,-0.0708192046302354,0,0,0,0,0,0,0,0,0,0,0.454125234448896,0,0.0378148891574829,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,-0.0954381761374627,0,0,0,-0.136853652323448,-0.0440839545580588,0,0,0.318010139237141,-0.00495451727609649,0,0,0.638643589169209,0,0,0,0,0,0,0,0,0,0,0,-0.229881357928421,0.0799963292659276,0.0774912411687773,0.046268816373403,0,0,0,0,0,0,-0.0657114349710959,0,0,0,0,0,0,0,0,0.167877266251345,0,0.238052601411081,0,-0.0316748806056487,-0.139406364762362,0,0,0,-0.225649495195498,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0208027836118339,0,0,0,0,-0.157825983058679,0,0.157115694113662,0,0,0,0,0,0.0734619133218002,0,0,0,-0.0288932287605754,0,-0.050532142312999,0,0.0396172610783465,0,0,0.0642214744408607,0,0,0,0,0,0,0.0887056078079648,0,0.0183286949864079,0,0.430816601971079,0,-0.304609962814013,0,0,0,0.0322935304363414,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0217577150832034,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0316692275981487,0,0,0,0,0,0.224857688436199,0,0,0,0,0,0,0,0,0,-0.0144710869934236,0,0,-0.0515867653827941,0.0302223607080794,0.409548830422906,0,0.0963204068454127,0,0,0,0.0461487714563158,0.0164757562427419,0,0,0,-0.108639710366228,0,0
X600176.SH,0,0,0,0,0.0057696487808102,0,0,0,0,0,0.0199040242714813,0.0471435004413074,0,0.0910121316462854,0,0,0,0,0,0.00782901774611941,0,0,0,0,0,0,0,0,0,0.309697041651955,0,0,0,0,0,0,0.232723573241873,0,0,0.0834602618172372,0,0,0,0,0,0,0,0,0,0,0,-0.165848729792347,-0.0558079144889786,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.113022642161596,0,0.0287507087884241,-3.46944695195361e-18,0,0.0866786064207244,0,0,-0.0482869121056111,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950050296323587,-0.0066190948238882,0,0,0.0108160636664941,0,0.0133348705653468,0,0,0,0.0861371378678614,0.0131298936043891,0,-0.0111822863222551,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0249679052506933,0,0,0,0,0,0,0,0.017527416517969,0,0.333888809727821,0,0,0,0,0,0,0,0,0,0.0960597891109819,0,0,0,0,0,0,0,0,0,0.0929708216619491,0,0,0,0,0,-0.0483132742097657,0,-0.0138253420630473,0,0,0,0.167810593025796,0,0,0,0,0,-0.0847852742399864,0,0,0,0,0,0
X600886.SH,0,0,0.112776521302527,0,0,0,0,0,0,0.14750371679006,0,0,0,0,2.71050543121376e-20,0,0,0.0245270352527037,0,0.0276168755802486,0.265321919632612,0,0,0,0,0,0.0167060393814904,0,-0.0868990946733965,0.0617566005627153,0,0,0,0,0,0.00468021287048737,0,0,0,-0.104206530407375,0,0,0,0,0,0,0,0,-0.280863315784252,0,0,0.057462869722662,0,0,0,0,0,0,0
