,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600111.SH,X600362.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X000792.SZ,X600489.SH,X600309.SH,X600299.SH,X600660.SH,X300072.SZ,X002075.SZ,X601158.SH,X600583.SH,X000709.SZ,X000883.SZ,X600549.SH,X000723.SZ,X000898.SZ,X000539.SZ,X600352.SH,X002407.SZ,X000983.SZ,X000027.SZ,X002470.SZ,X002460.SZ,X000630.SZ,X000012.SZ,X600176.SH,X000060.SZ,X000761.SZ,X600021.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0822189707802177,0,0,0,0,0,0,0,0.0628033238009602,0,0,0,0,-0.00623218174416764,0,0,0.158811619815612,0,0,0,0,0,0,0,0,-0.0318381486691678,-0.0454200924967832,0,0,0,0,0,0,0.0195634902185843,-0.0327218246367393,0,0,0,0.0158577480529699,0,0,0,0,0,0.0072135843090423,0,0,0,0.048854842963043,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.170322006341662,0,-0.00687993391884544,0,0,0,-0.034764659851641,0,0,0,0,0,0,0,0.029734817617708,0,0.035320117040831,0,0,0,0,0,0.146190682929011,0,0,0,-0.0873628766877844,0,0,0.0238416436470233,-0.00940208342832537,0,0,0.00717752885536488,0,0,0,0,0.00436343183332988,0,0,0,0,0.00907021767608484,0.00234224748972821,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.143440604396585,-4.33680868994202e-19,0,-0.0162806791385233,0,0,0,0.0765972317425195,0,0.00639635408946304,0,0,0,0,0.0381524808002389,0,0,0,0,0,0,0,0,0,0,0,0.0240804903314278,0.0263752085988891,0,0,0,0,0.0770677497940104,0,0,0,0,0,0,0,0,0,0,0,0.016612431778063,0.00850182699015736,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0579476903369635,0,0.0674766832060283,0,-0.020623105756,0,0,0,-6.7762635780344e-21,0,0.0285179994478788,0,0,0.0243631739796563,0,0.00790648666786419,0,0,0,0,0,0,-0.0217457819453491,0,0,0,0,0.013849279751555,0,0,0,0,0,0,0.284898580084153,0.0135349281325758,-8.67361737988404e-19,0,0,0.0880024708619267,0,0,0,0,0,-0.016736124469229,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0277228501469568,0,0,0,0,0,0,0,0.408618215510235,0,0,0,0,0.0193849330252185,0,0,0,0.00260779952908614,0,0,0,0,0,0,0,0,0.179087174020494,0,0,0,0,0.0142248852535597,0,0.0422010791154531,0,0,0,0,0,0,0,0.0834146802063069,0,-0.0147425127168065,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118523113688835,0,0,0,0,0.0254361604978076,0.0453627640136618,0,0,0,0,0,-3.46944695195361e-18,0.0578051433013558,0,0,0,0.0600871441025165,2.71050543121376e-20,0.119197740214556,0,0.112345181686923,-0.0595106721950709,0.0362183489918605,0,0,0,0,0,0,0,0,0,0,0,0,0.0414617588901911,0,0,0,0,0,0
X600585.SH,0,0,0.210416182853006,0,0,0.0278997266411582,0,0,0,0,0.108434863634165,0,0.01884795577342,0,0.0489223219024442,0,0.180068608206197,0,0,-0.108007963136864,0,0,0,0,0.014341991770243,0,0,0,-0.0646955636794405,0,0,0.159432774297296,0,0.0751017005036275,0,0,0,0.121975149782892,0,0,0,0,0.187755666319091,0,0,-0.0778072058050109,0,-0.0845214166811987,0,0,0,0,0,0.207458462896548,0,0,0.140101212428867,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0584313056581036,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.123308177557866,0,0,0.00503790166997111,0,0.133749277100656,0.0110595520333751,0,0,0,0,0.0457975797153081,0.0853660391805055,0,0,0,0,0.184850883845229,0,0,0.0217084798360512,0,0,0,0.0110904394183586,0.142805310005382,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0901232595665669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100867499308529,0,0,0.123659675847741,0,0.225918181734046,0.0640592805577398,0,0,0,0.262489075500039,0.051965243950962,0,0,0,0,0,0,0,0,0,0,0,0,0.0450294923658401,0,0,0,0,-0.0318385345796654,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0782743629545528,0,0.0249330391459973,0,0.0247020977407746,0,0,0.00814866192472768,0,0,0,0,0,0,0,0.0133506562978238,0,0,0.094327567084949,0,0,0,0,0,0,0,0,0.0225932059437304,0,0,0,0,0,0,0,0,0,0,0,0,0.0302314484322949,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703952709078496,0,0,0,0,0,0,0,0.0148378345738877,0,-0.00297980737347457,0.990712626347597,0,0,0,0,0,0,0,0,0,0.0326520942614968,0,0,0,0.0650990827090227,0.0936619371736754,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0185245620337242,0.0888851128732482,0,0,0,0,0,0
