,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X600010.SH,X002271.SZ,X000877.SZ,X600660.SH,X600188.SH,X601600.SH,X000301.SZ,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000723.SZ,X000408.SZ,X600176.SH,X600426.SH,X601991.SH,X000786.SZ,X002080.SZ,X600219.SH,X600803.SH,X600795.SH,X600027.SH,X300037.SZ,X600399.SH,X600688.SH,X002326.SZ,X300073.SZ,X600141.SH,X600516.SH,X600486.SH,X600157.SH,X600352.SH,X600801.SH,X600378.SH,X000825.SZ,X600489.SH,X000959.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0.16287610039191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571375280577611,0,0,0,0,0,0.129610068825622,-0.0790375941744079,0,0,0,-0.0581483706463613,0,0,0,0,0.599124389468573,0,0,0,-0.020686565899149,0,0.0241799163370235,0,0,0,0,0,0,0,0,0,0,0,0,-0.00816931592593033,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.334287639870548,0,0,0,0,0,0,0,0,0.143315679700335,0,0,0,0,0,0,0.0617602116579682,1.73472347597681e-18,0,0,0,0,0.0301981724744878,0,0,-2.16840434497101e-19,0,0,0,0,0.0384837141217951,0,0,0.0437054437267756,0,0,0,0,0,0,0,0.11979581017427,0.0724184377545278,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0698411630091462,0,0,0,0.10118543168644,0,0.0152891349323168,0,0,0,0,0,0,0,0,0,0,0,0.830854665363416,0,-0.0215840445221375,0,0,0,0,0,0,0,-0.084759156030894,-0.00755882127313585,-0.0393043059500524,0,0,0,0,0,0,0,0,0,0,-0.0198459061936887,0.00721336239425646,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0.0320403241465914,0,0,0,0.0526376213085092,0,0,0,0,0,0,0,0,0,0,0,0,0.0172668948009645,0,0,0,0,0,0,0,0,0.0210100781100571,0,0,0,0.0248678616251612,0,0.0526009394370583,0,0,0,0.182949279997375,0.429980853982386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0433250705536644,0,0,-0.151114053441613,0,0,0,0,0,0,0,0.0376070673986649,0,0,0,-0.0552311922256582,0,0,0,0,0.137822121682888,0,0,0.0362797487906793,0,0.0481452132908898,0,0,0,0,0,0,0.00270018614387666,0,-0.0476048625212853,0.0580105738142215,0,0,0,0,0,0,0,0.127220317306164,0,0,0.0488367642151652,0,0,0,0,0,0
X600188.SH,0.162981546904231,0,0.223684315052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923783637150852,0,0,0.633984818409478,0,0,0,0,0,0,0,0,0,0,0,0.0262736711855875,0,0,0,0,0.188756948176215,0.0678176067596263,0,0,0,0,0,0,0.0351724141640012,0,0,0,0,0,0,0.0176877098906969,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.222217132501468,0,0.0285783827029237,0,0.0809202598101384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844849488216322,0,0.123694013660422,0.101501269453562,0,0,0,0.1413915379683,0,0,0.250019625421361,-0.0145347883024423,0.0947463038266424,0,0,0.0606020166139072,0,-0.0252272336058904,0,0,0,0,0,0,0
X000301.SZ,0,0,-0.113594495322205,0,0,0,0,0,0,-0.00760965450857774,0.109752549797557,0.0935460822508205,-0.467325293466727,0,0,0,0.214768663313945,0,0,0,0,0,0,0,0,0,0,0,0,0.108827511228294,0,0,0,0,0,0.149370956423542,0,0.117896932145125,0,0.0386610668863911,0,0,0,0,0,0,0,0,0,0.166108307828479,0,0.0551499457530001,3.46944695195361e-18,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.025764712316235,0,0,0,0.114661952737966,0.0236851309488799,0,0,0.0504700230090483,0,0.0154369614963164,0,0,0,0,0,0,-0.013276655432294,0,0,0,0.156527310077989,0,0,0,0,0,-0.0211876272404131,0,0,0,0,0.0125828592833954,0.025833460536571,0,0,0,0.0298913999066778,0.121784710582786,0.0531771193227107,0,0.0482293787910292,0,0,0,0.0441081471319756,0,0,0,0,0,0
X601898.SH,0,0,0.166255938417657,0,0,0,0,0,0,0,0,0,-0.0831747992706339,0,0,0.271010489315178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203956108780497,0,-0.057389507488527,0,0,0,0,0,0,0.11862956392908,0,0.446942047541918,0,0.0816447704316034,0,0,0,0,0,0,0,-0.0941527116372596,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0314202242711306,0,0,-0.0802294199658953,-0.0457493776692514,0,0,0,0,0,0,-0.0801054979016776,0,0,0,0,0,0,0,0,0,0,0.0667932716083072,0,0,0,0,0,0,0.0572727252235204,0,0.0274311081890696,0,0.12649980752228,0,0,0,0,0,0,0,0,0,0,0,-0.0147201065935335,8.67361737988404e-19,0,0,0,-0.0168295062268269,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568616133661501,0,0,0.193750875373617,0,0,0,0,0,0,0,0,0,0,0,0.159621383499882,-0.0621803674853055,0,0.0154481305846723,0,0,0.10374806182409,0,0,0.0869708986517197,0,0,0,0,0,0,0,0,0.188061339722613,0.165009954400106,0,0,0,0,-0.0555248647337389,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,-0.0249367934301213,0,0,0,0,0,0.234639224510709,0,0,0.0905705227334979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211092691668251,0,0,0,0,0.0173100478818147,-0.0244594770724526,0.0550068123945878,0,0,0,0,0,-0.0110107313223779,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,-0.0807779925876076,0,0,0,0,0,0,0,0,0.291704476691197,0,0,0,0.0583865292260386,0,0,0,0,-0.235774058916162,0,0,0.131532274951412,0.0558668783047922,0.164251064130296,0,0,0.119734449466126,0,0,0,0,0,0.242777835675601,0,0,0,0,0,0,-0.047105868678817,0,0,0,0,0,0.0126686652981995,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.0980026523238849,0,0,0.179279021435331,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0769848885829233,-0.0517648566649653,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.114358122386549,0.0288919394426272,0,0,0.130647190984564,0,-0.116939099141514,0.104659532576921,0,0.143841782702275,0,0.029434289419627,0.0201661044050872,0,0,0,0.0743131623458303,-0.0625130884213997,0,-0.0407504980827008,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0660036775083509,0,0,0,0,0.0369469634086188,0,0,0,0,0,0.0223816033387017,0,0,0.0913199128516028,0,0.0285622167088982,0,0.124714720474862,0.0568024071192865,0,0,0,0,0.0321689967283659,0,0,0,0.0912043314289595,0,0,0,0,0,0.0247295023329944,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0195518006842611,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.0391827637742784,0.0367590174028536,0,0.140712562506071,0,0,0,0,0,0,0,0.0621198679216663,0,0,0,0,0,0.0398082930666381,0.0733465671433735,0,0,0,0.147132486212686,0,0,0.00761569375544327,0,0,0,0,0.309617315207188,0,0,0,0,0,0,0,0.219493723705588,0,0,0,0,0,0,0.014457422935914,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.234567515701454,0,0,0,0,0,0,0.0378615963215182,0,0,0,0,0,0,0,0,0,0,-0.119828200114575,0,0,0,0.119900221796657,-6.93889390390723e-18,0,0,0,0,-0.0275018045363261,4.33680868994202e-19,0,0,0.160700300347125,0,0,0,0,0,0,0,0,0,0.0197724730603987,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0161185039051711,0,0,-0.0212878097447242,0,0.197340970049952,0,0,0,0,0,0,0.219952074246068,0,0,0,0.00883376691107887,-0.0161376069402817,0.157175709700369,0,0,0,0,0,0,0,-0.0697537552573206,-0.150393064716393,-0.00813724092045899,0,-0.0645183470182704,0,0,0,0,0,0,0.185583198966141,-0.188740603090821,0,0,0,0,0,-0.0120486312235569,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.198846378777059,0,0.0185568554316942,0,0,0,0,0.3432841546509,0,0,0,0,0,0,0.153931391133484,0,0,0,0,0,0,0,0.165859941492205,0,0,0,0,0,0.0253519003300082,0,0,0,0,0,0,0,0.126754182889488,0,0,0,0,0,0,0,0,0.180525084141565,0.145868946909456,0,0.0359294398937222,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0342603571449422,0,0,0,0.329822609001796,0,0.159462403143601,0,0,0.063589092538847,0,0,0,0,0,0,0,0,0,0,0.013499253992384,0,0,0,0,0,0,0.0256146684617493,0,0,0,0,0.075663187569833,0,6.93889390390723e-18,0,0.0922453154655892,0,0,0.013703835146016,0,0,0,0,0,0,0
X600803.SH,0,0.046714641942193,0,0,0,0,0,0,0.0947042725223852,-0.0642338552732887,0,-0.0470522109520842,0,0,0,0.099074810752327,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.129050725317851,0,0,0.22168444151658,0,0,0,0,0,0,0.204007573675731,0,0,0.0113045296668482,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265269511912526,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0664881937610647,0,0,0,0,0,0,0,0,0,0.0288165031026754,0,0,0,0,0,0,0,0.35628560424573,0,0.00850610265845648,0,0,0,0.366628095771908,0.1429858856615,0,0.0855631118794211,0,0,0,0,0,0,0,0.164480085205808,0,0,0,0,0,0,0.0140296409479008,-0.0265804779457583,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.341254072501381,0.000440883770826568,0,0,0,0,0,0,0,0,0,0.0298937816204464,0,-5.42101086242752e-20,-0.0322863017312452,0,0,0,0,0,0,0,0.597832055744468,0,0.0183532798805776,0,0,0,0,0,0.126388827994786,0,0,0,0,0,0,0,0,0,0,0.027786561270463,-0.0166614836626313,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.0836797379247911,0,0,0,0,0,0,0,0,0,0,0.0644411182249204,0,0.117905334087711,0,0,0,-0.0603082335677225,0,0,-0.0996531251434328,0,-0.323068687418717,0.0705490772620766,0,0,0,0.000282940898670191,0,0.122380100388601,0,0,0.231693460716072,0.145286705478184,-0.121396235390989,0,0,0,0,0,0,0,0,0.0122163218911911,0,0,-0.0816758204873663,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0.287536931753416,0,0.0436750525050176,0,0,0,0,0,0,0,0,-0.0666185463053453,0.0668459477356531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118205817637739,0,0,0,0,0,0.0145571450851012,-0.0975741774738955,0,0,0,0,0,0
X600688.SH,0,0,0.0851439776736953,0,0,0,0,0,0,0.108516311210104,0,0,0,0,0,0.0846208107895158,0,0,0,0.0992619985480415,0,0,0.168848053215611,0,0,0,0,-0.0117968201082635,0,0.0683824792391093,0,0,0,0,0,0,0,0,0,0.0463189035514116,0.0776627435711394,0,0,0,-0.0714264261125335,0.0196915529178632,0.163413245826432,0,0,0,0,0.000536864260620032,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.294291171619766,0,0,0,0.0945772763794798,0,0.274885641129887,0,0,0,0,0,0.243666667369846,0,0,0,0,0,-0.106841082789003,0,-0.303656415450862,0.213025410589019,0,0,-0.00573640240717265,0,0,0,0,0,0,0,0,-0.0753608725024156,0.0626388207232873,0,0,-0.0654690859046785,0,0,0,0.258187142094468,0,0,0.184827440175408,0,0,0.100565340209,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.0251424536675061,0,0,0,0.16997978354027,0,0,0,0,0,-0.0348752509618636,0,0.0351374499893235,0,0,0,-0.051043657464697,0,0.014385207637824,0,0,0,0,0,0,0,0,0,-0.0433512085374718,0.0898321881353197,0,0,0.262757408269303,0,0.0267988103882401,0,0.0889003697921845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0.103144022358239,0,0,0,0,0,0,0.409290921105126,0,0,0,0,0,0,0,0,0,0,0,0.360967693107354,0,0,0,0,0,-0.0822694424365437,0,0,0.193462948775118,0,0,0,0,0,0,0,0.0078343799032506,0,0.167031241784855,0,0,0,0.0153766535738991,0,0,0,-0.426488835455195,0,0
X600516.SH,0,0,0,0,0,0,0.297481414991896,0,0,0,-0.018691451097447,0.172205768104837,0,0.0586244841824216,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.140634239001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365920137880554,0,0,0,0.249316386425077,0,0,0,0.0315644892327971,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.0155766777468343,0,0,-0.00603580855867554,0,0,0,0,0.0487227784075493,0,0,0,0,0,1.73472347597681e-18,0,0.00617130095526411,0,-0.102495497596425,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0740959121837647,0,0,0,0,-0.0257143156615885,0,0,0,-0.035055003466671,-0.0162976809050661,0,0.0518628588609248,-0.040569724552243,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.0216217558686486,0.0185288221735284,0,0,0,0,0.147508185651499,0,0,0,0,0,0,0,0.00256119805169283,0,0,0.0143596691962686,0.0720739809364614,0,0,0,0.12458885079325,0,0,0,0,0,0.0521828538446441,0,0.0489556996206915,0,0,0,0,0.195658722016994,0,0,0,0,0.047714861526865,0,-0.0124160151802283,2.71050543121376e-20,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,-0.0202222756505108,0,0,0.27259555015406,0,0.0475545646166676,0.145469786882192,0,0,0,0,0,0,0,0,0,0,0,-0.0912417796693516,0,0.00532752245715069,0,0,0,0,0,0,0,0,0,0.0785706324542702,0,0,0,0.0927490528295027,0.041124656785517,0,0,0,-0.212021225944719,0,0,-0.0341053920504666,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0.129513457331963,0.258254533666992,0,0,0,0,0.346198416636581,0,0.0168263845471002,0,0,0,0,0,0,0,0.0742485597980522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207536326703536,0,0,0,0,0,0.205678336157492,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.0489172808797128,0,0,0,0.0427910258566628,-0.0874916973222288,0,2.16840434497101e-19,0,0,2.16840434497101e-19,0,0.125257285968157,0,0,0,0.23812600450878,0,0,0,0,0,0,-0.00154200321396549,0,0,0,0,0,0,0,0,0.0771347504469571,0,0.162031941858879,0,0,0,0,0,0,0,0,0.000541122931492418,0,0,-0.0108363994412066,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0157839390459938,0,0,0.13327482878774,0,0,0,0,0.0808971593836564,0,0,0,0,0,0,0.168470911454063,0,0,0.0288878956273651,0,0.0710073236976722,0,0.314687139735756,0,0,0,0,0,0.0436644339489775,0,0,0.0469244661025872,0,0,0,0,0,0,0,0,0.135230948286606,0,0,0,-0.0944510598949432,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0836278116452582,0.00191077523867597,-8.67361737988404e-19,0,0,0.0971723867334417,0,0.188873557901388,0,0,0.115885772260107,0,0,0,0,0.0280348840007699,0,0,0,0,0,0,0,0,0.0292445642196466,0,-0.0809115606036973,0,0,0,0,0,0,0,0,0,-0.0331689995689505,0,0,0.0147283023166273,0,0,0,-0.0046955471027281,0,0
X000959.SZ,0,0,0,0,0,0,0,0.0417590789966898,0,0.0174862509671699,0,0.164816384700972,0,0,0,0.067806157217889,0,0,0,0,0,0.0429948782085968,0,0,0.107934478471352,-0.0429509406394058,0,0,0,-0.0115709458163252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379340283407412,0,0,0,0,0.0122036713280108,8.67361737988404e-19,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.0457481867495019,0.324720189446344,0.345237490286946,0,0.0651912491818198,0,0,0,0,0,0.0450970433068197,0,0,0,0,0,0,0,0,0.0557537305713757,0,0,0,0,0.165151092919663,0,0,0,0,0,0,0,0.0548441201130953,0.0502509359819341,0,0,0,0,0,0,0,0.0496445736652061,0,0,0,0,0.12561347998397,-0.147350385839351,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0293301656016318,0,0,0,0.0703281721412228,0.0107120598927066,0,0,-0.0699717285903334,-0.0656708928975673,0,0,0,0,0,0.0869343468350976,0,0,0,0,0,0,0,0,0,0.0690029641346915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767210658580579,0,0.00722768886451248,-0.115787533773042,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.0631340160904872,0,0,0,-0.16428487387356,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0549208650507895,0,0,0,0,0,0,0,0,0,0,0,0,0.154531619892569,0,0,0,0,0,0,0,-0.0896317806648349,-0.0666655359005952,0,0,0,0.0416130726893393,0,0,1.10047170566104,0,0,0,2.09573701618073,0,0
TED,0,0,0,0,0,0,-0.112042334380615,-0.127459937094564,0,0,0,0,0,0,0,0,0,0.175106115576954,0,0,0,0,0,-0.0597928878269636,0,0,0,0,0.0377295583740462,0,0,0,0,0,0,0,-0.0265456599527642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534064205982853,0,0,0,0,-0.690892386719636,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00874817190945434,0,0,0,-0.0619165043573649,0,-8.67361737988404e-19,0,0,0,0,-0.0555269490778794,-0.00241387047587127,0,0,0,0,0,0,-0.00381826130777882,0,0,0,0.00855380660864507,0,0.00793834656124077,0.105529659894277,0,-0.0100870145390726,0,0,0,0,-0.145624007628091,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0628502558048597,0,-0.0520982934656041,0,0,0.0152795736295129,0,0,0,0,0.0310417176847904,0,0,0,0,0,0,0,0,0.0178664939294172,0,-0.00112935127561776,0,0.0648756486782668,0,0,0,-0.0435792349604554,0,0.00631408872345213,0,0,0,0,0,-0.0541703813430507,0,0,0,0,0,0,0.00418283933526092,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000654776279777476,0,0,0,0,0,0,0,-0.000197538771865495,0,-0.000467470242686863,0,-0.00190072247396589,0,0,0,0.00044076165696337,0,0,0,0,0,0,0,0,0,-0.00112213209539638,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374483421666562,0,0,0,0,0.0052096414154467,0,0
CarbonVol_Shenzhen,0,0,-0.0513811092106664,0,0,0.0244186493861005,0,0,0,0.0204605717102901,0,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.00150137814606958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137773126000726,-0.0537005974603419,0.0213775667713996,0,0,0,0,0,0,0,0,0,0.0463756629244957,0,0,0.112823563223095,-0.0752005298811819,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0113681195838328,0.00207429287127499,0,0,-0.0101802446137449,-0.0105887657134916,0,0,0,0.00177708923003721,0,0,0,0,0,0,0,0.00668800018189147,-0.0108799751079333,0,0,0,0,0,0,0.00248782943733493,0,0,0,0,0,0,0.00264236036280912,0,0.0033513612903208,0,0,0,0,0,0,0,0,0,0,0.00658705197128108,0,0,0,0,0.0258310061047497,0,0
CarbonVol_Hubei,0,0,0,0,0.0101035232987105,0,0,0,0,0,0.00999695813839157,0.0152481362166539,0,0,0.00595179619159378,0,0,0,-0.032705076599429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563069148561303,0,-0.00796630912627728,0,0,0,-0.000694998574570326,0,0,0,0,0,0,0.0293590243731467,-0.0345344306152302,0.0461173900316188,0,0,0,-0.00897217681406141,0,0
