,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600426.SH,X000301.SZ,X600111.SH,X601600.SH,X002466.SZ,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X600352.SH,X600219.SH,X600489.SH,X600188.SH,X600801.SH,X600803.SH,X601991.SH,X002353.SZ,X600795.SH,X600688.SH,X600486.SH,X601168.SH,X600299.SH,X002080.SZ,X000932.SZ,X000830.SZ,X600315.SH,X000723.SZ,X000630.SZ,X300037.SZ,X600027.SH,X000898.SZ,X600157.SH,X601992.SH,X000807.SZ,X600549.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0424101531197268,0,0,0,0,0.00743047078459249,0,0,-0.0512947077128962,0,0.0763895868699731,0,0,0.0251194415668021,0,0,0.0123549433909516,-0.00401878343780771,0,0,0,0,0,0,0,0,0,0,0,0.0757917274925059,0,0,0,0,0,0,0,0,0,0,0.0157152416051679,0,0,0,0,0,0.00333827920241894,0,0,0,0,-0.00473129115000407,0,0,0,-0.00738277087705564,0,0
X600028.SH,0,0,0,0,0,0,0.0882588474359827,0,-0.0238778399008708,-0.0019642591517391,0,0,0,0,0.0991889899405901,0,0,0.0219288804630281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314909295651614,0,0,0,0.0072678200189985,0,0,0,0.077283598203434,0,0,0,0,0,0,0,-0.0190317849651482,0,0,0,0.0131438895712574,0,0
X600309.SH,0,0,0,0,0,0,0,0.0205073511667747,0,0,0,0,0,0,0.110524051845722,0,0.0194543480360748,0,0,0,0,0,0,0,-0.0116951046134522,0,0,0,0,0,0.111437479250215,0,0,0.0830628399895781,0,0,0,0,0,0.00885153529249772,0,0,0,0,0,0,0,0,0.191160373364558,0,0,0.00387414909673318,0,0,0,0,0.0197743224874445,0,0
X601088.SH,0,0,0,0,0,0,0.0389304592606159,-0.0131962667109147,0.0301082309480091,0,0,0,0,0,0,0,0,0,0,0,0,0.0546984835895365,0,0,0.0558072012813741,0,0.48435977271705,0,0,0,0,0,0,0,0,0,0.0787299939788545,0.188898028216512,0,0,0,0,-0.194420920060629,0,0,0,0,0,0,0,0,0.0230145070022663,0,0,0,0,-0.0401391922173253,0,0
X600585.SH,0,0,0,0,0,-0.0218958126519081,0,0,0.0378355822455486,0,0,0.0548165341585931,0,0,0,0,0,0,0,0,-0.122896704864448,0.00255226289659696,0.0762954632134117,0,-0.0144268235186477,0,0,0.138057703590918,0,0,0,0,0,0,0.120553612583519,0,0,0,0,0,0,0,-0.112187697144939,0,0,0,0,0,0,0,0,0.00924364740991539,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0960636038758124,0,0,0,0,0,0,0,0.186355260841463,0.165742025140315,0,0,0,0,0,0,-0.032688676327045,0,0,0,0,0.0203804307229095,0,0,0,0,0,0,0,0,0.39064285484445,-0.128227006549221,0,0,0,0,0,0.467005231757619,0,0,0,0,0,-0.123971280084151,-0.00692213617679331,0,0,0,0,0.0140768819614063,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.489040202431854,-8.67361737988404e-19,0,0,0.054560306473929,0,0,0,0,0,0,-0.66734944599795,0,-0.0777450741048009,0.0458805316612848,0,0,0,0.280781541022751,0,0,0.253627151257671,0.0866532873472046,0.417633849067787,0,0,0,0,-0.0294192313254667,0,0,0,0.257183478531972,0,0,0,0,-0.091269595571259,0,-0.0159375209625771,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.475089265418929,0,0,0,0,0,0,0.136473375416771,0.111785859711344,0,0.210791387536283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391289388877546,0,0,0,0.0611450284624137,0,0,0,0,0,0,0,0,0,0,0,-0.102500649587328,-0.043805980502964,0,0,0,0,-0.00542375221595463,0,0
X600660.SH,0,0,0,0,0,0,0,0.104840034339442,0,0.307566198766262,0,0.0188791574017465,0,0,0,0,0,0,0.0133389293818452,0,0,0,0,0,0.0335366003905161,-0.051247478306656,0,0,0.0204541257019028,0,0,0,0,0,0,0,0.127086064392131,0,0.0263516603558695,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307899597725492,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0156842966747399,0,0,-0.15521244965758,0,0,0.237397837926293,0,0,0,0,0.0878058439456369,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0555026110157376,0,0,0,0,0,0,0,0,0.0526696673764477,0,0,0,4.33680868994202e-19,0.00527203219979359,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0331654568030695,0,0,-0.00602740245921641,-0.0584413160133309,0,0,0,0.0431399926994565,0,0
X600547.SH,0,0,0,0,0,0,0,0.0663872358337961,0,0,0,4.33680868994202e-19,0,0,0,0,0.0401905954088498,0,0.0292204069386088,0,0,0,0,0,0,0.554612507614006,0,0,0,0,0,0,0,0.0359004164205331,0,0.0557283277527904,0,0,0,0.0495998801051297,0,0,0,0,0,0.0258795506365928,0,0,0,0,0,-0.021848808105838,0,0,0,0,0.0298495758345243,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.141024154161159,0,0,0,0,0,0,0,0.0952931125017156,0,0,0,0,0,0,0,0.0938588986449608,0,0,0,0,0.0508530636301122,6.93889390390723e-18,0,0,0,0.043273971368132,0,0,0,0.343109477616775,0,0,0.809409250271534,0,0,0,0,0,0,0,0,0,-0.00764102277133928,0,0,0,0,-4.33680868994202e-19,0,0
X000786.SZ,0,0,0,-0.0985771022032875,0,0,0,0,0,0,0,0,0,0,0,0.0795907569267729,-0.0362618072900298,0,-0.0703710613428394,0,0,0,0,0.205299940941789,0,0,0,0,0.171300797519282,0,0.0698925974047102,0,0,0,0,0,0.186636639390556,0,-0.0973133312091794,0,0,0,-0.0429129674196498,0,0.0707493780550118,0.063677322637317,0,0,0,-0.0148570533802073,0,0.0520209622013733,-0.099771907547038,0,0,0,-1.0842021724855e-19,0,0
X600176.SH,0,0,0,0,0,0,0.22733858117821,0.287915184805683,0.199883699246147,0,0,0,0.0160893983570668,0,0,-0.171569770151408,0,0,0,0,0,0,0,0,-0.113711557541091,0,0,0,0,-0.0224274015738611,0.00904894192856142,0,0,0,-0.00377979555899491,0,0,0,0.218496880782298,0,0,0,0,0,0,0,0,0,0.114029389744649,3.46944695195361e-18,0.101754561437022,0,-0.00964114163549063,0,0,0,0,0,0
X600426.SH,0,0.328698957660495,0.19341612823497,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.021582794398977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282662117646642,0,0,0.211431488080289,0,0.120245289945361,0,0,0,0,0,0.00747126953689864,0.0223354170217596,0,0,0,0.125569906184961,0,4.33680868994202e-19,-0.00611380651862617,0,0,0,0.0030732078506207,0,0
X000301.SZ,0,0,0,0,0,0.217763624518175,0,0.145684559023404,0,0,0,0,0.355462195235585,0,0,0,0.172950769416756,0,0,0,0,0,-0.408566767535163,0,0,0,0,0,0.405824583752417,0,0.255498904862436,0,0,0,0,0,0,0,0,-0.0597932150089921,-0.0355065252656078,0,-0.122202466568402,0,-0.389658100590511,0,0,0,0,0.161520267968939,0,-0.0603374163023854,0,0,0,0,0.0161923711777568,0,0
X600111.SH,0,0,0,0,0,0.0943955456162534,0,0,0.132706492846387,-0.0427741243248756,0,0,0,0,0,0.286161979579365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0357915688440925,0,0,-0.166793372417561,0,0,0.517900269806225,0,0,-0.0109443246476583,0,0,0,0,-0.081583378647326,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.000602171381376017,0,0,0.192594085995615,0,0,0,0,0,0,0,0,0,0.0868308863482448,0,0,0.0286631707350899,0,0.0123825352969109,0,0,0,0,0,0,0,0,0.0295290245503625,-4.33680868994202e-19,0,0,0,0.0809518684003788,0.0392258524976358,0,0,0,0,0,0.240141504926327,0.0204139358513975,0.047279245484203,0,-0.0157818671926004,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.446908468727101,-0.016370052476056,0.670492003622132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132321868749993,0,0,0.190191268892864,0,0.0148889049784318,0,0.21388467633362,0,0,0,0,0,0,0,0.12610480369307,0,0.129194395637808,0.0862214611988964,0,0,0,0,-0.206301212698141,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.00782979621329622,0,0,0,0,0.00864214721897572,0,0.0488073644010543,0,0,0,0,0,0,0.00798356273469877,0.0799358039058387,0,0,0,-0.0109009853945001,0.00479122367852324,0,0,0,0,0,0.127319576600906,0,0,0,0,0,0.0619157805099169,0,0.00310318994223051,0,0,0,0,0.000843089821781026,0.0136072227202942,0,0,0,0,-0.00578519415122995,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.105554798821592,0,0,0,0.0256498501771964,0.0172186891711884,0,0,0,0,0,0,0,0,0,0.143198573282349,0,0,0,0,0,0,0,0,0.0194565650299699,0.048636487557307,0,0,0.166803992295028,0,0,0,0,0,0,0,0.0957565053367002,0,-0.0198273926592816,0.142897676408312,0,0,-0.0425068502949345,0.0509131802322095,0,0,0,0.0170600643863452,0,0
X601898.SH,0,0,0,0.307687603240788,0,0,0,0,0,0.0753548087424575,0,0.0212116943574273,0,0,0,0,-0.104418097909816,0,0.0379569133544373,0,0,0,0,0,0.040362507984549,0,0.412597871094087,0,0,0,0,0,0,0,0,0,0,0,0.00839993614451153,-0.0965478684572527,0.0782379740123113,0,0,0,0,0,0,0,0,0.0741633879136046,0,0,-0.0109961713130581,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-0.0247206366141868,0.123431997072615,0.0292359172795288,0,0,0,0,0.0438082518748956,0,0,0,0,0,0,0,0,0,0,0,0.0258626895935016,0.170759438344124,0,0,0,0,0.0415821082898311,0,0,0,0,0,0,-0.0588109302864685,0,0,0,0,0,0,0,0,0,0,0,0.0351684010626446,0,0.0462276973725713,-0.0409969391239729,0,0,0,-0.0206059787058416,0,0
X600352.SH,0,0,0,0,0,0,0,0.0386414645856176,0,0.313144038659744,0,0.0726169265131893,0,0.0291385049543893,0,0,0,0,0,0,0,0,0,0,-0.0777886971864564,0.146073946868259,0,0,0.0662978022593282,0,0.0389211966781571,0,0,0,0,0.047229422248761,0,0,0.137823696391091,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138503786415191,0,0,0,0,0.0804130126204665,0,0
X600219.SH,0,0,0,0,0,0,-0.0194039808804403,-0.0592846728500656,0,0.0968587682492826,0,0.206137321210654,0.184536893658593,0,0,0,-0.130131030581465,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667115452372203,0,0,0.0501895161519912,0.292503868165755,0,0.0611871597408279,0,0,0.0408797857092483,0,0,0,0,0,0,0,0,0,0,0,-0.0172899696229515,0.0013388778859707,0,0,0,0.0649736294901507,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.557072438557627,0,0,0,0,-0.0210534380327745,0,0.0503540780331817,0,0,0,0,0.0582838542798193,0,0.0146216736803713,0,0,0,0,0,0,0,0,0,0,0,0.0391148317606607,0,0,0,0.0178154322394251,0,0,0,0,0,0,0.128241490153281,0,0,0,0.00507742962711063,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.412091692152412,0,0,0,0,0,0,0,0,0,0,0,0,0.0889017297752228,0.283568914360029,0,0,0,0,0,0,0,0.0530827756596109,0,0,0,0,0,0,0.0478894584280794,-0.0824505176190558,0,0,0,0,0.121249958179882,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.126176192392797,0,-0.00931851105006121,0.00914487044542717,0,0,0,-0.0266391123635706,0,0
