,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X601600.SH,X600795.SH,X600688.SH,X600585.SH,X600886.SH,X601991.SH,X600027.SH,X000709.SZ,X600583.SH,X600157.SH,X600362.SH,X000539.SZ,X600111.SH,X600188.SH,X601992.SH,X002075.SZ,X000898.SZ,X600309.SH,X601158.SH,X600352.SH,X000027.SZ,X000792.SZ,X600863.SH,X002353.SZ,X000629.SZ,X000883.SZ,X600021.SH,X000825.SZ,X600307.SH,X600808.SH,X600578.SH,X000060.SZ,X601918.SH,X600098.SH,X600489.SH,X000878.SZ,X600022.SH,X600660.SH,X000959.SZ,X600547.SH,X002470.SZ,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.514942701743955,0,0,0,0,0,0,0.032333702592669,-0.000539581714770134,0,0,0.068629419974772,0,0,0,0.0120385500704883,0,0,0,0,0.0364457623860554,0,0,0.138897651525416,0,0.000605140107252175,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624556450581743,0,0.00814223341520514,-0.000639060163792685,0,0,0,0,0,0
X600028.SH,0.397253609440185,0,0,0,0,0,0.144909891348938,0.0256278055045277,0,0,0,0,0,0,0.0113374949399893,0,0,0,0,0,0,0,0,0.0123369019528433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152052047857808,0.0713849352729164,0,0,0,0,0,0,0,0,0.0977898848725726,0,-0.00141144764765149,0.0206898591839618,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.17091308760752,0.133376304157819,0,0,0.0590193500161062,0.021219357434969,0,0,0,0.0543170707264988,0.0937991460766315,0,0,0,0.031237259560175,0,0,0,0,0,0.125898295334304,0,0,0,0,0,0,0,0,0,0,0,0,0.0495107791864073,0,0,0,0,0,0,0,0,0,0,-0.0141405465589801,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.100713041752662,0,0.0398742286898624,0,0,0,0.106411352062284,0.158685475066201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418175778713892,0,0.0383706305707416,0,0,0,0,0,0,0,0,0,0,-0.00530653498365853,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610348522333016,0,0.114269586090632,-0.0358221851098509,0,0,0,0,0.0842425457729514,0,0,0,0.0577270566537327,0,0.0193996736051364,0,0.00292446172492431,0.250600547108835,0,0.034989949506227,0,0,0,0,0.249850882376783,0,0,0,0,0,0,-0.00611096190852729,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0797518601970416,0,0,0,0,0,0,0,0.103982551215785,0.0326585514287954,0.0340608110838328,0,0,0,0,0.106003658329799,0,0.173698076567736,0,0,0,0,0,0,0,0,0,0.022184120182601,0,0,0.0528606062413927,0,0.0295105273275044,0.0654345633285536,0,0,0,0.118260610856992,0,0,0,0,0,0,-0.00256952675130135,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.137590876218446,0,0,0,0,0.249835019291871,0,0,0,0,0.1002760494829,0,0,0.0311896606344332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107916359715353,0,-3.46944695195361e-18,0.187200876220881,0,0,0,0,0,0,0,0,0.00516211377213511,0,0.000158294905413518,0,0,0,0,0,0,0
X601600.SH,0,0.0502534237512232,0,0,0,0,0.093120253574707,0,0.0299833376702798,0.00628250208919348,0,0,0,0.137137543916708,0,0,0,0,0,0.166047654700683,0,0.037436810013186,-0.0186562166481882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191215069257616,0,0.20932409976398,0,0,0,0,0,0,0,0,-0.23603492976368,0,0,0,0.024319781131023,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.129896734780159,0,0,0,0.0255920813284306,0.143038957284962,0,0,0.0555543526692776,0.00385323950903238,0,0,0,0,0,0,0,0,0,0,0,0,0.232860561917544,0,0,0,0.0878398061689827,0,0,0,0.183379650180065,0,0,0,0,0,0.045817767554824,0,0,0,0,0,0,0.00245048898507185,0.0184827450824403,0,0,0,0,0,0
X600688.SH,0,0.100207672299639,0,0,0,0,1.0842021724855e-19,0.016528667853722,0,0,0,0,0,0,0.0130516699854093,0.238532852036711,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0114868509640976,-0.098261617413115,0.03263118987324,0,0,0,0,-0.113196143558623,-0.102582195487716,0,0,0,0,0.0289770792458638,0.446120119764725,0,0,0,0,0,0,0,0,0,0,-0.0208582333114285,0,0,0,0,0,0,0
